Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.000000E+00; -0.194448E+04;  0.000000E+00; -0.194448E+04
  0.597360E+04;  0.101662E+04;  0.000000E+00;  0.000000E+00; -0.192704E+04;  0.000000E+00; -0.192704E+04
  0.596685E+04;  0.102525E+04;  0.000000E+00;  0.000000E+00; -0.192048E+04;  0.000000E+00; -0.192048E+04
  0.597821E+04;  0.102396E+04;  0.136787E+00;  0.000000E+00; -0.188694E+04;  0.000000E+00; -0.188694E+04
  0.592743E+04;  0.102520E+04;  0.119350E+00;  0.000000E+00; -0.187728E+04;  0.000000E+00; -0.187728E+04
  0.590263E+04;  0.102520E+04;  0.106299E+00;  0.000000E+00; -0.187416E+04;  0.000000E+00; -0.187416E+04
  0.576381E+04;  0.103881E+04;  0.106299E+00;  0.000000E+00; -0.185635E+04;  0.000000E+00; -0.185635E+04
  0.567843E+04;  0.105420E+04;  0.106299E+00;  0.000000E+00; -0.184665E+04;  0.000000E+00; -0.184665E+04
  0.561296E+04;  0.106231E+04;  0.547359E-01;  0.000000E+00; -0.184083E+04;  0.000000E+00; -0.184083E+04
  0.548469E+04;  0.107904E+04;  0.547359E-01;  0.000000E+00; -0.183125E+04;  0.000000E+00; -0.183125E+04
  0.548961E+04;  0.108745E+04;  0.547359E-01;  0.000000E+00; -0.183007E+04;  0.000000E+00; -0.183007E+04
  0.544284E+04;  0.108436E+04;  0.547359E-01;  0.000000E+00; -0.182911E+04;  0.000000E+00; -0.182911E+04
  0.544284E+04;  0.111278E+04;  0.547359E-01;  0.000000E+00; -0.182508E+04;  0.000000E+00; -0.182508E+04
  0.539962E+04;  0.111525E+04;  0.547359E-01;  0.000000E+00; -0.182397E+04;  0.000000E+00; -0.182397E+04
  0.533332E+04;  0.110297E+04;  0.328308E-01;  0.000000E+00; -0.182462E+04;  0.000000E+00; -0.182462E+04
  0.533332E+04;  0.111468E+04;  0.328308E-01;  0.000000E+00; -0.182321E+04;  0.000000E+00; -0.182321E+04
  0.526122E+04;  0.112132E+04;  0.328308E-01;  0.000000E+00; -0.182224E+04;  0.000000E+00; -0.182224E+04
  0.535766E+04;  0.114148E+04;  0.328308E-01;  0.000000E+00; -0.182053E+04;  0.000000E+00; -0.182053E+04
  0.535766E+04;  0.114186E+04;  0.328308E-01;  0.000000E+00; -0.182049E+04;  0.000000E+00; -0.182049E+04
  0.540487E+04;  0.115949E+04;  0.674563E-01;  0.000000E+00; -0.181943E+04;  0.000000E+00; -0.181943E+04
  0.539160E+04;  0.115601E+04;  0.674563E-01;  0.000000E+00; -0.181968E+04;  0.000000E+00; -0.181968E+04
  0.537985E+04;  0.118543E+04;  0.674563E-01;  0.000000E+00; -0.181697E+04;  0.000000E+00; -0.181697E+04
  0.539316E+04;  0.118706E+04;  0.674563E-01;  0.000000E+00; -0.181688E+04;  0.000000E+00; -0.181688E+04
  0.526134E+04;  0.118716E+04;  0.510356E-01;  0.000000E+00; -0.181684E+04;  0.000000E+00; -0.181684E+04
  0.528876E+04;  0.118778E+04;  0.510356E-01;  0.000000E+00; -0.181655E+04;  0.000000E+00; -0.181655E+04
  0.532787E+04;  0.119173E+04;  0.505673E-01;  0.000000E+00; -0.181606E+04;  0.000000E+00; -0.181606E+04
  0.535501E+04;  0.120071E+04;  0.505673E-01;  0.000000E+00; -0.181540E+04;  0.000000E+00; -0.181540E+04
  0.520625E+04;  0.122090E+04;  0.277542E-01;  0.000000E+00; -0.181508E+04;  0.000000E+00; -0.181508E+04
  0.529541E+04;  0.123081E+04;  0.277542E-01;  0.000000E+00; -0.181365E+04;  0.000000E+00; -0.181365E+04
  0.537170E+04;  0.123333E+04;  0.277542E-01;  0.000000E+00; -0.181352E+04;  0.000000E+00; -0.181352E+04
  0.541075E+04;  0.121700E+04;  0.277542E-01;  0.000000E+00; -0.181488E+04;  0.000000E+00; -0.181488E+04
  0.539430E+04;  0.121132E+04;  0.277542E-01;  0.000000E+00; -0.181509E+04;  0.000000E+00; -0.181509E+04
  0.534496E+04;  0.123334E+04;  0.277542E-01;  0.000000E+00; -0.181343E+04;  0.000000E+00; -0.181343E+04
  0.533215E+04;  0.126564E+04;  0.277542E-01;  0.000000E+00; -0.181185E+04;  0.000000E+00; -0.181185E+04
  0.520206E+04;  0.125158E+04;  0.277542E-01;  0.000000E+00; -0.181370E+04;  0.000000E+00; -0.181370E+04
  0.520206E+04;  0.125744E+04;  0.277542E-01;  0.000000E+00; -0.181346E+04;  0.000000E+00; -0.181346E+04
  0.528443E+04;  0.126689E+04;  0.897897E-01;  0.000000E+00; -0.181364E+04;  0.000000E+00; -0.181364E+04
  0.530054E+04;  0.128907E+04;  0.897897E-01;  0.000000E+00; -0.181235E+04;  0.000000E+00; -0.181235E+04
  0.525522E+04;  0.127195E+04;  0.897897E-01;  0.000000E+00; -0.181392E+04;  0.000000E+00; -0.181392E+04
  0.527343E+04;  0.127026E+04;  0.996388E-01;  0.000000E+00; -0.181446E+04;  0.000000E+00; -0.181446E+04
  0.537131E+04;  0.129963E+04;  0.806736E-01;  0.000000E+00; -0.181075E+04;  0.000000E+00; -0.181075E+04
  0.537131E+04;  0.127367E+04;  0.806736E-01;  0.000000E+00; -0.181186E+04;  0.000000E+00; -0.181186E+04
  0.537143E+04;  0.127524E+04;  0.594305E-01;  0.000000E+00; -0.181127E+04;  0.000000E+00; -0.181127E+04
  0.528488E+04;  0.128316E+04;  0.594305E-01;  0.000000E+00; -0.181160E+04;  0.000000E+00; -0.181160E+04
  0.526804E+04;  0.129591E+04;  0.642551E-01;  0.000000E+00; -0.181149E+04;  0.000000E+00; -0.181149E+04
  0.526804E+04;  0.128223E+04;  0.642551E-01;  0.000000E+00; -0.181199E+04;  0.000000E+00; -0.181199E+04
  0.518894E+04;  0.131030E+04;  0.407665E-01;  0.000000E+00; -0.181209E+04;  0.000000E+00; -0.181209E+04
  0.525979E+04;  0.129818E+04;  0.407665E-01;  0.000000E+00; -0.181119E+04;  0.000000E+00; -0.181119E+04
  0.525973E+04;  0.128549E+04;  0.407665E-01;  0.000000E+00; -0.181160E+04;  0.000000E+00; -0.181160E+04
  0.529175E+04;  0.127880E+04;  0.401224E-01;  0.000000E+00; -0.181147E+04;  0.000000E+00; -0.181147E+04
  0.537585E+04;  0.129209E+04;  0.581277E-01;  0.000000E+00; -0.181057E+04;  0.000000E+00; -0.181057E+04
  0.544356E+04;  0.131490E+04;  0.581277E-01;  0.000000E+00; -0.180984E+04;  0.000000E+00; -0.180984E+04
  0.544556E+04;  0.133449E+04;  0.581277E-01;  0.000000E+00; -0.180925E+04;  0.000000E+00; -0.180925E+04
  0.551358E+04;  0.133146E+04;  0.109289E+00;  0.000000E+00; -0.181066E+04;  0.000000E+00; -0.181066E+04
  0.550104E+04;  0.133792E+04; -0.252646E-01;  0.000000E+00; -0.181316E+04;  0.000000E+00; -0.181316E+04
  0.538914E+04;  0.133523E+04;  0.167625E-01;  0.000000E+00; -0.180982E+04;  0.000000E+00; -0.180982E+04
  0.538956E+04;  0.135546E+04;  0.203987E-01;  0.000000E+00; -0.180928E+04;  0.000000E+00; -0.180928E+04
  0.554058E+04;  0.135851E+04;  0.160047E-01;  0.000000E+00; -0.181080E+04;  0.000000E+00; -0.181080E+04
  0.540792E+04;  0.135210E+04; -0.258427E-02;  0.000000E+00; -0.181023E+04;  0.000000E+00; -0.181023E+04
  0.544483E+04;  0.134835E+04; -0.258427E-02;  0.000000E+00; -0.181060E+04;  0.000000E+00; -0.181060E+04
  0.546889E+04;  0.134561E+04; -0.258427E-02;  0.000000E+00; -0.181095E+04;  0.000000E+00; -0.181095E+04
  0.546020E+04;  0.135462E+04; -0.153139E-01;  0.000000E+00; -0.181129E+04;  0.000000E+00; -0.181129E+04
  0.557376E+04;  0.137806E+04; -0.153139E-01;  0.000000E+00; -0.181279E+04;  0.000000E+00; -0.181279E+04
  0.540742E+04;  0.135586E+04;  0.657815E-01;  0.000000E+00; -0.180870E+04;  0.000000E+00; -0.180870E+04
  0.537133E+04;  0.135248E+04;  0.657815E-01;  0.000000E+00; -0.180890E+04;  0.000000E+00; -0.180890E+04
  0.536547E+04;  0.134583E+04;  0.849022E-01;  0.000000E+00; -0.180946E+04;  0.000000E+00; -0.180946E+04
  0.532997E+04;  0.135847E+04;  0.652708E-01;  0.000000E+00; -0.180911E+04;  0.000000E+00; -0.180911E+04
  0.527616E+04;  0.137933E+04;  0.392353E-01;  0.000000E+00; -0.180940E+04;  0.000000E+00; -0.180940E+04
  0.541687E+04;  0.139352E+04;  0.392353E-01;  0.000000E+00; -0.180831E+04;  0.000000E+00; -0.180831E+04
  0.537676E+04;  0.138354E+04;  0.568108E-01;  0.000000E+00; -0.180834E+04;  0.000000E+00; -0.180834E+04
  0.549222E+04;  0.140426E+04;  0.110907E+00;  0.000000E+00; -0.180863E+04;  0.000000E+00; -0.180863E+04
  0.543112E+04;  0.141433E+04;  0.110907E+00;  0.000000E+00; -0.180860E+04;  0.000000E+00; -0.180860E+04
  0.548658E+04;  0.138743E+04;  0.804972E-01;  0.000000E+00; -0.180825E+04;  0.000000E+00; -0.180825E+04
  0.548658E+04;  0.137829E+04;  0.804972E-01;  0.000000E+00; -0.180842E+04;  0.000000E+00; -0.180842E+04
  0.544466E+04;  0.141641E+04;  0.276194E-01;  0.000000E+00; -0.180843E+04;  0.000000E+00; -0.180843E+04
  0.542428E+04;  0.139807E+04;  0.276194E-01;  0.000000E+00; -0.180853E+04;  0.000000E+00; -0.180853E+04
  0.541085E+04;  0.139918E+04;  0.321843E-01;  0.000000E+00; -0.180840E+04;  0.000000E+00; -0.180840E+04
  0.533155E+04;  0.139295E+04;  0.206713E-01;  0.000000E+00; -0.180899E+04;  0.000000E+00; -0.180899E+04
  0.542034E+04;  0.136773E+04;  0.303789E-01;  0.000000E+00; -0.180886E+04;  0.000000E+00; -0.180886E+04
  0.534869E+04;  0.137128E+04;  0.303789E-01;  0.000000E+00; -0.180891E+04;  0.000000E+00; -0.180891E+04
  0.533367E+04;  0.137572E+04;  0.303789E-01;  0.000000E+00; -0.180895E+04;  0.000000E+00; -0.180895E+04
  0.534615E+04;  0.137881E+04;  0.303789E-01;  0.000000E+00; -0.180883E+04;  0.000000E+00; -0.180883E+04
