Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.308612E+03;  0.000000E+00; -0.307921E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.307359E+03;  0.000000E+00; -0.306668E+03
  0.604319E+04;  0.100280E+04;  0.351354E-02;  0.690345E+00; -0.309305E+03;  0.000000E+00; -0.308615E+03
  0.593249E+04;  0.101647E+04;  0.634631E-02;  0.689996E+00; -0.306685E+03;  0.000000E+00; -0.305995E+03
  0.589218E+04;  0.103550E+04;  0.467982E-02;  0.690226E+00; -0.305494E+03;  0.000000E+00; -0.304804E+03
  0.582227E+04;  0.103985E+04;  0.962371E-02;  0.689342E+00; -0.304649E+03;  0.000000E+00; -0.303960E+03
  0.588852E+04;  0.102041E+04;  0.774292E-02;  0.689750E+00; -0.305944E+03;  0.000000E+00; -0.305254E+03
  0.585727E+04;  0.101899E+04;  0.123299E-01;  0.688599E+00; -0.305626E+03;  0.000000E+00; -0.304937E+03
  0.577831E+04;  0.101191E+04;  0.166595E-01;  0.687030E+00; -0.305151E+03;  0.000000E+00; -0.304464E+03
  0.573706E+04;  0.101969E+04;  0.158030E-01;  0.687378E+00; -0.304647E+03;  0.000000E+00; -0.303960E+03
  0.567588E+04;  0.102753E+04;  0.142668E-01;  0.687955E+00; -0.304154E+03;  0.000000E+00; -0.303466E+03
  0.567955E+04;  0.103118E+04;  0.158794E-01;  0.687347E+00; -0.304094E+03;  0.000000E+00; -0.303407E+03
  0.574608E+04;  0.105426E+04;  0.150025E-01;  0.687686E+00; -0.303798E+03;  0.000000E+00; -0.303110E+03
  0.570286E+04;  0.105274E+04;  0.186038E-01;  0.686173E+00; -0.303689E+03;  0.000000E+00; -0.303003E+03
  0.563656E+04;  0.104535E+04;  0.174559E-01;  0.686691E+00; -0.303688E+03;  0.000000E+00; -0.303001E+03
  0.567553E+04;  0.103372E+04;  0.171258E-01;  0.686833E+00; -0.304034E+03;  0.000000E+00; -0.303347E+03
