Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.108066E+04;  0.000000E+00; -0.107997E+04
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.107071E+04;  0.000000E+00; -0.107002E+04
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.107053E+04;  0.000000E+00; -0.106983E+04
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.105450E+04;  0.000000E+00; -0.105381E+04
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.104719E+04;  0.000000E+00; -0.104650E+04
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.104065E+04;  0.000000E+00; -0.103996E+04
  0.574524E+04;  0.105043E+04;  0.774292E-02;  0.689750E+00; -0.104151E+04;  0.000000E+00; -0.104082E+04
  0.569333E+04;  0.106019E+04;  0.123299E-01;  0.688599E+00; -0.103637E+04;  0.000000E+00; -0.103569E+04
  0.561437E+04;  0.105310E+04;  0.166595E-01;  0.687030E+00; -0.103310E+04;  0.000000E+00; -0.103242E+04
  0.557313E+04;  0.108226E+04;  0.158030E-01;  0.687378E+00; -0.102871E+04;  0.000000E+00; -0.102803E+04
  0.547787E+04;  0.109010E+04;  0.142668E-01;  0.687955E+00; -0.102596E+04;  0.000000E+00; -0.102527E+04
  0.548154E+04;  0.110155E+04;  0.158794E-01;  0.687347E+00; -0.102504E+04;  0.000000E+00; -0.102435E+04
  0.548154E+04;  0.112463E+04;  0.150025E-01;  0.687686E+00; -0.102354E+04;  0.000000E+00; -0.102285E+04
  0.543832E+04;  0.113145E+04;  0.186038E-01;  0.686173E+00; -0.102242E+04;  0.000000E+00; -0.102173E+04
  0.537203E+04;  0.112406E+04;  0.174559E-01;  0.686691E+00; -0.102249E+04;  0.000000E+00; -0.102180E+04
  0.541099E+04;  0.111243E+04;  0.171258E-01;  0.686833E+00; -0.102338E+04;  0.000000E+00; -0.102270E+04
  0.541171E+04;  0.114361E+04;  0.154521E-01;  0.687515E+00; -0.102176E+04;  0.000000E+00; -0.102107E+04
  0.545688E+04;  0.113245E+04;  0.189213E-01;  0.686024E+00; -0.102252E+04;  0.000000E+00; -0.102183E+04
  0.543267E+04;  0.113234E+04;  0.195404E-01;  0.685727E+00; -0.102227E+04;  0.000000E+00; -0.102158E+04
  0.547110E+04;  0.114116E+04;  0.220626E-01;  0.684415E+00; -0.102200E+04;  0.000000E+00; -0.102132E+04
  0.539976E+04;  0.114691E+04;  0.216729E-01;  0.684628E+00; -0.102123E+04;  0.000000E+00; -0.102054E+04
  0.527488E+04;  0.113869E+04;  0.182722E-01;  0.686326E+00; -0.102191E+04;  0.000000E+00; -0.102122E+04
  0.521793E+04;  0.112352E+04;  0.139025E-01;  0.688083E+00; -0.102319E+04;  0.000000E+00; -0.102250E+04
  0.528720E+04;  0.112501E+04;  0.132195E-01;  0.688315E+00; -0.102266E+04;  0.000000E+00; -0.102198E+04
  0.520035E+04;  0.111291E+04;  0.131259E-01;  0.688346E+00; -0.102390E+04;  0.000000E+00; -0.102322E+04
  0.521299E+04;  0.113661E+04;  0.959378E-02;  0.689349E+00; -0.102280E+04;  0.000000E+00; -0.102211E+04
  0.519357E+04;  0.114349E+04;  0.549978E-02;  0.690121E+00; -0.102285E+04;  0.000000E+00; -0.102216E+04
  0.531253E+04;  0.115866E+04;  0.738010E-02;  0.689819E+00; -0.102132E+04;  0.000000E+00; -0.102063E+04
  0.530442E+04;  0.117995E+04;  0.441119E-02;  0.690256E+00; -0.102068E+04;  0.000000E+00; -0.101999E+04
  0.545982E+04;  0.119062E+04; -0.113258E-02;  0.690483E+00; -0.102095E+04;  0.000000E+00; -0.102026E+04
  0.537270E+04;  0.120396E+04;  0.316338E-02;  0.690374E+00; -0.101983E+04;  0.000000E+00; -0.101914E+04
  0.521102E+04;  0.118253E+04;  0.547631E-02;  0.690125E+00; -0.102128E+04;  0.000000E+00; -0.102059E+04
  0.527001E+04;  0.119215E+04;  0.115934E-01;  0.688819E+00; -0.102023E+04;  0.000000E+00; -0.101954E+04
  0.527001E+04;  0.117047E+04;  0.879656E-02;  0.689532E+00; -0.102103E+04;  0.000000E+00; -0.102034E+04
  0.535912E+04;  0.116508E+04;  0.996215E-02;  0.689259E+00; -0.102090E+04;  0.000000E+00; -0.102021E+04
  0.529833E+04;  0.117881E+04;  0.118401E-01;  0.688747E+00; -0.102045E+04;  0.000000E+00; -0.101977E+04
  0.535942E+04;  0.118150E+04;  0.162520E-01;  0.687198E+00; -0.102000E+04;  0.000000E+00; -0.101931E+04
  0.540389E+04;  0.114373E+04;  0.128477E-01;  0.688436E+00; -0.102185E+04;  0.000000E+00; -0.102116E+04
  0.542531E+04;  0.114676E+04;  0.125122E-01;  0.688542E+00; -0.102185E+04;  0.000000E+00; -0.102116E+04
  0.546833E+04;  0.116307E+04;  0.183519E-01;  0.686289E+00; -0.102108E+04;  0.000000E+00; -0.102040E+04
  0.546595E+04;  0.116307E+04;  0.131903E-01;  0.688325E+00; -0.102136E+04;  0.000000E+00; -0.102067E+04
  0.553681E+04;  0.116681E+04;  0.968822E-02;  0.689326E+00; -0.102234E+04;  0.000000E+00; -0.102165E+04
  0.542042E+04;  0.119668E+04;  0.957354E-02;  0.689354E+00; -0.101986E+04;  0.000000E+00; -0.101917E+04
  0.534568E+04;  0.120365E+04;  0.922064E-02;  0.689437E+00; -0.101959E+04;  0.000000E+00; -0.101890E+04
  0.546877E+04;  0.121430E+04;  0.124302E-01;  0.688568E+00; -0.101938E+04;  0.000000E+00; -0.101869E+04
  0.546949E+04;  0.122752E+04;  0.994919E-02;  0.689262E+00; -0.101910E+04;  0.000000E+00; -0.101841E+04
  0.548602E+04;  0.123864E+04;  0.129089E-01;  0.688416E+00; -0.101874E+04;  0.000000E+00; -0.101806E+04
  0.535059E+04;  0.122595E+04;  0.138702E-01;  0.688095E+00; -0.101880E+04;  0.000000E+00; -0.101811E+04
  0.535916E+04;  0.122533E+04;  0.162242E-01;  0.687209E+00; -0.101870E+04;  0.000000E+00; -0.101802E+04
  0.537495E+04;  0.124526E+04;  0.191616E-01;  0.685910E+00; -0.101811E+04;  0.000000E+00; -0.101742E+04
  0.540100E+04;  0.124032E+04;  0.249265E-01;  0.682733E+00; -0.101797E+04;  0.000000E+00; -0.101728E+04
  0.541356E+04;  0.124600E+04;  0.253681E-01;  0.682455E+00; -0.101782E+04;  0.000000E+00; -0.101714E+04
  0.541000E+04;  0.125931E+04;  0.267043E-01;  0.681585E+00; -0.101751E+04;  0.000000E+00; -0.101683E+04
  0.545605E+04;  0.125849E+04;  0.236143E-01;  0.683529E+00; -0.101767E+04;  0.000000E+00; -0.101699E+04
  0.551397E+04;  0.125192E+04;  0.287036E-01;  0.680201E+00; -0.101787E+04;  0.000000E+00; -0.101719E+04
  0.551711E+04;  0.121365E+04;  0.362676E-01;  0.674058E+00; -0.101865E+04;  0.000000E+00; -0.101797E+04
  0.539662E+04;  0.123279E+04;  0.277724E-01;  0.680858E+00; -0.101804E+04;  0.000000E+00; -0.101736E+04
  0.553645E+04;  0.124895E+04;  0.289966E-01;  0.679989E+00; -0.101810E+04;  0.000000E+00; -0.101742E+04
  0.557107E+04;  0.122899E+04;  0.320423E-01;  0.677666E+00; -0.101889E+04;  0.000000E+00; -0.101821E+04
  0.546536E+04;  0.120974E+04;  0.330913E-01;  0.676811E+00; -0.101857E+04;  0.000000E+00; -0.101790E+04
  0.552363E+04;  0.123510E+04;  0.308281E-01;  0.678620E+00; -0.101829E+04;  0.000000E+00; -0.101761E+04
  0.541778E+04;  0.124549E+04;  0.323927E-01;  0.677383E+00; -0.101759E+04;  0.000000E+00; -0.101691E+04
  0.545402E+04;  0.124425E+04;  0.286928E-01;  0.680208E+00; -0.101778E+04;  0.000000E+00; -0.101710E+04
  0.540361E+04;  0.124483E+04;  0.349213E-01;  0.675256E+00; -0.101754E+04;  0.000000E+00; -0.101687E+04
  0.551143E+04;  0.123818E+04;  0.346912E-01;  0.675456E+00; -0.101795E+04;  0.000000E+00; -0.101728E+04
  0.557110E+04;  0.124487E+04;  0.323085E-01;  0.677451E+00; -0.101840E+04;  0.000000E+00; -0.101772E+04
  0.567746E+04;  0.124182E+04;  0.299609E-01;  0.679279E+00; -0.102031E+04;  0.000000E+00; -0.101963E+04
  0.568702E+04;  0.123556E+04;  0.365823E-01;  0.673771E+00; -0.102035E+04;  0.000000E+00; -0.101967E+04
  0.568469E+04;  0.125516E+04;  0.328444E-01;  0.677015E+00; -0.101982E+04;  0.000000E+00; -0.101915E+04
  0.570811E+04;  0.126118E+04;  0.288956E-01;  0.680062E+00; -0.102035E+04;  0.000000E+00; -0.101967E+04
  0.574200E+04;  0.124501E+04;  0.252115E-01;  0.682554E+00; -0.102203E+04;  0.000000E+00; -0.102134E+04
  0.571992E+04;  0.126854E+04;  0.229806E-01;  0.683898E+00; -0.102073E+04;  0.000000E+00; -0.102005E+04
