Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.326571E+03;  0.000000E+00; -0.325880E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.325182E+03;  0.000000E+00; -0.324491E+03
  0.604319E+04;  0.100280E+04;  0.351354E-02;  0.690345E+00; -0.327376E+03;  0.000000E+00; -0.326685E+03
  0.593249E+04;  0.101647E+04;  0.634631E-02;  0.689996E+00; -0.324395E+03;  0.000000E+00; -0.323705E+03
  0.589218E+04;  0.103550E+04;  0.467982E-02;  0.690226E+00; -0.323069E+03;  0.000000E+00; -0.322379E+03
  0.582227E+04;  0.103985E+04;  0.962371E-02;  0.689342E+00; -0.322066E+03;  0.000000E+00; -0.321377E+03
  0.588852E+04;  0.102041E+04;  0.774292E-02;  0.689750E+00; -0.323537E+03;  0.000000E+00; -0.322847E+03
  0.583661E+04;  0.101899E+04;  0.123299E-01;  0.688599E+00; -0.322891E+03;  0.000000E+00; -0.322202E+03
  0.575765E+04;  0.101191E+04;  0.166595E-01;  0.687030E+00; -0.322338E+03;  0.000000E+00; -0.321651E+03
  0.571641E+04;  0.101969E+04;  0.158030E-01;  0.687378E+00; -0.321792E+03;  0.000000E+00; -0.321105E+03
  0.565522E+04;  0.102753E+04;  0.142668E-01;  0.687955E+00; -0.321252E+03;  0.000000E+00; -0.320564E+03
  0.565889E+04;  0.103118E+04;  0.158794E-01;  0.687347E+00; -0.321193E+03;  0.000000E+00; -0.320506E+03
  0.572542E+04;  0.105426E+04;  0.150025E-01;  0.687686E+00; -0.320937E+03;  0.000000E+00; -0.320249E+03
  0.568221E+04;  0.105274E+04;  0.186038E-01;  0.686173E+00; -0.320799E+03;  0.000000E+00; -0.320112E+03
  0.561591E+04;  0.104535E+04;  0.174559E-01;  0.686691E+00; -0.320760E+03;  0.000000E+00; -0.320073E+03
  0.565487E+04;  0.103372E+04;  0.171258E-01;  0.686833E+00; -0.321130E+03;  0.000000E+00; -0.320444E+03
  0.565559E+04;  0.106490E+04;  0.154521E-01;  0.687515E+00; -0.320411E+03;  0.000000E+00; -0.319724E+03
  0.570076E+04;  0.104086E+04;  0.189213E-01;  0.686024E+00; -0.321168E+03;  0.000000E+00; -0.320482E+03
  0.567655E+04;  0.104074E+04;  0.195404E-01;  0.685727E+00; -0.321070E+03;  0.000000E+00; -0.320384E+03
  0.571498E+04;  0.104348E+04;  0.220626E-01;  0.684415E+00; -0.321206E+03;  0.000000E+00; -0.320522E+03
  0.567845E+04;  0.104923E+04;  0.216729E-01;  0.684628E+00; -0.320900E+03;  0.000000E+00; -0.320215E+03
  0.555356E+04;  0.104101E+04;  0.182722E-01;  0.686326E+00; -0.320814E+03;  0.000000E+00; -0.320128E+03
  0.549661E+04;  0.102584E+04;  0.139025E-01;  0.688083E+00; -0.321112E+03;  0.000000E+00; -0.320424E+03
  0.556588E+04;  0.102733E+04;  0.132195E-01;  0.688315E+00; -0.321037E+03;  0.000000E+00; -0.320349E+03
  0.547903E+04;  0.101523E+04;  0.131259E-01;  0.688346E+00; -0.321363E+03;  0.000000E+00; -0.320675E+03
  0.549167E+04;  0.103893E+04;  0.959378E-02;  0.689349E+00; -0.320770E+03;  0.000000E+00; -0.320081E+03
  0.547225E+04;  0.104581E+04;  0.426261E-02;  0.690272E+00; -0.320588E+03;  0.000000E+00; -0.319898E+03
  0.559121E+04;  0.106098E+04;  0.614293E-02;  0.690028E+00; -0.320259E+03;  0.000000E+00; -0.319569E+03
  0.558310E+04;  0.108227E+04;  0.317402E-02;  0.690373E+00; -0.319838E+03;  0.000000E+00; -0.319147E+03
  0.573850E+04;  0.109294E+04; -0.236975E-02;  0.690429E+00; -0.320088E+03;  0.000000E+00; -0.319398E+03
  0.565139E+04;  0.110628E+04;  0.192621E-02;  0.690453E+00; -0.319533E+03;  0.000000E+00; -0.318842E+03
  0.548970E+04;  0.108485E+04;  0.423914E-02;  0.690275E+00; -0.319892E+03;  0.000000E+00; -0.319202E+03
  0.554869E+04;  0.109447E+04;  0.103562E-01;  0.689159E+00; -0.319730E+03;  0.000000E+00; -0.319041E+03
  0.550502E+04;  0.107279E+04;  0.755939E-02;  0.689785E+00; -0.320098E+03;  0.000000E+00; -0.319408E+03
  0.559413E+04;  0.106107E+04;  0.872498E-02;  0.689548E+00; -0.320291E+03;  0.000000E+00; -0.319601E+03
  0.553335E+04;  0.107480E+04;  0.106030E-01;  0.689094E+00; -0.320066E+03;  0.000000E+00; -0.319377E+03
  0.559443E+04;  0.107749E+04;  0.150148E-01;  0.687681E+00; -0.320062E+03;  0.000000E+00; -0.319374E+03
  0.563891E+04;  0.103972E+04;  0.116106E-01;  0.688814E+00; -0.320870E+03;  0.000000E+00; -0.320181E+03
  0.566033E+04;  0.104275E+04;  0.112750E-01;  0.688910E+00; -0.320869E+03;  0.000000E+00; -0.320181E+03
  0.570334E+04;  0.105907E+04;  0.171148E-01;  0.686838E+00; -0.320730E+03;  0.000000E+00; -0.320043E+03
  0.570096E+04;  0.105907E+04;  0.119531E-01;  0.688713E+00; -0.320675E+03;  0.000000E+00; -0.319987E+03
  0.577182E+04;  0.106280E+04;  0.845105E-02;  0.689607E+00; -0.320998E+03;  0.000000E+00; -0.320308E+03
  0.565543E+04;  0.109267E+04;  0.833637E-02;  0.689631E+00; -0.319817E+03;  0.000000E+00; -0.319127E+03
  0.558070E+04;  0.109964E+04;  0.798347E-02;  0.689703E+00; -0.319609E+03;  0.000000E+00; -0.318920E+03
  0.570378E+04;  0.111029E+04;  0.111930E-01;  0.688933E+00; -0.319679E+03;  0.000000E+00; -0.318990E+03
  0.570451E+04;  0.112351E+04;  0.871202E-02;  0.689551E+00; -0.319452E+03;  0.000000E+00; -0.318762E+03
  0.572103E+04;  0.113463E+04;  0.116717E-01;  0.688797E+00; -0.319353E+03;  0.000000E+00; -0.318665E+03
  0.558560E+04;  0.112194E+04;  0.126330E-01;  0.688504E+00; -0.319335E+03;  0.000000E+00; -0.318647E+03
  0.559417E+04;  0.112132E+04;  0.149871E-01;  0.687692E+00; -0.319366E+03;  0.000000E+00; -0.318679E+03
  0.556463E+04;  0.114126E+04;  0.179245E-01;  0.686483E+00; -0.319163E+03;  0.000000E+00; -0.318476E+03
  0.559067E+04;  0.113631E+04;  0.236894E-01;  0.683485E+00; -0.319264E+03;  0.000000E+00; -0.318580E+03
  0.569554E+04;  0.114199E+04;  0.241309E-01;  0.683221E+00; -0.319261E+03;  0.000000E+00; -0.318578E+03
  0.569199E+04;  0.115530E+04;  0.254672E-01;  0.682392E+00; -0.319085E+03;  0.000000E+00; -0.318403E+03
  0.573803E+04;  0.115448E+04;  0.223771E-01;  0.684240E+00; -0.319186E+03;  0.000000E+00; -0.318501E+03
  0.579595E+04;  0.114791E+04;  0.274664E-01;  0.681069E+00; -0.319542E+03;  0.000000E+00; -0.318861E+03
  0.581455E+04;  0.110964E+04;  0.350304E-01;  0.675160E+00; -0.320378E+03;  0.000000E+00; -0.319703E+03
  0.569405E+04;  0.112879E+04;  0.265352E-01;  0.681698E+00; -0.319474E+03;  0.000000E+00; -0.318792E+03
  0.583388E+04;  0.114494E+04;  0.277594E-01;  0.680867E+00; -0.319799E+03;  0.000000E+00; -0.319118E+03
  0.586851E+04;  0.112498E+04;  0.308051E-01;  0.678637E+00; -0.320418E+03;  0.000000E+00; -0.319740E+03
  0.576280E+04;  0.110573E+04;  0.318542E-01;  0.677816E+00; -0.320153E+03;  0.000000E+00; -0.319475E+03
  0.582107E+04;  0.113109E+04;  0.295909E-01;  0.679554E+00; -0.319973E+03;  0.000000E+00; -0.319294E+03
  0.571522E+04;  0.114148E+04;  0.260638E-01;  0.682008E+00; -0.319331E+03;  0.000000E+00; -0.318649E+03
  0.575145E+04;  0.114024E+04;  0.223639E-01;  0.684248E+00; -0.319440E+03;  0.000000E+00; -0.318756E+03
  0.570105E+04;  0.114082E+04;  0.285925E-01;  0.680280E+00; -0.319328E+03;  0.000000E+00; -0.318648E+03
  0.580887E+04;  0.113417E+04;  0.283623E-01;  0.680444E+00; -0.319842E+03;  0.000000E+00; -0.319162E+03
  0.586854E+04;  0.114086E+04;  0.259796E-01;  0.682063E+00; -0.320100E+03;  0.000000E+00; -0.319418E+03
  0.599368E+04;  0.113781E+04;  0.236320E-01;  0.683518E+00; -0.321374E+03;  0.000000E+00; -0.320691E+03
  0.600324E+04;  0.112185E+04;  0.302534E-01;  0.679059E+00; -0.321853E+03;  0.000000E+00; -0.321174E+03
  0.600091E+04;  0.112480E+04;  0.265155E-01;  0.681711E+00; -0.321765E+03;  0.000000E+00; -0.321084E+03
  0.602433E+04;  0.113083E+04;  0.225667E-01;  0.684134E+00; -0.321942E+03;  0.000000E+00; -0.321258E+03
  0.605822E+04;  0.111466E+04;  0.188826E-01;  0.686042E+00; -0.322920E+03;  0.000000E+00; -0.322234E+03
  0.603614E+04;  0.113819E+04;  0.142436E-01;  0.687963E+00; -0.321984E+03;  0.000000E+00; -0.321296E+03
  0.595988E+04;  0.113120E+04;  0.131262E-01;  0.688346E+00; -0.321179E+03;  0.000000E+00; -0.320491E+03
  0.579234E+04;  0.113462E+04;  0.160167E-01;  0.687293E+00; -0.319691E+03;  0.000000E+00; -0.319004E+03
  0.565022E+04;  0.113318E+04;  0.165800E-01;  0.687063E+00; -0.319246E+03;  0.000000E+00; -0.318559E+03
  0.564005E+04;  0.114712E+04;  0.896086E-02;  0.689496E+00; -0.318993E+03;  0.000000E+00; -0.318304E+03
  0.552096E+04;  0.112790E+04;  0.119328E-01;  0.688719E+00; -0.319332E+03;  0.000000E+00; -0.318643E+03
  0.552871E+04;  0.114422E+04;  0.750963E-02;  0.689794E+00; -0.319077E+03;  0.000000E+00; -0.318387E+03
  0.538331E+04;  0.113552E+04;  0.823450E-02;  0.689652E+00; -0.319728E+03;  0.000000E+00; -0.319039E+03
  0.532368E+04;  0.113033E+04;  0.488599E-02;  0.690201E+00; -0.320100E+03;  0.000000E+00; -0.319410E+03
  0.543264E+04;  0.109623E+04;  0.909573E-02;  0.689465E+00; -0.319982E+03;  0.000000E+00; -0.319292E+03
  0.548955E+04;  0.110691E+04;  0.116924E-01;  0.688790E+00; -0.319678E+03;  0.000000E+00; -0.318989E+03
  0.545439E+04;  0.111807E+04;  0.115143E-01;  0.688842E+00; -0.319645E+03;  0.000000E+00; -0.318956E+03
  0.544060E+04;  0.111992E+04;  0.193500E-01;  0.685819E+00; -0.319795E+03;  0.000000E+00; -0.319109E+03
  0.544060E+04;  0.111578E+04;  0.149126E-01;  0.687720E+00; -0.319778E+03;  0.000000E+00; -0.319091E+03
  0.547018E+04;  0.108946E+04;  0.106699E-01;  0.689076E+00; -0.319968E+03;  0.000000E+00; -0.319279E+03
  0.543573E+04;  0.109296E+04;  0.114194E-01;  0.688869E+00; -0.320052E+03;  0.000000E+00; -0.319363E+03
  0.543527E+04;  0.111141E+04;  0.106446E-01;  0.689083E+00; -0.319792E+03;  0.000000E+00; -0.319103E+03
  0.538665E+04;  0.109545E+04;  0.933132E-02;  0.689411E+00; -0.320212E+03;  0.000000E+00; -0.319523E+03
  0.545895E+04;  0.108362E+04;  0.663926E-02;  0.689948E+00; -0.320030E+03;  0.000000E+00; -0.319340E+03
  0.545895E+04;  0.106863E+04;  0.200275E-02;  0.690449E+00; -0.320193E+03;  0.000000E+00; -0.319503E+03
  0.549497E+04;  0.105917E+04;  0.745686E-02;  0.689804E+00; -0.320349E+03;  0.000000E+00; -0.319659E+03
  0.543514E+04;  0.105340E+04; -0.207069E-03;  0.690499E+00; -0.320489E+03;  0.000000E+00; -0.319798E+03
  0.512717E+04;  0.105785E+04; -0.418998E-02;  0.690280E+00; -0.322610E+03;  0.000000E+00; -0.321920E+03
  0.510009E+04;  0.106777E+04;  0.129302E-03;  0.690499E+00; -0.322863E+03;  0.000000E+00; -0.322173E+03
  0.512304E+04;  0.110026E+04; -0.107278E-02;  0.690485E+00; -0.322123E+03;  0.000000E+00; -0.321432E+03
  0.519975E+04;  0.114047E+04; -0.522219E-02;  0.690158E+00; -0.320833E+03;  0.000000E+00; -0.320143E+03
  0.531174E+04;  0.115550E+04;  0.308432E-04;  0.690499E+00; -0.319868E+03;  0.000000E+00; -0.319178E+03
  0.524115E+04;  0.116539E+04; -0.124784E-02;  0.690480E+00; -0.320307E+03;  0.000000E+00; -0.319616E+03
  0.533354E+04;  0.118561E+04;  0.754706E-04;  0.690499E+00; -0.319483E+03;  0.000000E+00; -0.318793E+03
  0.546159E+04;  0.117568E+04; -0.163923E-02;  0.690466E+00; -0.318885E+03;  0.000000E+00; -0.318195E+03
  0.548489E+04;  0.119172E+04; -0.559517E-02;  0.690108E+00; -0.318652E+03;  0.000000E+00; -0.317962E+03
  0.532541E+04;  0.116978E+04; -0.263957E-02;  0.690412E+00; -0.319625E+03;  0.000000E+00; -0.318934E+03
  0.532541E+04;  0.118331E+04; -0.363533E-02;  0.690334E+00; -0.319513E+03;  0.000000E+00; -0.318823E+03
  0.530940E+04;  0.118331E+04; -0.446690E-02;  0.690250E+00; -0.319612E+03;  0.000000E+00; -0.318922E+03
  0.541341E+04;  0.114840E+04;  0.552174E-03;  0.690496E+00; -0.319340E+03;  0.000000E+00; -0.318650E+03
  0.548571E+04;  0.115269E+04;  0.263773E-02;  0.690412E+00; -0.319048E+03;  0.000000E+00; -0.318358E+03
  0.574156E+04;  0.113123E+04;  0.539164E-02;  0.690136E+00; -0.319457E+03;  0.000000E+00; -0.318767E+03
  0.565701E+04;  0.113638E+04;  0.766821E-02;  0.689764E+00; -0.319143E+03;  0.000000E+00; -0.318454E+03
  0.568351E+04;  0.112995E+04;  0.113019E-01;  0.688903E+00; -0.319311E+03;  0.000000E+00; -0.318622E+03
  0.577117E+04;  0.114950E+04;  0.108658E-01;  0.689024E+00; -0.319331E+03;  0.000000E+00; -0.318642E+03
  0.571752E+04;  0.115580E+04;  0.667830E-02;  0.689942E+00; -0.319022E+03;  0.000000E+00; -0.318332E+03
  0.563319E+04;  0.117137E+04;  0.394661E-02;  0.690305E+00; -0.318683E+03;  0.000000E+00; -0.317992E+03
  0.572259E+04;  0.114724E+04;  0.109134E-01;  0.689011E+00; -0.319173E+03;  0.000000E+00; -0.318484E+03
  0.575783E+04;  0.116099E+04;  0.137588E-01;  0.688133E+00; -0.319122E+03;  0.000000E+00; -0.318434E+03
  0.560574E+04;  0.111840E+04;  0.128998E-01;  0.688419E+00; -0.319387E+03;  0.000000E+00; -0.318698E+03
  0.551045E+04;  0.111198E+04;  0.100796E-01;  0.689229E+00; -0.319536E+03;  0.000000E+00; -0.318847E+03
  0.561817E+04;  0.114602E+04;  0.104103E-01;  0.689145E+00; -0.319005E+03;  0.000000E+00; -0.318316E+03
  0.555639E+04;  0.117618E+04;  0.136943E-01;  0.688155E+00; -0.318761E+03;  0.000000E+00; -0.318073E+03
  0.565432E+04;  0.121068E+04;  0.142946E-01;  0.687945E+00; -0.318391E+03;  0.000000E+00; -0.317703E+03
  0.544798E+04;  0.118737E+04;  0.124463E-01;  0.688563E+00; -0.318986E+03;  0.000000E+00; -0.318298E+03
