"h" "inf" "sup" "maxpost" "period"
"224" -1.77 0 280.67 91.5 1
"225" -1.76 0 286.24 92.05 1
"226" -1.75 0 275.12 92.6 1
"227" -1.74 0 288.01 93.16 1
"228" -1.73 0 290.73 93.72 1
"229" -1.72 0 285.24 94.28 1
"230" -1.71 0 282.37 94.83 1
"231" -1.7 0 290.74 95.4 1
"232" -1.69 0 295.88 95.96 1
"233" -1.68 0 290.51 96.52 1
"234" -1.67 0 298.86 97.09 1
"235" -1.66 0 293.67 97.65 1
"236" -1.65 0 293.73 98.22 1
"237" -1.64 0 298.06 98.79 1
"238" -1.63 0 292.98 99.36 1
"239" -1.62 0 291.28 99.93 1
"240" -1.61 0 303.84 100.5 1
"241" -1.6 0 294.31 101.07 1
"242" -1.59 0 314.55 101.65 1
"243" -1.58 0 295.54 102.22 1
"244" -1.57 0 297.35 102.8 1
"245" -1.56 0 294.04 103.38 1
"246" -1.55 0 289.82 103.96 1
"247" -1.54 0 312.63 104.54 1
"248" -1.53 0 314.99 105.12 1
"249" -1.52 0 312.43 105.71 1
"250" -1.51 0 303.12 106.29 1
"251" -1.5 0 313.87 106.88 1
"252" -1.49 0 308.87 107.46 1
"253" -1.48 0 312.24 108.05 1
"254" -1.47 0 316.02 108.64 1
"255" -1.46 0 318.34 109.23 1
"256" -1.45 0 319.47 109.82 1
"257" -1.44 0 312.28 110.42 1
"258" -1.43 0 320.13 111.01 1
"259" -1.42 0 316.2 111.61 1
"260" -1.41 0 314.54 112.2 1
"261" -1.4 0 322.44 112.8 1
"262" -1.39 0 319.3 113.4 1
"263" -1.38 0 312.51 114 1
"264" -1.37 0 325.51 114.6 1
"265" -1.36 0 314.87 115.21 1
"266" -1.35 0 318.27 115.81 1
"267" -1.34 0 325.87 116.42 1
"268" -1.33 0 322.23 117.02 1
"269" -1.32 0 325.16 117.63 1
"270" -1.31 0 326.43 118.24 1
"271" -1.3 0 341.13 118.85 1
"272" -1.29 0 325.04 119.46 1
"273" -1.28 0 320.21 120.07 1
"274" -1.27 0 328.83 120.69 1
"275" -1.26 0 330.64 121.3 1
"276" -1.25 0 330.71 121.92 1
"277" -1.24 0 338.87 122.54 1
"278" -1.23 0 332.77 123.16 1
"279" -1.22 0 328.47 123.78 1
"280" -1.21 0 338.31 124.4 1
"281" -1.2 0 334.04 125.02 1
"282" -1.19 0 329.77 125.64 1
"283" -1.18 0 337.16 126.27 1
"284" -1.17 0 341.28 126.89 1
"285" -1.16 0 352.97 127.52 1
"286" -1.15 0 341.98 128.15 1
"287" -1.14 0 336.25 128.78 1
"288" -1.13 0 336.89 129.41 1
"289" -1.12 0 346.8 130.04 1
"290" -1.11 0 350.35 130.67 1
"291" -1.1 0 338.29 131.31 1
"292" -1.09 0 338.09 131.94 1
"293" -1.08 0 339.71 132.58 1
"294" -1.07 0 349.53 133.22 1
"295" -1.06 0 342.91 133.86 1
"296" -1.05 0 344.78 134.5 1
"297" -1.04 0 349.24 135.14 1
"298" -1.03 0 355.29 135.78 1
"299" -1.02 0 351.51 136.42 1
"300" -1.01 0 356.7 137.07 1
"301" -1 0 353.24 137.71 1
"302" -0.99 0 360.12 138.36 1
"303" -0.98 0 351.11 139.01 1
"304" -0.97 0 358.42 139.66 1
"305" -0.96 0 348.9 140.31 1
"306" -0.95 0 361.59 140.96 1
"307" -0.94 0 360.32 141.61 1
"308" -0.93 0 357.08 142.27 1
"309" -0.92 0 358.96 142.92 1
"310" -0.91 0 367.57 143.58 1
"311" -0.9 0 365.48 144.24 1
"312" -0.89 0 378.87 144.89 1
"313" -0.88 0 369.91 145.55 1
"314" -0.87 0 363.99 146.21 1
"315" -0.86 0 382.85 146.88 1
"316" -0.85 0 372.83 147.54 1
"317" -0.84 0 374.41 148.2 1
"318" -0.83 0 379.49 148.87 1
"319" -0.82 0 367.89 149.54 1
"320" -0.81 0 368.56 150.2 1
"321" -0.8 0 370.93 150.87 1
"322" -0.79 0 375.77 151.54 1
"323" -0.78 0 371.12 152.21 1
"324" -0.77 0 374.43 152.89 1
"325" -0.76 0 366.8 153.56 1
"326" -0.75 0 385.17 154.23 1
"327" -0.74 0 379.41 154.91 1
"328" -0.73 0 373.28 155.59 1
"329" -0.72 0 389.21 156.26 1
"330" -0.71 0 384.65 156.94 1
"331" -0.7 0 384.11 157.62 1
"332" -0.69 0 385.08 158.31 1
"333" -0.68 0 380.5 158.99 1
"334" -0.67 0 377.78 159.67 1
"335" -0.66 0 391.11 160.36 1
"336" -0.65 0 384.09 161.04 1
"337" -0.64 0 390.86 161.73 1
"338" -0.63 0 404.46 162.42 1
"339" -0.62 0 393.33 163.11 1
"340" -0.61 0 385.03 163.8 1
"341" -0.6 0 394.99 164.49 1
"342" -0.59 0 393.44 165.18 1
"343" -0.58 0 384.96 165.87 1
"344" -0.57 0 410.34 166.57 1
"345" -0.56 0 407.7 167.27 1
"346" -0.55 0 402.75 167.96 1
"347" -0.54 0 405.06 168.66 1
"348" -0.53 0 399.3 169.36 1
"349" -0.52 0 405.13 170.06 1
"350" -0.51 0 401.71 170.76 1
"351" -0.5 0 395.74 171.46 1
"352" -0.49 0 404.77 172.17 1
"353" -0.48 0 405.33 172.87 1
"354" -0.47 0 411.05 173.58 1
"355" -0.46 0 407.81 174.29 1
"356" -0.45 0 406.57 174.99 1
"357" -0.44 0 409.96 175.7 1
"358" -0.43 0 402.25 176.41 1
"359" -0.42 0 411.81 177.13 1
"360" -0.41 0 407.65 177.84 1
"361" -0.4 0 415.6 178.55 1
"362" -0.39 0 422.86 179.27 1
"363" -0.38 0 417.76 179.98 1
"364" -0.37 0 409.11 180.7 1
"365" -0.36 0 410.34 181.42 1
"366" -0.35 0 418.92 182.14 1
"367" -0.34 0 413.27 182.86 1
"368" -0.33 0 417.2 183.58 1
"369" -0.32 0 414.75 184.3 1
"370" -0.31 0 423.09 185.02 1
"371" -0.3 0 430.01 185.75 1
"372" -0.29 0 415.22 186.47 1
"373" -0.28 0 425.11 187.2 1
"374" -0.27 0 430.84 187.93 1
"375" -0.26 0 433.66 188.66 1
"376" -0.25 0 424.31 189.39 1
"377" -0.24 0 430.95 190.12 1
"378" -0.23 0 437.83 190.85 1
"379" -0.22 0 426.93 191.58 1
"380" -0.21 0 431.65 192.32 1
"381" -0.2 0 436.09 193.05 1
"382" -0.19 0 445.83 193.79 1
"383" -0.18 0 432.49 194.53 1
"384" -0.17 0 434.11 195.26 1
"385" -0.16 0 438.22 196 1
"386" -0.15 0 435.19 196.75 1
"387" -0.14 0 450.54 197.49 1
"388" -0.13 0 439.47 198.23 1
"389" -0.12 0 444.06 198.97 1
"390" -0.11 0 440.27 199.72 1
"391" -0.1 0 448.19 200.46 1
"392" -0.09 0 444.73 201.21 1
"393" -0.08 0 448.8 201.96 1
"394" -0.07 0 447.74 202.71 1
"395" -0.06 0 460.57 203.46 1
"396" -0.05 0 469.74 204.21 1
"397" -0.04 0 448.49 204.96 1
"398" -0.03 0 455.81 205.72 1
"399" -0.02 0 436.92 206.47 1
"400" -0.01 0 467.35 207.23 1
"401" 0 0 458.5 207.98 1
"402" 0.01 0 467.63 208.74 1
"403" 0.02 0 465.82 209.5 1
"404" 0.03 0 458.94 210.26 1
"405" 0.04 0 450.78 211.02 1
"406" 0.05 0 473.96 211.78 1
"407" 0.06 0 456.77 212.55 1
"408" 0.07 0 467.95 213.31 1
"409" 0.08 0 461.83 214.08 1
