b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          b1_11          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          b2_11          a2             c2             b3             a3             c3             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           k3_1           ktype1_1       ktype2_1       ktype3_1       k1_2           k2_2           k3_2           ktype1_2       ktype2_2       ktype3_2       k1_3           k2_3           k3_3           ktype1_3       ktype2_3       ktype3_3       k1_4           k2_4           k3_4           ktype1_4       ktype2_4       ktype3_4       k1_5           k2_5           k3_5           ktype1_5       ktype2_5       ktype3_5       k1_6           k2_6           k3_6           ktype1_6       ktype2_6       ktype3_6       k1_7           k2_7           k3_7           ktype1_7       ktype2_7       ktype3_7       k1_8           k2_8           k3_8           ktype1_8       ktype2_8       ktype3_8       k1_9           k2_9           k3_9           ktype1_9       ktype2_9       ktype3_9       k1_10          k2_10          k3_10          ktype1_10      ktype2_10      ktype3_10      k1_11          k2_11          k3_11          ktype1_11      ktype2_11      ktype3_11      
  -0.198744E+01  -0.235851E+01  -0.210876E+01  -0.301304E+01  -0.456295E+01  -0.336249E+01  -0.442894E+01  -0.395397E+01  -0.329988E+01  -0.427082E+01  -0.484325E+01   0.254052E+02   0.163738E+01  -0.866855E+00  -0.143027E+01  -0.150748E+01  -0.156204E+01  -0.155948E+01  -0.126624E+01  -0.153045E+01  -0.167320E+01  -0.149729E+01  -0.166991E+01  -0.158996E+01   0.164358E+03   0.164552E+01   0.905507E+01   0.982511E+02   0.166301E+01   0.868581E+02   0.699577E-03  -0.193164E+04  -0.198744E+01  -0.337730E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.235851E+01  -0.991365E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.210876E+01  -0.122227E+01   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.301304E+01  -0.878175E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.456295E+01  -0.151382E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.336249E+01  -0.280910E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.442894E+01  -0.171231E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.395397E+01  -0.601787E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.329988E+01  -0.649061E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.427082E+01  -0.449270E+00   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.484325E+01  -0.656308E-01   0.905507E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.196924E+01  -0.208859E+01  -0.418762E+01  -0.414707E+01  -0.414390E+01  -0.372023E+01  -0.463333E+01  -0.444087E+01  -0.491976E+01  -0.445131E+01  -0.527732E+01   0.243036E+02   0.163238E+01  -0.746944E+00  -0.144545E+01  -0.156543E+01  -0.152497E+01  -0.152777E+01  -0.136706E+01  -0.160307E+01  -0.168571E+01  -0.149729E+01  -0.167827E+01  -0.158236E+01   0.162069E+03   0.164715E+01   0.826586E+01   0.102857E+03   0.166645E+01   0.805831E+02   0.845610E-03  -0.193175E+04  -0.196924E+01  -0.186444E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.208859E+01  -0.114805E+01   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.418762E+01  -0.374861E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.414707E+01  -0.334444E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.414390E+01  -0.339917E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.372023E+01  -0.297133E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.463333E+01  -0.229815E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.444087E+01  -0.435578E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.491976E+01   0.512652E-01   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.445131E+01  -0.420132E+00   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.527732E+01   0.878254E-01   0.826586E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.127725E+01  -0.170431E+01  -0.271562E+01  -0.280754E+01  -0.302333E+01  -0.276959E+01  -0.292356E+01  -0.315295E+01  -0.442478E+01  -0.380431E+01  -0.487943E+01   0.313754E+02   0.164547E+01  -0.702724E+00  -0.144545E+01  -0.156073E+01  -0.152497E+01  -0.155912E+01  -0.126020E+01  -0.159296E+01  -0.175606E+01  -0.150482E+01  -0.171133E+01  -0.169436E+01   0.162212E+03   0.164640E+01   0.812395E+01   0.104452E+03   0.166645E+01   0.898052E+02   0.845610E-03  -0.192821E+04  -0.127725E+01  -0.367200E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.170431E+01  -0.129417E+01   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.271562E+01  -0.886702E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.280754E+01  -0.776486E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.302333E+01  -0.704747E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.276959E+01  -0.379483E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.292356E+01  -0.816473E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.315295E+01  -0.940930E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.442478E+01   0.197959E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.380431E+01  -0.490451E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.487943E+01   0.162875E+00   0.812395E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.232984E+01  -0.173550E+01  -0.188186E+01  -0.250706E+01  -0.321234E+01  -0.344445E+01  -0.301987E+01  -0.343559E+01  -0.290386E+01  -0.349255E+01  -0.527267E+01   0.230789E+02   0.164310E+01  -0.574400E+00  -0.146104E+01  -0.150625E+01  -0.155158E+01  -0.150253E+01  -0.140200E+01  -0.160405E+01  -0.169666E+01  -0.147453E+01  -0.171193E+01  -0.165119E+01   0.164444E+03   0.164605E+01   0.916108E+01   0.441113E+02   0.164830E+01   0.873458E+02   0.113625E-02  -0.193971E+04  -0.232984E+01   0.188094E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.173550E+01  -0.134126E+01   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.188186E+01  -0.134245E+01   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.250706E+01  -0.113590E+01   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.321234E+01  -0.759805E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.344445E+01  -0.515186E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.301987E+01  -0.988739E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.343559E+01  -0.941320E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.290386E+01  -0.853357E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.349255E+01  -0.938531E+00   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.527267E+01  -0.810877E-01   0.916108E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.384588E+01  -0.259166E+01  -0.281569E+01  -0.266222E+01  -0.279691E+01  -0.252187E+01  -0.344498E+01  -0.338217E+01  -0.256847E+01  -0.387754E+01  -0.501468E+01   0.280480E+02   0.162078E+01  -0.564728E+00  -0.141991E+01  -0.149720E+01  -0.148361E+01  -0.164112E+01  -0.115777E+01  -0.153811E+01  -0.168365E+01  -0.144478E+01  -0.160986E+01  -0.154240E+01   0.164473E+03   0.164469E+01   0.866202E+01   0.153338E+03   0.166792E+01   0.936492E+02   0.482616E-02  -0.193986E+04  -0.384588E+01   0.107576E+01   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.259166E+01  -0.820800E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.281569E+01  -0.824801E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.266222E+01  -0.881080E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.279691E+01  -0.104999E+01   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.252187E+01  -0.462631E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.344498E+01  -0.573428E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.338217E+01  -0.822216E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.256847E+01  -0.869723E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.387754E+01  -0.466962E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.501468E+01   0.191511E+00   0.866202E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.327269E+01  -0.445833E+01  -0.294586E+01  -0.251797E+01  -0.410763E+01  -0.367915E+01  -0.377201E+01  -0.358571E+01  -0.313928E+01  -0.383422E+01  -0.484557E+01   0.258361E+02   0.164039E+01  -0.559898E+00  -0.138778E+01  -0.148576E+01  -0.149831E+01  -0.167856E+01  -0.140616E+01  -0.151211E+01  -0.171545E+01  -0.149793E+01  -0.170293E+01  -0.162213E+01   0.163828E+03   0.164878E+01   0.891720E+01   0.763253E+02   0.165977E+01   0.839695E+02   0.300189E-02  -0.193292E+04  -0.327269E+01   0.739722E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.445833E+01   0.818646E-01   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.294586E+01  -0.783002E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.251797E+01  -0.100622E+01   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.410763E+01  -0.513896E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.367915E+01  -0.315798E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.377201E+01  -0.427969E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.358571E+01  -0.816948E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.313928E+01  -0.708631E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.383422E+01  -0.680034E+00   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.484557E+01  -0.798782E-01   0.891720E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.335882E+01  -0.201360E+01  -0.168051E+01  -0.254945E+01  -0.322579E+01  -0.349404E+01  -0.353285E+01  -0.349644E+01  -0.292717E+01  -0.287196E+01  -0.422598E+01   0.388471E+02   0.163879E+01  -0.720573E+00  -0.136296E+01  -0.146220E+01  -0.139870E+01  -0.146019E+01  -0.136918E+01  -0.158231E+01  -0.169009E+01  -0.144522E+01  -0.165036E+01  -0.168050E+01   0.164162E+03   0.164988E+01   0.862452E+01   0.119616E+03   0.162772E+01   0.865587E+02   0.585821E-03  -0.193373E+04  -0.335882E+01   0.113776E+01   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.201360E+01  -0.897258E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.168051E+01  -0.130397E+01   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.254945E+01  -0.580418E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.322579E+01  -0.210820E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.349404E+01   0.131230E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.353285E+01  -0.203648E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.349644E+01  -0.412223E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.292717E+01  -0.394461E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.287196E+01  -0.782290E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.422598E+01   0.113226E+00   0.862452E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.255327E+01  -0.333389E+01  -0.266434E+01  -0.361334E+01  -0.318189E+01  -0.354064E+01  -0.363662E+01  -0.343324E+01  -0.267296E+01  -0.327991E+01  -0.415297E+01   0.407179E+02   0.160025E+01  -0.742745E+00  -0.141741E+01  -0.151607E+01  -0.150169E+01  -0.159304E+01  -0.138785E+01  -0.158713E+01  -0.168777E+01  -0.140828E+01  -0.165417E+01  -0.159779E+01   0.163599E+03   0.164980E+01   0.878942E+01   0.980730E+02   0.168332E+01   0.756054E+02   0.503072E-02  -0.193248E+04  -0.255327E+01   0.547180E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.333389E+01  -0.558934E-01   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.266434E+01  -0.678918E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.361334E+01  -0.881781E-02   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.318189E+01  -0.453581E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.354064E+01   0.132623E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.363662E+01  -0.136032E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.343324E+01  -0.441905E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.267296E+01  -0.490765E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.327991E+01  -0.489595E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.415297E+01   0.191467E+00   0.878942E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.170970E+01  -0.364416E+01  -0.434543E+01  -0.417897E+01  -0.362389E+01  -0.359412E+01  -0.287837E+01  -0.347527E+01  -0.295086E+01  -0.293263E+01  -0.415297E+01   0.201333E+02   0.161313E+01  -0.759171E+00  -0.140468E+01  -0.154807E+01  -0.161396E+01  -0.162856E+01  -0.138341E+01  -0.162305E+01  -0.175876E+01  -0.154922E+01  -0.175260E+01  -0.168449E+01   0.164892E+03   0.163892E+01   0.875302E+01   0.135125E+03   0.165581E+01   0.860800E+02   0.348289E-03  -0.193728E+04  -0.170970E+01  -0.396837E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.364416E+01  -0.566628E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.434543E+01  -0.506242E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.417897E+01  -0.656881E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.362389E+01  -0.880016E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.359412E+01  -0.555893E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.287837E+01  -0.114739E+01   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.347527E+01  -0.111273E+01   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.295086E+01  -0.101938E+01   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.293263E+01  -0.130488E+01   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.415297E+01  -0.762669E+00   0.875302E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.215784E+01  -0.204287E+01  -0.193320E+01  -0.291963E+01  -0.370475E+01  -0.327893E+01  -0.441665E+01  -0.456630E+01  -0.413944E+01  -0.392669E+01  -0.385370E+01   0.393315E+02   0.162103E+01  -0.688474E+00  -0.137841E+01  -0.150292E+01  -0.152877E+01  -0.134830E+01  -0.118724E+01  -0.161431E+01  -0.166033E+01  -0.146423E+01  -0.161757E+01  -0.158799E+01   0.166313E+03   0.163847E+01   0.856801E+01   0.114840E+03   0.169288E+01   0.818284E+02   0.309596E-02  -0.193448E+04  -0.215784E+01   0.335867E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.204287E+01  -0.908545E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.193320E+01  -0.119625E+01   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.291963E+01  -0.558200E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.370475E+01   0.280628E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.327893E+01   0.261742E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.441665E+01   0.316851E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.456630E+01   0.340955E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.413944E+01   0.380859E+00   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.392669E+01  -0.207909E-01   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.385370E+01  -0.206890E-01   0.856801E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.141048E+01  -0.236971E+01  -0.166945E+01  -0.187337E+01  -0.218394E+01  -0.272787E+01  -0.271670E+01  -0.395827E+01  -0.314221E+01  -0.430433E+01  -0.472873E+01   0.334573E+02   0.163312E+01  -0.691800E+00  -0.131678E+01  -0.145993E+01  -0.141999E+01  -0.139355E+01  -0.123406E+01  -0.147711E+01  -0.166241E+01  -0.145393E+01  -0.155340E+01  -0.158466E+01   0.168934E+03   0.164025E+01   0.842188E+01   0.104593E+03   0.167856E+01   0.876554E+02   0.252532E-02  -0.193135E+04  -0.141048E+01  -0.265353E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.236971E+01  -0.693631E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.166945E+01  -0.133454E+01   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.187337E+01  -0.115011E+01   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.218394E+01  -0.924855E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.272787E+01  -0.352131E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.271670E+01  -0.744328E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.395827E+01  -0.310963E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.314221E+01  -0.458025E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.430433E+01   0.638937E-01   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.472873E+01   0.262076E+00   0.842188E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.857870E+00  -0.272320E+01  -0.329523E+01  -0.358968E+01  -0.218394E+01  -0.287458E+01  -0.414020E+01  -0.338258E+01  -0.379721E+01  -0.432873E+01  -0.460221E+01   0.183869E+02   0.163264E+01  -0.522098E+00  -0.128604E+01  -0.139224E+01  -0.146069E+01  -0.147959E+01  -0.133791E+01  -0.150673E+01  -0.156048E+01  -0.135167E+01  -0.155918E+01  -0.160146E+01   0.170854E+03   0.164149E+01   0.903704E+01   0.410331E+02   0.169858E+01   0.792606E+02   0.252532E-02  -0.193539E+04  -0.857870E+00  -0.405181E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.272320E+01  -0.790863E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.329523E+01  -0.737889E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.358968E+01  -0.729225E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.218394E+01  -0.123565E+01   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.287458E+01  -0.808696E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.414020E+01  -0.603327E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.338258E+01  -0.933751E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.379721E+01  -0.512278E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.432873E+01  -0.609440E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.460221E+01  -0.573027E+00   0.903704E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.246733E+01  -0.353004E+01  -0.372753E+01  -0.343856E+01  -0.305057E+01  -0.322826E+01  -0.268242E+01  -0.329557E+01  -0.272676E+01  -0.374323E+01  -0.460221E+01   0.314477E+02   0.163729E+01  -0.644020E+00  -0.127805E+01  -0.134660E+01  -0.139913E+01  -0.145228E+01  -0.118495E+01  -0.142196E+01  -0.163013E+01  -0.130748E+01  -0.159506E+01  -0.152866E+01   0.172274E+03   0.163999E+01   0.815110E+01   0.385916E+02   0.164446E+01   0.753708E+02   0.695546E-03  -0.193359E+04  -0.246733E+01   0.354664E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.353004E+01  -0.452252E-01   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.372753E+01  -0.433748E-01   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.343856E+01  -0.282387E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.305057E+01  -0.576548E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.322826E+01  -0.660909E-01   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.268242E+01  -0.730912E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.329557E+01  -0.717705E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.272676E+01  -0.529607E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.374323E+01  -0.418926E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.460221E+01   0.152579E+00   0.815110E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.174133E+01  -0.396471E+01  -0.422096E+01  -0.436138E+01  -0.358256E+01  -0.274643E+01  -0.353665E+01  -0.381589E+01  -0.362039E+01  -0.432730E+01  -0.462067E+01   0.210658E+02   0.163346E+01  -0.387738E+00  -0.130387E+01  -0.134660E+01  -0.132479E+01  -0.152996E+01  -0.128499E+01  -0.148932E+01  -0.158854E+01  -0.124584E+01  -0.158844E+01  -0.160490E+01   0.171765E+03   0.164029E+01   0.843980E+01   0.578370E+02   0.165166E+01   0.909347E+02   0.248497E-03  -0.193493E+04  -0.174133E+01   0.132144E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.396471E+01  -0.285864E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.422096E+01  -0.247398E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.436138E+01  -0.163911E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.358256E+01  -0.743488E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.274643E+01  -0.723929E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.353665E+01  -0.704853E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.381589E+01  -0.735516E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.362039E+01  -0.336772E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.432730E+01  -0.540759E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.462067E+01  -0.451943E+00   0.843980E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.334126E+01  -0.345076E+01  -0.266337E+01  -0.157314E+01  -0.333376E+01  -0.285456E+01  -0.309609E+01  -0.387170E+01  -0.379685E+01  -0.449970E+01  -0.490531E+01   0.176358E+02   0.163847E+01  -0.653537E+00  -0.130618E+01  -0.136748E+01  -0.143544E+01  -0.178272E+01  -0.122842E+01  -0.151031E+01  -0.154176E+01  -0.136248E+01  -0.157014E+01  -0.157819E+01   0.171223E+03   0.163915E+01   0.768518E+01   0.367360E+02   0.173772E+01   0.725051E+02   0.102673E-01  -0.194204E+04  -0.334126E+01   0.241237E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.345076E+01  -0.592139E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.266337E+01  -0.935884E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.157314E+01  -0.138952E+01   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.333376E+01  -0.126620E+01   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.285456E+01  -0.686908E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.309609E+01  -0.982229E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.387170E+01  -0.766030E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.379685E+01  -0.552006E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.449970E+01  -0.594902E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.490531E+01  -0.470679E+00   0.768518E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.265065E+01  -0.291970E+01  -0.331102E+01  -0.218425E+01  -0.198968E+01  -0.145342E+01  -0.161182E+01  -0.363718E+01  -0.451639E+01  -0.617454E+01  -0.564847E+01   0.209617E+02   0.161930E+01  -0.609459E+00  -0.127955E+01  -0.139348E+01  -0.146335E+01  -0.171444E+01  -0.127246E+01  -0.149768E+01  -0.153333E+01  -0.134048E+01  -0.156995E+01  -0.160473E+01   0.171294E+03   0.163818E+01   0.793996E+01   0.390750E+02   0.173432E+01   0.716324E+02   0.117890E-02  -0.194316E+04  -0.265065E+01   0.161314E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.291970E+01  -0.658063E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.331102E+01  -0.668686E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.218425E+01  -0.118660E+01   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.198968E+01  -0.160715E+01   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.145342E+01  -0.120144E+01   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.161182E+01  -0.145255E+01   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.363718E+01  -0.739282E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.451639E+01  -0.149573E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.617454E+01   0.146620E+00   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.564847E+01  -0.941612E-01   0.793996E+01   0.000000E+00   0.300000E+01   0.000000E+00
