Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.963670E+03;  0.000000E+00; -0.962979E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.954347E+03;  0.000000E+00; -0.953657E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.954163E+03;  0.000000E+00; -0.953473E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.939429E+03;  0.000000E+00; -0.938739E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.932679E+03;  0.000000E+00; -0.931989E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.926624E+03;  0.000000E+00; -0.925934E+03
  0.574524E+04;  0.105043E+04;  0.774292E-02;  0.689750E+00; -0.927460E+03;  0.000000E+00; -0.926771E+03
  0.569333E+04;  0.104902E+04;  0.123299E-01;  0.688599E+00; -0.924116E+03;  0.000000E+00; -0.923428E+03
  0.561437E+04;  0.104193E+04;  0.166595E-01;  0.687030E+00; -0.920987E+03;  0.000000E+00; -0.920300E+03
  0.557313E+04;  0.107109E+04;  0.158030E-01;  0.687378E+00; -0.916574E+03;  0.000000E+00; -0.915886E+03
  0.547787E+04;  0.107893E+04;  0.142668E-01;  0.687955E+00; -0.913871E+03;  0.000000E+00; -0.913183E+03
  0.548154E+04;  0.109038E+04;  0.158794E-01;  0.687347E+00; -0.912900E+03;  0.000000E+00; -0.912212E+03
  0.548154E+04;  0.111346E+04;  0.150025E-01;  0.687686E+00; -0.911338E+03;  0.000000E+00; -0.910650E+03
  0.543832E+04;  0.112028E+04;  0.186038E-01;  0.686173E+00; -0.910174E+03;  0.000000E+00; -0.909487E+03
  0.537203E+04;  0.111289E+04;  0.174559E-01;  0.686691E+00; -0.910244E+03;  0.000000E+00; -0.909557E+03
  0.541099E+04;  0.110126E+04;  0.171258E-01;  0.686833E+00; -0.911200E+03;  0.000000E+00; -0.910513E+03
  0.541171E+04;  0.113244E+04;  0.154521E-01;  0.687515E+00; -0.909485E+03;  0.000000E+00; -0.908798E+03
  0.545688E+04;  0.112128E+04;  0.189213E-01;  0.686024E+00; -0.910274E+03;  0.000000E+00; -0.909588E+03
  0.543267E+04;  0.112117E+04;  0.195404E-01;  0.685727E+00; -0.910016E+03;  0.000000E+00; -0.909331E+03
  0.547110E+04;  0.112999E+04;  0.220626E-01;  0.684415E+00; -0.909716E+03;  0.000000E+00; -0.909032E+03
  0.539976E+04;  0.113574E+04;  0.216729E-01;  0.684628E+00; -0.908914E+03;  0.000000E+00; -0.908230E+03
  0.527488E+04;  0.112752E+04;  0.182722E-01;  0.686326E+00; -0.909512E+03;  0.000000E+00; -0.908826E+03
  0.521793E+04;  0.111235E+04;  0.139025E-01;  0.688083E+00; -0.910767E+03;  0.000000E+00; -0.910079E+03
  0.528720E+04;  0.111384E+04;  0.132195E-01;  0.688315E+00; -0.910352E+03;  0.000000E+00; -0.909663E+03
  0.520035E+04;  0.110174E+04;  0.131259E-01;  0.688346E+00; -0.911480E+03;  0.000000E+00; -0.910792E+03
  0.521299E+04;  0.112544E+04;  0.959378E-02;  0.689349E+00; -0.910342E+03;  0.000000E+00; -0.909653E+03
  0.519357E+04;  0.113232E+04;  0.549978E-02;  0.690121E+00; -0.910359E+03;  0.000000E+00; -0.909669E+03
  0.531253E+04;  0.114749E+04;  0.738010E-02;  0.689819E+00; -0.908963E+03;  0.000000E+00; -0.908273E+03
  0.530442E+04;  0.116878E+04;  0.441119E-02;  0.690256E+00; -0.908254E+03;  0.000000E+00; -0.907564E+03
  0.545982E+04;  0.117945E+04; -0.113258E-02;  0.690483E+00; -0.908616E+03;  0.000000E+00; -0.907925E+03
  0.537270E+04;  0.119279E+04;  0.316338E-02;  0.690374E+00; -0.907391E+03;  0.000000E+00; -0.906700E+03
  0.521102E+04;  0.117136E+04;  0.547631E-02;  0.690125E+00; -0.908700E+03;  0.000000E+00; -0.908010E+03
  0.527001E+04;  0.118098E+04;  0.115934E-01;  0.688819E+00; -0.907692E+03;  0.000000E+00; -0.907003E+03
  0.527001E+04;  0.115930E+04;  0.879656E-02;  0.689532E+00; -0.908566E+03;  0.000000E+00; -0.907876E+03
  0.535912E+04;  0.115391E+04;  0.996215E-02;  0.689259E+00; -0.908550E+03;  0.000000E+00; -0.907861E+03
  0.529833E+04;  0.116764E+04;  0.118401E-01;  0.688747E+00; -0.907996E+03;  0.000000E+00; -0.907307E+03
  0.535942E+04;  0.117033E+04;  0.162520E-01;  0.687198E+00; -0.907578E+03;  0.000000E+00; -0.906891E+03
