"b1_9"     "a1"     "c1"     "b2_9"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_9"     "k2_9"     "ktype1_9"     "ktype2_9"
-2.52211     120.32     1.6597     1.09804     188.844     1.63633     2.63628     0.00256804     -1364.13     -2.06222     1.2147     0     0
-2.49898     122.249     1.64978     1.01994     179.5     1.69588     0.301147     0.00342349     -1366.97     -2.30353     1.37164     0     0
-2.49898     121.392     1.6608     1.06379     188.71     1.65076     1.56853     0.00245542     -1366.52     -2.2292     1.36761     0     0
-2.52188     120.491     1.66159     0.971559     159.948     1.69002     0.162704     0.000952744     -1368.8     -2.22318     1.3205     0     0
-2.53255     120.297     1.64381     0.855664     170.903     1.66705     1.82931     0.00335247     -1372.49     -2.22823     1.21147     0     0
-2.53255     121.07     1.64942     0.97003     182.748     1.62195     7.04124     0.00315328     -1374.47     -2.1825     1.33123     0     0
-2.50503     120.259     1.65123     0.891074     156.512     1.67401     0.161449     0.00171792     -1371.56     -2.06792     0.99757     0     0
-2.52553     120.625     1.65551     0.942136     168.656     1.66511     10.2757     0.00046957     -1373.55     -1.99656     1.06862     0     0
-2.53281     119.992     1.65586     0.956283     168.656     1.66511     3.09182     0.00046957     -1367.07     -2.09467     1.06862     0     0
-2.55925     120.699     1.64498     1.10278     186.291     1.66511     13.0079     0.00207049     -1372.39     -2.1974     1.50022     0     0
-2.50117     122.187     1.64498     1.08355     181.963     1.66881     1.0848     0.00207049     -1368.97     -2.2409     1.53622     0     0
-2.55019     122.574     1.63395     1.00205     188.14     1.66024     6.28368     0.00403125     -1369.02     -2.27637     1.31956     0     0
-2.51888     121.812     1.63395     1.11868     193.043     1.59998     2.76213     0.00403125     -1368.71     -2.22741     1.32537     0     0
-2.57075     121.884     1.64417     1.11764     181.372     1.68949     0.972698     0.00180888     -1374.16     -2.35544     1.59479     0     0
-2.5739     121.347     1.63805     1.12892     180.381     1.66192     1.57864     0.00167948     -1371.07     -2.27165     1.25783     0     0
-2.52984     122.094     1.63805     0.866983     158.127     1.68033     1.87617     0.00893474     -1368.82     -2.2616     1.22206     0     0
-2.47088     125.621     1.63986     0.871889     158.127     1.65866     0.857761     0.00221918     -1365.39     -2.03424     1.08957     0     0
-2.46259     126.267     1.63986     0.890169     158.127     1.68451     0.857761     0.0105847     -1371.02     -2.13611     1.45171     0     0
-2.46444     126.904     1.64318     1.01958     160.342     1.66796     3.3102     0.00648715     -1370.75     -2.13611     1.11263     0     0
-2.43095     126.591     1.6557     1.21583     171.915     1.69012     0.3615     0.00564131     -1368.17     -2.12297     1.46176     0     0
-2.42641     125.929     1.65578     1.07304     168.457     1.67125     2.9025     0.008354     -1364.76     -2.06725     1.22714     0     0
-2.45114     124.964     1.65578     1.0821     171.246     1.67125     4.8923     0.000160498     -1361.21     -2.17301     1.31724     0     0
-2.4405     125.071     1.65957     1.03413     159.676     1.67271     0.0245604     0.0148692     -1367.5     -2.14319     1.41995     0     0
-2.45231     124.772     1.6611     1.07051     159.258     1.66932     3.56971     0.00554243     -1368.8     -2.16207     1.31968     0     0
-2.45716     123.771     1.66456     0.974357     160.07     1.66095     5.78969     0.00248068     -1365.04     -2.09931     1.22367     0     0
-2.41318     123.13     1.6664     1.0547     167.208     1.65675     1.06931     0.00421831     -1368.27     -2.09931     1.42985     0     0
-2.50615     122.82     1.66738     1.01041     159.441     1.64564     4.39327     0.0050941     -1371.16     -2.09931     1.22738     0     0
-2.47457     122.82     1.64713     0.935275     175.231     1.65541     1.70641     0.00351376     -1368.26     -2.15536     1.29977     0     0
-2.49466     123.484     1.64555     0.963735     163.025     1.6693     4.66292     4.92881e-05     -1369.63     -2.23428     1.26959     0     0
-2.49866     124.507     1.64117     1.05097     166.539     1.67858     10.3376     4.92881e-05     -1368.33     -2.13322     1.30413     0     0
-2.50099     121.795     1.65462     1.06977     178.472     1.64024     3.09953     0.00193369     -1366.56     -2.13322     1.3086     0     0
-2.50099     122.138     1.65462     1.12688     184.792     1.67011     3.84783     0.00290916     -1371.19     -2.31812     1.57277     0     0
-2.51312     122.045     1.64834     1.04923     181.794     1.63982     0.941167     0.000638773     -1368.14     -2.1934     1.4003     0     0
-2.5109     120.525     1.65932     1.08506     183.951     1.67715     4.54445     0.000638773     -1367.65     -2.19123     1.427     0     0
-2.5233     119.408     1.66779     1.11582     180.235     1.67715     0.497235     0.00202591     -1360.89     -2.25776     1.43426     0     0
-2.50495     118.096     1.66917     1.08135     195.269     1.64134     0.571382     0.00202591     -1366.41     -2.30996     1.40049     0     0
-2.55224     118.096     1.66581     1.20166     195.269     1.60146     4.36374     0.00053073     -1368.45     -2.30996     1.5804     0     0
-2.53022     117.857     1.66581     0.946308     191.681     1.60146     0.292408     0.00610412     -1371.5     -2.34901     1.40442     0     0
-2.54621     116.546     1.66494     0.960861     181.985     1.63354     2.51516     0.000172377     -1365.99     -2.32584     1.40016     0     0
-2.51536     117.277     1.66494     1.05459     185.679     1.645     0.216856     0.00356331     -1368.16     -2.10916     1.40031     0     0
-2.56876     117.061     1.66602     0.971536     187.078     1.62357     0.216856     0.00111803     -1370.08     -2.12755     1.06947     0     0
-2.53722     116.639     1.66894     1.02447     169.238     1.69524     1.04649     0.00244922     -1371.02     -2.12755     1.18412     0     0
-2.53232     118.056     1.66894     1.02468     174.665     1.67191     0.333479     0.00563058     -1367.47     -2.28188     1.21641     0     0
-2.53423     117.531     1.6758     1.18354     178.286     1.67191     0.333479     0.00577462     -1364.02     -2.25768     1.33452     0     0
-2.53423     117.531     1.67629     1.03529     178.286     1.65738     6.49847     0.000120282     -1366.67     -2.27708     1.29711     0     0
-2.52885     118.423     1.6649     1.03568     177.504     1.67687     5.45533     0.000120282     -1364.41     -2.05465     1.10589     0     0
-2.52803     119.629     1.6649     1.06388     172.029     1.65158     1.33457     0.00135093     -1366.2     -2.2147     1.16644     0     0
-2.53764     119.128     1.66368     1.10478     189.032     1.63565     2.28626     0.00994956     -1368.23     -2.08961     1.11305     0     0
-2.50427     120.159     1.66021     1.09377     186.15     1.64107     3.07223     0.001559     -1365.29     -2.10499     1.37403     0     0
-2.49924     119.984     1.66379     1.02874     177.329     1.64037     0.52499     0.0043129     -1362.93     -2.19096     1.48831     0     0
-2.50059     120.385     1.67452     1.18473     189.094     1.61931     4.44002     0.00168823     -1363.9     -2.21342     1.56148     0     0
-2.50463     118.889     1.68206     1.23196     189.094     1.63789     8.05343     0.000663051     -1367.01     -2.3048     1.77462     0     0
-2.48881     119.338     1.69105     1.27657     180.262     1.63789     0.180359     0.000663051     -1370.61     -2.3048     1.4636     0     0
-2.51063     119.44     1.67922     1.29261     198.343     1.63789     0.807205     8.42059e-05     -1369.58     -2.45991     1.68257     0     0
-2.49202     120.168     1.67888     1.29261     197.313     1.62014     2.64739     0.00173596     -1366.96     -2.32337     1.48229     0     0
-2.49634     119.953     1.67888     1.2533     191.422     1.63909     2.35325     0.00173596     -1368.98     -2.32337     1.77455     0     0
-2.51678     119.854     1.6787     1.34005     204.268     1.60562     3.64572     0.00282127     -1371.31     -2.31032     1.74448     0     0
-2.52439     120.07     1.67639     1.34005     203.673     1.63121     3.65799     0.00946153     -1373.63     -2.36216     1.81014     0     0
-2.52453     120.45     1.66338     1.19315     212.693     1.62901     10.6838     0.00498979     -1377.58     -2.25608     1.59218     0     0
-2.52275     118.808     1.66284     1.02465     185.858     1.64428     1.04363     0.00042865     -1364.5     -2.25608     1.26523     0     0
-2.524     118.276     1.66276     1.12847     185.858     1.66067     1.08112     0.00700517     -1365.59     -2.19828     1.29998     0     0
-2.53898     119.007     1.65212     1.11649     182.212     1.67169     8.76084     0.000794632     -1373.28     -2.13455     1.277     0     0
-2.53283     121.485     1.63875     1.05555     186.301     1.6502     7.51121     0.00590745     -1373.22     -2.31554     1.51292     0     0
-2.49017     121.734     1.6405     0.986401     196.699     1.64049     3.83281     0.00116234     -1367.96     -2.29855     1.43423     0     0
-2.52334     121.289     1.64413     1.00274     191.144     1.64049     4.38358     0.0044112     -1365.81     -2.32706     1.53527     0     0
-2.52395     122.499     1.6416     1.0287     179.603     1.675     6.45501     0.00162587     -1366.1     -2.36763     1.50367     0     0
-2.51501     122.397     1.63507     0.888504     169.428     1.65338     4.70186     0.00244692     -1370.18     -2.19324     1.10917     0     0
-2.52191     122.224     1.63558     0.881885     166.333     1.6746     9.71036     0.00518652     -1373.16     -2.12202     1.11543     0     0
-2.50622     123.033     1.63831     0.877341     163.452     1.70229     3.18212     0.00251459     -1370.65     -2.16925     1.12755     0     0
-2.53848     121.176     1.64016     0.960651     164.981     1.71303     1.63283     0.0128567     -1377.89     -2.26518     1.12201     0     0
-2.53202     121.857     1.64104     1.04489     173.847     1.67804     4.35282     0.0047978     -1364.86     -2.18835     1.12201     0     0
-2.5148     122.367     1.66238     1.04489     167.846     1.65345     1.04476     0.00402162     -1368.58     -2.26235     1.31496     0     0
-2.44729     122.757     1.66514     0.97916     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.26669     1.33969     0     0
-2.44729     123.214     1.66359     1.01825     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.26669     1.50313     0     0
-2.4383     123.061     1.66693     1.06273     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.25087     1.4869     0     0
-2.46061     123.061     1.66606     1.16573     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.20901     1.54987     0     0
-2.46529     123.35     1.66744     1.16323     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.23076     1.55503     0     0
-2.49517     123.432     1.66711     1.18636     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.26915     1.43119     0     0
-2.49392     123.845     1.66254     1.22883     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.1808     1.46468     0     0
-2.47593     123.678     1.66988     1.30839     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.2085     1.46279     0     0
-2.43929     125.668     1.66988     1.25765     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.13178     1.35831     0     0
-2.43746     127.082     1.66988     1.16348     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.13178     1.40702     0     0
-2.40792     126.836     1.66988     1.04139     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.03462     1.3314     0     0
-2.40792     124.355     1.67158     0.962668     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.14819     1.34464     0     0
-2.40792     124.355     1.67158     1.00638     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.06692     1.25816     0     0
-2.42953     124.419     1.66499     1.00323     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.06232     1.30433     0     0
-2.4414     123.715     1.6708     1.1145     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.22723     1.71753     0     0
-2.47438     122.911     1.6708     1.14939     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.2118     1.35682     0     0
-2.42309     123.55     1.67446     1.12305     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.05739     1.42015     0     0
-2.40992     124.957     1.67446     1.06688     159.654     1.66057     6.52518     0.00302664     -1367.13     -1.98437     1.03776     0     0
-2.40992     125.658     1.66792     1.11515     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.01212     1.21755     0     0
-2.42718     125.608     1.6648     1.02668     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.20087     1.24011     0     0
-2.44462     125.252     1.66513     1.10612     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.24176     1.51424     0     0
-2.45047     125.252     1.66513     1.21993     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.20742     1.73035     0     0
-2.45613     124.202     1.66998     1.17304     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.16504     1.29267     0     0
-2.41268     124.537     1.6675     1.17968     185.003     1.64103     6.37818     0.004013     -1371.72     -2.16504     1.26277     0     0
-2.42233     123.185     1.66945     1.20583     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.22308     1.42741     0     0
-2.47088     123.185     1.66554     1.23034     198.082     1.62426     1.85669     0.00646     -1364.6     -2.13661     1.37707     0     0
-2.50711     122.448     1.65883     1.2324     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.17444     1.44572     0     0
-2.45604     123.731     1.65612     1.0072     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.17444     1.27572     0     0
-2.45553     126.105     1.6585     1.10984     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.11856     1.30199     0     0
-2.43188     126.105     1.65933     0.992231     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.11856     1.25744     0     0
-2.38186     127.055     1.65933     1.16015     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.10683     1.32869     0     0
-2.41424     127.522     1.65114     1.18738     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.18469     1.30256     0     0
-2.41353     128.032     1.65348     1.28655     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.13139     1.56082     0     0
-2.3983     127.542     1.65926     1.15846     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.03927     1.32771     0     0
-2.41104     127.346     1.65926     1.16141     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.13865     1.42025     0     0
-2.37685     127.365     1.65675     0.989937     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.07194     1.43171     0     0
-2.40314     126.671     1.66432     1.2182     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.31447     1.68165     0     0
-2.41965     126.317     1.66136     1.02104     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.12807     1.30483     0     0
-2.42668     125.581     1.67003     1.19455     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.1899     1.32617     0     0
-2.47201     125.191     1.67296     1.17478     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.27262     1.48818     0     0
-2.41604     125.433     1.66435     1.09227     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.17038     1.38259     0     0
-2.44901     125.433     1.66435     1.1634     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.09298     1.27598     0     0
-2.45277     124.596     1.65811     1.01056     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.28277     1.27598     0     0
-2.46089     123.377     1.67895     1.09561     159.225     1.66973     0.459398     0.00037372     -1369.58     -1.87346     1.23225     0     0
-2.40108     123.015     1.68706     1.06835     156.968     1.66973     16.8261     0.000231064     -1374.4     -1.93908     1.16562     0     0
-2.40056     122.919     1.68706     1.03216     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.10067     1.36991     0     0
-2.34681     124.718     1.68642     1.12132     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.01365     1.29192     0     0
-2.39732     125.252     1.68478     1.12799     147.779     1.67834     0.621088     0.000206444     -1368.28     -1.99358     1.53537     0     0
-2.45895     123.426     1.6858     1.03667     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.1139     1.30787     0     0
-2.41909     122.275     1.69406     1.26552     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.1139     1.59017     0     0
-2.39703     123.42     1.69362     1.26107     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.09505     1.45795     0     0
-2.41316     123.433     1.69052     1.21152     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.04846     1.35623     0     0
-2.39243     125.46     1.6739     1.1398     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.07029     1.50514     0     0
-2.36708     125.287     1.67671     1.10551     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.1228     1.63299     0     0
-2.43257     123.177     1.67774     1.16855     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.19261     1.69578     0     0
-2.43257     123.73     1.66178     1.16855     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.28508     1.6003     0     0
-2.46343     123.73     1.65384     1.11316     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.30261     1.51403     0     0
-2.46476     123.734     1.65002     1.29762     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.28225     1.62311     0     0
-2.45199     125.926     1.6448     1.17466     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.08477     1.52631     0     0
-2.45651     123.648     1.66794     1.2471     198.722     1.642     2.31475     0.00574715     -1364.83     -2.11446     1.35417     0     0
-2.42544     123.906     1.67508     1.21969     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.25304     1.61307     0     0
-2.44143     122.629     1.675     1.08174     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.04691     1.36428     0     0
-2.48377     122.629     1.66384     1.14604     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.21929     1.47246     0     0
-2.43249     124.115     1.66314     1.05367     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.21873     1.41563     0     0
-2.49091     121.832     1.66179     1.13966     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.21385     1.51044     0     0
-2.50076     122.092     1.66179     1.23472     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.37548     1.63708     0     0
-2.49724     121.658     1.6601     1.24008     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.1758     1.53876     0     0
-2.47953     122.485     1.6601     1.15032     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.18527     1.40969     0     0
-2.47953     122.457     1.6601     1.01753     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.21602     1.51185     0     0
-2.51047     121.672     1.65559     1.18592     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.21602     1.35743     0     0
-2.51047     121.194     1.64649     1.02753     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.3029     1.47663     0     0
-2.52383     121.452     1.64776     1.03594     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.08094     1.10653     0     0
-2.53192     123.34     1.64776     1.05698     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.08094     1.33465     0     0
-2.4621     124.042     1.64455     0.918021     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.27372     1.30447     0     0
-2.47206     125.002     1.64538     1.16341     192.844     1.6228     3.13987     0.001844     -1364.82     -2.15205     1.24728     0     0
-2.48484     126.476     1.64251     1.06497     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.16543     1.38645     0     0
-2.48696     124.121     1.65494     1.10216     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.20022     1.37627     0     0
-2.48696     122.7     1.65236     1.0767     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.20022     1.48565     0     0
-2.51042     122.827     1.65422     1.13771     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.20022     1.38551     0     0
-2.49749     122.132     1.66123     1.11721     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.19615     1.30594     0     0
-2.48352     120.848     1.6686     1.08188     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.13576     1.30437     0     0
-2.47763     119.157     1.68263     1.11735     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.1557     1.2315     0     0
-2.50093     119.397     1.68408     1.11748     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.1557     1.44995     0     0
-2.44247     120.314     1.68408     1.09808     159.276     1.659     5.70782     0.00323164     -1370.12     -2.20024     1.15269     0     0
-2.48181     118.435     1.67991     0.946529     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.10022     1.25319     0     0
-2.4597     118.435     1.68255     1.00021     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.10022     1.18931     0     0
-2.44631     119.386     1.67707     0.991458     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.14483     1.36809     0     0
-2.45629     119.891     1.67707     1.20809     182.004     1.63939     1.7654     0.01009     -1375.29     -2.13074     1.34871     0     0
-2.48225     120.559     1.67061     1.14931     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.17936     1.44514     0     0
-2.47492     121.313     1.67049     1.27283     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.23013     1.57162     0     0
-2.50911     123.052     1.65301     1.17183     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.20291     1.54718     0     0
-2.5008     123.85     1.6439     1.16368     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.31217     1.52996     0     0
-2.48533     125.677     1.64239     1.19024     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.25661     1.50213     0     0
-2.49503     123.849     1.65498     1.19809     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.37131     1.46472     0     0
-2.50633     121.446     1.64665     1.16245     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.21393     1.32806     0     0
-2.50104     121.587     1.65163     1.03756     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.23188     1.32806     0     0
-2.50844     121.274     1.65441     1.18327     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.35052     1.32806     0     0
-2.47496     122.989     1.65497     1.22052     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.2847     1.50812     0     0
-2.46151     125.013     1.65094     1.10704     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.17827     1.30224     0     0
-2.50236     124.811     1.64246     1.21113     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.13093     1.24114     0     0
-2.46206     128.208     1.63671     1.20903     188.031     1.61593     0.323155     0.00156859     -1369     -2.11556     1.19805     0     0
-2.45233     128.81     1.63031     1.12465     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.13085     1.19705     0     0
-2.4181     131.122     1.63733     1.15497     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.23941     1.63756     0     0
-2.41064     129.666     1.63733     1.09134     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.16756     1.28394     0     0
-2.45658     127.633     1.63733     1.01741     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.08224     1.21834     0     0
-2.46985     126.585     1.6435     1.0895     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.17737     1.4132     0     0
-2.45645     127.652     1.63746     1.1085     192.14     1.64064     5.93148     0.011245     -1372.34     -2.17737     1.4132     0     0
-2.45645     129.094     1.63331     1.01485     184.227     1.65951     1.2065     0.00503214     -1367     -2.21068     1.40327     0     0
-2.44591     129.581     1.63331     1.19862     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.22703     1.43485     0     0
-2.43077     129.546     1.63724     1.23102     193.159     1.62621     0.367516     0.0024076     -1365     -2.23279     1.39964     0     0
-2.45527     129.536     1.63724     1.19228     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.14903     1.36236     0     0
-2.46718     129.536     1.63678     1.17496     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.11124     1.40709     0     0
-2.43399     128.537     1.63398     1.18065     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.03874     1.2812     0     0
-2.4785     126.941     1.64341     1.26335     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.30013     1.95767     0     0
-2.40421     126.555     1.64341     1.11045     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.22622     1.51995     0     0
-2.4484     127.159     1.64376     1.06399     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.18764     1.58031     0     0
-2.4484     127.781     1.63267     1.0572     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.24689     1.51971     0     0
