Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.741190E+03;  0.000000E+00; -0.740499E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.737650E+03;  0.000000E+00; -0.736960E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.737618E+03;  0.000000E+00; -0.736927E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.730947E+03;  0.000000E+00; -0.730257E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.728120E+03;  0.000000E+00; -0.727430E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.725759E+03;  0.000000E+00; -0.725070E+03
  0.574524E+04;  0.103423E+04;  0.774292E-02;  0.689750E+00; -0.726676E+03;  0.000000E+00; -0.725986E+03
  0.569333E+04;  0.103282E+04;  0.123299E-01;  0.688599E+00; -0.725386E+03;  0.000000E+00; -0.724698E+03
  0.561437E+04;  0.102573E+04;  0.166595E-01;  0.687030E+00; -0.724207E+03;  0.000000E+00; -0.723520E+03
  0.557313E+04;  0.103351E+04;  0.158030E-01;  0.687378E+00; -0.723420E+03;  0.000000E+00; -0.722732E+03
  0.551194E+04;  0.104135E+04;  0.142668E-01;  0.687955E+00; -0.722711E+03;  0.000000E+00; -0.722023E+03
  0.551561E+04;  0.104500E+04;  0.158794E-01;  0.687347E+00; -0.722637E+03;  0.000000E+00; -0.721950E+03
  0.558214E+04;  0.106808E+04;  0.150025E-01;  0.687686E+00; -0.722494E+03;  0.000000E+00; -0.721807E+03
  0.553893E+04;  0.106657E+04;  0.186038E-01;  0.686173E+00; -0.722222E+03;  0.000000E+00; -0.721536E+03
  0.547263E+04;  0.105917E+04;  0.174559E-01;  0.686691E+00; -0.722173E+03;  0.000000E+00; -0.721486E+03
  0.551159E+04;  0.104754E+04;  0.171258E-01;  0.686833E+00; -0.722557E+03;  0.000000E+00; -0.721870E+03
  0.551231E+04;  0.107873E+04;  0.154521E-01;  0.687515E+00; -0.721828E+03;  0.000000E+00; -0.721140E+03
  0.555748E+04;  0.106757E+04;  0.189213E-01;  0.686024E+00; -0.722314E+03;  0.000000E+00; -0.721628E+03
  0.553327E+04;  0.106745E+04;  0.195404E-01;  0.685727E+00; -0.722175E+03;  0.000000E+00; -0.721490E+03
  0.557170E+04;  0.107019E+04;  0.220626E-01;  0.684415E+00; -0.722360E+03;  0.000000E+00; -0.721676E+03
  0.550037E+04;  0.107594E+04;  0.216729E-01;  0.684628E+00; -0.721888E+03;  0.000000E+00; -0.721203E+03
  0.537548E+04;  0.106772E+04;  0.182722E-01;  0.686326E+00; -0.722274E+03;  0.000000E+00; -0.721587E+03
  0.531853E+04;  0.105254E+04;  0.139025E-01;  0.688083E+00; -0.722936E+03;  0.000000E+00; -0.722248E+03
  0.538780E+04;  0.105404E+04;  0.132195E-01;  0.688315E+00; -0.722404E+03;  0.000000E+00; -0.721715E+03
  0.530095E+04;  0.104194E+04;  0.131259E-01;  0.688346E+00; -0.723309E+03;  0.000000E+00; -0.722621E+03
  0.531359E+04;  0.106563E+04;  0.959378E-02;  0.689349E+00; -0.722684E+03;  0.000000E+00; -0.721994E+03
  0.529417E+04;  0.107251E+04;  0.426261E-02;  0.690272E+00; -0.722705E+03;  0.000000E+00; -0.722014E+03
  0.541313E+04;  0.108769E+04;  0.614293E-02;  0.690028E+00; -0.721645E+03;  0.000000E+00; -0.720955E+03
  0.540502E+04;  0.110898E+04;  0.317402E-02;  0.690373E+00; -0.721384E+03;  0.000000E+00; -0.720694E+03
  0.556042E+04;  0.110383E+04; -0.236975E-02;  0.690429E+00; -0.721604E+03;  0.000000E+00; -0.720914E+03
  0.547331E+04;  0.111717E+04;  0.192621E-02;  0.690453E+00; -0.721128E+03;  0.000000E+00; -0.720438E+03
  0.531162E+04;  0.109574E+04;  0.423914E-02;  0.690275E+00; -0.722218E+03;  0.000000E+00; -0.721528E+03
  0.537061E+04;  0.110536E+04;  0.103562E-01;  0.689159E+00; -0.721668E+03;  0.000000E+00; -0.720979E+03
  0.537061E+04;  0.108368E+04;  0.755939E-02;  0.689785E+00; -0.721924E+03;  0.000000E+00; -0.721234E+03
  0.545972E+04;  0.107196E+04;  0.872498E-02;  0.689548E+00; -0.721843E+03;  0.000000E+00; -0.721154E+03
  0.539893E+04;  0.108569E+04;  0.106030E-01;  0.689094E+00; -0.721766E+03;  0.000000E+00; -0.721077E+03
  0.546002E+04;  0.108837E+04;  0.150148E-01;  0.687681E+00; -0.721590E+03;  0.000000E+00; -0.720902E+03
  0.550450E+04;  0.105060E+04;  0.116106E-01;  0.688814E+00; -0.722420E+03;  0.000000E+00; -0.721731E+03
  0.552592E+04;  0.105364E+04;  0.112750E-01;  0.688910E+00; -0.722446E+03;  0.000000E+00; -0.721758E+03
  0.556893E+04;  0.106995E+04;  0.171148E-01;  0.686838E+00; -0.722336E+03;  0.000000E+00; -0.721649E+03
  0.556655E+04;  0.106995E+04;  0.119531E-01;  0.688713E+00; -0.722316E+03;  0.000000E+00; -0.721628E+03
  0.563741E+04;  0.107369E+04;  0.845105E-02;  0.689607E+00; -0.723001E+03;  0.000000E+00; -0.722312E+03
  0.552102E+04;  0.110356E+04;  0.833637E-02;  0.689631E+00; -0.721394E+03;  0.000000E+00; -0.720704E+03
  0.544628E+04;  0.109640E+04;  0.798347E-02;  0.689703E+00; -0.721442E+03;  0.000000E+00; -0.720753E+03
  0.556937E+04;  0.110705E+04;  0.111930E-01;  0.688933E+00; -0.721567E+03;  0.000000E+00; -0.720878E+03
  0.557009E+04;  0.112028E+04;  0.871202E-02;  0.689551E+00; -0.721362E+03;  0.000000E+00; -0.720672E+03
