Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.198387E+04;  0.000000E+00; -0.198318E+04
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.196183E+04;  0.000000E+00; -0.196114E+04
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.196146E+04;  0.000000E+00; -0.196077E+04
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.192623E+04;  0.000000E+00; -0.192554E+04
  0.581515E+04;  0.105107E+04;  0.636315E-02;  0.689993E+00; -0.190767E+04;  0.000000E+00; -0.190698E+04
  0.574524E+04;  0.105542E+04;  0.113070E-01;  0.688901E+00; -0.189351E+04;  0.000000E+00; -0.189282E+04
  0.574524E+04;  0.105218E+04;  0.942626E-02;  0.689389E+00; -0.189536E+04;  0.000000E+00; -0.189467E+04
  0.569333E+04;  0.106193E+04;  0.140132E-01;  0.688045E+00; -0.188391E+04;  0.000000E+00; -0.188322E+04
  0.561437E+04;  0.106576E+04;  0.183429E-01;  0.686294E+00; -0.187372E+04;  0.000000E+00; -0.187303E+04
  0.557313E+04;  0.109492E+04;  0.174864E-01;  0.686677E+00; -0.186299E+04;  0.000000E+00; -0.186231E+04
  0.547787E+04;  0.110275E+04;  0.159501E-01;  0.687319E+00; -0.185587E+04;  0.000000E+00; -0.185518E+04
  0.543280E+04;  0.111420E+04;  0.175628E-01;  0.686644E+00; -0.185171E+04;  0.000000E+00; -0.185102E+04
  0.543280E+04;  0.113728E+04;  0.166858E-01;  0.687019E+00; -0.184786E+04;  0.000000E+00; -0.184717E+04
  0.538958E+04;  0.114411E+04;  0.202871E-01;  0.685355E+00; -0.184554E+04;  0.000000E+00; -0.184486E+04
  0.532328E+04;  0.113671E+04;  0.191392E-01;  0.685921E+00; -0.184554E+04;  0.000000E+00; -0.184485E+04
  0.525046E+04;  0.113234E+04;  0.188092E-01;  0.686077E+00; -0.184572E+04;  0.000000E+00; -0.184503E+04
  0.525118E+04;  0.116352E+04;  0.171354E-01;  0.686829E+00; -0.184177E+04;  0.000000E+00; -0.184109E+04
  0.529635E+04;  0.116352E+04;  0.206047E-01;  0.685192E+00; -0.184183E+04;  0.000000E+00; -0.184114E+04
