"b1_1"     "a1"     "c1"     "b2_1"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_1"     "k2_1"     "ktype1_1"     "ktype2_1"
-1.66824     120.491     1.66159     1.2658     159.948     1.69002     0.162704     0.000952744     -1368.8     -2.44843     1.05055     0     0
-2.61718     120.297     1.64381     1.16251     170.903     1.66705     1.82931     0.00335247     -1372.49     -3.15873     0.376482     0     0
-2.84286     121.07     1.64942     1.32462     182.748     1.62195     7.04124     0.00315328     -1374.47     -2.91244     0.938915     0     0
-2.84286     120.259     1.65123     1.16904     156.512     1.67401     0.161449     0.00171792     -1371.56     -3.12679     0.77303     0     0
-2.63392     120.625     1.65551     0.854636     168.656     1.66511     10.2757     0.00046957     -1373.55     -2.93918     0.642108     0     0
-2.96746     119.992     1.65586     0.379381     168.656     1.66511     3.09182     0.00046957     -1367.07     -2.87365     0.45437     0     0
-3.75228     120.699     1.64498     0.346901     186.291     1.66511     13.0079     0.00207049     -1372.39     -2.85489     0.862132     0     0
-1.51044     122.187     1.64498     1.14261     181.963     1.66881     1.0848     0.00207049     -1368.97     -2.47557     0.449863     0     0
-2.50572     122.574     1.63395     0.90491     188.14     1.66024     6.28368     0.00403125     -1369.02     -2.84797     0.790183     0     0
-2.98272     121.812     1.63395     0.851529     193.043     1.59998     2.76213     0.00403125     -1368.71     -2.95273     0.845121     0     0
-3.06601     121.884     1.64417     0.0997652     181.372     1.68949     0.972698     0.00180888     -1374.16     -2.60779     0.624749     0     0
-2.6926     121.347     1.63805     -0.0448781     180.381     1.66192     1.57864     0.00167948     -1371.07     -2.61441     -0.121399     0     0
-2.82055     122.094     1.63805     0.342513     158.127     1.68033     1.87617     0.00893474     -1368.82     -2.68167     0.251538     0     0
-2.34664     125.621     1.63986     0.605218     158.127     1.65866     0.857761     0.00221918     -1365.39     -2.68167     0.434616     0     0
-2.3233     126.267     1.63986     0.458346     158.127     1.68451     0.857761     0.0105847     -1371.02     -2.42272     0.164037     0     0
-2.86564     126.904     1.64318     0.399038     160.342     1.66796     3.3102     0.00648715     -1370.75     -2.44218     0.617889     0     0
-2.13741     126.591     1.6557     0.790811     171.915     1.69012     0.3615     0.00564131     -1368.17     -2.54127     0.745277     0     0
-2.46936     125.929     1.65578     0.894714     168.457     1.67125     2.9025     0.008354     -1364.76     -2.63308     0.609296     0     0
-1.91869     124.964     1.65578     0.991333     171.246     1.67125     4.8923     0.000160498     -1361.21     -2.60109     0.673567     0     0
-2.83687     125.071     1.65957     1.23879     159.676     1.67271     0.0245604     0.0148692     -1367.5     -2.80963     1.15807     0     0
-2.27391     124.772     1.6611     1.27889     159.258     1.66932     3.56971     0.00554243     -1368.8     -2.65356     0.764253     0     0
-2.9926     123.771     1.66456     0.454663     160.07     1.66095     5.78969     0.00248068     -1365.04     -2.66825     0.854077     0     0
-2.39476     123.13     1.6664     0.0499767     167.208     1.65675     1.06931     0.00421831     -1368.27     -2.65403     0.362299     0     0
-2.7411     122.82     1.66738     0.674522     159.441     1.64564     4.39327     0.0050941     -1371.16     -2.70555     0.752461     0     0
-2.45983     122.82     1.64713     0.623443     175.231     1.65541     1.70641     0.00351376     -1368.26     -2.72755     0.423217     0     0
-3.41862     123.484     1.64555     0.769171     163.025     1.6693     4.66292     4.92881e-05     -1369.63     -3.02746     0.96619     0     0
-3.31102     124.507     1.64117     0.656377     166.539     1.67858     10.3376     4.92881e-05     -1368.33     -2.91601     0.896826     0     0
-2.95081     121.795     1.65462     0.798787     178.472     1.64024     3.09953     0.00193369     -1366.56     -2.78377     0.839405     0     0
-3.2846     122.138     1.65462     0.498289     184.792     1.67011     3.84783     0.00290916     -1371.19     -2.80567     0.772952     0     0
-3.05611     122.045     1.64834     0.665428     181.794     1.63982     0.941167     0.000638773     -1368.14     -2.81105     0.24347     0     0
-2.93875     120.525     1.65932     0.640941     183.951     1.67715     4.54445     0.000638773     -1367.65     -2.73704     0.42365     0     0
-2.9005     119.408     1.66779     0.348613     180.235     1.67715     0.497235     0.00202591     -1360.89     -2.66735     0.354005     0     0
-3.37099     118.096     1.66917     0.383307     195.269     1.64134     0.571382     0.00202591     -1366.41     -2.67441     0.835817     0     0
-2.50238     118.096     1.66581     0.840036     195.269     1.60146     4.36374     0.00053073     -1368.45     -2.86541     0.763192     0     0
-3.59113     117.857     1.66581     0.582889     191.681     1.60146     0.292408     0.00610412     -1371.5     -2.88684     0.752414     0     0
-3.04988     116.546     1.66494     0.504332     181.985     1.63354     2.51516     0.000172377     -1365.99     -2.9921     0.454232     0     0
-3.26798     117.277     1.66494     0.204623     185.679     1.645     0.216856     0.00356331     -1368.16     -3.04646     0.312292     0     0
-2.74384     117.061     1.66602     0.175669     187.078     1.62357     0.216856     0.00111803     -1370.08     -2.48574     0.360233     0     0
-3.26002     116.639     1.66894     0.114579     169.238     1.69524     1.04649     0.00244922     -1371.02     -2.61831     0.394841     0     0
-3.00969     118.056     1.66894     0.0826299     174.665     1.67191     0.333479     0.00563058     -1367.47     -2.41781     0.551491     0     0
-2.68892     117.531     1.6758     0.403206     178.286     1.67191     0.333479     0.00577462     -1364.02     -2.80061     0.305674     0     0
-2.56519     117.531     1.67629     0.409915     178.286     1.65738     6.49847     0.000120282     -1366.67     -2.49701     0.192313     0     0
-2.64885     118.423     1.6649     0.334703     177.504     1.67687     5.45533     0.000120282     -1364.41     -2.573     0.286916     0     0
-2.18806     119.629     1.6649     0.24378     172.029     1.65158     1.33457     0.00135093     -1366.2     -2.61325     -0.0701659     0     0
-3.00576     119.128     1.66368     -0.388955     189.032     1.63565     2.28626     0.00994956     -1368.23     -2.55866     0.0695886     0     0
-2.51067     120.159     1.66021     0.186481     186.15     1.64107     3.07223     0.001559     -1365.29     -2.5274     0.132593     0     0
-2.31415     119.984     1.66379     0.617992     177.329     1.64037     0.52499     0.0043129     -1362.93     -2.80605     0.45511     0     0
-3.26236     120.385     1.67452     0.481435     189.094     1.61931     4.44002     0.00168823     -1363.9     -2.70233     0.804241     0     0
-2.88635     118.889     1.68206     0.62547     189.094     1.63789     8.05343     0.000663051     -1367.01     -2.69577     1.01035     0     0
-2.11861     119.338     1.69105     1.12571     180.262     1.63789     0.180359     0.000663051     -1370.61     -2.31749     0.875824     0     0
-2.19627     119.44     1.67922     0.811261     198.343     1.63789     0.807205     8.42059e-05     -1369.58     -2.75356     0.579825     0     0
-2.86711     120.168     1.67888     0.484145     197.313     1.62014     2.64739     0.00173596     -1366.96     -2.43296     0.65472     0     0
-3.4471     119.953     1.67888     0.0200936     191.422     1.63909     2.35325     0.00173596     -1368.98     -3.03532     0.842696     0     0
-4.0048     119.854     1.6787     -0.0568961     204.268     1.60562     3.64572     0.00282127     -1371.31     -2.7902     0.761638     0     0
-3.57737     120.07     1.67639     0.41033     203.673     1.63121     3.65799     0.00946153     -1373.63     -3.02717     0.763148     0     0
-2.74806     120.45     1.66338     1.1113     212.693     1.62901     10.6838     0.00498979     -1377.58     -2.74911     0.86806     0     0
-2.52308     118.808     1.66284     1.1291     185.858     1.64428     1.04363     0.00042865     -1364.5     -2.77401     0.730369     0     0
-2.94368     118.276     1.66276     0.389692     185.858     1.66067     1.08112     0.00700517     -1365.59     -2.9009     0.579709     0     0
-2.94915     119.007     1.65212     0.950772     182.212     1.67169     8.76084     0.000794632     -1373.28     -3.12443     0.958682     0     0
-3.2003     121.485     1.63875     0.878979     186.301     1.6502     7.51121     0.00590745     -1373.22     -2.74254     1.0714     0     0
-2.80695     121.734     1.6405     1.1454     196.699     1.64049     3.83281     0.00116234     -1367.96     -3.04749     0.977976     0     0
-2.88105     121.289     1.64413     0.537786     191.144     1.64049     4.38358     0.0044112     -1365.81     -2.98341     0.802011     0     0
-2.57388     122.499     1.6416     0.93088     179.603     1.675     6.45501     0.00162587     -1366.1     -2.84689     0.802011     0     0
-2.58805     122.397     1.63507     0.92315     169.428     1.65338     4.70186     0.00244692     -1370.18     -2.86508     0.747708     0     0
-3.49469     122.224     1.63558     1.11964     166.333     1.6746     9.71036     0.00518652     -1373.16     -2.94448     1.01686     0     0
-2.45743     123.033     1.63831     1.33911     163.452     1.70229     3.18212     0.00251459     -1370.65     -3.05822     0.820321     0     0
-2.97814     121.176     1.64016     0.984843     164.981     1.71303     1.63283     0.0128567     -1377.89     -3.05813     0.811659     0     0
-3.34994     121.857     1.64104     0.261313     173.847     1.67804     4.35282     0.0047978     -1364.86     -2.81934     0.743763     0     0
-2.97559     122.367     1.66238     0.673954     167.846     1.65345     1.04476     0.00402162     -1368.58     -2.81934     0.663884     0     0
-3.46665     122.757     1.66514     0.463167     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.5927     0.864347     0     0
-2.69094     123.214     1.66359     0.923323     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.72646     0.355171     0     0
-3.01724     123.061     1.66693     1.07203     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.88568     1.02792     0     0
-1.78824     123.061     1.66606     0.663644     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.63857     0.459208     0     0
-2.75091     123.35     1.66744     0.0136236     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.41887     0.0493898     0     0
-3.26008     123.432     1.66711     0.0747513     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.70836     0.209125     0     0
-2.86865     123.845     1.66254     -0.688522     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.39869     -0.0354869     0     0
-3.16485     123.678     1.66988     0.0593754     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.23422     0.543394     0     0
-2.6635     125.668     1.66988     -0.0931797     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.26017     -0.0844017     0     0
-3.17568     127.082     1.66988     -0.104443     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.68332     0.237071     0     0
-3.23089     126.836     1.66988     -0.537829     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.51601     -0.327227     0     0
-2.17507     124.355     1.67158     0.497385     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.53045     0.484728     0     0
-2.28651     124.355     1.67158     0.294147     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.63606     0.431078     0     0
-2.6112     124.419     1.66499     0.531915     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.61565     0.424058     0     0
-2.73943     123.715     1.6708     0.17201     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.70083     0.563835     0     0
-3.25148     122.911     1.6708     0.315646     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.94284     0.674971     0     0
-3.35524     123.55     1.67446     0.213132     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.8278     0.390669     0     0
-2.70571     124.957     1.67446     0.485185     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.65723     0.558879     0     0
-2.68929     125.658     1.66792     0.485185     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.79323     0.584332     0     0
-2.70065     125.608     1.6648     0.485185     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.59653     0.250064     0     0
-2.01948     125.252     1.66513     0.590677     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.39167     0.0576516     0     0
-2.35052     125.252     1.66513     0.474281     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.63502     0.200191     0     0
-2.477     124.202     1.66998     0.804616     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.60169     0.669759     0     0
-1.70851     124.537     1.6675     1.29933     185.003     1.64103     6.37818     0.004013     -1371.72     -2.9808     0.857177     0     0
-2.65282     123.185     1.66945     1.11783     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.67776     0.970859     0     0
-2.17945     123.185     1.66554     0.730728     198.082     1.62426     1.85669     0.00646     -1364.6     -2.5209     0.659817     0     0
-1.99922     122.448     1.65883     0.524045     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.70793     0.240107     0     0
-2.7061     123.731     1.65612     0.444802     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.4845     0.416829     0     0
-2.79527     126.105     1.6585     0.915056     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.6444     0.616708     0     0
-3.88875     126.105     1.65933     -0.263671     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.86811     0.572328     0     0
-2.63835     127.055     1.65933     0.0715854     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.62491     0.320956     0     0
-3.07587     127.522     1.65114     0.182543     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.54382     0.451823     0     0
-2.51848     128.032     1.65348     0.404099     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.3644     0.338046     0     0
-2.50005     127.542     1.65926     0.255637     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.36701     0.353393     0     0
-2.86181     127.346     1.65926     0.253402     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.64463     0.402891     0     0
-2.85998     127.365     1.65675     0.848571     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.67265     0.662403     0     0
-3.38314     126.671     1.66432     0.874524     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.97466     0.766351     0     0
-3.51222     126.317     1.66136     0.464433     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.78664     0.82026     0     0
-2.70429     125.581     1.67003     0.634498     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.76758     0.400564     0     0
-3.00554     125.191     1.67296     0.20768     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.4844     0.395535     0     0
-2.62685     125.433     1.66435     0.461271     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.58177     0.491702     0     0
-2.43646     125.433     1.66435     0.299796     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.55763     0.358971     0     0
-3.17268     124.596     1.65811     0.251489     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.72744     0.263089     0     0
-2.74772     123.377     1.67895     0.269144     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.64788     0.354512     0     0
-2.45849     123.015     1.68706     0.65139     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.8571     0.576542     0     0
-2.32128     122.919     1.68706     0.708785     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.65284     0.54627     0     0
-2.36042     124.718     1.68642     0.169711     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.44306     0.238322     0     0
-2.51898     125.252     1.68478     0.389816     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.50212     0.0990103     0     0
-2.66685     123.426     1.6858     0.390927     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.80031     0.528702     0     0
-2.78908     122.275     1.69406     0.378645     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.75991     0.573427     0     0
-3.68437     123.42     1.69362     0.262271     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.83971     0.950654     0     0
-3.05335     123.433     1.69052     0.411576     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.81823     0.900682     0     0
-2.5913     125.46     1.6739     0.723481     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.5957     0.90471     0     0
-2.80083     125.287     1.67671     1.03699     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.59681     0.938981     0     0
-2.60087     123.177     1.67774     0.43723     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.59681     0.860914     0     0
-3.46304     123.73     1.66178     0.43723     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.67673     1.10064     0     0
-2.79059     123.73     1.65384     0.695453     182.574     1.63164     1.63393     0.00113188     -1365.93     -3.02713     0.615817     0     0
-2.38328     123.734     1.65002     0.553076     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.73627     0.468387     0     0
-2.51147     125.926     1.6448     0.268809     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.62377     0.690451     0     0
-3.02027     123.648     1.66794     0.475876     198.722     1.642     2.31475     0.00574715     -1364.83     -2.62339     0.830575     0     0
-2.74544     123.906     1.67508     0.125794     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.64514     0.470405     0     0
-2.47559     122.629     1.675     0.536719     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.65855     0.61856     0     0
-2.44807     122.629     1.66384     -0.0331002     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.29384     0.210406     0     0
-2.90174     124.115     1.66314     0.681021     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.66105     0.570296     0     0
-2.64816     121.832     1.66179     0.905639     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.72923     0.715679     0     0
-2.92088     122.092     1.66179     0.585997     184.875     1.67114     1.57908     0.000251497     -1366.73     -3.00904     0.553971     0     0
-2.31882     121.658     1.6601     -0.0583628     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.66554     0.277004     0     0
-2.22324     122.485     1.6601     0.42056     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.7781     0.276947     0     0
-2.78762     122.457     1.6601     0.630849     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.70974     0.488918     0     0
-3.16806     121.672     1.65559     0.800017     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.94133     0.694982     0     0
-2.85246     121.194     1.64649     0.496509     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.96149     0.694982     0     0
-2.69387     121.452     1.64776     0.991363     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.85524     0.971725     0     0
-2.8543     123.34     1.64776     0.91829     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.94358     0.725785     0     0
-3.07993     124.042     1.64455     0.878213     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.78906     1.00929     0     0
-2.51928     125.002     1.64538     0.682292     192.844     1.6228     3.13987     0.001844     -1364.82     -2.63066     0.47526     0     0
-3.48847     126.476     1.64251     0.118727     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.79513     0.454123     0     0
-2.67077     124.121     1.65494     0.395811     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.71339     0.734363     0     0
-2.67077     122.7     1.65236     0.395811     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.71593     0.372133     0     0
-2.58706     122.827     1.65422     0.183694     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.63295     -0.0673548     0     0
-2.94809     122.132     1.66123     0.0504782     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.73264     0.24228     0     0
-3.14238     120.848     1.6686     0.398376     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.7599     0.430489     0     0
-3.0219     119.157     1.68263     0.748304     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.64825     0.733762     0     0
-2.46392     119.397     1.68408     0.648982     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.50671     0.660079     0     0
-2.67033     120.314     1.68408     0.517283     159.276     1.659     5.70782     0.00323164     -1370.12     -2.50039     0.278803     0     0
-2.35511     118.435     1.67991     0.294903     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.64298     -0.0499727     0     0
-2.4764     118.435     1.68255     0.252813     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.7036     0.229114     0     0
-3.1277     119.386     1.67707     0.335581     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.67533     0.42119     0     0
-2.53956     119.891     1.67707     0.319744     182.004     1.63939     1.7654     0.01009     -1375.29     -2.15667     0.585856     0     0
-2.97485     120.559     1.67061     0.62161     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.70548     0.751602     0     0
-3.51823     121.313     1.67049     0.879965     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.89828     1.09694     0     0
-2.97114     123.052     1.65301     0.799083     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.8524     0.881089     0     0
-2.36965     123.85     1.6439     0.729904     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.6676     0.510455     0     0
-3.10396     125.677     1.64239     0.39002     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.56825     0.510455     0     0
-2.64881     123.849     1.65498     0.407746     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.83241     0.569959     0     0
-2.43118     121.446     1.64665     0.863355     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.66674     0.745739     0     0
-3.11842     121.587     1.65163     0.893176     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.74129     1.0692     0     0
-3.22705     121.274     1.65441     0.893176     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.92881     1.04277     0     0
-3.15927     122.989     1.65497     -0.214495     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.53555     0.323084     0     0
-3.60588     125.013     1.65094     -0.0138627     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.97878     0.299647     0     0
-3.76815     124.811     1.64246     -0.0116558     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.69051     0.640222     0     0
-3.15712     128.208     1.63671     0.475009     188.031     1.61593     0.323155     0.00156859     -1369     -2.68934     0.839784     0     0
-3.22652     128.81     1.63031     0.541821     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.65647     0.549095     0     0
-2.5654     131.122     1.63733     1.19599     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.81583     1.10338     0     0
-3.31144     129.666     1.63733     0.270014     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.71215     0.585467     0     0
-2.59303     127.633     1.63733     0.962088     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.88528     1.0584     0     0
-2.69083     126.585     1.6435     0.534454     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.70755     0.293924     0     0
-3.10606     127.652     1.63746     0.491854     192.14     1.64064     5.93148     0.011245     -1372.34     -2.70306     0.354722     0     0
-3.41957     129.094     1.63331     -0.224637     184.227     1.65951     1.2065     0.00503214     -1367     -2.57311     0.548764     0     0
-2.54909     129.581     1.63331     0.225028     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.85107     0.291686     0     0
-2.68966     129.546     1.63724     0.255477     193.159     1.62621     0.367516     0.0024076     -1365     -2.43834     0.518445     0     0
-3.2725     129.536     1.63724     0.33187     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.62423     0.740607     0     0
-2.54003     129.536     1.63678     0.675372     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.51934     0.625     0     0
-3.31561     128.537     1.63398     0.204022     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.75699     0.541814     0     0
-2.51019     126.941     1.64341     0.69349     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.50348     0.765676     0     0
-2.26522     126.555     1.64341     0.989384     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.61605     0.657321     0     0
-2.58173     127.159     1.64376     1.34867     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.93222     1.07702     0     0
