Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.000000E+00; -0.459328E+03;  0.000000E+00; -0.459328E+03
  0.597360E+04;  0.101662E+04;  0.152563E+00;  0.000000E+00; -0.454704E+03;  0.000000E+00; -0.454704E+03
  0.604319E+04;  0.101662E+04;  0.154572E+00;  0.000000E+00; -0.455974E+03;  0.000000E+00; -0.455974E+03
  0.593249E+04;  0.103030E+04;  0.154572E+00;  0.000000E+00; -0.453329E+03;  0.000000E+00; -0.453329E+03
  0.582916E+04;  0.105000E+04;  0.154572E+00;  0.000000E+00; -0.451126E+03;  0.000000E+00; -0.451126E+03
  0.580436E+04;  0.103407E+04;  0.141521E+00;  0.000000E+00; -0.450724E+03;  0.000000E+00; -0.450724E+03
  0.566553E+04;  0.104768E+04;  0.510800E-01;  0.000000E+00; -0.446257E+03;  0.000000E+00; -0.446257E+03
  0.558995E+04;  0.105225E+04;  0.735672E-01;  0.000000E+00; -0.445820E+03;  0.000000E+00; -0.445820E+03
  0.547569E+04;  0.106596E+04;  0.607725E-01;  0.000000E+00; -0.444929E+03;  0.000000E+00; -0.444929E+03
  0.548090E+04;  0.105931E+04;  0.107104E+00;  0.000000E+00; -0.446781E+03;  0.000000E+00; -0.446781E+03
  0.553645E+04;  0.106513E+04;  0.913924E-01;  0.000000E+00; -0.445732E+03;  0.000000E+00; -0.445732E+03
  0.573549E+04;  0.106635E+04; -0.215194E-01;  0.000000E+00; -0.447568E+03;  0.000000E+00; -0.447568E+03
  0.572604E+04;  0.108818E+04;  0.342215E-01;  0.000000E+00; -0.445423E+03;  0.000000E+00; -0.445423E+03
  0.569156E+04;  0.109782E+04;  0.109744E+00;  0.000000E+00; -0.445407E+03;  0.000000E+00; -0.445407E+03
  0.561792E+04;  0.110767E+04; -0.752154E-03;  0.000000E+00; -0.444047E+03;  0.000000E+00; -0.444047E+03
  0.557440E+04;  0.109669E+04; -0.752154E-03;  0.000000E+00; -0.444034E+03;  0.000000E+00; -0.444034E+03
  0.561422E+04;  0.110591E+04;  0.451722E-03;  0.000000E+00; -0.444067E+03;  0.000000E+00; -0.444067E+03
  0.554728E+04;  0.109786E+04;  0.757287E-01;  0.000000E+00; -0.444243E+03;  0.000000E+00; -0.444243E+03
  0.544569E+04;  0.111412E+04;  0.353803E-01;  0.000000E+00; -0.443309E+03;  0.000000E+00; -0.443309E+03
  0.552224E+04;  0.112335E+04;  0.994328E-01;  0.000000E+00; -0.444151E+03;  0.000000E+00; -0.444151E+03
  0.548571E+04;  0.111650E+04; -0.194605E-01;  0.000000E+00; -0.443241E+03;  0.000000E+00; -0.443241E+03
  0.562344E+04;  0.113921E+04;  0.759349E-01;  0.000000E+00; -0.443263E+03;  0.000000E+00; -0.443263E+03
  0.565019E+04;  0.111977E+04;  0.759349E-01;  0.000000E+00; -0.443868E+03;  0.000000E+00; -0.443868E+03
  0.565080E+04;  0.111813E+04; -0.410832E-02;  0.000000E+00; -0.444093E+03;  0.000000E+00; -0.444093E+03
  0.565451E+04;  0.110757E+04;  0.415924E-01;  0.000000E+00; -0.444076E+03;  0.000000E+00; -0.444076E+03
  0.558962E+04;  0.111422E+04; -0.291054E-01;  0.000000E+00; -0.444000E+03;  0.000000E+00; -0.444000E+03
  0.553499E+04;  0.113650E+04; -0.291054E-01;  0.000000E+00; -0.443084E+03;  0.000000E+00; -0.443084E+03
  0.566711E+04;  0.115375E+04;  0.746009E-01;  0.000000E+00; -0.443053E+03;  0.000000E+00; -0.443053E+03
  0.565686E+04;  0.116468E+04;  0.654343E-01;  0.000000E+00; -0.442706E+03;  0.000000E+00; -0.442706E+03
  0.571978E+04;  0.118571E+04;  0.654343E-01;  0.000000E+00; -0.442584E+03;  0.000000E+00; -0.442584E+03
  0.575754E+04;  0.117738E+04; -0.500055E-01;  0.000000E+00; -0.444706E+03;  0.000000E+00; -0.444706E+03
  0.568332E+04;  0.119125E+04;  0.666267E-01;  0.000000E+00; -0.442289E+03;  0.000000E+00; -0.442289E+03
  0.563162E+04;  0.118724E+04;  0.662853E-01;  0.000000E+00; -0.442180E+03;  0.000000E+00; -0.442180E+03
  0.558198E+04;  0.119577E+04; -0.137591E-01;  0.000000E+00; -0.442056E+03;  0.000000E+00; -0.442056E+03
  0.560223E+04;  0.121636E+04;  0.277138E-01;  0.000000E+00; -0.441591E+03;  0.000000E+00; -0.441591E+03
  0.545245E+04;  0.123009E+04;  0.513749E-01;  0.000000E+00; -0.441539E+03;  0.000000E+00; -0.441539E+03
  0.545872E+04;  0.123180E+04;  0.513749E-01;  0.000000E+00; -0.441501E+03;  0.000000E+00; -0.441501E+03
  0.559181E+04;  0.124015E+04; -0.205439E-01;  0.000000E+00; -0.441559E+03;  0.000000E+00; -0.441559E+03
  0.548912E+04;  0.124506E+04; -0.130921E+00;  0.000000E+00; -0.442661E+03;  0.000000E+00; -0.442661E+03
  0.547899E+04;  0.125055E+04;  0.980601E-02;  0.000000E+00; -0.441181E+03;  0.000000E+00; -0.441181E+03
  0.565516E+04;  0.125564E+04;  0.516247E-01;  0.000000E+00; -0.441212E+03;  0.000000E+00; -0.441212E+03
  0.549945E+04;  0.127008E+04;  0.516247E-01;  0.000000E+00; -0.441034E+03;  0.000000E+00; -0.441034E+03
  0.539380E+04;  0.127838E+04;  0.106437E-02;  0.000000E+00; -0.441233E+03;  0.000000E+00; -0.441233E+03
  0.541273E+04;  0.125260E+04;  0.106437E-02;  0.000000E+00; -0.441327E+03;  0.000000E+00; -0.441327E+03
  0.548923E+04;  0.125400E+04; -0.975571E-01;  0.000000E+00; -0.442033E+03;  0.000000E+00; -0.442033E+03
  0.540713E+04;  0.124741E+04; -0.975571E-01;  0.000000E+00; -0.442017E+03;  0.000000E+00; -0.442017E+03
  0.557558E+04;  0.122848E+04; -0.975571E-01;  0.000000E+00; -0.442728E+03;  0.000000E+00; -0.442728E+03
