"b1_6"     "a1"     "c1"     "b2_6"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_6"     "k2_6"     "ktype1_6"     "ktype2_6"
-2.73814     117.852     1.70035     0.984159     185.642     1.62995     4.19917     0.00134241     -1366.87     -2.56316     1.10375     0     0
-2.4737     117.852     1.69655     0.853271     183.274     1.62241     1.50188     0.00338196     -1367.07     -2.64586     1.31265     0     0
-2.49576     118.353     1.69655     1.21631     172.163     1.60385     1.8468     0.00770228     -1369.36     -2.71461     1.25879     0     0
-2.32169     117.04     1.69322     1.52254     175.731     1.65658     5.92672     0.00127919     -1370.43     -2.56301     1.48292     0     0
-2.62026     117.021     1.69326     1.38998     192.965     1.65658     6.26134     0.0046982     -1373.92     -2.61186     1.29239     0     0
-2.49965     117.254     1.69276     1.36928     183.393     1.62495     2.53645     0.00771019     -1366.08     -2.66161     1.13085     0     0
-2.42277     117.433     1.68445     1.39491     184.639     1.62495     0.85743     0.00593011     -1367.88     -2.61048     1.1323     0     0
-2.54324     118.561     1.67329     0.797006     186.615     1.68562     0.85743     0.00489454     -1369.16     -2.61048     1.03338     0     0
-2.73389     118.752     1.66788     1.27993     174.953     1.64772     2.11996     0.00016869     -1377.15     -2.62446     1.36035     0     0
-2.75731     120.049     1.66637     1.31076     179.172     1.66466     3.20929     0.00547814     -1372.18     -2.61774     1.41757     0     0
-2.69602     120.102     1.65586     0.958741     182.901     1.64118     3.17074     0.00236629     -1365.98     -2.66064     1.1694     0     0
-2.70582     121.362     1.65784     1.23743     182.12     1.67857     1.82065     0.00606029     -1372.96     -2.83417     1.18148     0     0
-2.52683     121.597     1.64902     0.666786     183.452     1.64287     0.739352     0.00705901     -1365.16     -2.53169     0.782161     0     0
-2.82273     120.453     1.65755     0.835204     176.752     1.65358     1.3408     0.00214333     -1365.84     -2.6979     0.827153     0     0
-2.74395     118.691     1.65988     0.801442     176.752     1.64358     8.6573     0.00170534     -1363.17     -2.65547     1.02353     0     0
-2.60593     121.911     1.64659     0.625806     167.37     1.70628     4.25843     0.00467066     -1370.93     -2.59416     0.803041     0     0
-2.4991     122.234     1.64381     0.884004     168.738     1.69297     0.616379     0.00183009     -1370.65     -2.62454     0.895306     0     0
-2.74512     123.296     1.64083     0.840268     171.627     1.69297     0.914908     0.0100434     -1372.34     -2.67821     1.22569     0     0
-2.65957     122.607     1.63972     1.06556     188.71     1.63667     0.253554     0.000152264     -1370.22     -2.58896     1.13317     0     0
-2.5614     122.607     1.64473     1.04224     177.945     1.6426     1.69638     0.00128466     -1362.26     -2.70254     0.986046     0     0
-2.45931     122.279     1.64447     0.926946     181.088     1.6581     1.50598     0.00225755     -1370.6     -2.46355     0.845881     0     0
-2.56536     122.279     1.65415     1.05131     189.74     1.62656     2.6143     0.00383162     -1363.87     -2.46355     0.983096     0     0
-2.18233     120.32     1.6597     1.27389     188.844     1.63633     2.63628     0.00256804     -1364.13     -2.5615     1.059     0     0
-2.55352     122.249     1.64978     0.811423     179.5     1.69588     0.301147     0.00342349     -1366.97     -2.51391     0.962777     0     0
-2.57969     121.392     1.6608     0.556644     188.71     1.65076     1.56853     0.00245542     -1366.52     -2.5973     0.891002     0     0
-2.60693     120.491     1.66159     0.885572     159.948     1.69002     0.162704     0.000952744     -1368.8     -2.57709     0.80785     0     0
-2.72965     120.297     1.64381     0.532077     170.903     1.66705     1.82931     0.00335247     -1372.49     -2.57709     0.87872     0     0
-2.48872     121.07     1.64942     0.388966     182.748     1.62195     7.04124     0.00315328     -1374.47     -2.29489     0.475272     0     0
-2.40062     120.259     1.65123     0.790724     156.512     1.67401     0.161449     0.00171792     -1371.56     -2.70071     0.624098     0     0
-2.71276     120.625     1.65551     0.423973     168.656     1.66511     10.2757     0.00046957     -1373.55     -2.38207     0.475198     0     0
-2.3472     119.992     1.65586     1.09344     168.656     1.66511     3.09182     0.00046957     -1367.07     -2.64534     0.786849     0     0
-2.49099     120.699     1.64498     0.887015     186.291     1.66511     13.0079     0.00207049     -1372.39     -2.68346     0.957443     0     0
-2.75244     122.187     1.64498     0.998089     181.963     1.66881     1.0848     0.00207049     -1368.97     -2.52741     0.872566     0     0
-2.28007     122.574     1.63395     1.27954     188.14     1.66024     6.28368     0.00403125     -1369.02     -2.67197     1.13892     0     0
-2.53911     121.812     1.63395     0.908955     193.043     1.59998     2.76213     0.00403125     -1368.71     -2.71182     0.822134     0     0
-2.18132     121.884     1.64417     1.1858     181.372     1.68949     0.972698     0.00180888     -1374.16     -2.71716     0.958958     0     0
-2.84085     121.347     1.63805     1.00739     180.381     1.66192     1.57864     0.00167948     -1371.07     -2.744     0.926834     0     0
-2.50321     122.094     1.63805     1.19768     158.127     1.68033     1.87617     0.00893474     -1368.82     -2.58161     1.01623     0     0
-2.53333     125.621     1.63986     0.891939     158.127     1.65866     0.857761     0.00221918     -1365.39     -2.57713     0.672974     0     0
-2.53333     126.267     1.63986     1.06735     158.127     1.68451     0.857761     0.0105847     -1371.02     -2.69134     0.950835     0     0
-2.51105     126.904     1.64318     1.07539     160.342     1.66796     3.3102     0.00648715     -1370.75     -2.65558     0.966371     0     0
-2.48438     126.591     1.6557     0.823726     171.915     1.69012     0.3615     0.00564131     -1368.17     -2.42049     0.846253     0     0
-2.47398     125.929     1.65578     0.698601     168.457     1.67125     2.9025     0.008354     -1364.76     -2.53263     1.11546     0     0
-2.54765     124.964     1.65578     0.829976     171.246     1.67125     4.8923     0.000160498     -1361.21     -2.65991     0.955962     0     0
-2.55983     125.071     1.65957     0.85769     159.676     1.67271     0.0245604     0.0148692     -1367.5     -2.59301     1.02054     0     0
-2.59423     124.772     1.6611     1.2452     159.258     1.66932     3.56971     0.00554243     -1368.8     -2.56957     0.963834     0     0
-2.55882     123.771     1.66456     0.88459     160.07     1.66095     5.78969     0.00248068     -1365.04     -2.5791     1.06496     0     0
-2.4968     123.13     1.6664     0.69304     167.208     1.65675     1.06931     0.00421831     -1368.27     -2.63854     0.826816     0     0
-2.34491     122.82     1.66738     0.519137     159.441     1.64564     4.39327     0.0050941     -1371.16     -2.43504     0.798893     0     0
-2.74606     122.82     1.64713     0.701895     175.231     1.65541     1.70641     0.00351376     -1368.26     -2.76877     1.21564     0     0
-2.79575     123.484     1.64555     0.819779     163.025     1.6693     4.66292     4.92881e-05     -1369.63     -2.46116     1.01728     0     0
-2.60492     124.507     1.64117     0.954144     166.539     1.67858     10.3376     4.92881e-05     -1368.33     -2.63788     0.876372     0     0
-2.89154     121.795     1.65462     0.891481     178.472     1.64024     3.09953     0.00193369     -1366.56     -2.69216     0.930106     0     0
-2.67274     122.138     1.65462     0.720035     184.792     1.67011     3.84783     0.00290916     -1371.19     -2.67961     0.712265     0     0
-2.50395     122.045     1.64834     0.965003     181.794     1.63982     0.941167     0.000638773     -1368.14     -2.48657     1.16308     0     0
-2.56129     120.525     1.65932     0.793032     183.951     1.67715     4.54445     0.000638773     -1367.65     -2.7074     1.09555     0     0
-2.5176     119.408     1.66779     1.12519     180.235     1.67715     0.497235     0.00202591     -1360.89     -2.61714     1.16086     0     0
-2.6754     118.096     1.66917     1.18224     195.269     1.64134     0.571382     0.00202591     -1366.41     -2.61714     1.16019     0     0
-2.49532     118.096     1.66581     0.999346     195.269     1.60146     4.36374     0.00053073     -1368.45     -2.70797     1.14401     0     0
-2.85154     117.857     1.66581     0.998846     191.681     1.60146     0.292408     0.00610412     -1371.5     -2.89842     1.24213     0     0
-2.86786     116.546     1.66494     0.563645     181.985     1.63354     2.51516     0.000172377     -1365.99     -2.63181     1.058     0     0
-2.59243     117.277     1.66494     1.07463     185.679     1.645     0.216856     0.00356331     -1368.16     -2.72557     1.23888     0     0
-2.64655     117.061     1.66602     1.02518     187.078     1.62357     0.216856     0.00111803     -1370.08     -2.62129     1.26338     0     0
-2.74024     116.639     1.66894     0.922213     169.238     1.69524     1.04649     0.00244922     -1371.02     -2.55473     1.03603     0     0
-2.68325     118.056     1.66894     1.09658     174.665     1.67191     0.333479     0.00563058     -1367.47     -2.61708     1.05694     0     0
-2.40574     117.531     1.6758     1.02179     178.286     1.67191     0.333479     0.00577462     -1364.02     -2.61754     0.932891     0     0
-2.80259     117.531     1.67629     0.919953     178.286     1.65738     6.49847     0.000120282     -1366.67     -2.65558     1.10869     0     0
-2.52009     118.423     1.6649     1.10932     177.504     1.67687     5.45533     0.000120282     -1364.41     -2.65448     0.99389     0     0
-2.40607     119.629     1.6649     0.827314     172.029     1.65158     1.33457     0.00135093     -1366.2     -2.47967     0.999372     0     0
-2.81359     119.128     1.66368     0.971361     189.032     1.63565     2.28626     0.00994956     -1368.23     -2.72875     1.02055     0     0
-2.70604     120.159     1.66021     0.526407     186.15     1.64107     3.07223     0.001559     -1365.29     -2.62238     1.11543     0     0
-2.70604     119.984     1.66379     0.774392     177.329     1.64037     0.52499     0.0043129     -1362.93     -2.58459     0.993916     0     0
-2.45373     120.385     1.67452     1.07566     189.094     1.61931     4.44002     0.00168823     -1363.9     -2.66628     1.08373     0     0
-2.33934     118.889     1.68206     1.16626     189.094     1.63789     8.05343     0.000663051     -1367.01     -2.49361     1.0968     0     0
-2.47923     119.338     1.69105     1.27919     180.262     1.63789     0.180359     0.000663051     -1370.61     -2.49213     1.10386     0     0
-2.45433     119.44     1.67922     1.09864     198.343     1.63789     0.807205     8.42059e-05     -1369.58     -2.57912     1.00627     0     0
-2.46385     120.168     1.67888     1.27237     197.313     1.62014     2.64739     0.00173596     -1366.96     -2.52743     1.34571     0     0
-2.45018     119.953     1.67888     1.27237     191.422     1.63909     2.35325     0.00173596     -1368.98     -2.53532     1.20263     0     0
-2.68328     119.854     1.6787     0.80597     204.268     1.60562     3.64572     0.00282127     -1371.31     -2.72096     1.20954     0     0
-2.65746     120.07     1.67639     1.24295     203.673     1.63121     3.65799     0.00946153     -1373.63     -2.78251     1.28596     0     0
-2.60747     120.45     1.66338     1.52459     212.693     1.62901     10.6838     0.00498979     -1377.58     -2.673     1.57589     0     0
-2.53825     118.808     1.66284     1.09535     185.858     1.64428     1.04363     0.00042865     -1364.5     -2.673     1.22273     0     0
-2.79364     118.276     1.66276     0.877444     185.858     1.66067     1.08112     0.00700517     -1365.59     -2.60425     1.1114     0     0
-2.51437     119.007     1.65212     0.591535     182.212     1.67169     8.76084     0.000794632     -1373.28     -2.73399     0.753637     0     0
-2.94935     121.485     1.63875     0.947521     186.301     1.6502     7.51121     0.00590745     -1373.22     -2.77539     1.19968     0     0
-2.77271     121.734     1.6405     0.781434     196.699     1.64049     3.83281     0.00116234     -1367.96     -2.80989     1.01595     0     0
-2.54381     121.289     1.64413     1.09998     191.144     1.64049     4.38358     0.0044112     -1365.81     -2.66057     0.978732     0     0
-2.52323     122.499     1.6416     1.05189     179.603     1.675     6.45501     0.00162587     -1366.1     -2.68605     0.887263     0     0
-2.71172     122.397     1.63507     0.736412     169.428     1.65338     4.70186     0.00244692     -1370.18     -2.58767     0.840674     0     0
-2.84586     122.224     1.63558     1.09867     166.333     1.6746     9.71036     0.00518652     -1373.16     -2.64406     1.05443     0     0
-2.59523     123.033     1.63831     0.528456     163.452     1.70229     3.18212     0.00251459     -1370.65     -2.72054     0.693265     0     0
-2.82182     121.176     1.64016     0.401285     164.981     1.71303     1.63283     0.0128567     -1377.89     -2.64344     0.915045     0     0
-2.66429     121.857     1.64104     1.02592     173.847     1.67804     4.35282     0.0047978     -1364.86     -2.58771     0.894025     0     0
-2.41581     122.367     1.66238     0.940286     167.846     1.65345     1.04476     0.00402162     -1368.58     -2.4759     0.833864     0     0
-2.44063     122.757     1.66514     1.24117     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.50776     0.827743     0     0
-2.5645     123.214     1.66359     0.756456     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.47693     0.989612     0     0
-2.7284     123.061     1.66693     0.710744     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.43569     0.717903     0     0
-2.65839     123.061     1.66606     0.76778     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.41987     0.666258     0     0
-2.69284     123.35     1.66744     0.90213     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.47828     1.1507     0     0
-2.45455     123.432     1.66711     0.941672     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.62272     0.991216     0     0
-2.52394     123.845     1.66254     1.05375     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.60074     0.957822     0     0
-2.2545     123.678     1.66988     1.1745     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.59605     1.20224     0     0
-2.63408     125.668     1.66988     0.699041     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.35043     0.844732     0     0
-2.42168     127.082     1.66988     0.824382     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.35745     0.853437     0     0
-2.31043     126.836     1.66988     0.799374     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.4843     0.670946     0     0
-2.42012     124.355     1.67158     0.738966     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.58796     0.88855     0     0
-2.42012     124.355     1.67158     0.81833     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.56514     0.823791     0     0
-2.73295     124.419     1.66499     1.194     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.64435     1.08968     0     0
-2.56111     123.715     1.6708     0.9379     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.64435     1.1828     0     0
-2.31338     122.911     1.6708     1.04784     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.55632     0.917506     0     0
-2.56271     123.55     1.67446     1.04784     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.60666     1.0198     0     0
-2.39087     124.957     1.67446     0.990926     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.42988     0.925424     0     0
-2.54769     125.658     1.66792     1.28062     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.52919     0.966922     0     0
-2.49551     125.608     1.6648     0.915648     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.70632     0.996378     0     0
-2.57997     125.252     1.66513     0.738573     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.59311     1.14005     0     0
-2.59207     125.252     1.66513     0.765556     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.55488     1.08896     0     0
-2.8862     124.202     1.66998     0.661796     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.50193     0.979267     0     0
-2.39431     124.537     1.6675     1.11171     185.003     1.64103     6.37818     0.004013     -1371.72     -2.59768     1.03268     0     0
-2.29928     123.185     1.66945     1.03367     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.3875     1.22644     0     0
-2.42917     123.185     1.66554     0.982414     198.082     1.62426     1.85669     0.00646     -1364.6     -2.46245     0.927192     0     0
-2.53496     122.448     1.65883     0.913636     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.54174     1.01347     0     0
-2.70628     123.731     1.65612     0.910187     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.65516     1.12829     0     0
-2.08269     126.105     1.6585     1.09088     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.62106     0.923002     0     0
-2.50295     126.105     1.65933     0.575398     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.51913     0.805234     0     0
-2.65478     127.055     1.65933     0.707274     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.53174     0.964585     0     0
-2.52644     127.522     1.65114     0.913414     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.57413     1.10528     0     0
-2.54546     128.032     1.65348     0.827376     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.48349     1.04192     0     0
-2.3457     127.542     1.65926     1.04222     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.49534     1.10958     0     0
-2.53875     127.346     1.65926     0.779341     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.55943     0.959923     0     0
-2.70959     127.365     1.65675     1.05905     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.6147     1.35448     0     0
-2.41581     126.671     1.66432     1.05905     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.6147     0.868641     0     0
-2.74092     126.317     1.66136     0.561139     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.5668     0.701407     0     0
-2.2754     125.581     1.67003     0.672531     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.40216     0.722464     0     0
-2.52223     125.191     1.67296     0.544062     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.38883     0.776759     0     0
-2.41913     125.433     1.66435     0.536151     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.35767     0.723024     0     0
-2.38022     125.433     1.66435     0.668575     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.57385     0.82013     0     0
-2.43716     124.596     1.65811     0.835267     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.47687     0.920704     0     0
-2.61286     123.377     1.67895     0.98641     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.44829     0.848568     0     0
-2.13656     123.015     1.68706     0.524573     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.38726     0.564183     0     0
-2.42281     122.919     1.68706     0.487847     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.30444     0.724012     0     0
-2.04881     124.718     1.68642     1.17982     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.43154     1.2873     0     0
-2.55681     125.252     1.68478     0.658595     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.49896     0.985188     0     0
-2.53954     123.426     1.6858     0.856138     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.48103     0.881155     0     0
-2.50021     122.275     1.69406     0.987855     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.55122     1.14752     0     0
-2.48493     123.42     1.69362     1.20467     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.53473     1.02068     0     0
-2.43826     123.433     1.69052     1.28095     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.62641     1.32976     0     0
-2.50411     125.46     1.6739     1.04237     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.68747     1.11217     0     0
-2.39241     125.287     1.67671     1.04237     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.55863     1.08092     0     0
-2.64301     123.177     1.67774     0.892113     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.46046     0.946011     0     0
-2.24118     123.73     1.66178     0.884857     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.54012     0.994343     0     0
-2.61453     123.73     1.65384     0.693453     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.66802     1.00162     0     0
-2.56183     123.734     1.65002     0.859867     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.61998     0.916423     0     0
-2.72413     125.926     1.6448     0.662563     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.45079     0.893255     0     0
-2.35227     123.648     1.66794     0.983896     198.722     1.642     2.31475     0.00574715     -1364.83     -2.46296     1.21139     0     0
-2.59338     123.906     1.67508     0.930438     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.52836     1.07772     0     0
-2.31045     122.629     1.675     1.02827     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.42066     1.33714     0     0
-2.60574     122.629     1.66384     1.02592     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.54808     0.822767     0     0
-2.20737     124.115     1.66314     1.11289     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.65908     1.21525     0     0
-2.8108     121.832     1.66179     1.16098     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.70666     1.17506     0     0
-2.31825     122.092     1.66179     1.1175     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.62635     1.25287     0     0
-2.48562     121.658     1.6601     0.975669     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.68018     0.914432     0     0
-2.48562     122.485     1.6601     1.15779     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.66684     1.1408     0     0
-2.57894     122.457     1.6601     0.715944     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.43561     0.947581     0     0
-2.65744     121.672     1.65559     0.805262     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.63237     0.784107     0     0
-2.62957     121.194     1.64649     0.60737     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.41775     0.816464     0     0
-2.69719     121.452     1.64776     0.805648     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.71762     0.896218     0     0
-2.35772     123.34     1.64776     1.12278     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.70228     1.04088     0     0
-2.45766     124.042     1.64455     1.11438     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.75947     1.14555     0     0
-2.51896     125.002     1.64538     1.04894     192.844     1.6228     3.13987     0.001844     -1364.82     -2.45234     1.11369     0     0
-2.5159     126.476     1.64251     0.777451     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.56399     1.00917     0     0
-2.49637     124.121     1.65494     0.953885     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.41481     0.931462     0     0
-2.81223     122.7     1.65236     0.921232     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.58685     1.08146     0     0
-2.48524     122.827     1.65422     1.24646     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.58685     1.26615     0     0
-2.45747     122.132     1.66123     0.707721     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.65027     0.991328     0     0
-3.03437     120.848     1.6686     0.624399     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.4945     0.914105     0     0
-2.42869     119.157     1.68263     1.14969     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.51547     1.06918     0     0
-2.41505     119.397     1.68408     0.813924     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.73269     0.990781     0     0
-2.44742     120.314     1.68408     0.993163     159.276     1.659     5.70782     0.00323164     -1370.12     -2.64366     1.05407     0     0
-2.45558     118.435     1.67991     0.870062     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.6535     1.03749     0     0
-2.39222     118.435     1.68255     1.05654     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.42654     0.876655     0     0
-2.60309     119.386     1.67707     1.0966     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.41834     0.908358     0     0
-2.66935     119.891     1.67707     0.920705     182.004     1.63939     1.7654     0.01009     -1375.29     -2.52327     1.16886     0     0
-2.65336     120.559     1.67061     1.47956     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.65892     1.20419     0     0
-2.61071     121.313     1.67049     0.779515     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.56596     1.07749     0     0
-2.8262     123.052     1.65301     1.00058     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.61907     1.08658     0     0
-2.4441     123.85     1.6439     0.950293     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.69082     1.07166     0     0
-2.46391     125.677     1.64239     0.871816     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.58309     1.21069     0     0
-2.41062     123.849     1.65498     0.654818     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.73925     0.688194     0     0
-2.42858     121.446     1.64665     0.814473     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.63076     0.771649     0     0
-2.64877     121.587     1.65163     0.633823     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.7658     1.03473     0     0
-2.74298     121.274     1.65441     1.02337     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.56129     1.18077     0     0
-2.47413     122.989     1.65497     0.965737     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.72758     1.08564     0     0
-2.47954     125.013     1.65094     0.962381     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.65491     1.0131     0     0
-2.59408     124.811     1.64246     0.914517     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.63128     1.16191     0     0
-2.51283     128.208     1.63671     1.02535     188.031     1.61593     0.323155     0.00156859     -1369     -2.48607     0.979684     0     0
-2.66705     128.81     1.63031     0.62226     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.3194     0.912896     0     0
-2.49083     131.122     1.63733     0.597614     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.44639     1.05895     0     0
-2.39649     129.666     1.63733     0.548085     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.36238     0.884963     0     0
-2.47246     127.633     1.63733     1.11968     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.46227     1.13673     0     0
-2.33022     126.585     1.6435     0.906365     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.60777     1.06814     0     0
-2.19027     127.652     1.63746     1.382     192.14     1.64064     5.93148     0.011245     -1372.34     -2.72426     1.1637     0     0
-2.61051     129.094     1.63331     1.01251     184.227     1.65951     1.2065     0.00503214     -1367     -2.50815     1.13658     0     0
-2.66647     129.581     1.63331     1.07635     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.55725     0.847595     0     0
-2.32267     129.546     1.63724     1.2565     193.159     1.62621     0.367516     0.0024076     -1365     -2.55725     1.16289     0     0
-2.53116     129.536     1.63724     0.978758     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.58634     0.98996     0     0
-2.53116     129.536     1.63678     1.2001     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.62158     0.98627     0     0
-2.70691     128.537     1.63398     1.10933     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.71168     1.27675     0     0
-2.58115     126.941     1.64341     1.22702     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.66288     1.45632     0     0
-2.77205     126.555     1.64341     0.902369     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.66577     1.07047     0     0
-2.67842     127.159     1.64376     0.836618     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.61495     1.31598     0     0
-2.43978     127.781     1.63267     0.870294     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.46283     1.14897     0     0
