Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.276048E+03;  0.000000E+00; -0.275358E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.274790E+03;  0.000000E+00; -0.274099E+03
  0.604319E+04;  0.100280E+04;  0.351354E-02;  0.690345E+00; -0.276682E+03;  0.000000E+00; -0.275991E+03
  0.593249E+04;  0.101647E+04;  0.634631E-02;  0.689996E+00; -0.274154E+03;  0.000000E+00; -0.273464E+03
  0.589218E+04;  0.103550E+04;  0.467982E-02;  0.690226E+00; -0.272946E+03;  0.000000E+00; -0.272256E+03
  0.582227E+04;  0.103985E+04;  0.962371E-02;  0.689342E+00; -0.272122E+03;  0.000000E+00; -0.271433E+03
  0.588852E+04;  0.102041E+04;  0.774292E-02;  0.689750E+00; -0.273434E+03;  0.000000E+00; -0.272744E+03
  0.585727E+04;  0.101899E+04;  0.123299E-01;  0.688599E+00; -0.273137E+03;  0.000000E+00; -0.272449E+03
  0.577831E+04;  0.101191E+04;  0.166595E-01;  0.687030E+00; -0.272706E+03;  0.000000E+00; -0.272019E+03
  0.573706E+04;  0.101969E+04;  0.158030E-01;  0.687378E+00; -0.272185E+03;  0.000000E+00; -0.271498E+03
  0.567588E+04;  0.102753E+04;  0.142668E-01;  0.687955E+00; -0.271664E+03;  0.000000E+00; -0.270976E+03
  0.567955E+04;  0.103118E+04;  0.158794E-01;  0.687347E+00; -0.271596E+03;  0.000000E+00; -0.270909E+03
  0.574608E+04;  0.105426E+04;  0.150025E-01;  0.687686E+00; -0.271249E+03;  0.000000E+00; -0.270561E+03
  0.570286E+04;  0.105274E+04;  0.186038E-01;  0.686173E+00; -0.271143E+03;  0.000000E+00; -0.270457E+03
  0.544098E+04;  0.104535E+04;  0.174559E-01;  0.686691E+00; -0.271329E+03;  0.000000E+00; -0.270643E+03
  0.547995E+04;  0.103372E+04;  0.171258E-01;  0.686833E+00; -0.271467E+03;  0.000000E+00; -0.270780E+03
  0.553194E+04;  0.106490E+04;  0.154521E-01;  0.687515E+00; -0.270662E+03;  0.000000E+00; -0.269975E+03
  0.561773E+04;  0.104086E+04;  0.189213E-01;  0.686024E+00; -0.271248E+03;  0.000000E+00; -0.270562E+03
  0.559353E+04;  0.104074E+04;  0.195404E-01;  0.685727E+00; -0.271241E+03;  0.000000E+00; -0.270555E+03
  0.563196E+04;  0.104348E+04;  0.220626E-01;  0.684415E+00; -0.271251E+03;  0.000000E+00; -0.270566E+03
  0.559542E+04;  0.104923E+04;  0.216729E-01;  0.684628E+00; -0.271075E+03;  0.000000E+00; -0.270391E+03
  0.547054E+04;  0.104101E+04;  0.182722E-01;  0.686326E+00; -0.271351E+03;  0.000000E+00; -0.270664E+03
  0.541359E+04;  0.102584E+04;  0.139025E-01;  0.688083E+00; -0.271779E+03;  0.000000E+00; -0.271091E+03
  0.548286E+04;  0.102733E+04;  0.132195E-01;  0.688315E+00; -0.271526E+03;  0.000000E+00; -0.270838E+03
  0.539601E+04;  0.101523E+04;  0.131259E-01;  0.688346E+00; -0.272076E+03;  0.000000E+00; -0.271388E+03
  0.540865E+04;  0.103893E+04;  0.959378E-02;  0.689349E+00; -0.271411E+03;  0.000000E+00; -0.270722E+03
  0.538922E+04;  0.104581E+04;  0.426261E-02;  0.690272E+00; -0.271236E+03;  0.000000E+00; -0.270545E+03
  0.550819E+04;  0.106098E+04;  0.614293E-02;  0.690028E+00; -0.270623E+03;  0.000000E+00; -0.269933E+03
  0.550007E+04;  0.108227E+04;  0.317402E-02;  0.690373E+00; -0.270191E+03;  0.000000E+00; -0.269501E+03
  0.565548E+04;  0.109294E+04; -0.236975E-02;  0.690429E+00; -0.269935E+03;  0.000000E+00; -0.269245E+03
  0.556836E+04;  0.110628E+04;  0.192621E-02;  0.690453E+00; -0.269678E+03;  0.000000E+00; -0.268987E+03
  0.540668E+04;  0.108485E+04;  0.191942E-02;  0.690453E+00; -0.270408E+03;  0.000000E+00; -0.269717E+03
  0.546566E+04;  0.109447E+04;  0.803649E-02;  0.689692E+00; -0.270140E+03;  0.000000E+00; -0.269451E+03
  0.542199E+04;  0.107279E+04;  0.523968E-02;  0.690156E+00; -0.270614E+03;  0.000000E+00; -0.269924E+03
  0.551111E+04;  0.106107E+04;  0.640527E-02;  0.689987E+00; -0.270621E+03;  0.000000E+00; -0.269931E+03
  0.545032E+04;  0.107480E+04;  0.828327E-02;  0.689642E+00; -0.270534E+03;  0.000000E+00; -0.269845E+03
  0.551141E+04;  0.107749E+04;  0.126951E-01;  0.688485E+00; -0.270403E+03;  0.000000E+00; -0.269715E+03
  0.555588E+04;  0.103972E+04;  0.929084E-02;  0.689420E+00; -0.271089E+03;  0.000000E+00; -0.270400E+03
  0.557730E+04;  0.104275E+04;  0.895527E-02;  0.689497E+00; -0.271018E+03;  0.000000E+00; -0.270328E+03
  0.562032E+04;  0.105907E+04;  0.147950E-01;  0.687763E+00; -0.270762E+03;  0.000000E+00; -0.270074E+03
  0.561794E+04;  0.105907E+04;  0.963343E-02;  0.689339E+00; -0.270692E+03;  0.000000E+00; -0.270003E+03
  0.576532E+04;  0.106280E+04;  0.613134E-02;  0.690029E+00; -0.271073E+03;  0.000000E+00; -0.270383E+03
  0.564894E+04;  0.109267E+04;  0.601665E-02;  0.690047E+00; -0.270000E+03;  0.000000E+00; -0.269310E+03
  0.557420E+04;  0.109964E+04;  0.566376E-02;  0.690098E+00; -0.269830E+03;  0.000000E+00; -0.269140E+03
  0.569729E+04;  0.111029E+04;  0.887332E-02;  0.689515E+00; -0.269783E+03;  0.000000E+00; -0.269094E+03
  0.569801E+04;  0.112351E+04;  0.639231E-02;  0.689989E+00; -0.269528E+03;  0.000000E+00; -0.268838E+03
  0.571454E+04;  0.113463E+04;  0.935198E-02;  0.689406E+00; -0.269394E+03;  0.000000E+00; -0.268704E+03
  0.557911E+04;  0.112194E+04;  0.103133E-01;  0.689170E+00; -0.269511E+03;  0.000000E+00; -0.268822E+03
  0.558768E+04;  0.112132E+04;  0.126674E-01;  0.688494E+00; -0.269542E+03;  0.000000E+00; -0.268853E+03
  0.555813E+04;  0.114126E+04;  0.156048E-01;  0.687456E+00; -0.269309E+03;  0.000000E+00; -0.268621E+03
  0.558418E+04;  0.113631E+04;  0.213697E-01;  0.684791E+00; -0.269417E+03;  0.000000E+00; -0.268732E+03
  0.568905E+04;  0.114199E+04;  0.218112E-01;  0.684553E+00; -0.269327E+03;  0.000000E+00; -0.268643E+03
  0.568549E+04;  0.115530E+04;  0.231474E-01;  0.683802E+00; -0.269128E+03;  0.000000E+00; -0.268444E+03
  0.573154E+04;  0.115448E+04;  0.200574E-01;  0.685471E+00; -0.269179E+03;  0.000000E+00; -0.268493E+03
  0.589244E+04;  0.114791E+04;  0.251467E-01;  0.682595E+00; -0.269955E+03;  0.000000E+00; -0.269272E+03
  0.589558E+04;  0.110964E+04;  0.327107E-01;  0.677125E+00; -0.270836E+03;  0.000000E+00; -0.270159E+03
  0.577509E+04;  0.112879E+04;  0.242155E-01;  0.683170E+00; -0.269770E+03;  0.000000E+00; -0.269086E+03
  0.591492E+04;  0.114494E+04;  0.254397E-01;  0.682410E+00; -0.270158E+03;  0.000000E+00; -0.269476E+03
  0.594954E+04;  0.112498E+04;  0.284854E-01;  0.680357E+00; -0.270864E+03;  0.000000E+00; -0.270184E+03
  0.584383E+04;  0.110573E+04;  0.295344E-01;  0.679596E+00; -0.270593E+03;  0.000000E+00; -0.269913E+03
  0.590210E+04;  0.113109E+04;  0.272712E-01;  0.681203E+00; -0.270372E+03;  0.000000E+00; -0.269690E+03
  0.579625E+04;  0.114148E+04;  0.237441E-01;  0.683452E+00; -0.269606E+03;  0.000000E+00; -0.268922E+03
  0.583249E+04;  0.114024E+04;  0.200442E-01;  0.685477E+00; -0.269765E+03;  0.000000E+00; -0.269080E+03
  0.578209E+04;  0.114082E+04;  0.262727E-01;  0.681871E+00; -0.269584E+03;  0.000000E+00; -0.268903E+03
  0.588990E+04;  0.113417E+04;  0.260426E-01;  0.682022E+00; -0.270224E+03;  0.000000E+00; -0.269542E+03
  0.594957E+04;  0.114086E+04;  0.236599E-01;  0.683502E+00; -0.270499E+03;  0.000000E+00; -0.269816E+03
  0.607471E+04;  0.113781E+04;  0.213123E-01;  0.684822E+00; -0.271824E+03;  0.000000E+00; -0.271139E+03
  0.608427E+04;  0.112185E+04;  0.279337E-01;  0.680746E+00; -0.272340E+03;  0.000000E+00; -0.271660E+03
  0.608195E+04;  0.114145E+04;  0.241958E-01;  0.683181E+00; -0.271788E+03;  0.000000E+00; -0.271105E+03
  0.610537E+04;  0.114747E+04;  0.202470E-01;  0.685375E+00; -0.271947E+03;  0.000000E+00; -0.271261E+03
  0.613925E+04;  0.113130E+04;  0.165629E-01;  0.687070E+00; -0.272929E+03;  0.000000E+00; -0.272241E+03
  0.611718E+04;  0.115483E+04;  0.119239E-01;  0.688722E+00; -0.271989E+03;  0.000000E+00; -0.271300E+03
