"h" "inf" "sup" "maxpost" "period"
"1" -3 0 53.07 0 1
"2" -2.99 0 53.67 0 1
"3" -2.98 0 58.43 0 1
"4" -2.97 0 59.85 0 1
"5" -2.96 0 60.78 0 1
"6" -2.95 0 64.69 0 1
"7" -2.94 0 68.4 0 1
"8" -2.93 0 69.57 0 1
"9" -2.92 0 73.66 0 1
"10" -2.91 0 76.72 0 1
"11" -2.9 0 80.46 0 1
"12" -2.89 0 83.32 0 1
"13" -2.88 0 85.21 0 1
"14" -2.87 0 88.39 0 1
"15" -2.86 0 90.17 0 1
"16" -2.85 0 92.51 0 1
"17" -2.84 0 95.03 0 1
"18" -2.83 0 97.64 0 1
"19" -2.82 0 101.26 0 1
"20" -2.81 0 103.31 0 1
"21" -2.8 0 106.97 0 1
"22" -2.79 0 109.63 0 1
"23" -2.78 0 110.85 0 1
"24" -2.77 0 114.66 0 1
"25" -2.76 0 116.24 0 1
"26" -2.75 0 118.45 0 1
"27" -2.74 0 122.35 0 1
"28" -2.73 0 124.51 0 1
"29" -2.72 0 126.31 0 1
"30" -2.71 0 127.99 0 1
"31" -2.7 0 131.31 0 1
"32" -2.69 0 135.33 0 1
"33" -2.68 0 136.07 0 1
"34" -2.67 0 138.37 0 1
"35" -2.66 0 140.74 0 1
"36" -2.65 0 142.78 0 1
"37" -2.64 0 145.92 0 1
"38" -2.63 0 145.43 33.31 1
"39" -2.62 0 145.99 34.53 1
"40" -2.61 0 150.79 35.78 1
"41" -2.6 0 152.64 37.04 1
"42" -2.59 0 156.48 38.32 1
"43" -2.58 0 156.09 39.62 1
"44" -2.57 0 162.31 40.93 1
"45" -2.56 0 161.7 42.27 1
"46" -2.55 0 163.7 43.61 1
"47" -2.54 0 167.19 44.98 1
"48" -2.53 0 169.05 46.36 1
"49" -2.52 0 169.54 47.76 1
"50" -2.51 0 171.76 49.18 1
"51" -2.5 0 176.23 50.62 1
"52" -2.49 0 178.41 52.07 1
"53" -2.48 0 177.66 53.53 1
"54" -2.47 0 181.04 55.02 1
"55" -2.46 0 181.34 56.52 1
"56" -2.45 0 185.15 58.03 1
"57" -2.44 0 186.99 59.56 1
"58" -2.43 0 190.29 61.11 1
"59" -2.42 0 191.3 62.68 1
"60" -2.41 0 191.97 64.26 1
"61" -2.4 0 194.08 65.85 1
"62" -2.39 0 196.16 67.46 1
"63" -2.38 0 200.08 69.09 1
"64" -2.37 0 202.49 70.73 1
"65" -2.36 0 203.64 72.39 1
"66" -2.35 0 208.67 74.07 1
"67" -2.34 0 210.42 75.76 1
"68" -2.33 0 212.72 77.46 1
"69" -2.32 0.06 214.67 79.18 1
"70" -2.31 0 215.56 80.91 1
"71" -2.3 0.2 218.13 82.67 1
"72" -2.29 0.12 222.56 84.43 1
"73" -2.28 0.02 224.05 86.21 1
"74" -2.27 0.73 226.71 88.01 1
"75" -2.26 0.17 226.6 89.82 1
"76" -2.25 0.42 232.68 91.64 1
"77" -2.24 0.56 235.18 93.48 1
"78" -2.23 1.19 237.4 95.34 1
"79" -2.22 0.71 239.27 97.21 1
"80" -2.21 0.99 242.15 99.09 1
"81" -2.2 0.76 243.94 100.99 1
"82" -2.19 0.88 245.5 102.9 1
"83" -2.18 0.88 246.33 104.83 1
"84" -2.17 0.16 253.03 106.77 1
"85" -2.16 1.08 254.65 108.73 1
"86" -2.15 1.16 256.51 110.7 1
"87" -2.14 1.42 259.68 112.68 1
"88" -2.13 0.69 262.59 114.68 1
"89" -2.12 1.12 264.83 116.69 1
"90" -2.11 1.54 264.17 118.72 1
"91" -2.1 0.95 265.84 120.76 1
"92" -2.09 0.86 271.94 122.82 1
"93" -2.08 1.61 276.55 124.89 1
"94" -2.07 2.04 279.25 126.97 1
"95" -2.06 1.83 281.53 129.07 1
"96" -2.05 2.43 283.67 131.18 1
"97" -2.04 2.69 286.09 133.3 1
"98" -2.03 2.24 290.53 135.44 1
"99" -2.02 3.18 289.02 137.6 1
"100" -2.01 3.28 293.17 139.76 1
"101" -2 3.63 296.32 141.94 1
"102" -1.99 3.87 295.64 144.13 1
"103" -1.98 4.05 301.72 146.34 1
"104" -1.97 3.67 305.48 148.56 1
"105" -1.96 4.57 308.18 150.8 1
"106" -1.95 4.69 309.26 153.04 1
"107" -1.94 4.67 308.47 155.3 1
"108" -1.93 4.77 315.34 157.58 1
"109" -1.92 4.54 319.49 159.86 1
"110" -1.91 4.66 318.73 162.16 1
"111" -1.9 5.33 323.82 164.48 1
"112" -1.89 5.79 329.31 166.81 1
"113" -1.88 6.56 329.68 169.15 1
"114" -1.87 7.65 332.33 171.5 1
"115" -1.86 6.71 334.9 173.87 1
"116" -1.85 8.36 341.48 176.25 1
"117" -1.84 8.18 343.31 178.64 1
"118" -1.83 8.99 345.67 181.04 1
"119" -1.82 8.99 346.95 183.46 1
"120" -1.81 10.33 351.1 185.89 1
"121" -1.8 10.78 356.24 188.34 1
"122" -1.79 11.1 357.36 190.8 1
"123" -1.78 11.52 359.44 193.27 1
"124" -1.77 11.86 365.92 195.75 1
"125" -1.76 12.89 366.29 198.24 1
"126" -1.75 13.81 368.7 200.75 1
"127" -1.74 13.55 371.51 203.27 1
"128" -1.73 15.08 376.34 205.81 1
"129" -1.72 14.03 376.83 208.35 1
"130" -1.71 16.92 383.54 210.91 1
"131" -1.7 14.97 386.1 213.49 1
"132" -1.69 18.53 388.62 216.07 1
"133" -1.68 17.63 392.81 218.67 1
"134" -1.67 18.48 393.73 221.28 1
"135" -1.66 19.17 399.11 223.9 1
"136" -1.65 18.7 401.64 226.53 1
"137" -1.64 20.66 403.16 229.18 1
"138" -1.63 19.58 405.21 231.84 1
"139" -1.62 22.34 413.04 234.51 1
"140" -1.61 23.96 414.26 237.19 1
"141" -1.6 25.06 416.5 239.89 1
"142" -1.59 25.83 418.63 242.6 1
"143" -1.58 26.88 424.11 245.32 1
"144" -1.57 26.84 426.46 248.05 1
"145" -1.56 27.33 433.09 250.8 1
"146" -1.55 28.56 432.9 253.55 1
"147" -1.54 30.63 437.02 256.32 1
"148" -1.53 31.23 440.74 259.1 1
"149" -1.52 31.79 446.86 261.9 1
"150" -1.51 34.44 450.35 264.7 1
"151" -1.5 35.5 449.71 267.52 1
"152" -1.49 35.32 455.99 270.35 1
"153" -1.48 36.42 457.58 273.19 1
"154" -1.47 37.96 462.65 276.05 1
"155" -1.46 38.5 464.94 278.91 1
"156" -1.45 40.76 469.2 281.79 1
"157" -1.44 41.57 472.07 284.68 1
"158" -1.43 40.13 477.05 287.58 1
"159" -1.42 44.28 479.07 290.49 1
"160" -1.41 44.68 481.46 293.42 1
"161" -1.4 46.7 485.97 296.36 1
"162" -1.39 47.95 488.69 299.31 1
"163" -1.38 50.02 493.59 302.27 1
"164" -1.37 51.44 498.11 305.24 1
"165" -1.36 51.13 498.67 308.22 1
"166" -1.35 53.4 504.11 311.22 1
"167" -1.34 54.45 506.62 314.23 1
"168" -1.33 56.76 510.99 317.24 1
"169" -1.32 57.73 516.46 320.28 1
"170" -1.31 61.02 518.24 323.32 1
"171" -1.3 61.74 520.2 326.37 1
"172" -1.29 63.91 523.56 329.44 1
"173" -1.28 64.49 529.82 332.51 1
"174" -1.27 64.22 535.35 335.6 1
"175" -1.26 66.83 536.68 338.7 1
"176" -1.25 68.6 542.52 341.81 1
"177" -1.24 69.5 544.87 344.94 1
"178" -1.23 71.66 548.02 348.07 1
"179" -1.22 74.38 551.58 351.22 1
"180" -1.21 76.03 554.38 354.38 1
"181" -1.2 75.37 557.49 357.54 1
"182" -1.19 79.41 563.08 360.72 1
"183" -1.18 78.92 564.95 363.92 1
"184" -1.17 82.42 570.2 367.12 1
"185" -1.16 83.04 571.6 370.33 1
"186" -1.15 85.06 581.76 373.56 1
"187" -1.14 85.82 582.75 376.8 1
"188" -1.13 89.65 587.86 380.04 1
"189" -1.12 90.18 591.45 383.3 1
"190" -1.11 93 590.58 386.57 1
"191" -1.1 94.84 595.42 389.86 1
"192" -1.09 95.47 601.41 393.15 1
"193" -1.08 97.75 600.33 396.45 1
"194" -1.07 100.39 603.71 399.77 1
"195" -1.06 102.12 612.72 403.09 1
"196" -1.05 102.76 613.14 406.43 1
"197" -1.04 105 617.83 409.78 1
"198" -1.03 107.23 620.98 413.14 1
"199" -1.02 110.37 625.52 416.51 1
"200" -1.01 109.23 634.81 419.89 1
"201" -1 112.29 631.54 423.28 1
"202" -0.99 115.53 635.46 426.69 1
"203" -0.98 118.5 641.31 430.1 1
"204" -0.97 119.78 646.58 433.53 1
"205" -0.96 123.26 650.99 436.97 1
"206" -0.95 123.56 653.11 440.41 1
"207" -0.94 126.04 655.37 443.87 1
"208" -0.93 126.51 658.66 447.34 1
"209" -0.92 129.23 663.87 450.82 1
"210" -0.91 129.93 670.64 454.31 1
"211" -0.9 131.91 671.52 457.82 1
"212" -0.89 136.19 677.14 461.33 1
"213" -0.88 138.96 682.66 464.85 1
"214" -0.87 142.09 684.65 468.39 1
"215" -0.86 145.15 686.8 471.93 1
"216" -0.85 142.23 690.59 475.49 1
"217" -0.84 146.41 693.88 479.06 1
"218" -0.83 148.6 702.64 482.63 1
"219" -0.82 148.64 703.04 486.22 1
"220" -0.81 150.25 708.01 489.82 1
"221" -0.8 151.95 711.69 493.43 1
"222" -0.79 156.69 714.81 497.05 1
"223" -0.78 159.05 720.68 500.68 1
"224" -0.77 163.25 724.45 504.32 1
"225" -0.76 163.54 731.13 507.98 1
"226" -0.75 166.4 734.34 511.64 1
"227" -0.74 170.09 736.23 515.31 1
"228" -0.73 169.45 743.38 519 1
"229" -0.72 173.65 746.86 522.69 1
"230" -0.71 175.44 753.51 526.4 1
"231" -0.7 176.73 752.01 530.12 1
"232" -0.69 179.58 760.45 533.84 1
"233" -0.68 181.58 761.77 537.58 1
"234" -0.67 184.89 764.4 541.33 1
"235" -0.66 187.27 772.27 545.09 1
"236" -0.65 189.92 771.99 548.85 1
"237" -0.64 192.46 778.79 552.63 1
"238" -0.63 194.4 782 556.42 1
"239" -0.62 196.36 788.06 560.22 1
"240" -0.61 198.3 791.73 564.03 1
"241" -0.6 201.27 793.27 567.85 1
"242" -0.59 204.99 798.67 571.69 1
"243" -0.58 208.38 805.83 575.53 1
"244" -0.57 207.82 809.34 579.38 1
"245" -0.56 210.39 811.3 583.24 1
"246" -0.55 212.84 815.4 587.12 1
"247" -0.54 216.38 820.08 591 1
"248" -0.53 219.52 821.7 594.89 1
"249" -0.52 221.84 826.58 598.8 1
"250" -0.51 222.77 835.18 602.71 1
"251" -0.5 224.87 836.52 606.63 1
"252" -0.49 227.36 840.61 610.57 1
"253" -0.48 231.51 845.08 614.51 1
"254" -0.47 236 851.69 618.47 1
"255" -0.46 236.15 856.83 622.43 1
"256" -0.45 240.75 859.61 626.41 1
"257" -0.44 241.32 865.13 630.4 1
"258" -0.43 243.12 869.31 634.39 1
"259" -0.42 246.92 872.06 638.4 1
"260" -0.41 249.81 876.05 642.41 1
"261" -0.4 253.1 879.13 646.44 1
"262" -0.39 254.86 883.68 650.48 1
"263" -0.38 256.71 891.85 654.52 1
"264" -0.37 262.07 896.74 658.58 1
"265" -0.36 262.89 899.58 662.65 1
"266" -0.35 266.61 903.59 666.73 1
"267" -0.34 267.36 904.41 670.81 1
"268" -0.33 273.15 913.33 674.91 1
"269" -0.32 272.63 917.36 679.02 1
"270" -0.31 275.67 916.21 683.14 1
"271" -0.3 281.15 928.74 687.26 1
"272" -0.29 280.19 931.37 691.4 1
"273" -0.28 284.83 930.9 695.55 1
"274" -0.27 287 935.82 699.71 1
"275" -0.26 291.59 942.67 703.87 1
"276" -0.25 297.71 947.23 708.05 1
"277" -0.24 296 952.43 712.24 1
"278" -0.23 298.44 957.19 716.44 1
"279" -0.22 301.38 960.07 720.64 1
"280" -0.21 305.95 966.46 724.86 1
"281" -0.2 310.41 971.36 729.09 1
"282" -0.19 308.7 971.91 733.33 1
"283" -0.18 314.78 978.35 737.57 1
"284" -0.17 317.24 984.52 741.83 1
"285" -0.16 318.52 987.79 746.1 1
"286" -0.15 321.9 992.65 750.37 1
"287" -0.14 323.3 998.4 754.66 1
"288" -0.13 331.61 1004.26 758.96 1
"289" -0.12 332.01 1010.95 763.26 1
"290" -0.11 333.24 1012.04 767.58 1
"291" -0.1 337.92 1020.3 771.9 1
"292" -0.09 343.36 1023.75 776.24 1
"293" -0.08 345.09 1026.21 780.59 1
"294" -0.07 350.75 1032.53 784.94 1
"295" -0.06 349.13 1035.61 789.31 1
"296" -0.05 353.82 1043.2 793.68 1
"297" -0.04 355.66 1047.3 798.07 1
"298" -0.03 361.97 1050.66 802.46 1
"299" -0.02 363.81 1056.16 806.86 1
"300" -0.01 365.82 1060.71 811.28 1
"301" 0 369.66 1065.78 815.7 1
"302" 0.01 375.42 1070.2 820.14 1
"303" 0.02 377.28 1076.04 824.58 1
"304" 0.03 381.84 1079.22 829.03 1
"305" 0.04 387.35 1085.46 833.49 1
"306" 0.05 388.02 1092.64 837.97 1
"307" 0.06 394.45 1093.74 842.45 1
"308" 0.07 392.7 1102.26 846.94 1
"309" 0.08 395.17 1106.55 851.44 1
"310" 0.09 400.16 1111.51 855.95 1
"311" 0.1 403.79 1115.33 860.47 1
"312" 0.11 403.11 1121.86 865 1
"313" 0.12 406.53 1126.78 869.54 1
"314" 0.13 412.92 1128.71 874.09 1
"315" 0.14 417.03 1135.7 878.65 1
"316" 0.15 418.51 1140.51 883.21 1
"317" 0.16 420.36 1148.32 887.79 1
"318" 0.17 427.29 1156.91 892.38 1
"319" 0.18 428.86 1163.17 896.98 1
"320" 0.19 435.78 1161.8 901.58 1
"321" 0.2 436.4 1168.94 906.2 1
"322" 0.21 439.86 1177.09 910.82 1
"323" 0.22 448.65 1177.9 915.46 1
"324" 0.23 451.36 1190.2 920.1 1
"325" 0.24 454.72 1190.3 924.76 1
"326" 0.25 461.99 1192.25 929.42 1
"327" 0.26 466.46 1203.59 934.09 1
"328" 0.27 465.08 1209.05 938.77 1
"329" 0.28 468.87 1221.43 943.47 1
"330" 0.29 478.19 1226.49 948.17 1
"331" 0.3 479.52 1226.48 952.88 1
"332" 0.31 486.04 1236.69 957.6 1
"333" 0.32 491.44 1241.34 962.33 1
"334" 0.33 497.24 1246.79 967.06 1
"335" 0.34 499.52 1256.11 971.81 1
"336" 0.35 501.86 1261.85 976.57 1
"337" 0.36 508.41 1268.86 981.34 1
"338" 0.37 516.8 1273.45 986.11 1
"339" 0.38 516.06 1284.23 990.9 1
"340" 0.39 519.59 1287.27 995.69 1
"341" 0.4 529.01 1297.95 1000.5 1
"342" 0.41 529.04 1306.1 1005.31 1
"343" 0.42 532.79 1312.82 1010.13 1
"344" 0.43 536.01 1316.98 1014.97 1
"345" 0.44 541.48 1323.36 1019.81 1
"346" 0.45 543.87 1337.49 1024.66 1
"347" 0.46 550.44 1334.82 1029.52 1
"348" 0.47 553.87 1347.49 1034.39 1
"349" 0.48 560.72 1356 1039.27 1
"350" 0.49 565.92 1362.78 1044.15 1
"351" 0.5 574.11 1369.74 1049.05 1
"352" 0.51 574.82 1376.6 1053.96 1
"353" 0.52 582.94 1387.73 1058.87 1
"354" 0.53 584.64 1391.17 1063.8 1
"355" 0.54 588.52 1393.71 1068.73 1
"356" 0.55 586.4 1404.14 1073.67 1
"357" 0.56 593.05 1409.97 1078.63 1
"358" 0.57 597.31 1418.88 1083.59 1
"359" 0.58 598.56 1426.69 1088.56 1
"360" 0.59 602.13 1431.55 1093.54 1
"361" 0.6 608.97 1436.88 1098.53 1
"362" 0.61 610.87 1441.76 1103.53 1
"363" 0.62 616.99 1456.86 1108.53 1
"364" 0.63 621.07 1464.49 1113.55 1
"365" 0.64 625.82 1471.31 1118.58 1
"366" 0.65 630.11 1482.02 1123.61 1
"367" 0.66 636.72 1487.52 1128.66 1
"368" 0.67 649.29 1499.42 1133.71 1
"369" 0.68 650.15 1501.74 1138.77 1
"370" 0.69 648.48 1517.68 1143.84 1
"371" 0.7 658 1528.47 1148.92 1
"372" 0.71 662.46 1528.39 1154.01 1
"373" 0.72 666.98 1537.93 1159.11 1
"374" 0.73 670.58 1541.65 1164.22 1
"375" 0.74 678.9 1551.89 1184.09 1
"376" 0.75 680 1560.13 1190.31 1
"377" 0.76 690.2 1569.36 1196.57 1
"378" 0.77 695.29 1579.07 1202.87 1
"379" 0.78 699.74 1585.19 1209.21 1
"380" 0.79 703.21 1597.71 1215.59 1
"381" 0.8 709.1 1612.92 1222 1
"382" 0.81 707.47 1610.73 1228.46 1
"383" 0.82 709.41 1615.13 1234.95 1
"384" 0.83 717.85 1633.1 1241.47 1
"385" 0.84 718.5 1641.41 1248.04 1
"386" 0.85 724.41 1642.4 1254.64 1
"387" 0.86 727.61 1658.42 1261.27 1
"388" 0.87 728.03 1664.41 1267.95 1
"389" 0.88 731.88 1674.86 1274.65 1
"390" 0.89 738.1 1671.14 1281.4 1
"391" 0.9 742.41 1681.35 1288.17 1
"392" 0.91 751.15 1697.69 1294.99 1
"393" 0.92 755.64 1703.6 1301.83 1
"394" 0.93 755.32 1711.37 1308.71 1
"395" 0.94 756.01 1720.39 1315.63 1
"396" 0.95 762.48 1732.52 1322.58 1
"397" 0.96 768.88 1739.34 1329.56 1
"398" 0.97 773.44 1753.33 1336.58 1
"399" 0.98 781.35 1757.25 1343.63 1
"400" 0.99 779.91 1763.35 1350.71 1
"401" 1 786.31 1775.84 1357.83 1
"402" 1.01 789.87 1781.57 1364.97 1
"403" 1.02 793.55 1785.97 1372.15 1
"404" 1.03 800.23 1804.5 1379.37 1
"405" 1.04 806.89 1805.68 1386.61 1
"406" 1.05 811.34 1811.21 1393.89 1
"407" 1.06 814.07 1822.19 1401.2 1
"408" 1.07 823.46 1833.85 1408.54 1
"409" 1.08 828.34 1847.01 1415.91 1
"410" 1.09 834.89 1848.85 1423.31 1
"411" 1.1 835.32 1857.62 1430.75 1
"412" 1.11 843.73 1867.15 1438.22 1
"413" 1.12 847.31 1879.1 1445.71 1
"414" 1.13 851.71 1883.04 1453.24 1
"415" 1.14 856.5 1895.66 1460.8 1
"416" 1.15 859.24 1904.7 1468.39 1
"417" 1.16 866.01 1912.58 1476.01 1
"418" 1.17 871.78 1915.14 1483.66 1
"419" 1.18 874.89 1929.55 1491.34 1
"420" 1.19 879.49 1940.28 1499.05 1
"421" 1.2 887.61 1946.86 1506.79 1
"422" 1.21 891.1 1955.1 1514.56 1
"423" 1.22 898.48 1965.93 1522.36 1
"424" 1.23 906.23 1973.08 1530.19 1
"425" 1.24 910.4 1983.09 1538.04 1
"426" 1.25 916.12 1995.16 1545.93 1
"427" 1.26 918.97 2003.36 1553.85 1
"428" 1.27 917.42 2018.46 1561.8 1
"429" 1.28 928.28 2021.58 1569.77 1
"430" 1.29 939.02 2027.14 1577.78 1
"431" 1.3 939 2038.58 1585.81 1
"432" 1.31 942.86 2050 1593.87 1
"433" 1.32 945.75 2062.34 1601.96 1
"434" 1.33 954.84 2059.32 1610.08 1
"435" 1.34 956.09 2078.22 1618.23 1
"436" 1.35 965.07 2086.99 1626.41 1
"437" 1.36 971.32 2095.9 1634.61 1
"438" 1.37 977.31 2109.8 1642.85 1
"439" 1.38 982.78 2117.6 1651.11 1
"440" 1.39 986.98 2126.48 1659.4 1
"441" 1.4 988.75 2138.67 1667.71 1
"442" 1.41 996.52 2146.31 1676.06 1
"443" 1.42 998.54 2156.09 1684.43 1
"444" 1.43 1003.45 2167.3 1692.83 1
"445" 1.44 1009.83 2175.54 1701.26 1
"446" 1.45 1019.15 2184.01 1709.72 1
"447" 1.46 1025.42 2195.17 1718.2 1
"448" 1.47 1031.15 2202.95 1726.71 1
"449" 1.48 1028.97 2211.5 1735.25 1
"450" 1.49 1042.49 2222.93 1743.82 1
"451" 1.5 1050.26 2231.9 1752.41 1
"452" 1.51 1050.33 2236.88 1761.03 1
"453" 1.52 1058.18 2253.54 1769.68 1
"454" 1.53 1062.52 2258.94 1778.35 1
"455" 1.54 1071.55 2270.56 1787.05 1
"456" 1.55 1079.03 2282.58 1795.78 1
"457" 1.56 1087.13 2291.31 1804.54 1
"458" 1.57 1088.63 2306.57 1813.32 1
"459" 1.58 1098.09 2312.11 1822.12 1
"460" 1.59 1102.01 2324.63 1830.96 1
"461" 1.6 1109.29 2324.15 1839.82 1
"462" 1.61 1113.22 2347.27 1848.71 1
"463" 1.62 1118.35 2354.48 1857.62 1
"464" 1.63 1123.98 2363.09 1866.56 1
"465" 1.64 1131.03 2377.4 1875.53 1
"466" 1.65 1139.19 2384.72 1884.52 1
"467" 1.66 1145.84 2391.79 1893.54 1
"468" 1.67 1152.41 2403.62 1902.59 1
"469" 1.68 1158.34 2419.1 1911.66 1
"470" 1.69 1169.79 2429.49 1920.76 1
"471" 1.7 1178.11 2443.53 1929.88 1
"472" 1.71 1183.87 2446.4 1939.03 1
"473" 1.72 1192.23 2457.93 1948.2 1
"474" 1.73 1196.49 2467.27 1957.4 1
"475" 1.74 1206.79 2478.58 1966.63 1
"476" 1.75 1208.49 2478.42 1975.88 1
"477" 1.76 1209.68 2492.79 1985.16 1
"478" 1.77 1223.83 2507.96 1994.46 1
"479" 1.78 1227.31 2524.81 2003.79 1
"480" 1.79 1230.94 2528.02 2013.14 1
"481" 1.8 1243.75 2536.37 2022.52 1
"482" 1.81 1253.11 2545.33 2031.93 1
"483" 1.82 1258.57 2560.31 2041.36 1
"484" 1.83 1259.71 2574 2050.81 1
"485" 1.84 1274.06 2587.03 2060.29 1
"486" 1.85 1277.26 2584.76 2069.8 1
"487" 1.86 1286.62 2602.93 2079.33 1
"488" 1.87 1295.62 2610.55 2088.88 1
"489" 1.88 1300.21 2619.68 2098.46 1
"490" 1.89 1310.14 2637.95 2108.07 1
"491" 1.9 1318.2 2643.75 2117.7 1
"492" 1.91 1323.11 2661.74 2127.35 1
"493" 1.92 1330.2 2665.38 2137.03 1
"494" 1.93 1337.6 2677.78 2146.74 1
"495" 1.94 1342.25 2690.4 2156.47 1
"496" 1.95 1347.81 2699.23 2166.22 1
"497" 1.96 1356.46 2710.44 2176 1
"498" 1.97 1364.4 2722.11 2185.8 1
"499" 1.98 1369.14 2731.58 2195.63 1
"500" 1.99 1373.92 2746.98 2205.48 1
"501" 2 1384.07 2752.15 2215.36 1
"502" 2.01 1390.26 2770.74 2225.26 1
"503" 2.02 1400.18 2770.79 2235.18 1
"504" 2.03 1409 2788.74 2245.13 1
"505" 2.04 1414.7 2792.56 2255.11 1
"506" 2.05 1418.98 2803.08 2265.1 1
"507" 2.06 1429.05 2822.29 2275.13 1
"508" 2.07 1438.22 2835.13 2285.17 1
"509" 2.08 1449.39 2836.53 2295.24 1
"510" 2.09 1455.37 2849.86 2305.34 1
"511" 2.1 1459.72 2870.02 2315.45 1
"512" 2.11 1469.31 2874.87 2325.6 1
"513" 2.12 1479.74 2890.55 2335.76 1
"514" 2.13 1488.14 2897.08 2345.95 1
"515" 2.14 1495.8 2901.61 2356.17 1
"516" 2.15 1503.75 2927.46 2366.4 1
"517" 2.16 1509.19 2936.07 2376.67 1
"518" 2.17 1522.95 2941.46 2386.95 1
"519" 2.18 1523.06 2949.93 2397.26 1
"520" 2.19 1536.04 2965.79 2407.59 1
"521" 2.2 1546.05 2979.81 2417.95 1
"522" 2.21 1552.79 2995.36 2428.33 1
"523" 2.22 1555.18 3010.8 2438.73 1
"524" 2.23 1567.81 3022.75 2449.16 1
"525" 2.24 1578.47 3025.33 2459.61 1
"526" 2.25 1585.15 3034.9 2470.08 1
"527" 2.26 1598.09 3050.98 2480.58 1
"528" 2.27 1601.48 3061.27 2491.1 1
"529" 2.28 1607.06 3074.81 2501.64 1
"530" 2.29 1622.77 3080.42 2512.21 1
"531" 2.3 1633.82 3092.54 2522.8 1
"532" 2.31 1639.24 3112.51 2533.41 1
"533" 2.32 1645.88 3117.5 2544.05 1
"534" 2.33 1653.32 3131.01 2554.71 1
"535" 2.34 1659.42 3147.66 2565.39 1
"536" 2.35 1672.66 3155.23 2576.1 1
"537" 2.36 1679.79 3164.47 2586.83 1
"538" 2.37 1686.13 3176.25 2597.58 1
"539" 2.38 1703.05 3187.41 2608.35 1
"540" 2.39 1711.68 3205.31 2619.15 1
"541" 2.4 1714.4 3213.25 2629.97 1
"542" 2.41 1721.04 3228.46 2640.82 1
"543" 2.42 1737.13 3235.92 2651.68 1
"544" 2.43 1739.28 3252.72 2662.57 1
"545" 2.44 1748.97 3258.35 2673.48 1
"546" 2.45 1754.49 3272.55 2684.42 1
"547" 2.46 1768.53 3284.47 2695.38 1
"548" 2.47 1774.71 3294.59 2706.36 1
"549" 2.48 1782.05 3315.03 2717.36 1
"550" 2.49 1789.45 3325.61 2728.39 1
"551" 2.5 1802.3 3337.4 2739.43 1
"552" 2.51 1814.96 3341.77 2750.51 1
"553" 2.52 1817.71 3349.38 2761.6 1
"554" 2.53 1830.5 3368.22 2772.72 1
"555" 2.54 1839.06 3383.41 2783.85 1
"556" 2.55 1850.86 3391.86 2795.01 1
"557" 2.56 1859.87 3401.17 2806.2 1
"558" 2.57 1867.52 3418.96 2817.4 1
"559" 2.58 1876.08 3424.88 2828.63 1
"560" 2.59 1886.88 3443.01 2839.88 1
"561" 2.6 1895.64 3454.23 2851.15 1
"562" 2.61 1904.87 3466.28 2862.45 1
"563" 2.62 1914.2 3483.36 2873.77 1
"564" 2.63 1926.24 3493.12 2885.11 1
"565" 2.64 1933.75 3505.59 2896.47 1
"566" 2.65 1938.32 3521.75 2907.85 1
"567" 2.66 1950.38 3537.57 2919.26 1
"568" 2.67 1954.46 3541.89 2930.69 1
"569" 2.68 1972.93 3553.95 2942.14 1
"570" 2.69 1979.25 3569.21 2953.61 1
"571" 2.7 1988.71 3578.7 2965.1 1
"572" 2.71 1993.36 3589.73 2976.62 1
"573" 2.72 2003.5 3596.75 2988.16 1
"574" 2.73 2015.25 3619.04 2999.72 1
"575" 2.74 2025.29 3628.42 3011.3 1
"576" 2.75 2047.51 3643.26 3022.9 1
"577" 2.76 2042.81 3647.87 3034.53 1
"578" 2.77 2057.93 3667.45 3046.18 1
"579" 2.78 2072.18 3681.88 3057.85 1
"580" 2.79 2077.99 3691.27 3069.54 1
"581" 2.8 2085.47 3709.57 3081.25 1
"582" 2.81 2094.75 3719.8 3092.99 1
"583" 2.82 2107.29 3734.03 3104.74 1
"584" 2.83 2114.78 3739.56 3116.52 1
"585" 2.84 2128.57 3756.66 3128.32 1
"586" 2.85 2134.55 3773.76 3140.14 1
"587" 2.86 2144.13 3784.12 3151.99 1
"588" 2.87 2151.67 3793.36 3163.85 1
"589" 2.88 2164.6 3806.03 3175.74 1
"590" 2.89 2183.28 3819.65 3187.65 1
"591" 2.9 2184.46 3838.6 3199.57 1
"592" 2.91 2196.1 3842.79 3211.53 1
"593" 2.92 2209.13 3859.5 3223.5 1
"594" 2.93 2214.77 3876.76 3235.49 1
"595" 2.94 2229.61 3883.68 3247.51 1
"596" 2.95 2246.86 3899.32 3259.54 1
"597" 2.96 2245.21 3908.59 3271.6 1
"598" 2.97 2255.15 3923.75 3283.68 1
"599" 2.98 2269.28 3939.41 3295.78 1
"600" 2.99 2277.26 3949.88 3307.9 1
"601" 3 2286.94 3969.74 3320.05 1
"602" 3.01 2298.67 3979.99 3332.21 1
"603" 3.02 2307.73 3992.49 3344.4 1
"604" 3.03 2321.5 4004.94 3356.6 1
"605" 3.04 2330.33 4015.25 3368.83 1
"606" 3.05 2340.31 4033.45 3381.08 1
"607" 3.06 2358.4 4046.91 3393.35 1
"608" 3.07 2365.38 4060.1 3405.64 1
"609" 3.08 2371.88 4070.13 3417.96 1
"610" 3.09 2395.58 4084.66 3430.29 1
"611" 3.1 2393.32 4097.56 3442.65 1
"612" 3.11 2405.91 4112.53 3455.02 1
