"b1_5"     "a1"     "c1"     "b2_5"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_5"     "k2_5"     "ktype1_5"     "ktype2_5"
-2.40326     140.36     1.63563     0.688832     178.77     1.60911     2.02088     0.00568243     -1371.88     -2.19873     1.05026     0     0
-2.46692     138.887     1.64203     0.921377     172.565     1.63445     4.24132     0.00101567     -1364.35     -2.28526     0.814541     0     0
-2.42339     137.283     1.64428     1.04917     172.125     1.66109     4.68532     0.00101567     -1372.56     -2.31568     1.00563     0     0
-2.44555     137.229     1.64078     0.921608     177.474     1.62717     1.31252     0.0037337     -1366.32     -2.29885     0.980466     0     0
-2.44555     137.325     1.64043     0.763242     166.61     1.67464     0.911176     0.00533727     -1366.51     -2.56315     0.81531     0     0
-2.5106     137.955     1.63281     1.03982     176.822     1.67464     2.02894     0.00198593     -1364.92     -2.56613     1.16837     0     0
-2.44699     138.136     1.62558     0.763028     176.822     1.63886     3.9176     0.00530831     -1365.74     -2.49431     1.14478     0     0
-2.48581     139.729     1.61562     0.809776     177.856     1.68556     0.374889     0.00306246     -1369.62     -2.46635     0.833247     0     0
-2.49265     139.047     1.62259     1.09972     181.42     1.69185     2.24595     0.00169392     -1366.85     -2.16106     1.09991     0     0
-2.41828     139.662     1.62259     0.871527     178.72     1.64726     2.28295     0.00185158     -1367.35     -2.2301     0.947739     0     0
-2.46454     139.945     1.62124     0.870745     168.168     1.63568     2.63271     0.00489546     -1367.41     -2.40483     1.04702     0     0
-2.46454     139.555     1.61867     0.882117     158.753     1.6514     6.80129     0.000767517     -1371.52     -2.1974     1.08296     0     0
-2.50296     140.339     1.61867     0.774927     165.717     1.65405     3.04909     0.00501225     -1378.98     -1.92457     1.51199     0     0
-2.53183     140.209     1.62285     1.02229     165.539     1.6646     1.70439     0.000508611     -1368.96     -2.36319     0.879426     0     0
-2.43979     140.392     1.61942     0.723858     155.98     1.7026     2.54854     0.000920925     -1370.09     -2.5157     0.929292     0     0
-2.43979     142.712     1.61942     0.817428     151.722     1.68673     5.19651     0.011619     -1376.27     -2.50527     1.09125     0     0
-2.40668     141.384     1.62608     0.659782     146.697     1.67783     7.52609     2.5473e-05     -1374.31     -2.76082     0.751874     0     0
-2.41103     140.993     1.62478     1.07885     152.999     1.67783     1.06118     2.5473e-05     -1373.03     -2.51508     1.19897     0     0
-2.42407     141.396     1.62509     0.908     160.338     1.6696     1.96735     0.000388108     -1366.98     -2.40575     0.812452     0     0
-2.43501     140.881     1.6123     0.650896     185.38     1.65533     1.98411     0.00660955     -1371.89     -2.18093     1.04868     0     0
-2.39411     141.326     1.6123     1.19218     190.363     1.65533     1.04939     0.00244701     -1368.52     -2.45521     1.19538     0     0
-2.39136     141.73     1.61521     1.09116     178.296     1.65026     7.27334     0.00268906     -1369.38     -2.17202     1.37561     0     0
-2.51575     141.484     1.61521     0.934289     173.639     1.6496     4.10653     0.00063636     -1369.39     -2.41985     1.2052     0     0
-2.41307     141.167     1.62894     0.864109     179.013     1.6434     6.15283     0.00474055     -1370.83     -2.54468     1.25577     0     0
-2.3298     141.167     1.64223     1.11639     182.038     1.65734     3.01174     0.0045441     -1371.07     -2.4285     1.0137     0     0
-2.40701     140.309     1.65166     0.805701     181.615     1.60408     7.8684     0.00215077     -1372.07     -2.4113     0.736716     0     0
-2.40701     138.687     1.65124     0.834316     182.698     1.60408     6.99448     0.00487117     -1372.01     -2.4767     1.08525     0     0
-2.49546     136.862     1.65195     0.564922     182.698     1.63162     4.64934     0.000692655     -1381.62     -2.31737     0.674025     0     0
-2.41116     137.21     1.65485     0.86643     185.232     1.62806     2.59111     0.00365553     -1364.79     -2.19738     1.09309     0     0
-2.34206     137.934     1.65747     0.898643     179.658     1.639     0.0469309     0.00210355     -1365.48     -2.12931     0.892018     0     0
-2.35773     137.351     1.65444     0.970059     169.878     1.65562     8.48544     0.00179217     -1370.33     -2.10316     1.26844     0     0
-2.43914     138.296     1.66181     0.72389     159.467     1.6565     0.319266     0.00554922     -1371.72     -2.37086     1.11458     0     0
-2.44659     137.087     1.66922     0.914358     177.531     1.62292     2.15568     0.0015818     -1366.19     -2.13704     1.30948     0     0
-2.44659     136.611     1.66257     1.12837     189.572     1.60389     4.69168     0.0015818     -1367.45     -2.44443     1.38021     0     0
-2.44659     136.336     1.6628     1.35311     183.264     1.63489     0.315823     0.00361254     -1366.8     -2.26415     1.43019     0     0
-2.48278     136.033     1.64917     1.18337     181.509     1.63122     0.113072     0.00403126     -1371.45     -2.13161     1.23633     0     0
-2.42418     136.097     1.65966     0.888959     168.139     1.6325     3.674     0.00519813     -1366.73     -2.44646     1.08661     0     0
-2.42418     137.171     1.65121     0.969472     193.067     1.61993     9.09603     0.00111978     -1372.35     -2.4967     0.753809     0     0
-2.43804     137.171     1.64706     0.935801     178.468     1.63945     4.21663     0.00370901     -1363.95     -2.38569     1.19452     0     0
-2.4142     137.396     1.64311     0.900546     188.931     1.62537     0.202948     0.000212669     -1368.64     -2.33953     0.883747     0     0
-2.35867     139.106     1.64311     0.819763     175.809     1.60915     4.69168     0.00391833     -1375.34     -2.22102     0.773388     0     0
-2.35917     137.527     1.63659     0.909501     174.901     1.65207     9.41584     0.000341937     -1369.61     -2.23723     1.02865     0     0
-2.49016     137.632     1.63659     0.919802     180.779     1.64714     5.18341     0.00199101     -1367.08     -2.43347     1.01092     0     0
-2.4393     137.087     1.64404     1.17534     187.587     1.62203     3.93012     0.00387956     -1370.72     -2.48008     0.744723     0     0
-2.51331     137.222     1.64404     0.986163     182.932     1.63825     5.78936     0.0014838     -1365.92     -2.5418     0.991029     0     0
-2.50103     136.961     1.64984     0.952149     169.538     1.61572     0.826587     0.00757472     -1366.01     -2.3319     1.16119     0     0
-2.37781     137.276     1.65476     0.875598     160.911     1.68672     5.21749     0.00270045     -1372.01     -2.13067     1.47318     0     0
-2.45512     137.421     1.65011     0.854909     174.697     1.68672     2.99663     0.00208036     -1369.98     -2.30296     0.81991     0     0
-2.47028     136.658     1.65436     0.899441     173.46     1.63891     0.0680691     0.00113151     -1364.22     -2.34368     0.894956     0     0
-2.41911     139.366     1.6441     0.992542     165.865     1.67899     3.14176     0.00342093     -1366.99     -2.49075     1.17244     0     0
-2.49342     139.366     1.64469     0.94645     166.51     1.68934     1.02425     0.00313642     -1369.19     -2.10672     1.02303     0     0
-2.44363     140.326     1.64469     1.09717     168.948     1.6506     5.15585     0.00203756     -1370.68     -2.6052     1.02303     0     0
-2.42335     140.28     1.64204     0.86349     168.948     1.64644     6.05479     0.00039903     -1363.12     -2.42556     0.945687     0     0
-2.43714     137.662     1.65195     0.691423     173.457     1.66255     0.428065     0.00039903     -1371.12     -2.52303     1.03346     0     0
-2.40353     136.993     1.6546     0.7317     168.979     1.66255     5.89027     0.00039903     -1367.83     -2.45315     1.10427     0     0
-2.40353     137.118     1.65226     0.855516     175.475     1.61993     6.11331     0.00884676     -1369.32     -2.36142     0.855843     0     0
-2.45684     135.557     1.65226     1.04065     170.051     1.67587     1.51851     0.000651679     -1375.32     -2.34233     1.08892     0     0
-2.48003     135.079     1.65967     1.08244     151.617     1.67587     4.80145     0.0072414     -1366.44     -2.49169     1.08862     0     0
-2.44122     133.732     1.67436     0.796312     159.135     1.67587     1.77686     0.00900227     -1369.51     -2.39673     1.05583     0     0
-2.41326     133.194     1.67436     0.892621     167.661     1.6348     4.79831     0.0014611     -1367     -2.21177     0.941473     0     0
-2.43742     133.749     1.67436     0.748212     162.162     1.63984     4.9809     0.0041047     -1366.51     -2.54174     0.807202     0     0
-2.43742     133.64     1.67474     1.14455     172.1     1.66827     5.21668     0.00184544     -1365.1     -2.27191     1.01908     0     0
-2.47508     134.247     1.66447     1.16102     178.239     1.64572     0.771187     0.00427014     -1363.74     -2.25996     1.29956     0     0
-2.49214     133.069     1.66738     0.884941     165.911     1.65378     2.87637     0.000533197     -1367.29     -2.37427     0.805623     0     0
-2.47902     130.897     1.67492     0.761762     160.543     1.66677     1.04052     0.00893469     -1370.5     -2.02084     0.934362     0     0
-2.4992     133.071     1.66573     1.15596     166.067     1.6631     0.797475     0.0011048     -1373.97     -2.33515     1.19885     0     0
-2.40673     132.457     1.67172     0.650923     159.338     1.65778     3.62693     0.00244731     -1369.3     -2.47518     1.01624     0     0
-2.51869     129.142     1.67867     0.771582     161.487     1.62822     3.62693     0.00244163     -1364.88     -2.31118     1.04608     0     0
-2.45244     130.733     1.67154     0.767375     167.001     1.65217     7.18928     0.00068434     -1367.17     -2.49036     1.25916     0     0
-2.45598     131.581     1.66825     0.935854     161.258     1.64972     2.48857     0.00240403     -1364.43     -2.36033     1.17984     0     0
-2.41493     133.786     1.66092     0.904873     144.512     1.67148     9.27635     0.000577698     -1366.76     -2.30539     1.05519     0     0
-2.44179     134.516     1.66092     0.797455     158.198     1.67906     0.193697     0.00203109     -1367.61     -2.21787     1.13027     0     0
-2.51773     133.035     1.66092     0.683149     154.734     1.67906     7.20023     8.57069e-05     -1367.93     -2.6262     0.636291     0     0
-2.48229     133.365     1.66299     0.722987     158.602     1.65569     2.11028     0.0049465     -1369.99     -2.06422     1.25374     0     0
-2.45726     132.503     1.66156     0.765777     167.432     1.64732     1.5061     0.00354251     -1372.19     -2.34771     1.27132     0     0
-2.45726     133.391     1.66829     0.634349     172.325     1.61679     2.26388     0.00189047     -1371.65     -2.20125     1.05139     0     0
-2.45726     134.766     1.66803     0.754795     156.574     1.62717     0.663357     0.000630248     -1373.66     -2.40489     1.18597     0     0
-2.45079     134.766     1.65099     0.916302     157.459     1.62753     2.14666     0.00679769     -1370.48     -2.53549     0.893777     0     0
-2.46276     134.638     1.64312     0.96318     160.879     1.62762     4.30916     0.00390436     -1367.34     -2.30115     1.05778     0     0
-2.56171     134.691     1.62978     0.727631     168.082     1.62701     4.3033     0.0080882     -1370.67     -2.58417     0.80795     0     0
-2.4508     131.731     1.63826     0.560002     176.432     1.62116     5.73278     0.000268199     -1367.51     -2.50142     0.71231     0     0
-2.48688     130.237     1.63548     0.330859     176.413     1.63868     8.13293     0.000683512     -1374.72     -2.61675     0.529408     0     0
-2.52098     130.921     1.63173     0.596317     170.189     1.70025     0.707839     0.000683512     -1374.4     -2.4679     0.863937     0     0
-2.48284     130.756     1.63349     0.645895     183.196     1.60624     1.63562     0.0027998     -1368.47     -2.40198     0.712931     0     0
-2.51247     132.4     1.63557     0.645895     186.018     1.65896     0.735305     0.00340234     -1376.59     -2.68705     0.824957     0     0
-2.48065     131.704     1.65875     0.973651     169.896     1.64066     9.05069     0.00264353     -1364.53     -2.3546     1.11727     0     0
-2.56272     131.287     1.64835     1.10763     174.647     1.66018     3.97378     0.00467567     -1365.31     -2.68044     1.04645     0     0
-2.52573     130.223     1.64307     0.981131     165.356     1.62509     1.26121     0.00178432     -1365.92     -2.33899     1.07435     0     0
-2.59963     129.412     1.6268     0.604119     171.01     1.68461     2.54224     0.00178432     -1365.8     -2.37021     1.02009     0     0
-2.59963     130.734     1.62366     0.466145     175.691     1.6876     0.180679     0.00269012     -1370.01     -2.32848     0.818618     0     0
-2.51229     130.734     1.61796     0.290739     176.978     1.6876     5.39423     0.000267039     -1371.72     -2.57681     0.860779     0     0
-2.61587     129.389     1.61636     0.840939     173.489     1.66301     2.24059     0.000267039     -1366.78     -2.64369     0.619631     0     0
-2.62838     128.924     1.61675     0.614858     175.611     1.65766     1.90366     0.00490044     -1368.11     -2.54666     1.02709     0     0
-2.59689     130.269     1.62055     0.779053     175.611     1.65766     0.324701     0.00765354     -1368.74     -2.45409     0.921764     0     0
-2.5213     131.926     1.62059     0.650791     176.218     1.64933     0.324701     0.0104087     -1368.32     -2.50661     0.920742     0     0
-2.61117     133.07     1.61756     0.852675     200.281     1.60589     3.07692     0.00431898     -1373.38     -2.47011     0.762635     0     0
-2.60858     133.934     1.61037     0.713042     188.785     1.64786     4.33617     0.000298258     -1370.57     -2.53302     0.867514     0     0
-2.44789     132.928     1.6123     0.503046     177.332     1.63456     5.34933     0.00154693     -1375.39     -2.61774     0.830665     0     0
-2.59975     131.548     1.6123     0.58411     187.235     1.6471     2.36439     0.00211492     -1368     -2.43383     0.827784     0     0
-2.46732     133.164     1.61506     0.726183     178.519     1.66072     5.90524     0.00938249     -1381.68     -2.55919     0.881413     0     0
-2.57166     132.885     1.62258     0.718669     182.047     1.6456     6.77238     0.0068713     -1371.15     -2.36194     1.17026     0     0
-2.5571     134.4     1.61539     0.488804     178.61     1.6216     1.57135     0.00326136     -1369.85     -2.03743     1.02104     0     0
-2.56543     134.442     1.61049     0.532044     171.721     1.67402     2.3664     0.0065644     -1369.33     -2.62001     0.636386     0     0
-2.57759     135.587     1.61049     0.708642     171.787     1.67402     2.26119     0.00552617     -1369.48     -2.45416     0.805876     0     0
-2.5009     134.935     1.61671     0.685342     168.16     1.67402     4.53186     0.00269929     -1373.75     -2.63182     0.805876     0     0
-2.5024     135.405     1.62164     0.744916     169.362     1.67402     1.83338     0.00295828     -1369.66     -2.57439     0.830557     0     0
-2.57056     136.149     1.62573     0.955043     171.858     1.66911     1.83016     0.00576046     -1370.09     -2.56028     0.747562     0     0
-2.53133     135.844     1.6233     0.909479     177.586     1.65328     1.44728     0.00610707     -1363.78     -2.64497     1.0399     0     0
-2.54461     135.589     1.61903     0.667054     183.051     1.64313     0.307128     0.00633408     -1372.01     -2.69433     0.989698     0     0
-2.55283     135.522     1.62198     0.706397     166.898     1.68395     3.08354     0.00175611     -1375.78     -2.51142     0.72556     0     0
-2.48186     133.66     1.62855     0.881132     167.296     1.65949     1.97054     0.00231633     -1366.22     -2.52027     0.800258     0     0
-2.49618     133.947     1.6349     0.900097     170.033     1.65949     4.38962     0.00281112     -1365.33     -2.18988     1.25965     0     0
-2.40912     131.999     1.65123     1.185     163.098     1.65966     3.13576     0.00281112     -1372.1     -2.26711     1.1084     0     0
-2.50115     132.297     1.66081     0.828943     168.989     1.64796     1.33751     0.00306763     -1363.79     -2.39743     0.901535     0     0
-2.47661     132.771     1.64525     0.604111     182.674     1.65128     1.30995     0.00627229     -1369.24     -2.30486     0.928262     0     0
-2.47444     133.421     1.65088     0.551286     173.682     1.66977     0.53289     0.00442283     -1365.43     -2.45411     0.774236     0     0
-2.47444     134.042     1.6529     0.849393     178.51     1.62985     2.76683     0.00504099     -1367.91     -2.40554     0.990876     0     0
-2.47444     134.232     1.6529     0.882733     174.287     1.64568     4.28126     0.00612843     -1373.42     -2.48492     1.04045     0     0
-2.43334     132.863     1.65975     0.65494     164.182     1.66535     8.98431     0.0039485     -1365.7     -2.44708     0.707828     0     0
-2.5436     131.123     1.66856     0.904219     168.382     1.63384     7.61146     0.00345664     -1372.82     -2.35339     0.75104     0     0
-2.43559     131.123     1.66525     0.780538     177.074     1.64928     1.42124     0.00108789     -1376.97     -2.13021     0.841565     0     0
-2.48333     131.162     1.66525     0.706854     173.422     1.65323     2.22493     0.00678288     -1367.56     -2.50107     0.899387     0     0
-2.48333     133.204     1.65313     0.996359     189.799     1.63218     4.47232     0.00259393     -1370.49     -2.50974     1.30254     0     0
-2.52578     132.617     1.65093     0.673132     187.627     1.63218     13.9894     0.000784384     -1374.03     -2.8446     1.00507     0     0
-2.54268     129.346     1.65424     0.85137     193.531     1.62561     0.0992939     0.00633917     -1369.76     -2.79644     0.748034     0     0
-2.51786     127.626     1.66196     0.860016     205.586     1.60182     6.89619     0.005659     -1369.77     -2.56323     1.00876     0     0
-2.56125     128.609     1.65827     0.892314     193.655     1.61207     1.27744     0.0031097     -1364.77     -2.35855     1.25479     0     0
-2.57924     128.609     1.66245     0.941611     183.232     1.60159     5.11922     0.0031097     -1373.09     -2.41736     1.12782     0     0
-2.58318     129.644     1.65627     1.1083     175.687     1.65114     2.10437     0.00097205     -1366.38     -2.32119     1.17834     0     0
-2.49298     131.429     1.67194     0.977538     170.102     1.642     3.76232     0.00529927     -1368.63     -2.59349     1.12128     0     0
-2.42893     131.429     1.67194     0.900052     160.005     1.64873     0.890397     0.00470968     -1365.7     -2.37     1.07785     0     0
-2.4062     134.448     1.66808     0.979884     150.198     1.68949     7.55678     0.00412444     -1374.68     -2.18392     1.04523     0     0
-2.41164     135.899     1.66349     0.76068     166.098     1.65371     4.39447     0.00271911     -1370.7     -2.4398     1.22147     0     0
-2.41471     136.06     1.66349     0.793955     156.589     1.65202     2.6426     0.00187822     -1365.41     -2.16739     1.11717     0     0
-2.44222     135.406     1.66164     0.860226     161.023     1.65587     1.46639     0.00789     -1370.65     -2.39396     1.20385     0     0
-2.44578     134.173     1.67046     0.59723     151.459     1.65688     1.96975     0.00860459     -1370.23     -2.41317     0.946519     0     0
-2.40834     136.127     1.66664     0.824416     149.405     1.66259     7.89365     0.0021089     -1370.03     -2.47495     0.99352     0     0
-2.38249     137.116     1.66083     1.27268     160.576     1.65871     0.330422     0.00144725     -1369.66     -2.39345     1.14892     0     0
-2.41944     137.822     1.65168     1.05982     164.974     1.68943     1.91112     0.00144725     -1371.92     -2.31948     1.12905     0     0
-2.41141     139.376     1.65059     1.02653     167.663     1.6891     5.15143     0.00245926     -1363.37     -2.50041     1.11053     0     0
-2.43197     139.792     1.64545     0.991728     171.962     1.64838     0.990801     0.00316105     -1367.63     -2.40395     1.17504     0     0
-2.37162     141.064     1.63349     0.681791     173.536     1.64838     5.15637     0.000579104     -1369.84     -1.98099     0.895977     0     0
-2.39157     142.123     1.6308     0.959885     170.994     1.68532     0.836813     0.00532579     -1369.98     -2.14163     1.28997     0     0
-2.40535     142.079     1.63099     0.95084     191.977     1.63277     3.04741     0.00363009     -1368.99     -2.4091     1.2043     0     0
-2.34073     142.957     1.62155     1.17787     180.696     1.6729     4.08171     0.000516351     -1375.94     -2.44386     1.1784     0     0
-2.39217     143.894     1.62155     0.991782     175.057     1.6729     8.00253     0.000516351     -1365.85     -2.1795     1.18044     0     0
-2.3553     145.192     1.6183     1.21414     170.01     1.65271     1.67854     0.000516351     -1369.16     -2.10794     1.50681     0     0
-2.36722     144.965     1.62619     1.24826     171.208     1.66156     2.6672     0.00553385     -1366.98     -2.23871     1.28495     0     0
-2.34843     144.751     1.62619     0.879349     178.04     1.69443     9.94073     0.000376484     -1374.68     -2.41641     1.09198     0     0
-2.34376     145.176     1.63008     1.27643     168.312     1.69443     7.62237     7.16678e-05     -1378.02     -2.54534     0.996173     0     0
-2.36108     143.1     1.63686     1.03009     167.068     1.64152     2.75518     0.000851683     -1371.36     -2.27194     1.07735     0     0
-2.41481     143.796     1.62681     0.683075     176.666     1.67702     3.69628     0.000152874     -1369.97     -2.26872     1.07735     0     0
-2.28715     143.75     1.62098     0.841736     166.645     1.67702     0.734515     0.00215048     -1373.53     -2.40951     0.970224     0     0
-2.28794     144.126     1.62279     1.1748     166.645     1.6683     0.315876     0.00199384     -1371.82     -2.17938     1.45328     0     0
-2.43929     142.999     1.63302     0.844491     172.27     1.64272     3.21527     0.00436879     -1369.58     -2.57374     0.6513     0     0
-2.44847     140.82     1.63571     1.0338     192.124     1.64619     1.20869     0.00568187     -1369.45     -2.51063     1.36232     0     0
-2.44792     139.721     1.6428     1.26895     167.981     1.64619     1.93645     0.00269605     -1372.59     -2.46282     1.13443     0     0
-2.40949     137.646     1.64292     0.728728     175.686     1.67803     2.82216     0.0032145     -1370.66     -2.47704     1.29607     0     0
-2.44066     137.644     1.64292     0.866348     186.457     1.62748     5.35468     0.00349982     -1368.86     -2.48752     1.00128     0     0
-2.49946     138.494     1.63777     0.798766     176.401     1.61456     2.0868     0.0115276     -1375.17     -2.06656     1.13093     0     0
-2.46797     138.682     1.63883     0.790534     181.1     1.64829     0.514297     0.0124593     -1366.49     -2.4413     1.01925     0     0
-2.49011     136.577     1.65135     1.05431     173.963     1.63626     0.514297     0.00986574     -1369.46     -2.62205     1.10051     0     0
-2.49242     139.198     1.64163     0.958021     182.771     1.63626     2.11368     0.000368443     -1365.87     -2.40656     1.44326     0     0
-2.42376     137.334     1.64047     1.33532     200.265     1.63626     5.97641     0.00546949     -1372.34     -2.12354     1.48787     0     0
-2.46998     137.053     1.63872     0.843504     178.569     1.6726     7.28134     0.00136523     -1367.03     -2.32317     1.16331     0     0
-2.46747     136.829     1.64513     0.836288     166.953     1.66619     0.108517     0.00645294     -1369.39     -2.14734     1.45527     0     0
-2.41833     138.844     1.63927     0.940773     176.855     1.66619     0.0919534     0.00692289     -1366.83     -2.20254     1.16241     0     0
-2.37803     142.75     1.63467     0.644048     167.639     1.65305     2.86524     0.0137986     -1373.99     -2.42606     0.944125     0     0
-2.43046     141.443     1.62877     1.17225     176.442     1.65305     6.85867     0.00196134     -1369.3     -2.30562     1.65627     0     0
-2.43046     141.66     1.62469     1.42467     170.178     1.65742     3.1901     0.00512033     -1377.56     -2.29254     1.62607     0     0
-2.39204     142.796     1.62411     1.1606     166.553     1.65442     0.452207     0.00166096     -1365.47     -2.37504     1.43868     0     0
-2.50572     143.134     1.62411     1.08104     187.244     1.64535     1.63142     0.00642669     -1380.44     -2.01096     1.25482     0     0
-2.39728     144.484     1.62082     0.755318     179.02     1.65178     2.88157     0.00746294     -1369.88     -2.18998     1.14586     0     0
-2.45515     143.209     1.62789     0.469451     154.327     1.68748     0.788086     0.00434915     -1376.63     -2.2729     0.993137     0     0
-2.36     142.944     1.62929     0.762835     152.691     1.66047     9.65127     0.0022864     -1372.44     -2.17825     1.02795     0     0
-2.4366     141.543     1.62818     0.741089     152.691     1.64791     0.507462     0.00104961     -1371.17     -2.50226     0.966073     0     0
-2.4366     139.515     1.62774     0.883909     171.085     1.65063     0.546143     0.000850123     -1368.84     -2.55415     1.01425     0     0
-2.43444     140.345     1.63733     0.99471     162.491     1.68836     0.149544     0.00184055     -1370     -2.08364     1.23742     0     0
-2.41193     140.434     1.63744     0.622796     164.464     1.63509     6.83804     0.000206866     -1365.57     -2.47319     0.749613     0     0
-2.45574     139.273     1.63614     0.785187     169.532     1.63504     2.808     0.000786207     -1371.42     -2.35984     0.894145     0     0
-2.43845     139.017     1.64353     0.874221     181.751     1.61032     0.859093     0.00519679     -1367.97     -2.465     0.973765     0     0
-2.43845     138.371     1.64353     1.05837     151.506     1.68032     0.791767     0.00183619     -1371.24     -2.37918     1.12128     0     0
-2.38016     141.748     1.64353     0.723058     142.333     1.68384     3.45244     0.0120214     -1375.85     -2.45834     1.05188     0     0
-2.41247     141.882     1.63829     0.463775     158.629     1.66962     5.10186     0.00120468     -1375.69     -2.56514     0.724729     0     0
-2.37179     142.519     1.64232     1.15677     161.743     1.66962     4.8792     0.00304353     -1373.47     -2.51331     1.02886     0     0
-2.41767     143.274     1.66412     0.932377     167.778     1.66962     6.03172     0.00115032     -1373.86     -2.24969     1.2741     0     0
-2.41145     141.124     1.66484     1.28797     169.606     1.65515     9.13912     0.00115032     -1375.05     -2.59242     1.4217     0     0
-2.36798     142.393     1.67092     1.06272     161.137     1.67005     3.18353     0.000334376     -1371.27     -2.10275     1.20365     0     0
-2.4006     143.138     1.66752     1.1407     167.892     1.62092     7.74171     1.7308e-05     -1377.53     -2.15827     1.35823     0     0
-2.31486     142.776     1.65959     1.00565     151.931     1.66843     5.38221     0.000646354     -1373.4     -2.12218     0.958533     0     0
-2.31486     141.51     1.66418     1.10369     137.239     1.66838     2.00659     0.00550922     -1370.84     -1.996     1.40058     0     0
-2.34355     142.405     1.66272     1.38354     152.137     1.68087     0.266692     0.00620356     -1374.98     -2.40091     1.26892     0     0
-2.30409     143.734     1.65354     0.605012     154.248     1.66804     3.61034     0.0033567     -1372.08     -2.37543     0.67424     0     0
-2.33545     142.158     1.64963     0.971776     164.551     1.6466     1.29752     0.00122945     -1371.45     -1.95984     1.20867     0     0
-2.40189     141.521     1.64027     1.16036     177.69     1.6466     2.91591     0.00587063     -1370.9     -2.27261     1.06471     0     0
-2.4559     140.393     1.65001     0.917574     176.055     1.65333     0.295137     0.00593219     -1367.99     -2.23238     0.991845     0     0
-2.3126     139.771     1.65327     0.834878     187.609     1.65429     0.441927     0.00252841     -1376.43     -1.83574     0.941062     0     0
-2.4969     138.459     1.65653     0.898643     180.305     1.64944     1.33784     0.0024558     -1370.67     -2.26704     1.35084     0     0
-2.38177     138.691     1.65293     0.838797     167.137     1.62485     0.826236     0.00363068     -1369.75     -2.33622     1.0964     0     0
-2.43384     136.302     1.65293     0.940523     180.47     1.6631     6.87979     0.00526717     -1367.34     -2.37359     1.17093     0     0
-2.43384     136.858     1.64659     0.982589     176.549     1.6545     3.52889     0.000888615     -1380.33     -2.16287     1.47459     0     0
-2.46099     134.938     1.64628     0.889582     182.978     1.63702     1.57619     0.00219039     -1363.72     -2.31309     0.98559     0     0
-2.50655     134.938     1.64626     0.839781     182.978     1.65068     2.07651     0.00324903     -1369.06     -2.36088     1.15465     0     0
-2.51484     134.103     1.64438     0.861067     186.48     1.65321     4.93257     0.000587862     -1363.81     -2.53477     0.93676     0     0
-2.51991     133.374     1.64491     0.822425     180.133     1.65142     4.92663     0.0035477     -1368.26     -2.38229     1.04798     0     0
-2.50218     131.121     1.64818     0.667407     176.019     1.65706     0.786325     0.0035477     -1370.16     -2.43113     0.772679     0     0
-2.58543     130.463     1.64886     0.873273     187.118     1.6346     2.63825     0.00804044     -1366.64     -2.58163     1.00463     0     0
-2.59844     130.793     1.6498     0.705459     181.64     1.6491     0.581072     0.000323115     -1365.21     -2.45001     1.07497     0     0
-2.52626     130.607     1.64743     0.866616     190.109     1.61121     4.35596     0.0075978     -1369.97     -2.43028     1.18413     0     0
-2.53882     129.992     1.65558     0.938367     193.155     1.62137     0.655703     0.000720849     -1365.12     -2.43654     1.21257     0     0
-2.49587     130.5     1.65473     0.780813     186.892     1.66658     6.35814     0.00493202     -1376.41     -2.17107     0.821881     0     0
-2.49587     131.477     1.65357     0.975421     201.873     1.62345     0.690576     0.0052837     -1374.2     -2.23958     1.09389     0     0
-2.53014     132.15     1.65357     1.13118     190.71     1.62345     3.74937     7.01182e-05     -1366.95     -2.44255     1.25594     0     0
-2.46893     132.15     1.64569     1.14015     202.435     1.63104     0.576939     0.0122224     -1376.58     -2.31709     1.48252     0     0
-2.52183     132.745     1.64569     1.20462     212.868     1.61405     4.22118     0.00612928     -1378.71     -2.41279     1.46598     0     0
-2.50441     132.835     1.6469     0.656677     182.339     1.64742     0.166074     0.000552068     -1366.24     -2.48686     1.16944     0     0
-2.49766     131.138     1.6469     0.893147     176.848     1.63544     2.35474     0.00197445     -1364.89     -2.29066     0.975038     0     0
-2.38354     130.856     1.6661     0.496381     160.912     1.62147     1.13115     0.000745738     -1378.21     -2.16997     1.08413     0     0
-2.52127     131.597     1.66465     0.499591     152.656     1.64716     0.539765     0.0088736     -1375.31     -2.09703     0.759014     0     0
-2.56528     129.456     1.66153     0.663185     152.504     1.6769     2.99118     0.00358197     -1368.03     -2.59286     0.859271     0     0
-2.49038     130.329     1.65429     0.850225     164.862     1.67316     2.99118     3.62909e-05     -1369.29     -2.29863     1.1895     0     0
-2.49038     131.094     1.64422     1.36432     170.229     1.6391     7.45025     0.00219073     -1376.29     -2.07578     1.75407     0     0
-2.45103     130.703     1.64422     0.712217     186.69     1.60878     3.36755     0.000479785     -1364.83     -2.23015     0.837696     0     0
-2.54882     129.74     1.64756     0.569061     179.84     1.60878     3.9306     0.00311734     -1365.94     -2.33721     0.815567     0     0
-2.57762     128.052     1.64033     0.943248     180.057     1.6507     2.18115     0.00430072     -1364.74     -2.65914     1.10048     0     0
-2.59573     128.47     1.64551     0.64779     168.792     1.64161     1.10561     0.000411727     -1369.18     -2.46261     1.06191     0     0
-2.55536     128.471     1.64822     0.776749     162.334     1.68623     0.461348     0.000411727     -1368.72     -2.42668     1.26707     0     0
