Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.420300E+03;  0.000000E+00; -0.419610E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.418053E+03;  0.000000E+00; -0.417363E+03
  0.604319E+04;  0.100280E+04;  0.351354E-02;  0.690345E+00; -0.421377E+03;  0.000000E+00; -0.420686E+03
  0.593249E+04;  0.101647E+04;  0.634631E-02;  0.689996E+00; -0.416778E+03;  0.000000E+00; -0.416088E+03
  0.589218E+04;  0.103550E+04;  0.467982E-02;  0.690226E+00; -0.414746E+03;  0.000000E+00; -0.414056E+03
  0.582227E+04;  0.103985E+04;  0.962371E-02;  0.689342E+00; -0.413060E+03;  0.000000E+00; -0.412371E+03
  0.588852E+04;  0.102041E+04;  0.774292E-02;  0.689750E+00; -0.415422E+03;  0.000000E+00; -0.414732E+03
  0.583661E+04;  0.101899E+04;  0.123299E-01;  0.688599E+00; -0.414304E+03;  0.000000E+00; -0.413615E+03
  0.575765E+04;  0.101191E+04;  0.166595E-01;  0.687030E+00; -0.413294E+03;  0.000000E+00; -0.412607E+03
  0.571641E+04;  0.101969E+04;  0.158030E-01;  0.687378E+00; -0.412417E+03;  0.000000E+00; -0.411730E+03
  0.565522E+04;  0.102753E+04;  0.142668E-01;  0.687955E+00; -0.411514E+03;  0.000000E+00; -0.410826E+03
  0.565889E+04;  0.103897E+04;  0.158794E-01;  0.687347E+00; -0.411094E+03;  0.000000E+00; -0.410407E+03
  0.572542E+04;  0.106206E+04;  0.150025E-01;  0.687686E+00; -0.410813E+03;  0.000000E+00; -0.410125E+03
  0.568221E+04;  0.106054E+04;  0.186038E-01;  0.686173E+00; -0.410480E+03;  0.000000E+00; -0.409794E+03
  0.542033E+04;  0.105315E+04;  0.174559E-01;  0.686691E+00; -0.410259E+03;  0.000000E+00; -0.409572E+03
  0.545929E+04;  0.104151E+04;  0.171258E-01;  0.686833E+00; -0.410486E+03;  0.000000E+00; -0.409800E+03
  0.551129E+04;  0.107270E+04;  0.154521E-01;  0.687515E+00; -0.409542E+03;  0.000000E+00; -0.408854E+03
  0.559708E+04;  0.106154E+04;  0.189213E-01;  0.686024E+00; -0.410000E+03;  0.000000E+00; -0.409314E+03
  0.557287E+04;  0.106142E+04;  0.195404E-01;  0.685727E+00; -0.409937E+03;  0.000000E+00; -0.409251E+03
  0.561130E+04;  0.106416E+04;  0.220626E-01;  0.684415E+00; -0.409974E+03;  0.000000E+00; -0.409289E+03
  0.557476E+04;  0.106991E+04;  0.216729E-01;  0.684628E+00; -0.409700E+03;  0.000000E+00; -0.409015E+03
  0.544988E+04;  0.106169E+04;  0.182722E-01;  0.686326E+00; -0.409946E+03;  0.000000E+00; -0.409260E+03
  0.539293E+04;  0.104651E+04;  0.139025E-01;  0.688083E+00; -0.410503E+03;  0.000000E+00; -0.409815E+03
  0.546220E+04;  0.104801E+04;  0.132195E-01;  0.688315E+00; -0.410253E+03;  0.000000E+00; -0.409565E+03
  0.537535E+04;  0.103591E+04;  0.131259E-01;  0.688346E+00; -0.410872E+03;  0.000000E+00; -0.410183E+03
  0.538799E+04;  0.105961E+04;  0.959378E-02;  0.689349E+00; -0.410124E+03;  0.000000E+00; -0.409435E+03
  0.536857E+04;  0.106649E+04;  0.426261E-02;  0.690272E+00; -0.409987E+03;  0.000000E+00; -0.409297E+03
  0.548753E+04;  0.108166E+04;  0.614293E-02;  0.690028E+00; -0.409283E+03;  0.000000E+00; -0.408593E+03
  0.547942E+04;  0.110295E+04;  0.317402E-02;  0.690373E+00; -0.408796E+03;  0.000000E+00; -0.408106E+03
  0.563482E+04;  0.111362E+04; -0.236975E-02;  0.690429E+00; -0.408780E+03;  0.000000E+00; -0.408089E+03
  0.554770E+04;  0.112696E+04;  0.192621E-02;  0.690453E+00; -0.408264E+03;  0.000000E+00; -0.407574E+03
  0.538602E+04;  0.110553E+04;  0.423914E-02;  0.690275E+00; -0.409053E+03;  0.000000E+00; -0.408363E+03
  0.544501E+04;  0.111515E+04;  0.103562E-01;  0.689159E+00; -0.408667E+03;  0.000000E+00; -0.407978E+03
  0.540134E+04;  0.109347E+04;  0.755939E-02;  0.689785E+00; -0.409255E+03;  0.000000E+00; -0.408565E+03
  0.549045E+04;  0.108175E+04;  0.872498E-02;  0.689548E+00; -0.409290E+03;  0.000000E+00; -0.408600E+03
  0.542966E+04;  0.109548E+04;  0.106030E-01;  0.689094E+00; -0.409125E+03;  0.000000E+00; -0.408435E+03
  0.549075E+04;  0.109816E+04;  0.150148E-01;  0.687681E+00; -0.408938E+03;  0.000000E+00; -0.408250E+03
  0.553523E+04;  0.106039E+04;  0.116106E-01;  0.688814E+00; -0.409874E+03;  0.000000E+00; -0.409186E+03
  0.555664E+04;  0.106343E+04;  0.112750E-01;  0.688910E+00; -0.409821E+03;  0.000000E+00; -0.409132E+03
