Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.112361E+04;  0.000000E+00; -0.112291E+04
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.111371E+04;  0.000000E+00; -0.111302E+04
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.111352E+04;  0.000000E+00; -0.111283E+04
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.109770E+04;  0.000000E+00; -0.109701E+04
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.109049E+04;  0.000000E+00; -0.108980E+04
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.108410E+04;  0.000000E+00; -0.108342E+04
  0.574524E+04;  0.105043E+04;  0.774292E-02;  0.689750E+00; -0.108496E+04;  0.000000E+00; -0.108427E+04
  0.569333E+04;  0.106019E+04;  0.123299E-01;  0.688599E+00; -0.107995E+04;  0.000000E+00; -0.107926E+04
  0.561437E+04;  0.105310E+04;  0.166595E-01;  0.687030E+00; -0.107688E+04;  0.000000E+00; -0.107620E+04
  0.557313E+04;  0.108226E+04;  0.158030E-01;  0.687378E+00; -0.107257E+04;  0.000000E+00; -0.107189E+04
  0.547787E+04;  0.109010E+04;  0.142668E-01;  0.687955E+00; -0.107006E+04;  0.000000E+00; -0.106938E+04
  0.548154E+04;  0.110155E+04;  0.158794E-01;  0.687347E+00; -0.106912E+04;  0.000000E+00; -0.106843E+04
  0.548154E+04;  0.112463E+04;  0.150025E-01;  0.687686E+00; -0.106760E+04;  0.000000E+00; -0.106692E+04
  0.543832E+04;  0.113145E+04;  0.186038E-01;  0.686173E+00; -0.106659E+04;  0.000000E+00; -0.106590E+04
  0.537203E+04;  0.112406E+04;  0.174559E-01;  0.686691E+00; -0.106685E+04;  0.000000E+00; -0.106616E+04
  0.541099E+04;  0.111243E+04;  0.171258E-01;  0.686833E+00; -0.106765E+04;  0.000000E+00; -0.106696E+04
  0.541171E+04;  0.114361E+04;  0.154521E-01;  0.687515E+00; -0.106599E+04;  0.000000E+00; -0.106530E+04
  0.545688E+04;  0.113245E+04;  0.189213E-01;  0.686024E+00; -0.106665E+04;  0.000000E+00; -0.106596E+04
  0.543267E+04;  0.113234E+04;  0.195404E-01;  0.685727E+00; -0.106646E+04;  0.000000E+00; -0.106577E+04
  0.547110E+04;  0.114116E+04;  0.220626E-01;  0.684415E+00; -0.106609E+04;  0.000000E+00; -0.106541E+04
  0.539976E+04;  0.114691E+04;  0.216729E-01;  0.684628E+00; -0.106550E+04;  0.000000E+00; -0.106481E+04
  0.527488E+04;  0.113869E+04;  0.182722E-01;  0.686326E+00; -0.106652E+04;  0.000000E+00; -0.106584E+04
  0.521793E+04;  0.112352E+04;  0.139025E-01;  0.688083E+00; -0.106799E+04;  0.000000E+00; -0.106730E+04
  0.528720E+04;  0.112501E+04;  0.132195E-01;  0.688315E+00; -0.106725E+04;  0.000000E+00; -0.106657E+04
  0.528893E+04;  0.111291E+04;  0.131259E-01;  0.688346E+00; -0.106788E+04;  0.000000E+00; -0.106720E+04
  0.530157E+04;  0.113661E+04;  0.959378E-02;  0.689349E+00; -0.106674E+04;  0.000000E+00; -0.106605E+04
  0.528214E+04;  0.114349E+04;  0.549978E-02;  0.690121E+00; -0.106672E+04;  0.000000E+00; -0.106603E+04
  0.540111E+04;  0.115866E+04;  0.738010E-02;  0.689819E+00; -0.106566E+04;  0.000000E+00; -0.106497E+04
  0.539300E+04;  0.117995E+04;  0.441119E-02;  0.690256E+00; -0.106489E+04;  0.000000E+00; -0.106420E+04
  0.554840E+04;  0.119062E+04; -0.113258E-02;  0.690483E+00; -0.106599E+04;  0.000000E+00; -0.106530E+04
  0.546128E+04;  0.120396E+04;  0.316338E-02;  0.690374E+00; -0.106426E+04;  0.000000E+00; -0.106356E+04
  0.529960E+04;  0.118253E+04;  0.547631E-02;  0.690125E+00; -0.106505E+04;  0.000000E+00; -0.106436E+04
  0.535858E+04;  0.119215E+04;  0.115934E-01;  0.688819E+00; -0.106416E+04;  0.000000E+00; -0.106347E+04
  0.531492E+04;  0.117047E+04;  0.879656E-02;  0.689532E+00; -0.106525E+04;  0.000000E+00; -0.106457E+04
  0.540403E+04;  0.116508E+04;  0.996215E-02;  0.689259E+00; -0.106524E+04;  0.000000E+00; -0.106455E+04
  0.534324E+04;  0.117881E+04;  0.118401E-01;  0.688747E+00; -0.106468E+04;  0.000000E+00; -0.106399E+04
  0.540433E+04;  0.118150E+04;  0.162520E-01;  0.687198E+00; -0.106426E+04;  0.000000E+00; -0.106357E+04
  0.544880E+04;  0.114373E+04;  0.128477E-01;  0.688436E+00; -0.106632E+04;  0.000000E+00; -0.106563E+04
  0.547022E+04;  0.114676E+04;  0.125122E-01;  0.688542E+00; -0.106635E+04;  0.000000E+00; -0.106566E+04
  0.551324E+04;  0.116307E+04;  0.183519E-01;  0.686289E+00; -0.106556E+04;  0.000000E+00; -0.106487E+04
  0.551086E+04;  0.116307E+04;  0.131903E-01;  0.688325E+00; -0.106586E+04;  0.000000E+00; -0.106517E+04
  0.558172E+04;  0.116681E+04;  0.968822E-02;  0.689326E+00; -0.106699E+04;  0.000000E+00; -0.106630E+04
  0.546533E+04;  0.119668E+04;  0.957354E-02;  0.689354E+00; -0.106419E+04;  0.000000E+00; -0.106350E+04
  0.539059E+04;  0.120365E+04;  0.922064E-02;  0.689437E+00; -0.106381E+04;  0.000000E+00; -0.106312E+04
  0.551368E+04;  0.121430E+04;  0.124302E-01;  0.688568E+00; -0.106372E+04;  0.000000E+00; -0.106303E+04
  0.551440E+04;  0.122752E+04;  0.994919E-02;  0.689262E+00; -0.106341E+04;  0.000000E+00; -0.106272E+04
  0.553093E+04;  0.123864E+04;  0.129089E-01;  0.688416E+00; -0.106304E+04;  0.000000E+00; -0.106235E+04
  0.539550E+04;  0.122595E+04;  0.138702E-01;  0.688095E+00; -0.106295E+04;  0.000000E+00; -0.106226E+04
  0.540407E+04;  0.122533E+04;  0.162242E-01;  0.687209E+00; -0.106286E+04;  0.000000E+00; -0.106217E+04
  0.541986E+04;  0.124526E+04;  0.191616E-01;  0.685910E+00; -0.106223E+04;  0.000000E+00; -0.106154E+04
  0.544591E+04;  0.124032E+04;  0.249265E-01;  0.682733E+00; -0.106210E+04;  0.000000E+00; -0.106142E+04
  0.545847E+04;  0.124600E+04;  0.253681E-01;  0.682455E+00; -0.106195E+04;  0.000000E+00; -0.106127E+04
  0.545491E+04;  0.125931E+04;  0.267043E-01;  0.681585E+00; -0.106162E+04;  0.000000E+00; -0.106093E+04
  0.550095E+04;  0.125849E+04;  0.236143E-01;  0.683529E+00; -0.106183E+04;  0.000000E+00; -0.106115E+04
  0.555888E+04;  0.125192E+04;  0.287036E-01;  0.680201E+00; -0.106211E+04;  0.000000E+00; -0.106143E+04
  0.556202E+04;  0.121365E+04;  0.362676E-01;  0.674058E+00; -0.106295E+04;  0.000000E+00; -0.106228E+04
  0.544152E+04;  0.123279E+04;  0.277724E-01;  0.680858E+00; -0.106218E+04;  0.000000E+00; -0.106150E+04
  0.558136E+04;  0.124895E+04;  0.289966E-01;  0.679989E+00; -0.106238E+04;  0.000000E+00; -0.106170E+04
  0.561598E+04;  0.122899E+04;  0.320423E-01;  0.677666E+00; -0.106326E+04;  0.000000E+00; -0.106259E+04
  0.551027E+04;  0.120974E+04;  0.330913E-01;  0.676811E+00; -0.106283E+04;  0.000000E+00; -0.106215E+04
  0.556854E+04;  0.123510E+04;  0.308281E-01;  0.678620E+00; -0.106257E+04;  0.000000E+00; -0.106189E+04
  0.546269E+04;  0.124549E+04;  0.323927E-01;  0.677383E+00; -0.106171E+04;  0.000000E+00; -0.106103E+04
  0.549893E+04;  0.124425E+04;  0.286928E-01;  0.680208E+00; -0.106195E+04;  0.000000E+00; -0.106127E+04
  0.544852E+04;  0.124483E+04;  0.349213E-01;  0.675256E+00; -0.106164E+04;  0.000000E+00; -0.106096E+04
  0.555634E+04;  0.123818E+04;  0.346912E-01;  0.675456E+00; -0.106219E+04;  0.000000E+00; -0.106152E+04
  0.561601E+04;  0.124487E+04;  0.323085E-01;  0.677451E+00; -0.106273E+04;  0.000000E+00; -0.106205E+04
  0.572237E+04;  0.124182E+04;  0.299609E-01;  0.679279E+00; -0.106486E+04;  0.000000E+00; -0.106418E+04
  0.573193E+04;  0.123556E+04;  0.365823E-01;  0.673771E+00; -0.106491E+04;  0.000000E+00; -0.106423E+04
  0.572960E+04;  0.125516E+04;  0.328444E-01;  0.677015E+00; -0.106434E+04;  0.000000E+00; -0.106366E+04
  0.572960E+04;  0.126118E+04;  0.288956E-01;  0.680062E+00; -0.106437E+04;  0.000000E+00; -0.106369E+04
  0.576349E+04;  0.124501E+04;  0.252115E-01;  0.682554E+00; -0.106609E+04;  0.000000E+00; -0.106540E+04
  0.574141E+04;  0.126854E+04;  0.229806E-01;  0.683898E+00; -0.106476E+04;  0.000000E+00; -0.106408E+04
  0.566515E+04;  0.126155E+04;  0.218633E-01;  0.684524E+00; -0.106353E+04;  0.000000E+00; -0.106284E+04
  0.549761E+04;  0.126497E+04;  0.247538E-01;  0.682840E+00; -0.106164E+04;  0.000000E+00; -0.106095E+04
  0.541709E+04;  0.126353E+04;  0.253171E-01;  0.682487E+00; -0.106164E+04;  0.000000E+00; -0.106096E+04
  0.540692E+04;  0.127748E+04;  0.176979E-01;  0.686584E+00; -0.106171E+04;  0.000000E+00; -0.106103E+04
  0.539773E+04;  0.125825E+04;  0.206699E-01;  0.685159E+00; -0.106197E+04;  0.000000E+00; -0.106128E+04
  0.540548E+04;  0.127457E+04;  0.162467E-01;  0.687200E+00; -0.106182E+04;  0.000000E+00; -0.106113E+04
