"b1_8"     "a1"     "c1"     "b2_8"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_8"     "k2_8"     "ktype1_8"     "ktype2_8"
-2.27417     127.082     1.66988     1.04781     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.43746     1.16348     0     0
-2.27449     126.836     1.66988     0.945897     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.40792     1.04139     0     0
-2.30188     124.355     1.67158     0.921648     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.40792     0.962668     0     0
-2.30188     124.355     1.67158     0.955197     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.40792     1.00638     0     0
-2.30059     124.419     1.66499     0.95005     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.42953     1.00323     0     0
-2.30907     123.715     1.6708     1.05423     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.4414     1.1145     0     0
-2.33226     122.911     1.6708     1.01179     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.47438     1.14939     0     0
-2.28891     123.55     1.67446     0.995511     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.42309     1.12305     0     0
-2.32632     124.957     1.67446     1.15588     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.40992     1.06688     0     0
-2.29735     125.658     1.66792     1.01109     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.40992     1.11515     0     0
-2.288     125.608     1.6648     1.04885     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.42718     1.02668     0     0
-2.29084     125.252     1.66513     0.960487     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.44462     1.10612     0     0
-2.31416     125.252     1.66513     1.08345     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.45047     1.21993     0     0
-2.30658     124.202     1.66998     1.13384     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.45613     1.17304     0     0
-2.30952     124.537     1.6675     1.18431     185.003     1.64103     6.37818     0.004013     -1371.72     -2.41268     1.17968     0     0
-2.32915     123.185     1.66945     1.12829     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.42233     1.20583     0     0
-2.33653     123.185     1.66554     1.17375     198.082     1.62426     1.85669     0.00646     -1364.6     -2.47088     1.23034     0     0
-2.36016     122.448     1.65883     1.01648     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.50711     1.2324     0     0
-2.3516     123.731     1.65612     1.06948     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.45604     1.0072     0     0
-2.30844     126.105     1.6585     0.985511     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.45553     1.10984     0     0
-2.28818     126.105     1.65933     0.938172     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.43188     0.992231     0     0
-2.33518     127.055     1.65933     1.14374     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.38186     1.16015     0     0
-2.31402     127.522     1.65114     1.15528     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.41424     1.18738     0     0
-2.31416     128.032     1.65348     1.13509     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.41353     1.28655     0     0
-2.29492     127.542     1.65926     1.12264     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.3983     1.15846     0     0
-2.27932     127.346     1.65926     1.10236     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.41104     1.16141     0     0
-2.33794     127.365     1.65675     1.13776     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.37685     0.989937     0     0
-2.30593     126.671     1.66432     1.05704     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.40314     1.2182     0     0
-2.2883     126.317     1.66136     0.985441     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.41965     1.02104     0     0
-2.2883     125.581     1.67003     0.97364     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.42668     1.19455     0     0
-2.2883     125.191     1.67296     0.933379     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.47201     1.17478     0     0
-2.29882     125.433     1.66435     1.02135     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.41604     1.09227     0     0
-2.31351     125.433     1.66435     0.947518     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.44901     1.1634     0     0
-2.30591     124.596     1.65811     0.929323     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.45277     1.01056     0     0
-2.29224     123.377     1.67895     0.968071     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.46089     1.09561     0     0
-2.28292     123.015     1.68706     1.0335     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.40108     1.06835     0     0
-2.27385     122.919     1.68706     0.992791     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.40056     1.03216     0     0
-2.27946     124.718     1.68642     1.07047     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.34681     1.12132     0     0
-2.28309     125.252     1.68478     1.13282     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.39732     1.12799     0     0
-2.29735     123.426     1.6858     1.07037     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.45895     1.03667     0     0
-2.29378     122.275     1.69406     1.24125     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.41909     1.26552     0     0
-2.28223     123.42     1.69362     1.23423     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.39703     1.26107     0     0
-2.30895     123.433     1.69052     1.28547     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.41316     1.21152     0     0
-2.30381     125.46     1.6739     1.07175     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.39243     1.1398     0     0
-2.29793     125.287     1.67671     1.09862     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.36708     1.10551     0     0
-2.33643     123.177     1.67774     1.16187     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.43257     1.16855     0     0
-2.34692     123.73     1.66178     1.0529     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.43257     1.16855     0     0
-2.35361     123.73     1.65384     1.05201     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.46343     1.11316     0     0
-2.34729     123.734     1.65002     1.03263     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.46476     1.29762     0     0
-2.35657     125.926     1.6448     1.21328     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.45199     1.17466     0     0
-2.34177     123.648     1.66794     1.21328     198.722     1.642     2.31475     0.00574715     -1364.83     -2.45651     1.2471     0     0
-2.3073     123.906     1.67508     1.21328     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.42544     1.21969     0     0
-2.32253     122.629     1.675     1.22812     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.44143     1.08174     0     0
-2.33074     122.629     1.66384     1.07575     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.48377     1.14604     0     0
-2.33074     124.115     1.66314     1.1679     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.43249     1.05367     0     0
-2.38115     121.832     1.66179     1.21509     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.49091     1.13966     0     0
-2.38115     122.092     1.66179     1.1285     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.50076     1.23472     0     0
-2.36137     121.658     1.6601     1.10544     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.49724     1.24008     0     0
-2.35849     122.485     1.6601     1.09179     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.47953     1.15032     0     0
-2.33478     122.457     1.6601     1.01466     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.47953     1.01753     0     0
-2.3655     121.672     1.65559     1.0025     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.51047     1.18592     0     0
-2.3938     121.194     1.64649     1.0255     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.51047     1.02753     0     0
-2.3839     121.452     1.64776     1.07379     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.52383     1.03594     0     0
-2.3839     123.34     1.64776     1.06199     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.53192     1.05698     0     0
-2.37461     124.042     1.64455     1.07905     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.4621     0.918021     0     0
-2.34941     125.002     1.64538     1.10245     192.844     1.6228     3.13987     0.001844     -1364.82     -2.47206     1.16341     0     0
-2.37438     126.476     1.64251     1.12877     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.48484     1.06497     0     0
-2.35758     124.121     1.65494     1.10968     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.48696     1.10216     0     0
-2.34655     122.7     1.65236     1.06618     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.48696     1.0767     0     0
-2.34655     122.827     1.65422     1.04044     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.51042     1.13771     0     0
-2.36146     122.132     1.66123     1.09222     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.49749     1.11721     0     0
-2.34982     120.848     1.6686     1.07991     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.48352     1.08188     0     0
-2.36333     119.157     1.68263     1.13563     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.47763     1.11735     0     0
-2.35131     119.397     1.68408     1.16311     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.50093     1.11748     0     0
-2.33939     120.314     1.68408     1.0966     159.276     1.659     5.70782     0.00323164     -1370.12     -2.44247     1.09808     0     0
-2.37115     118.435     1.67991     0.996425     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.48181     0.946529     0     0
-2.36561     118.435     1.68255     0.996425     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.4597     1.00021     0     0
-2.36612     119.386     1.67707     0.989791     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.44631     0.991458     0     0
-2.36612     119.891     1.67707     1.12273     182.004     1.63939     1.7654     0.01009     -1375.29     -2.45629     1.20809     0     0
-2.36612     120.559     1.67061     1.07218     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.48225     1.14931     0     0
-2.36699     121.313     1.67049     1.19982     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.47492     1.27283     0     0
-2.36622     123.052     1.65301     1.19979     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.50911     1.17183     0     0
-2.40249     123.85     1.6439     1.05987     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.5008     1.16368     0     0
-2.3601     125.677     1.64239     1.01317     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.48533     1.19024     0     0
-2.33635     123.849     1.65498     1.01317     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.49503     1.19809     0     0
-2.39354     121.446     1.64665     0.974061     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.50633     1.16245     0     0
-2.37143     121.587     1.65163     1.08928     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.50104     1.03756     0     0
-2.39169     121.274     1.65441     1.17712     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.50844     1.18327     0     0
-2.35598     122.989     1.65497     1.17712     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.47496     1.22052     0     0
-2.35598     125.013     1.65094     1.11757     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.46151     1.10704     0     0
-2.32896     124.811     1.64246     1.11757     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.50236     1.21113     0     0
-2.3223     128.208     1.63671     1.01158     188.031     1.61593     0.323155     0.00156859     -1369     -2.46206     1.20903     0     0
-2.29631     128.81     1.63031     0.99427     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.45233     1.12465     0     0
-2.28404     131.122     1.63733     1.11866     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.4181     1.15497     0     0
-2.29032     129.666     1.63733     1.03286     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.41064     1.09134     0     0
-2.33614     127.633     1.63733     1.03286     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.45658     1.01741     0     0
-2.33407     126.585     1.6435     1.08436     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.46985     1.0895     0     0
-2.32266     127.652     1.63746     1.06384     192.14     1.64064     5.93148     0.011245     -1372.34     -2.45645     1.1085     0     0
-2.32213     129.094     1.63331     1.07376     184.227     1.65951     1.2065     0.00503214     -1367     -2.45645     1.01485     0     0
-2.30167     129.581     1.63331     1.14367     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.44591     1.19862     0     0
-2.30755     129.546     1.63724     1.14367     193.159     1.62621     0.367516     0.0024076     -1365     -2.43077     1.23102     0     0
-2.32579     129.536     1.63724     1.11324     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.45527     1.19228     0     0
-2.29345     129.536     1.63678     1.06126     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.46718     1.17496     0     0
-2.33107     128.537     1.63398     1.16718     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.43399     1.18065     0     0
-2.32741     126.941     1.64341     1.16718     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.4785     1.26335     0     0
-2.31116     126.555     1.64341     1.1217     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.40421     1.11045     0     0
-2.3613     127.159     1.64376     1.12692     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.4484     1.06399     0     0
-2.3612     127.781     1.63267     1.15142     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.4484     1.0572     0     0
