"b1_4"     "a1"     "c1"     "b2_4"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_4"     "k2_4"     "ktype1_4"     "ktype2_4"
-2.84837     123.296     1.64083     0.551262     171.627     1.69297     0.914908     0.0100434     -1372.34     -2.68348     0.641933     0     0
-2.95679     122.607     1.63972     0.495433     188.71     1.63667     0.253554     0.000152264     -1370.22     -2.74631     0.747212     0     0
-2.87053     122.607     1.64473     0.549915     177.945     1.6426     1.69638     0.00128466     -1362.26     -2.67715     0.703798     0     0
-2.9069     122.279     1.64447     0.640342     181.088     1.6581     1.50598     0.00225755     -1370.6     -2.62763     0.861624     0     0
-2.84387     122.279     1.65415     0.757849     189.74     1.62656     2.6143     0.00383162     -1363.87     -2.65831     0.96933     0     0
-2.88638     120.32     1.6597     0.648205     188.844     1.63633     2.63628     0.00256804     -1364.13     -2.65831     0.849474     0     0
-2.82446     122.249     1.64978     0.649156     179.5     1.69588     0.301147     0.00342349     -1366.97     -2.63652     0.849474     0     0
-2.83594     121.392     1.6608     0.549248     188.71     1.65076     1.56853     0.00245542     -1366.52     -2.59107     0.694775     0     0
-2.89678     120.491     1.66159     0.544014     159.948     1.69002     0.162704     0.000952744     -1368.8     -2.6182     0.794441     0     0
-2.90644     120.297     1.64381     0.3211     170.903     1.66705     1.82931     0.00335247     -1372.49     -2.6182     0.510585     0     0
-2.87811     121.07     1.64942     0.654514     182.748     1.62195     7.04124     0.00315328     -1374.47     -2.55934     0.358864     0     0
-2.89267     120.259     1.65123     0.484809     156.512     1.67401     0.161449     0.00171792     -1371.56     -2.59602     0.341594     0     0
-2.87932     120.625     1.65551     0.555485     168.656     1.66511     10.2757     0.00046957     -1373.55     -2.51931     0.429586     0     0
-2.93003     119.992     1.65586     0.633238     168.656     1.66511     3.09182     0.00046957     -1367.07     -2.77864     0.627243     0     0
-2.91601     120.699     1.64498     0.530722     186.291     1.66511     13.0079     0.00207049     -1372.39     -2.73978     0.678526     0     0
-2.92184     122.187     1.64498     0.638765     181.963     1.66881     1.0848     0.00207049     -1368.97     -2.68652     0.858807     0     0
-2.90758     122.574     1.63395     0.471124     188.14     1.66024     6.28368     0.00403125     -1369.02     -2.61917     0.719659     0     0
-2.90201     121.812     1.63395     0.619231     193.043     1.59998     2.76213     0.00403125     -1368.71     -2.72125     0.803834     0     0
-2.88335     121.884     1.64417     0.62382     181.372     1.68949     0.972698     0.00180888     -1374.16     -2.70011     1.06592     0     0
-2.88335     121.347     1.63805     0.561588     180.381     1.66192     1.57864     0.00167948     -1371.07     -2.76639     0.752028     0     0
-2.91721     122.094     1.63805     0.385593     158.127     1.68033     1.87617     0.00893474     -1368.82     -2.72291     0.694232     0     0
-2.82591     125.621     1.63986     0.529384     158.127     1.65866     0.857761     0.00221918     -1365.39     -2.6761     0.592136     0     0
-2.78451     126.267     1.63986     0.3697     158.127     1.68451     0.857761     0.0105847     -1371.02     -2.57836     0.522586     0     0
-2.7629     126.904     1.64318     0.451415     160.342     1.66796     3.3102     0.00648715     -1370.75     -2.51953     0.553532     0     0
-2.82535     126.591     1.6557     0.486428     171.915     1.69012     0.3615     0.00564131     -1368.17     -2.53247     0.673401     0     0
-2.82535     125.929     1.65578     0.577993     168.457     1.67125     2.9025     0.008354     -1364.76     -2.57519     0.575171     0     0
-2.82273     124.964     1.65578     0.611062     171.246     1.67125     4.8923     0.000160498     -1361.21     -2.54818     0.709961     0     0
-2.8005     125.071     1.65957     0.50995     159.676     1.67271     0.0245604     0.0148692     -1367.5     -2.64821     0.860828     0     0
-2.82276     124.772     1.6611     0.542245     159.258     1.66932     3.56971     0.00554243     -1368.8     -2.49549     0.969443     0     0
-2.82114     123.771     1.66456     0.417037     160.07     1.66095     5.78969     0.00248068     -1365.04     -2.55038     0.485304     0     0
-2.78244     123.13     1.6664     0.439977     167.208     1.65675     1.06931     0.00421831     -1368.27     -2.52587     0.598266     0     0
-2.79733     122.82     1.66738     0.421894     159.441     1.64564     4.39327     0.0050941     -1371.16     -2.61257     0.454339     0     0
-2.91447     122.82     1.64713     0.571418     175.231     1.65541     1.70641     0.00351376     -1368.26     -2.60685     0.723669     0     0
-2.897     123.484     1.64555     0.792929     163.025     1.6693     4.66292     4.92881e-05     -1369.63     -2.64357     0.709362     0     0
-2.86284     124.507     1.64117     0.679745     166.539     1.67858     10.3376     4.92881e-05     -1368.33     -2.56622     1.01692     0     0
-2.83057     121.795     1.65462     0.713487     178.472     1.64024     3.09953     0.00193369     -1366.56     -2.56704     0.997422     0     0
-2.90403     122.138     1.65462     0.702706     184.792     1.67011     3.84783     0.00290916     -1371.19     -2.60169     0.419523     0     0
-2.91806     122.045     1.64834     0.608809     181.794     1.63982     0.941167     0.000638773     -1368.14     -2.65996     0.877785     0     0
-2.86637     120.525     1.65932     0.498738     183.951     1.67715     4.54445     0.000638773     -1367.65     -2.65996     0.748099     0     0
-2.91628     119.408     1.66779     0.779092     180.235     1.67715     0.497235     0.00202591     -1360.89     -2.65565     0.900832     0     0
-2.86298     118.096     1.66917     0.801322     195.269     1.64134     0.571382     0.00202591     -1366.41     -2.73376     0.957133     0     0
-2.88818     118.096     1.66581     0.679706     195.269     1.60146     4.36374     0.00053073     -1368.45     -2.55082     0.756054     0     0
-2.89552     117.857     1.66581     0.536432     191.681     1.60146     0.292408     0.00610412     -1371.5     -2.7185     0.716778     0     0
-2.87633     116.546     1.66494     0.393354     181.985     1.63354     2.51516     0.000172377     -1365.99     -2.65102     0.514023     0     0
-2.89644     117.277     1.66494     0.430651     185.679     1.645     0.216856     0.00356331     -1368.16     -2.68808     0.690398     0     0
-2.86652     117.061     1.66602     0.407879     187.078     1.62357     0.216856     0.00111803     -1370.08     -2.63121     0.927976     0     0
-2.84405     116.639     1.66894     0.540484     169.238     1.69524     1.04649     0.00244922     -1371.02     -2.63121     0.639996     0     0
-2.8621     118.056     1.66894     0.450571     174.665     1.67191     0.333479     0.00563058     -1367.47     -2.65812     0.702532     0     0
-2.9006     117.531     1.6758     0.819605     178.286     1.67191     0.333479     0.00577462     -1364.02     -2.69607     0.81469     0     0
-2.91052     117.531     1.67629     0.788971     178.286     1.65738     6.49847     0.000120282     -1366.67     -2.65696     0.688247     0     0
-2.91052     118.423     1.6649     0.565207     177.504     1.67687     5.45533     0.000120282     -1364.41     -2.67629     0.866892     0     0
-2.86132     119.629     1.6649     0.545886     172.029     1.65158     1.33457     0.00135093     -1366.2     -2.68838     0.75744     0     0
-2.85657     119.128     1.66368     0.580557     189.032     1.63565     2.28626     0.00994956     -1368.23     -2.64328     0.948939     0     0
-2.87716     120.159     1.66021     0.458042     186.15     1.64107     3.07223     0.001559     -1365.29     -2.66742     0.575297     0     0
-2.87716     119.984     1.66379     0.593507     177.329     1.64037     0.52499     0.0043129     -1362.93     -2.59433     0.949319     0     0
-2.89183     120.385     1.67452     0.585909     189.094     1.61931     4.44002     0.00168823     -1363.9     -2.61155     0.798158     0     0
-2.85599     118.889     1.68206     0.677722     189.094     1.63789     8.05343     0.000663051     -1367.01     -2.60632     0.929202     0     0
-2.81513     119.338     1.69105     0.914331     180.262     1.63789     0.180359     0.000663051     -1370.61     -2.60632     0.970118     0     0
-2.81303     119.44     1.67922     0.588584     198.343     1.63789     0.807205     8.42059e-05     -1369.58     -2.6446     1.08311     0     0
-2.84278     120.168     1.67888     0.591117     197.313     1.62014     2.64739     0.00173596     -1366.96     -2.64335     0.917471     0     0
-2.8432     119.953     1.67888     0.995237     191.422     1.63909     2.35325     0.00173596     -1368.98     -2.64427     1.03899     0     0
-2.87339     119.854     1.6787     0.735252     204.268     1.60562     3.64572     0.00282127     -1371.31     -2.64427     0.7612     0     0
-2.82302     120.07     1.67639     0.672428     203.673     1.63121     3.65799     0.00946153     -1373.63     -2.64651     0.931607     0     0
-2.84152     120.45     1.66338     0.580401     212.693     1.62901     10.6838     0.00498979     -1377.58     -2.60905     1.21277     0     0
-2.922     118.808     1.66284     0.878409     185.858     1.64428     1.04363     0.00042865     -1364.5     -2.68258     1.05247     0     0
-2.89883     118.276     1.66276     0.794121     185.858     1.66067     1.08112     0.00700517     -1365.59     -2.7002     0.912056     0     0
-2.8892     119.007     1.65212     0.630904     182.212     1.67169     8.76084     0.000794632     -1373.28     -2.70139     0.489836     0     0
-2.86412     121.485     1.63875     0.481666     186.301     1.6502     7.51121     0.00590745     -1373.22     -2.61323     0.570858     0     0
-2.90693     121.734     1.6405     0.803936     196.699     1.64049     3.83281     0.00116234     -1367.96     -2.73075     0.702175     0     0
-2.91529     121.289     1.64413     0.712378     191.144     1.64049     4.38358     0.0044112     -1365.81     -2.67442     0.785477     0     0
-2.91529     122.499     1.6416     0.638199     179.603     1.675     6.45501     0.00162587     -1366.1     -2.74964     0.989712     0     0
-2.85532     122.397     1.63507     0.8083     169.428     1.65338     4.70186     0.00244692     -1370.18     -2.64139     1.06983     0     0
-2.89483     122.224     1.63558     0.746207     166.333     1.6746     9.71036     0.00518652     -1373.16     -2.67505     0.931783     0     0
-2.89483     123.033     1.63831     0.823608     163.452     1.70229     3.18212     0.00251459     -1370.65     -2.62288     0.774874     0     0
-2.86703     121.176     1.64016     0.570445     164.981     1.71303     1.63283     0.0128567     -1377.89     -2.69425     0.738305     0     0
-2.90938     121.857     1.64104     0.645052     173.847     1.67804     4.35282     0.0047978     -1364.86     -2.65847     0.956117     0     0
-2.8534     122.367     1.66238     0.56614     167.846     1.65345     1.04476     0.00402162     -1368.58     -2.5994     0.695036     0     0
-2.83845     122.757     1.66514     0.81409     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.64821     0.87947     0     0
-2.79685     123.214     1.66359     0.563068     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.58006     0.668468     0     0
-2.78607     123.061     1.66693     0.633028     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.56256     0.803122     0     0
-2.79646     123.061     1.66606     0.645211     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.54659     0.691835     0     0
-2.81944     123.35     1.66744     0.597804     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.59582     0.950547     0     0
-2.80666     123.432     1.66711     0.511754     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.5851     0.636788     0     0
-2.78355     123.845     1.66254     0.659566     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.59769     0.811605     0     0
-2.79299     123.678     1.66988     0.722701     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.59769     1.01024     0     0
-2.81419     125.668     1.66988     0.484888     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.52987     0.75849     0     0
-2.73368     127.082     1.66988     0.512231     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.52272     0.841988     0     0
-2.76053     126.836     1.66988     0.3905     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.52074     0.584103     0     0
-2.83436     124.355     1.67158     0.626608     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.6627     0.733818     0     0
-2.80142     124.355     1.67158     0.553587     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.61919     0.716124     0     0
-2.79406     124.419     1.66499     0.669448     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.60623     0.909493     0     0
-2.7816     123.715     1.6708     0.636246     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.60825     0.702208     0     0
-2.79905     122.911     1.6708     0.659368     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.57313     0.56118     0     0
-2.78265     123.55     1.67446     0.691295     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.54095     0.943857     0     0
-2.79318     124.957     1.67446     0.521634     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.54013     0.731686     0     0
-2.79953     125.658     1.66792     0.755515     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.59834     1.02369     0     0
-2.77884     125.608     1.6648     0.560306     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.59834     0.818971     0     0
-2.81271     125.252     1.66513     0.594275     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.56978     0.599843     0     0
-2.81271     125.252     1.66513     0.707171     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.58826     0.786713     0     0
-2.75542     124.202     1.66998     0.575799     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.56228     0.84172     0     0
-2.78915     124.537     1.6675     0.653606     185.003     1.64103     6.37818     0.004013     -1371.72     -2.55833     0.651748     0     0
-2.81265     123.185     1.66945     0.81473     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.49277     0.854344     0     0
-2.83821     123.185     1.66554     0.810565     198.082     1.62426     1.85669     0.00646     -1364.6     -2.64633     0.952395     0     0
-2.83631     122.448     1.65883     0.667874     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.60814     0.651226     0     0
-2.85779     123.731     1.65612     0.512781     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.66429     0.709538     0     0
-2.83926     126.105     1.6585     0.563022     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.56475     0.950853     0     0
-2.81842     126.105     1.65933     0.66023     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.56475     0.645983     0     0
-2.74434     127.055     1.65933     0.459115     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.46791     0.562995     0     0
-2.7503     127.522     1.65114     0.543514     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.53524     0.405838     0     0
-2.75211     128.032     1.65348     0.432889     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.53626     0.750156     0     0
-2.75086     127.542     1.65926     0.54007     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.53002     0.754096     0     0
-2.75086     127.346     1.65926     0.406515     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.52851     0.913674     0     0
-2.79547     127.365     1.65675     0.669363     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.54893     1.0063     0     0
-2.77839     126.671     1.66432     0.669363     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.54464     0.804815     0     0
-2.81227     126.317     1.66136     0.758168     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.54384     0.7935     0     0
-2.80934     125.581     1.67003     0.700148     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.62003     0.951283     0     0
-2.69941     125.191     1.67296     0.53638     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.56795     0.926204     0     0
-2.80867     125.433     1.66435     0.578484     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.46022     0.617619     0     0
-2.81389     125.433     1.66435     0.464341     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.5769     0.829165     0     0
-2.81389     124.596     1.65811     0.495834     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.57563     0.515105     0     0
-2.79954     123.377     1.67895     0.465229     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.59635     0.615116     0     0
-2.73556     123.015     1.68706     0.590769     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.59297     0.651127     0     0
-2.76648     122.919     1.68706     0.477767     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.50907     0.538549     0     0
-2.71303     124.718     1.68642     0.477766     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.52606     0.719566     0     0
-2.78672     125.252     1.68478     0.559622     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.49816     0.74027     0     0
-2.78672     123.426     1.6858     0.69286     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.57991     0.832118     0     0
-2.7768     122.275     1.69406     0.938613     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.57991     0.780582     0     0
-2.75928     123.42     1.69362     0.841776     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.57557     0.786132     0     0
-2.79466     123.433     1.69052     1.06826     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.6372     1.45629     0     0
-2.79242     125.46     1.6739     0.818577     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.54261     0.897258     0     0
-2.81282     125.287     1.67671     0.689075     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.50853     0.982768     0     0
-2.81282     123.177     1.67774     0.679924     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.58222     0.753057     0     0
-2.81034     123.73     1.66178     0.709068     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.58222     0.814161     0     0
-2.8041     123.73     1.65384     0.394975     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.59609     0.468057     0     0
-2.82465     123.734     1.65002     0.607188     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.64532     0.694995     0     0
-2.82884     125.926     1.6448     0.577826     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.57823     0.509992     0     0
-2.79798     123.648     1.66794     0.672107     198.722     1.642     2.31475     0.00574715     -1364.83     -2.64421     0.717882     0     0
-2.77147     123.906     1.67508     0.892456     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.6314     0.718095     0     0
-2.78051     122.629     1.675     0.569438     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.55423     0.659783     0     0
-2.8018     122.629     1.66384     0.637792     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.61143     0.903062     0     0
-2.8018     124.115     1.66314     0.612125     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.54931     0.689279     0     0
-2.84782     121.832     1.66179     0.516145     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.63672     0.919913     0     0
-2.84512     122.092     1.66179     0.643327     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.57129     0.928578     0     0
-2.82667     121.658     1.6601     0.615034     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.6329     0.713994     0     0
-2.82667     122.485     1.6601     0.481881     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.6027     0.86944     0     0
-2.89313     122.457     1.6601     0.632182     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.62459     0.627796     0     0
-2.9095     121.672     1.65559     0.603562     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.67487     0.901039     0     0
-2.84988     121.194     1.64649     0.718612     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.66962     0.991579     0     0
-2.87397     121.452     1.64776     0.662491     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.65383     0.707594     0     0
-2.85829     123.34     1.64776     0.676936     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.61889     0.561682     0     0
-2.86701     124.042     1.64455     0.681705     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.63283     0.899242     0     0
-2.88233     125.002     1.64538     0.743967     192.844     1.6228     3.13987     0.001844     -1364.82     -2.62188     1.07142     0     0
-2.81932     126.476     1.64251     0.49091     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.58978     0.712158     0     0
-2.86528     124.121     1.65494     0.631005     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.53117     0.815416     0     0
-2.86284     122.7     1.65236     0.549045     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.59941     0.571024     0     0
-2.85382     122.827     1.65422     0.501626     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.70719     0.954848     0     0
-2.82591     122.132     1.66123     0.510609     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.60731     0.594468     0     0
-2.81493     120.848     1.6686     0.54466     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.60731     0.646939     0     0
-2.83125     119.157     1.68263     0.490441     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.62339     0.675167     0     0
-2.881     119.397     1.68408     0.654777     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.62953     0.54406     0     0
-2.77276     120.314     1.68408     0.295639     159.276     1.659     5.70782     0.00323164     -1370.12     -2.56431     0.603062     0     0
-2.81674     118.435     1.67991     0.438102     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.61965     0.467137     0     0
-2.82893     118.435     1.68255     0.487541     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.63125     0.788228     0     0
-2.89784     119.386     1.67707     0.803465     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.6632     0.949463     0     0
-2.86282     119.891     1.67707     0.639602     182.004     1.63939     1.7654     0.01009     -1375.29     -2.6632     0.987277     0     0
-2.90551     120.559     1.67061     0.912316     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.50934     1.07432     0     0
-2.84638     121.313     1.67049     0.936993     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.66436     0.977346     0     0
-2.84638     123.052     1.65301     0.821017     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.67111     0.977346     0     0
-2.81525     123.85     1.6439     0.621323     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.60834     0.938007     0     0
-2.85119     125.677     1.64239     0.630185     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.63611     0.791144     0     0
-2.84884     123.849     1.65498     0.551652     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.65265     0.671689     0     0
-2.9126     121.446     1.64665     0.538002     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.65265     0.671689     0     0
-2.89722     121.587     1.65163     0.785463     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.64555     0.69378     0     0
-2.89295     121.274     1.65441     0.705496     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.66428     0.836671     0     0
-2.87147     122.989     1.65497     0.748427     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.66428     0.702108     0     0
-2.82565     125.013     1.65094     0.619039     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.59138     0.775798     0     0
-2.88121     124.811     1.64246     0.490571     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.57588     0.735231     0     0
-2.81777     128.208     1.63671     0.670378     188.031     1.61593     0.323155     0.00156859     -1369     -2.55038     0.51634     0     0
-2.79494     128.81     1.63031     0.928889     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.51514     0.545944     0     0
-2.75998     131.122     1.63733     0.567579     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.51068     0.780403     0     0
-2.76786     129.666     1.63733     0.621316     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.65121     0.707611     0     0
-2.85562     127.633     1.63733     0.446955     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.65121     0.811449     0     0
-2.85562     126.585     1.6435     0.447374     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.65335     0.69879     0     0
-2.85062     127.652     1.63746     0.759041     192.14     1.64064     5.93148     0.011245     -1372.34     -2.56916     0.78071     0     0
-2.81528     129.094     1.63331     0.772593     184.227     1.65951     1.2065     0.00503214     -1367     -2.60178     0.98644     0     0
-2.82139     129.581     1.63331     0.628359     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.67184     0.665844     0     0
-2.82674     129.546     1.63724     0.773697     193.159     1.62621     0.367516     0.0024076     -1365     -2.54616     0.93965     0     0
-2.78497     129.536     1.63724     0.799282     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.61501     0.936682     0     0
-2.76289     129.536     1.63678     0.687459     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.65879     0.905713     0     0
-2.77141     128.537     1.63398     0.529664     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.56399     0.954003     0     0
-2.78983     126.941     1.64341     0.531039     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.54437     0.875241     0     0
-2.86315     126.555     1.64341     0.595435     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.54653     0.580807     0     0
-2.80162     127.159     1.64376     0.760198     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.56118     0.718473     0     0
-2.81564     127.781     1.63267     0.739039     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.54793     0.922246     0     0
