Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.000000E+00; -0.143266E+04;  0.000000E+00; -0.143266E+04
  0.597360E+04;  0.101662E+04;  0.152563E+00;  0.000000E+00; -0.137407E+04;  0.000000E+00; -0.137407E+04
  0.597360E+04;  0.101662E+04;  0.154572E+00;  0.000000E+00; -0.137408E+04;  0.000000E+00; -0.137408E+04
  0.586290E+04;  0.103030E+04;  0.154572E+00;  0.000000E+00; -0.136375E+04;  0.000000E+00; -0.136375E+04
  0.575956E+04;  0.105000E+04;  0.154572E+00;  0.000000E+00; -0.135516E+04;  0.000000E+00; -0.135516E+04
  0.573477E+04;  0.104226E+04;  0.141521E+00;  0.000000E+00; -0.135471E+04;  0.000000E+00; -0.135471E+04
  0.559594E+04;  0.105587E+04;  0.510800E-01;  0.000000E+00; -0.135066E+04;  0.000000E+00; -0.135066E+04
  0.552036E+04;  0.106675E+04;  0.735672E-01;  0.000000E+00; -0.134439E+04;  0.000000E+00; -0.134439E+04
  0.540610E+04;  0.108045E+04;  0.607725E-01;  0.000000E+00; -0.134088E+04;  0.000000E+00; -0.134088E+04
  0.537589E+04;  0.107686E+04;  0.107104E+00;  0.000000E+00; -0.134167E+04;  0.000000E+00; -0.134167E+04
  0.543144E+04;  0.108268E+04;  0.102982E+00;  0.000000E+00; -0.134078E+04;  0.000000E+00; -0.134078E+04
  0.558733E+04;  0.108390E+04;  0.102982E+00;  0.000000E+00; -0.134287E+04;  0.000000E+00; -0.134287E+04
  0.557788E+04;  0.110572E+04;  0.102982E+00;  0.000000E+00; -0.133987E+04;  0.000000E+00; -0.133987E+04
  0.550973E+04;  0.111537E+04;  0.102982E+00;  0.000000E+00; -0.133764E+04;  0.000000E+00; -0.133764E+04
  0.543609E+04;  0.112522E+04;  0.102982E+00;  0.000000E+00; -0.133608E+04;  0.000000E+00; -0.133608E+04
