"b1_3"     "a1"     "c1"     "b2_3"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_3"     "k2_3"     "ktype1_3"     "ktype2_3"
-2.00251     122.757     1.66514     1.10564     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.83845     0.81409     0     0
-2.0163     123.214     1.66359     0.699986     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.79685     0.563068     0     0
-2.05848     123.061     1.66693     0.846415     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.78607     0.633028     0     0
-1.98907     123.061     1.66606     0.590089     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.79646     0.645211     0     0
-1.98907     123.35     1.66744     0.424732     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.81944     0.597804     0     0
-2.0308     123.432     1.66711     0.76339     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.80666     0.511754     0     0
-1.91916     123.845     1.66254     0.449932     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.78355     0.659566     0     0
-1.96887     123.678     1.66988     0.663354     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.79299     0.722701     0     0
-1.95769     125.668     1.66988     0.470239     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.81419     0.484888     0     0
-1.91401     127.082     1.66988     0.801273     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.73368     0.512231     0     0
-1.92964     126.836     1.66988     0.706531     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.76053     0.3905     0     0
-2.00928     124.355     1.67158     0.912676     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.83436     0.626608     0     0
-1.98825     124.355     1.67158     0.640254     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.80142     0.553587     0     0
-2.09097     124.419     1.66499     0.911096     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.79406     0.669448     0     0
-2.09097     123.715     1.6708     0.930579     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.7816     0.636246     0     0
-2.03116     122.911     1.6708     0.951667     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.79905     0.659368     0     0
-1.85949     123.55     1.67446     0.891929     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.78265     0.691295     0     0
-1.9541     124.957     1.67446     0.622765     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.79318     0.521634     0     0
-1.95774     125.658     1.66792     1.13433     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.79953     0.755515     0     0
-1.90494     125.608     1.6648     0.870313     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.77884     0.560306     0     0
-1.90494     125.252     1.66513     0.520602     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.81271     0.594275     0     0
-1.90185     125.252     1.66513     0.802165     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.81271     0.707171     0     0
-1.90185     124.202     1.66998     1.20119     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.75542     0.575799     0     0
-2.00019     124.537     1.6675     1.0494     185.003     1.64103     6.37818     0.004013     -1371.72     -2.78915     0.653606     0     0
-1.98891     123.185     1.66945     1.27387     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.81265     0.81473     0     0
-1.94936     123.185     1.66554     1.08844     198.082     1.62426     1.85669     0.00646     -1364.6     -2.83821     0.810565     0     0
-2.14786     122.448     1.65883     0.82605     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.83631     0.667874     0     0
-1.99855     123.731     1.65612     0.792934     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.85779     0.512781     0     0
-2.08906     126.105     1.6585     0.724324     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.83926     0.563022     0     0
-1.90771     126.105     1.65933     0.98125     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.81842     0.66023     0     0
-1.98903     127.055     1.65933     0.603534     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.74434     0.459115     0     0
-1.99894     127.522     1.65114     0.743569     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.7503     0.543514     0     0
-1.99191     128.032     1.65348     0.633999     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.75211     0.432889     0     0
-2.00141     127.542     1.65926     0.637761     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.75086     0.54007     0     0
-2.0009     127.346     1.65926     0.934198     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.75086     0.406515     0     0
-2.01881     127.365     1.65675     1.18782     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.79547     0.669363     0     0
-1.93295     126.671     1.66432     1.14421     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.77839     0.669363     0     0
-2.00648     126.317     1.66136     0.748082     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.81227     0.758168     0     0
-2.00648     125.581     1.67003     0.890892     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.80934     0.700148     0     0
-2.00126     125.191     1.67296     0.59395     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.69941     0.53638     0     0
-1.94786     125.433     1.66435     0.771399     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.80867     0.578484     0     0
-1.92119     125.433     1.66435     0.781272     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.81389     0.464341     0     0
-1.95975     124.596     1.65811     0.427683     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.81389     0.495834     0     0
-1.95975     123.377     1.67895     0.568049     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.79954     0.465229     0     0
-2.0066     123.015     1.68706     0.955503     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.73556     0.590769     0     0
-1.96862     122.919     1.68706     0.745281     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.76648     0.477767     0     0
-1.79324     124.718     1.68642     0.672003     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.71303     0.477766     0     0
-1.94763     125.252     1.68478     0.888513     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.78672     0.559622     0     0
-1.9269     123.426     1.6858     1.00403     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.78672     0.69286     0     0
-2.05851     122.275     1.69406     1.01485     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.7768     0.938613     0     0
-2.00382     123.42     1.69362     1.21332     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.75928     0.841776     0     0
-1.99172     123.433     1.69052     1.43792     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.79466     1.06826     0     0
-2.03222     125.46     1.6739     1.28193     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.79242     0.818577     0     0
-2.05955     125.287     1.67671     1.25444     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.81282     0.689075     0     0
-1.99101     123.177     1.67774     1.02293     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.81282     0.679924     0     0
-2.10147     123.73     1.66178     1.18742     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.81034     0.709068     0     0
-2.07348     123.73     1.65384     0.693673     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.8041     0.394975     0     0
-2.07348     123.734     1.65002     0.7884     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.82465     0.607188     0     0
-2.07813     125.926     1.6448     0.959186     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.82884     0.577826     0     0
-2.04775     123.648     1.66794     0.986191     198.722     1.642     2.31475     0.00574715     -1364.83     -2.79798     0.672107     0     0
-1.97687     123.906     1.67508     1.22048     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.77147     0.892456     0     0
-1.97687     122.629     1.675     0.736854     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.78051     0.569438     0     0
-1.9053     122.629     1.66384     0.719969     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.8018     0.637792     0     0
-1.9621     124.115     1.66314     0.88022     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.8018     0.612125     0     0
-1.97214     121.832     1.66179     0.960295     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.84782     0.516145     0     0
-2.1071     122.092     1.66179     0.904543     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.84512     0.643327     0     0
-1.95476     121.658     1.6601     0.920894     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.82667     0.615034     0     0
-1.96742     122.485     1.6601     0.599784     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.82667     0.481881     0     0
-2.13329     122.457     1.6601     0.908332     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.89313     0.632182     0     0
-2.13329     121.672     1.65559     1.00515     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.9095     0.603562     0     0
-2.04534     121.194     1.64649     1.21467     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.84988     0.718612     0     0
-2.01058     121.452     1.64776     1.01656     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.87397     0.662491     0     0
-2.04806     123.34     1.64776     0.893639     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.85829     0.676936     0     0
-2.09805     124.042     1.64455     1.0037     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.86701     0.681705     0     0
-2.0483     125.002     1.64538     0.878783     192.844     1.6228     3.13987     0.001844     -1364.82     -2.88233     0.743967     0     0
-1.99568     126.476     1.64251     0.54322     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.81932     0.49091     0     0
-2.03141     124.121     1.65494     1.15446     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.86528     0.631005     0     0
-2.05988     122.7     1.65236     0.640014     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.86284     0.549045     0     0
-2.00105     122.827     1.65422     0.716989     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.85382     0.501626     0     0
-1.91922     122.132     1.66123     0.942088     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.82591     0.510609     0     0
-2.06911     120.848     1.6686     0.923555     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.81493     0.54466     0     0
-2.06911     119.157     1.68263     0.694515     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.83125     0.490441     0     0
-2.00125     119.397     1.68408     0.821837     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.881     0.654777     0     0
-1.9794     120.314     1.68408     0.772803     159.276     1.659     5.70782     0.00323164     -1370.12     -2.77276     0.295639     0     0
-2.00665     118.435     1.67991     0.594951     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.81674     0.438102     0     0
-2.00665     118.435     1.68255     0.78988     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.82893     0.487541     0     0
-2.00665     119.386     1.67707     0.81952     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.89784     0.803465     0     0
-2.00665     119.891     1.67707     1.06822     182.004     1.63939     1.7654     0.01009     -1375.29     -2.86282     0.639602     0     0
-2.05098     120.559     1.67061     1.04494     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.90551     0.912316     0     0
-2.131     121.313     1.67049     1.23574     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.84638     0.936993     0     0
-2.03562     123.052     1.65301     1.17764     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.84638     0.821017     0     0
-2.03562     123.85     1.6439     1.13377     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.81525     0.621323     0     0
-2.07069     125.677     1.64239     0.850554     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.85119     0.630185     0     0
-1.97055     123.849     1.65498     0.883286     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.84884     0.551652     0     0
-1.97055     121.446     1.64665     0.982091     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.9126     0.538002     0     0
-2.07988     121.587     1.65163     1.07629     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.89722     0.785463     0     0
-2.06091     121.274     1.65441     1.50888     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.89295     0.705496     0     0
-2.00886     122.989     1.65497     0.88921     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.87147     0.748427     0     0
-1.87837     125.013     1.65094     0.748526     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.82565     0.619039     0     0
-2.08046     124.811     1.64246     0.986373     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.88121     0.490571     0     0
-1.91419     128.208     1.63671     1.11788     188.031     1.61593     0.323155     0.00156859     -1369     -2.81777     0.670378     0     0
-2.00437     128.81     1.63031     1.21386     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.79494     0.928889     0     0
-1.87172     131.122     1.63733     1.10233     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.75998     0.567579     0     0
-2.01695     129.666     1.63733     0.736322     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.76786     0.621316     0     0
-1.96463     127.633     1.63733     0.965756     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.85562     0.446955     0     0
-1.94018     126.585     1.6435     0.823352     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.85562     0.447374     0     0
-1.95117     127.652     1.63746     0.829227     192.14     1.64064     5.93148     0.011245     -1372.34     -2.85062     0.759041     0     0
-1.96949     129.094     1.63331     0.974977     184.227     1.65951     1.2065     0.00503214     -1367     -2.81528     0.772593     0     0
-1.99747     129.581     1.63331     0.753272     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.82139     0.628359     0     0
-1.96468     129.546     1.63724     0.913879     193.159     1.62621     0.367516     0.0024076     -1365     -2.82674     0.773697     0     0
-1.90686     129.536     1.63724     0.909845     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.78497     0.799282     0     0
-1.87526     129.536     1.63678     0.82118     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.76289     0.687459     0     0
-2.16081     128.537     1.63398     1.01431     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.77141     0.529664     0     0
-2.11644     126.941     1.64341     1.01709     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.78983     0.531039     0     0
-2.11644     126.555     1.64341     0.694702     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.86315     0.595435     0     0
-2.11644     127.159     1.64376     1.10789     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.80162     0.760198     0     0
-2.00266     127.781     1.63267     0.986886     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.81564     0.739039     0     0
