b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          b1_11          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          b2_11          a2             c2             b3             a3             c3             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           k3_1           ktype1_1       ktype2_1       ktype3_1       k1_2           k2_2           k3_2           ktype1_2       ktype2_2       ktype3_2       k1_3           k2_3           k3_3           ktype1_3       ktype2_3       ktype3_3       k1_4           k2_4           k3_4           ktype1_4       ktype2_4       ktype3_4       k1_5           k2_5           k3_5           ktype1_5       ktype2_5       ktype3_5       k1_6           k2_6           k3_6           ktype1_6       ktype2_6       ktype3_6       k1_7           k2_7           k3_7           ktype1_7       ktype2_7       ktype3_7       k1_8           k2_8           k3_8           ktype1_8       ktype2_8       ktype3_8       k1_9           k2_9           k3_9           ktype1_9       ktype2_9       ktype3_9       k1_10          k2_10          k3_10          ktype1_10      ktype2_10      ktype3_10      k1_11          k2_11          k3_11          ktype1_11      ktype2_11      ktype3_11      
  -0.117091E+02  -0.280540E+01  -0.805598E+01  -0.703712E+01  -0.575466E+01  -0.862731E+01  -0.814478E+01  -0.773796E+01  -0.608441E+01  -0.517730E+01  -0.389476E+01   0.142413E+02   0.164414E+01  -0.954317E+00  -0.173649E+01  -0.181460E+01  -0.180804E+01  -0.208924E+01  -0.176154E+01  -0.191009E+01  -0.202858E+01  -0.172632E+01  -0.203770E+01  -0.204076E+01   0.130294E+03   0.171946E+01   0.802319E+01   0.926393E+02   0.165812E+01   0.898640E+02   0.536847E-02  -0.211599E+04  -0.117091E+02   0.254810E+01   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.280540E+01  -0.133834E+01   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.805598E+01   0.282541E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.703712E+01  -0.329987E-01   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.575466E+01  -0.819101E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.862731E+01   0.532746E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.814478E+01   0.184927E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.773796E+01  -0.100309E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.608441E+01  -0.231254E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.517730E+01  -0.939930E+00   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.389476E+01  -0.137223E+01   0.802319E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.125368E+02  -0.501322E+01  -0.873485E+01  -0.683598E+01  -0.103616E+02  -0.551663E+01  -0.715651E+01  -0.731568E+01  -0.441665E+01  -0.629477E+01  -0.364836E+01   0.125593E+02   0.163043E+01  -0.114115E+01  -0.168200E+01  -0.181233E+01  -0.171233E+01  -0.202511E+01  -0.146562E+01  -0.191167E+01  -0.200299E+01  -0.173606E+01  -0.202009E+01  -0.202047E+01   0.131080E+03   0.172350E+01   0.876908E+01   0.547412E+02   0.166568E+01   0.811241E+02   0.497367E-02  -0.212335E+04  -0.125368E+02   0.210779E+01   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.501322E+01  -0.648191E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.873485E+01   0.229949E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.683598E+01  -0.169051E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.103616E+02   0.403099E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.551663E+01  -0.225412E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.715651E+01  -0.334430E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.731568E+01  -0.406765E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.441665E+01  -0.891474E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.629477E+01  -0.716273E+00   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.364836E+01  -0.148931E+01   0.876908E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.100813E+02  -0.642183E+01  -0.901641E+01  -0.762198E+01  -0.494043E+01  -0.583515E+01  -0.676143E+01  -0.837133E+01  -0.696685E+01  -0.541093E+01  -0.434709E+01   0.139091E+02   0.167851E+01  -0.910974E+00  -0.169003E+01  -0.179143E+01  -0.176155E+01  -0.222355E+01  -0.136047E+01  -0.191050E+01  -0.201283E+01  -0.183931E+01  -0.197396E+01  -0.217697E+01   0.130718E+03   0.172126E+01   0.831607E+01   0.728366E+02   0.168307E+01   0.941344E+02   0.616143E-02  -0.211853E+04  -0.100813E+02   0.223824E+01   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.642183E+01  -0.290005E-01   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.901641E+01   0.709395E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.762198E+01   0.281088E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.494043E+01  -0.125202E+01   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.583515E+01   0.213227E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.676143E+01  -0.209066E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.837133E+01   0.197422E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.696685E+01  -0.441718E-01   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.541093E+01  -0.754547E+00   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.434709E+01  -0.139511E+01   0.831607E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.107254E+02  -0.586318E+01  -0.888506E+01  -0.734736E+01  -0.778777E+01  -0.804489E+01  -0.613646E+01  -0.849648E+01  -0.702177E+01  -0.415302E+01  -0.376867E+01   0.146084E+02   0.164619E+01  -0.114036E+01  -0.172954E+01  -0.180528E+01  -0.176155E+01  -0.200714E+01  -0.168175E+01  -0.184294E+01  -0.205127E+01  -0.177049E+01  -0.197396E+01  -0.207783E+01   0.130718E+03   0.172184E+01   0.848366E+01   0.118592E+03   0.169849E+01   0.101551E+03   0.394074E-02  -0.211929E+04  -0.107254E+02   0.206147E+01   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.586318E+01  -0.279569E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.888506E+01   0.601520E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.734736E+01   0.163693E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.778777E+01  -0.187199E-01   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.804489E+01   0.494864E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.613646E+01  -0.340223E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.849648E+01   0.151776E+00   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.702177E+01   0.459746E-01   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.415302E+01  -0.118033E+01   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.376867E+01  -0.145270E+01   0.848366E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.123423E+02  -0.553365E+01  -0.760950E+01  -0.586962E+01  -0.664177E+01  -0.641629E+01  -0.702871E+01  -0.536608E+01  -0.727731E+01  -0.428775E+01  -0.428875E+01   0.125539E+02   0.169713E+01  -0.918174E+00  -0.167091E+01  -0.184346E+01  -0.173003E+01  -0.224403E+01  -0.138871E+01  -0.190338E+01  -0.203406E+01  -0.180982E+01  -0.203042E+01  -0.207957E+01   0.130381E+03   0.171991E+01   0.813806E+01   0.642751E+02   0.164484E+01   0.788945E+02   0.741596E-02  -0.212515E+04  -0.123423E+02   0.283694E+01   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.553365E+01  -0.376818E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.760950E+01   0.747183E-01   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.586962E+01  -0.344881E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.664177E+01  -0.774060E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.641629E+01   0.287829E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.702871E+01  -0.194814E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.536608E+01  -0.914864E+00   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.727731E+01   0.107342E-01   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.428775E+01  -0.126698E+01   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.428875E+01  -0.133213E+01   0.813806E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.135923E+02  -0.559559E+01  -0.645300E+01  -0.758510E+01  -0.498454E+01  -0.626579E+01  -0.833087E+01  -0.749067E+01  -0.630087E+01  -0.594082E+01  -0.410536E+01   0.122276E+02   0.165697E+01  -0.632213E+00  -0.168638E+01  -0.179099E+01  -0.185897E+01  -0.206844E+01  -0.153003E+01  -0.189101E+01  -0.203406E+01  -0.175633E+01  -0.194669E+01  -0.202301E+01   0.130668E+03   0.172066E+01   0.824826E+01   0.771006E+02   0.166382E+01   0.913854E+02   0.229117E-02  -0.211404E+04  -0.135923E+02   0.318185E+01   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.559559E+01  -0.468263E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.645300E+01  -0.350504E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.758510E+01  -0.107012E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.498454E+01  -0.114688E+01   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.626579E+01  -0.678677E-01   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.833087E+01   0.682893E-01   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.749067E+01  -0.360717E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.630087E+01  -0.350432E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.594082E+01  -0.703391E+00   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.410536E+01  -0.135416E+01   0.824826E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.111944E+02  -0.667318E+01  -0.698045E+01  -0.470820E+01  -0.743326E+01  -0.695536E+01  -0.844208E+01  -0.610097E+01  -0.473329E+01  -0.730717E+01  -0.328689E+01   0.144113E+02   0.165440E+01  -0.950410E+00  -0.168407E+01  -0.179099E+01  -0.181312E+01  -0.230579E+01  -0.169687E+01  -0.178190E+01  -0.201315E+01  -0.169380E+01  -0.200704E+01  -0.204269E+01   0.129778E+03   0.172455E+01   0.797205E+01   0.673817E+02   0.163614E+01   0.891155E+02   0.381356E-02  -0.212037E+04  -0.111944E+02   0.248922E+01   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.667318E+01   0.572882E-01   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.698045E+01   0.164517E-01   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.470820E+01  -0.772332E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.743326E+01  -0.518784E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.695536E+01   0.133301E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.844208E+01   0.506739E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.610097E+01  -0.570884E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.473329E+01  -0.603988E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.730717E+01  -0.163157E+00   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.328689E+01  -0.157420E+01   0.797205E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.135559E+02  -0.465359E+01  -0.800322E+01  -0.582769E+01  -0.700926E+01  -0.520101E+01  -0.863947E+01  -0.587999E+01  -0.719968E+01  -0.425977E+01  -0.398232E+01   0.131052E+02   0.165440E+01  -0.833483E+00  -0.168420E+01  -0.180069E+01  -0.179884E+01  -0.207641E+01  -0.157290E+01  -0.187115E+01  -0.194526E+01  -0.174253E+01  -0.193077E+01  -0.203568E+01   0.129602E+03   0.173037E+01   0.874618E+01   0.693894E+02   0.167235E+01   0.947116E+02   0.849626E-03  -0.211570E+04  -0.135559E+02   0.307719E+01   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.465359E+01  -0.692293E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.800322E+01   0.185416E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.582769E+01  -0.476460E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.700926E+01  -0.476027E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.520101E+01  -0.374865E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.863947E+01   0.285340E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.587999E+01  -0.652026E+00   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.719968E+01   0.177410E-01   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.425977E+01  -0.114178E+01   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.398232E+01  -0.136932E+01   0.874618E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.130550E+02  -0.664983E+01  -0.896955E+01  -0.604134E+01  -0.671194E+01  -0.765622E+01  -0.434167E+01  -0.814379E+01  -0.535598E+01  -0.538144E+01  -0.337110E+01   0.143746E+02   0.165440E+01  -0.875058E+00  -0.167963E+01  -0.179287E+01  -0.181354E+01  -0.253973E+01  -0.163459E+01  -0.182076E+01  -0.196751E+01  -0.172304E+01  -0.200275E+01  -0.210734E+01   0.129155E+03   0.173202E+01   0.831352E+01   0.501888E+02   0.167259E+01   0.101054E+03   0.498575E-02  -0.212110E+04  -0.130550E+02   0.315179E+01   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.664983E+01   0.530102E-01   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.896955E+01   0.655017E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.604134E+01  -0.325426E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.671194E+01  -0.107003E+01   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.765622E+01   0.440790E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.434167E+01  -0.905540E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.814379E+01   0.157979E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.535598E+01  -0.432679E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.538144E+01  -0.797480E+00   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.337110E+01  -0.162899E+01   0.831352E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.121054E+02  -0.617443E+01  -0.930971E+01  -0.632665E+01  -0.671413E+01  -0.682107E+01  -0.715333E+01  -0.733020E+01  -0.613323E+01  -0.584089E+01  -0.406384E+01   0.140338E+02   0.165440E+01  -0.911481E+00  -0.167963E+01  -0.180249E+01  -0.182251E+01  -0.219453E+01  -0.168586E+01  -0.190792E+01  -0.201464E+01  -0.179416E+01  -0.199698E+01  -0.213824E+01   0.127962E+03   0.173381E+01   0.809290E+01   0.631382E+02   0.166281E+01   0.101055E+03   0.368948E-02  -0.211151E+04  -0.121054E+02   0.276015E+01   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.617443E+01  -0.121932E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.930971E+01   0.719714E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.632665E+01  -0.261773E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.671413E+01  -0.628751E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.682107E+01   0.794635E-01   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.715333E+01  -0.107034E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.733020E+01  -0.191137E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.613323E+01  -0.287204E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.584089E+01  -0.652126E+00   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.406384E+01  -0.143544E+01   0.809290E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.965444E+01  -0.651044E+01  -0.853085E+01  -0.387677E+01  -0.923807E+01  -0.905023E+01  -0.523702E+01  -0.604212E+01  -0.686334E+01  -0.619703E+01  -0.404255E+01   0.158367E+02   0.167049E+01  -0.819289E+00  -0.173330E+01  -0.181490E+01  -0.182961E+01  -0.213274E+01  -0.148202E+01  -0.198054E+01  -0.199355E+01  -0.189825E+01  -0.201726E+01  -0.207636E+01   0.127639E+03   0.173209E+01   0.867759E+01   0.893630E+02   0.169721E+01   0.988400E+02   0.200278E-02  -0.211670E+04  -0.965444E+01   0.251935E+01   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.651044E+01   0.126592E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.853085E+01   0.756869E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.387677E+01  -0.998784E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.923807E+01   0.580709E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.905023E+01   0.139937E+01   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.523702E+01  -0.688724E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.604212E+01  -0.404538E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.686334E+01   0.311892E-01   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.619703E+01  -0.379308E+00   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.404255E+01  -0.127680E+01   0.867759E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.997605E+01  -0.564016E+01  -0.691311E+01  -0.708908E+01  -0.753845E+01  -0.755791E+01  -0.751114E+01  -0.898277E+01  -0.535714E+01  -0.519367E+01  -0.393152E+01   0.148449E+02   0.167049E+01  -0.825011E+00  -0.169632E+01  -0.183909E+01  -0.182961E+01  -0.217508E+01  -0.165333E+01  -0.201704E+01  -0.204771E+01  -0.169693E+01  -0.201726E+01  -0.199611E+01   0.127901E+03   0.173161E+01   0.862365E+01   0.716632E+02   0.166894E+01   0.910022E+02   0.159802E-02  -0.211549E+04  -0.997605E+01   0.245365E+01   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.564016E+01  -0.225555E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.691311E+01   0.305044E-01   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.708908E+01   0.105005E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.753845E+01  -0.204093E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.755791E+01   0.506642E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.751114E+01  -0.318907E-03   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.898277E+01   0.469891E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.535714E+01  -0.327056E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.519367E+01  -0.820359E+00   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.393152E+01  -0.124924E+01   0.862365E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.100479E+02  -0.686889E+01  -0.689320E+01  -0.466310E+01  -0.694558E+01  -0.865068E+01  -0.607126E+01  -0.678296E+01  -0.679413E+01  -0.589763E+01  -0.428382E+01   0.162718E+02   0.165821E+01  -0.889195E+00  -0.168445E+01  -0.183909E+01  -0.168478E+01  -0.199986E+01  -0.161036E+01  -0.188469E+01  -0.198061E+01  -0.174420E+01  -0.202325E+01  -0.210612E+01   0.128969E+03   0.172633E+01   0.785251E+01   0.672178E+02   0.168230E+01   0.962797E+02   0.872571E-02  -0.212099E+04  -0.100479E+02   0.254612E+01   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.686889E+01   0.320497E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.689320E+01   0.118134E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.466310E+01  -0.497920E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.694558E+01  -0.823726E-01   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.865068E+01   0.106785E+01   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.607126E+01  -0.246850E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.678296E+01  -0.115751E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.679413E+01   0.211496E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.589763E+01  -0.501179E+00   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.428382E+01  -0.122339E+01   0.785251E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.999193E+01  -0.795194E+01  -0.888057E+01  -0.540735E+01  -0.855744E+01  -0.639600E+01  -0.708732E+01  -0.698824E+01  -0.542578E+01  -0.503379E+01  -0.380159E+01   0.157269E+02   0.164669E+01  -0.975299E+00  -0.178129E+01  -0.185072E+01  -0.187461E+01  -0.220499E+01  -0.139609E+01  -0.190180E+01  -0.207622E+01  -0.185130E+01  -0.202325E+01  -0.215985E+01   0.129596E+03   0.172141E+01   0.815341E+01   0.581726E+02   0.166962E+01   0.879115E+02   0.615666E-02  -0.211595E+04  -0.999193E+01   0.224967E+01   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.795194E+01   0.475007E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.888057E+01   0.700293E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.540735E+01  -0.539942E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.855744E+01   0.113859E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.639600E+01   0.454747E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.708732E+01   0.136524E-01   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.698824E+01  -0.256031E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.542578E+01  -0.501803E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.503379E+01  -0.875105E+00   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.380159E+01  -0.151082E+01   0.815341E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.107942E+02  -0.604879E+01  -0.815497E+01  -0.722301E+01  -0.686433E+01  -0.755796E+01  -0.660321E+01  -0.713968E+01  -0.521678E+01  -0.684945E+01  -0.375952E+01   0.161536E+02   0.165286E+01  -0.312279E+00  -0.170258E+01  -0.186168E+01  -0.187461E+01  -0.222423E+01  -0.167742E+01  -0.193647E+01  -0.207585E+01  -0.192641E+01  -0.205837E+01  -0.206547E+01   0.129456E+03   0.171812E+01   0.814505E+01   0.785869E+02   0.167864E+01   0.958159E+02   0.204814E-02  -0.211483E+04  -0.107942E+02   0.354795E+01   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.604879E+01  -0.276695E-01   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.815497E+01   0.517578E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.722301E+01   0.164494E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.686433E+01  -0.442119E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.755796E+01   0.553588E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.660321E+01  -0.144662E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.713968E+01  -0.139773E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.521678E+01  -0.639916E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.684945E+01  -0.221316E+00   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.375952E+01  -0.137972E+01   0.814505E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.119398E+02  -0.457597E+01  -0.775939E+01  -0.531412E+01  -0.832687E+01  -0.769156E+01  -0.735373E+01  -0.380443E+01  -0.558033E+01  -0.583552E+01  -0.380647E+01   0.156758E+02   0.165757E+01  -0.589704E+00  -0.177365E+01  -0.184664E+01  -0.176237E+01  -0.208930E+01  -0.158082E+01  -0.193613E+01  -0.205055E+01  -0.196396E+01  -0.198753E+01  -0.208159E+01   0.129966E+03   0.171895E+01   0.794689E+01   0.896567E+02   0.166630E+01   0.904790E+02   0.266182E-02  -0.211720E+04  -0.119398E+02   0.350142E+01   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.457597E+01  -0.692845E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.775939E+01   0.352576E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.531412E+01  -0.408255E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.832687E+01   0.224745E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.769156E+01   0.688420E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.735373E+01   0.874677E-01   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.380443E+01  -0.135841E+01   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.558033E+01  -0.586409E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.583552E+01  -0.526177E+00   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.380647E+01  -0.140034E+01   0.794689E+01   0.000000E+00   0.300000E+01   0.000000E+00
