"b1_10"     "a1"     "c1"     "b2_10"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_9"     "k2_9"     "ktype1_9"     "ktype2_9"
-2.06881     128.458     1.67381     1.38009     164.628     1.68732     0.273485     0.00554957     -1369.96     -2.06881     1.38009     0     0
-2.18829     128.829     1.67014     1.52661     156.563     1.67639     6.95585     0.00193901     -1368.9     -2.18829     1.52661     0     0
-2.11898     129.697     1.66581     1.64672     160.321     1.67871     6.57222     0.000363866     -1364.21     -2.11898     1.64672     0     0
-2.11898     128.959     1.66066     1.40042     162.411     1.63392     2.5424     0.00429645     -1368.03     -2.11898     1.40042     0     0
-2.11898     131.401     1.63643     1.41717     160.852     1.69544     8.15212     0.000675885     -1371.69     -2.11898     1.41717     0     0
-2.02359     130.962     1.6402     1.30086     167.744     1.6984     5.20863     0.000361391     -1365.45     -2.02359     1.30086     0     0
-1.94306     132.337     1.63404     1.20133     177.566     1.69228     11.1121     0.000361391     -1374.81     -1.94306     1.20133     0     0
-2.33929     134.117     1.63257     1.80707     178.209     1.63607     2.54225     0.000132609     -1370.73     -2.33929     1.80707     0     0
-2.14536     133.47     1.63477     1.43282     180.948     1.63607     3.00185     0.000132609     -1365.2     -2.14536     1.43282     0     0
-2.06898     133.863     1.63133     1.18775     175.222     1.63607     2.2316     0.00307627     -1372.36     -2.06898     1.18775     0     0
-2.02644     135.626     1.63244     1.33255     172.96     1.63324     3.40467     0.00223447     -1369.65     -2.02644     1.33255     0     0
-2.07201     136.787     1.63244     1.45038     174.665     1.64068     0.539113     0.00732124     -1367.93     -2.07201     1.45038     0     0
-1.99435     137.823     1.6384     1.45038     173.878     1.67075     1.69138     0.00155091     -1371.46     -1.99435     1.45038     0     0
-1.95985     138.131     1.64445     1.68158     168.107     1.64249     2.0061     0.00481931     -1371.9     -1.95985     1.68158     0     0
-2.0142     139.139     1.64201     1.77019     179.835     1.66461     7.37296     0.0021486     -1367.75     -2.0142     1.77019     0     0
-2.03232     136.802     1.64201     1.37738     184.211     1.64513     7.31595     0.000171338     -1368.63     -2.03232     1.37738     0     0
-2.03232     138.097     1.64136     1.76641     189.034     1.64812     7.28872     0.000171338     -1372.85     -2.03232     1.76641     0     0
-2.03232     137.911     1.64029     1.57595     170.407     1.64031     0.0920692     0.000515084     -1369.2     -2.03232     1.57595     0     0
-2.08596     136.826     1.64176     1.63542     176.463     1.65187     3.35806     0.000515084     -1368.29     -2.08596     1.63542     0     0
-1.99177     135.84     1.64477     1.65003     190.897     1.59921     5.12096     2.18926e-06     -1367.29     -1.99177     1.65003     0     0
-1.94571     137.712     1.64305     1.60906     188.865     1.61952     5.93916     0.000146999     -1370.7     -1.94571     1.60906     0     0
-1.88581     137.304     1.64595     1.33193     187.606     1.59501     0.414934     0.00753109     -1370.74     -1.88581     1.33193     0     0
-2.02568     138.198     1.64636     1.76152     184.882     1.64841     3.15823     0.00203575     -1372.14     -2.02568     1.76152     0     0
-2.0747     138.614     1.64636     1.7276     193.328     1.62406     0.452832     0.00774018     -1371.38     -2.0747     1.7276     0     0
-1.97467     139.744     1.65289     1.57994     194.429     1.64761     2.16975     0.000485536     -1369.6     -1.97467     1.57994     0     0
-1.90667     139.273     1.65453     1.47931     166.075     1.66224     1.23973     0.000485536     -1370.29     -1.90667     1.47931     0     0
-1.94683     138.841     1.65716     1.60997     162.924     1.64673     1.57384     0.00111828     -1367.46     -1.94683     1.60997     0     0
-1.99148     138.734     1.65354     1.66786     179.193     1.62914     2.30544     0.00111828     -1369.32     -1.99148     1.66786     0     0
-2.05571     137.941     1.64912     1.66786     185.88     1.65833     9.74749     0.000337324     -1368.95     -2.05571     1.66786     0     0
-1.97413     138.569     1.65456     1.66836     165.237     1.65833     2.29472     0.00394605     -1374.39     -1.97413     1.66836     0     0
-2.02971     138.643     1.64654     1.49881     180.521     1.65437     6.96692     8.7569e-05     -1370.6     -2.02971     1.49881     0     0
-1.89317     140.142     1.6423     1.25356     187.102     1.65437     7.98407     0.00122854     -1379.63     -1.89317     1.25356     0     0
-1.89317     139.346     1.64423     1.50124     180.101     1.63442     2.8366     0.00122854     -1367.95     -1.89317     1.50124     0     0
-1.90818     139.253     1.64132     1.52435     177.018     1.64855     0.235436     0.00192293     -1363.8     -1.90818     1.52435     0     0
-1.92909     138.66     1.63711     1.43077     182.874     1.64855     5.97243     0.00182936     -1368.33     -1.92909     1.43077     0     0
-1.92909     140.404     1.63827     1.59974     169.549     1.66597     4.46704     0.00421783     -1364.97     -1.92909     1.59974     0     0
-1.99291     141.007     1.63927     1.8028     179.261     1.66597     4.21848     0.00421783     -1368.47     -1.99291     1.8028     0     0
-2.1204     142.882     1.63708     1.77142     175.109     1.63656     4.19027     0.00461048     -1375.47     -2.1204     1.77142     0     0
-1.90908     140.972     1.65527     1.41434     180.661     1.62888     4.83063     0.00356434     -1370.07     -1.90908     1.41434     0     0
-1.9135     140.48     1.65421     1.57352     180.661     1.65116     0.72818     0.00823206     -1375.72     -1.9135     1.57352     0     0
-1.9468     140.806     1.65824     1.5967     177.288     1.61248     0.72818     0.00593547     -1371.76     -1.9468     1.5967     0     0
-1.93902     142.125     1.65858     1.72207     171.252     1.62364     0.725757     0.00379235     -1368.48     -1.93902     1.72207     0     0
-1.84532     142.355     1.65236     1.45369     178.595     1.65498     1.30526     0.00340439     -1368.4     -1.84532     1.45369     0     0
-1.9403     141.585     1.65582     1.46844     172.357     1.65238     1.30526     0.00106677     -1366.69     -1.9403     1.46844     0     0
-1.9403     142.145     1.64884     1.60146     170.658     1.67316     4.34373     0.000906961     -1373.67     -1.9403     1.60146     0     0
-2.01175     140.58     1.65577     1.62055     155.11     1.67898     4.96477     0.000906961     -1368.25     -2.01175     1.62055     0     0
-1.86422     140.683     1.65577     1.59733     162.856     1.62946     2.65506     0.00170222     -1367.36     -1.86422     1.59733     0     0
-2.00621     140.36     1.63563     1.3797     178.77     1.60911     2.02088     0.00568243     -1371.88     -2.00621     1.3797     0     0
-1.94025     138.887     1.64203     1.39362     172.565     1.63445     4.24132     0.00101567     -1364.35     -1.94025     1.39362     0     0
-1.8906     137.283     1.64428     1.66043     172.125     1.66109     4.68532     0.00101567     -1372.56     -1.8906     1.66043     0     0
-2.01981     137.229     1.64078     1.64809     177.474     1.62717     1.31252     0.0037337     -1366.32     -2.01981     1.64809     0     0
-1.9742     137.325     1.64043     1.34974     166.61     1.67464     0.911176     0.00533727     -1366.51     -1.9742     1.34974     0     0
-2.04283     137.955     1.63281     1.62386     176.822     1.67464     2.02894     0.00198593     -1364.92     -2.04283     1.62386     0     0
-2.04275     138.136     1.62558     1.60853     176.822     1.63886     3.9176     0.00530831     -1365.74     -2.04275     1.60853     0     0
-2.05894     139.729     1.61562     1.36817     177.856     1.68556     0.374889     0.00306246     -1369.62     -2.05894     1.36817     0     0
-2.01122     139.047     1.62259     1.35096     181.42     1.69185     2.24595     0.00169392     -1366.85     -2.01122     1.35096     0     0
-2.1894     139.662     1.62259     1.75545     178.72     1.64726     2.28295     0.00185158     -1367.35     -2.1894     1.75545     0     0
-1.95174     139.945     1.62124     1.42971     168.168     1.63568     2.63271     0.00489546     -1367.41     -1.95174     1.42971     0     0
-2.10035     139.555     1.61867     1.23445     158.753     1.6514     6.80129     0.000767517     -1371.52     -2.10035     1.23445     0     0
-2.12541     140.339     1.61867     1.34345     165.717     1.65405     3.04909     0.00501225     -1378.98     -2.12541     1.34345     0     0
-2.12541     140.209     1.62285     1.5638     165.539     1.6646     1.70439     0.000508611     -1368.96     -2.12541     1.5638     0     0
-2.07958     140.392     1.61942     1.24108     155.98     1.7026     2.54854     0.000920925     -1370.09     -2.07958     1.24108     0     0
-1.96005     142.712     1.61942     1.49465     151.722     1.68673     5.19651     0.011619     -1376.27     -1.96005     1.49465     0     0
-2.06864     141.384     1.62608     1.4024     146.697     1.67783     7.52609     2.5473e-05     -1374.31     -2.06864     1.4024     0     0
-1.93294     140.993     1.62478     1.33427     152.999     1.67783     1.06118     2.5473e-05     -1373.03     -1.93294     1.33427     0     0
-1.991     141.396     1.62509     1.49626     160.338     1.6696     1.96735     0.000388108     -1366.98     -1.991     1.49626     0     0
-2.02548     140.881     1.6123     1.64694     185.38     1.65533     1.98411     0.00660955     -1371.89     -2.02548     1.64694     0     0
-2.01522     141.326     1.6123     1.48309     190.363     1.65533     1.04939     0.00244701     -1368.52     -2.01522     1.48309     0     0
-2.03363     141.73     1.61521     1.48309     178.296     1.65026     7.27334     0.00268906     -1369.38     -2.03363     1.48309     0     0
-2.02643     141.484     1.61521     1.24865     173.639     1.6496     4.10653     0.00063636     -1369.39     -2.02643     1.24865     0     0
-1.98812     141.167     1.62894     1.61567     179.013     1.6434     6.15283     0.00474055     -1370.83     -1.98812     1.61567     0     0
-2.03601     141.167     1.64223     1.68171     182.038     1.65734     3.01174     0.0045441     -1371.07     -2.03601     1.68171     0     0
-2.02008     140.309     1.65166     1.91379     181.615     1.60408     7.8684     0.00215077     -1372.07     -2.02008     1.91379     0     0
-1.88807     138.687     1.65124     1.65361     182.698     1.60408     6.99448     0.00487117     -1372.01     -1.88807     1.65361     0     0
-1.93946     136.862     1.65195     1.53437     182.698     1.63162     4.64934     0.000692655     -1381.62     -1.93946     1.53437     0     0
-2.06149     137.21     1.65485     1.72203     185.232     1.62806     2.59111     0.00365553     -1364.79     -2.06149     1.72203     0     0
-2.02876     137.934     1.65747     1.62932     179.658     1.639     0.0469309     0.00210355     -1365.48     -2.02876     1.62932     0     0
-1.94784     137.351     1.65444     1.54815     169.878     1.65562     8.48544     0.00179217     -1370.33     -1.94784     1.54815     0     0
-2.07845     138.296     1.66181     1.81239     159.467     1.6565     0.319266     0.00554922     -1371.72     -2.07845     1.81239     0     0
-1.99023     137.087     1.66922     1.65651     177.531     1.62292     2.15568     0.0015818     -1366.19     -1.99023     1.65651     0     0
-1.93026     136.611     1.66257     1.57978     189.572     1.60389     4.69168     0.0015818     -1367.45     -1.93026     1.57978     0     0
-1.93026     136.336     1.6628     1.54998     183.264     1.63489     0.315823     0.00361254     -1366.8     -1.93026     1.54998     0     0
-1.81897     136.033     1.64917     1.26979     181.509     1.63122     0.113072     0.00403126     -1371.45     -1.81897     1.26979     0     0
-1.89848     136.097     1.65966     1.55562     168.139     1.6325     3.674     0.00519813     -1366.73     -1.89848     1.55562     0     0
-1.93885     137.171     1.65121     1.45356     193.067     1.61993     9.09603     0.00111978     -1372.35     -1.93885     1.45356     0     0
-2.05218     137.171     1.64706     1.54641     178.468     1.63945     4.21663     0.00370901     -1363.95     -2.05218     1.54641     0     0
-1.98663     137.396     1.64311     1.60614     188.931     1.62537     0.202948     0.000212669     -1368.64     -1.98663     1.60614     0     0
-1.98584     139.106     1.64311     1.6563     175.809     1.60915     4.69168     0.00391833     -1375.34     -1.98584     1.6563     0     0
-2.12193     137.527     1.63659     1.59946     174.901     1.65207     9.41584     0.000341937     -1369.61     -2.12193     1.59946     0     0
-2.13593     137.632     1.63659     1.60734     180.779     1.64714     5.18341     0.00199101     -1367.08     -2.13593     1.60734     0     0
-2.01608     137.087     1.64404     1.60734     187.587     1.62203     3.93012     0.00387956     -1370.72     -2.01608     1.60734     0     0
-2.01608     137.222     1.64404     1.58104     182.932     1.63825     5.78936     0.0014838     -1365.92     -2.01608     1.58104     0     0
-2.01608     136.961     1.64984     1.562     169.538     1.61572     0.826587     0.00757472     -1366.01     -2.01608     1.562     0     0
-2.00949     137.276     1.65476     1.57255     160.911     1.68672     5.21749     0.00270045     -1372.01     -2.00949     1.57255     0     0
-2.00949     137.421     1.65011     1.80306     174.697     1.68672     2.99663     0.00208036     -1369.98     -2.00949     1.80306     0     0
-1.99449     136.658     1.65436     1.38348     173.46     1.63891     0.0680691     0.00113151     -1364.22     -1.99449     1.38348     0     0
-1.84033     139.366     1.6441     1.41759     165.865     1.67899     3.14176     0.00342093     -1366.99     -1.84033     1.41759     0     0
-2.02575     139.366     1.64469     1.43712     166.51     1.68934     1.02425     0.00313642     -1369.19     -2.02575     1.43712     0     0
-1.99546     140.326     1.64469     1.60162     168.948     1.6506     5.15585     0.00203756     -1370.68     -1.99546     1.60162     0     0
-1.99546     140.28     1.64204     1.48969     168.948     1.64644     6.05479     0.00039903     -1363.12     -1.99546     1.48969     0     0
-1.94415     137.662     1.65195     1.5534     173.457     1.66255     0.428065     0.00039903     -1371.12     -1.94415     1.5534     0     0
-1.94415     136.993     1.6546     1.47331     168.979     1.66255     5.89027     0.00039903     -1367.83     -1.94415     1.47331     0     0
-2.07288     137.118     1.65226     1.63727     175.475     1.61993     6.11331     0.00884676     -1369.32     -2.07288     1.63727     0     0
-1.95514     135.557     1.65226     1.66031     170.051     1.67587     1.51851     0.000651679     -1375.32     -1.95514     1.66031     0     0
-2.06321     135.079     1.65967     1.50277     151.617     1.67587     4.80145     0.0072414     -1366.44     -2.06321     1.50277     0     0
-2.07859     133.732     1.67436     1.72799     159.135     1.67587     1.77686     0.00900227     -1369.51     -2.07859     1.72799     0     0
-2.025     133.194     1.67436     1.5969     167.661     1.6348     4.79831     0.0014611     -1367     -2.025     1.5969     0     0
-2.025     133.749     1.67436     1.65288     162.162     1.63984     4.9809     0.0041047     -1366.51     -2.025     1.65288     0     0
-2.02412     133.64     1.67474     1.56636     172.1     1.66827     5.21668     0.00184544     -1365.1     -2.02412     1.56636     0     0
-2.02412     134.247     1.66447     1.56636     178.239     1.64572     0.771187     0.00427014     -1363.74     -2.02412     1.56636     0     0
-1.94822     133.069     1.66738     1.34667     165.911     1.65378     2.87637     0.000533197     -1367.29     -1.94822     1.34667     0     0
-2.02843     130.897     1.67492     1.77995     160.543     1.66677     1.04052     0.00893469     -1370.5     -2.02843     1.77995     0     0
-2.0461     133.071     1.66573     1.96179     166.067     1.6631     0.797475     0.0011048     -1373.97     -2.0461     1.96179     0     0
-1.93755     132.457     1.67172     1.31834     159.338     1.65778     3.62693     0.00244731     -1369.3     -1.93755     1.31834     0     0
-1.98776     129.142     1.67867     1.36166     161.487     1.62822     3.62693     0.00244163     -1364.88     -1.98776     1.36166     0     0
-1.98776     130.733     1.67154     1.41679     167.001     1.65217     7.18928     0.00068434     -1367.17     -1.98776     1.41679     0     0
-1.9997     131.581     1.66825     1.49195     161.258     1.64972     2.48857     0.00240403     -1364.43     -1.9997     1.49195     0     0
-2.04493     133.786     1.66092     1.49195     144.512     1.67148     9.27635     0.000577698     -1366.76     -2.04493     1.49195     0     0
-2.04493     134.516     1.66092     1.39759     158.198     1.67906     0.193697     0.00203109     -1367.61     -2.04493     1.39759     0     0
-2.03532     133.035     1.66092     1.59625     154.734     1.67906     7.20023     8.57069e-05     -1367.93     -2.03532     1.59625     0     0
-2.10133     133.365     1.66299     1.5827     158.602     1.65569     2.11028     0.0049465     -1369.99     -2.10133     1.5827     0     0
-2.12103     132.503     1.66156     1.72811     167.432     1.64732     1.5061     0.00354251     -1372.19     -2.12103     1.72811     0     0
-2.0347     133.391     1.66829     1.44987     172.325     1.61679     2.26388     0.00189047     -1371.65     -2.0347     1.44987     0     0
-1.84898     134.766     1.66803     1.43872     156.574     1.62717     0.663357     0.000630248     -1373.66     -1.84898     1.43872     0     0
-2.01074     134.766     1.65099     1.32091     157.459     1.62753     2.14666     0.00679769     -1370.48     -2.01074     1.32091     0     0
-2.08862     134.638     1.64312     1.50118     160.879     1.62762     4.30916     0.00390436     -1367.34     -2.08862     1.50118     0     0
-2.08171     134.691     1.62978     1.16271     168.082     1.62701     4.3033     0.0080882     -1370.67     -2.08171     1.16271     0     0
-2.16322     131.731     1.63826     1.44755     176.432     1.62116     5.73278     0.000268199     -1367.51     -2.16322     1.44755     0     0
-2.05997     130.237     1.63548     1.34265     176.413     1.63868     8.13293     0.000683512     -1374.72     -2.05997     1.34265     0     0
-2.13427     130.921     1.63173     1.35897     170.189     1.70025     0.707839     0.000683512     -1374.4     -2.13427     1.35897     0     0
-1.9973     130.756     1.63349     1.30847     183.196     1.60624     1.63562     0.0027998     -1368.47     -1.9973     1.30847     0     0
-2.18558     132.4     1.63557     1.36571     186.018     1.65896     0.735305     0.00340234     -1376.59     -2.18558     1.36571     0     0
-1.96492     131.704     1.65875     1.41731     169.896     1.64066     9.05069     0.00264353     -1364.53     -1.96492     1.41731     0     0
-2.12443     131.287     1.64835     1.42214     174.647     1.66018     3.97378     0.00467567     -1365.31     -2.12443     1.42214     0     0
-2.01434     130.223     1.64307     1.39287     165.356     1.62509     1.26121     0.00178432     -1365.92     -2.01434     1.39287     0     0
-2.16017     129.412     1.6268     1.38143     171.01     1.68461     2.54224     0.00178432     -1365.8     -2.16017     1.38143     0     0
-2.14364     130.734     1.62366     1.34014     175.691     1.6876     0.180679     0.00269012     -1370.01     -2.14364     1.34014     0     0
-2.17965     130.734     1.61796     1.45472     176.978     1.6876     5.39423     0.000267039     -1371.72     -2.17965     1.45472     0     0
-2.21183     129.389     1.61636     1.31261     173.489     1.66301     2.24059     0.000267039     -1366.78     -2.21183     1.31261     0     0
-2.31111     128.924     1.61675     1.60951     175.611     1.65766     1.90366     0.00490044     -1368.11     -2.31111     1.60951     0     0
-2.18329     130.269     1.62055     1.21483     175.611     1.65766     0.324701     0.00765354     -1368.74     -2.18329     1.21483     0     0
-2.33153     131.926     1.62059     1.56766     176.218     1.64933     0.324701     0.0104087     -1368.32     -2.33153     1.56766     0     0
-2.33153     133.07     1.61756     1.56307     200.281     1.60589     3.07692     0.00431898     -1373.38     -2.33153     1.56307     0     0
-2.21684     133.934     1.61037     1.53012     188.785     1.64786     4.33617     0.000298258     -1370.57     -2.21684     1.53012     0     0
-2.18705     132.928     1.6123     1.10547     177.332     1.63456     5.34933     0.00154693     -1375.39     -2.18705     1.10547     0     0
-2.27866     131.548     1.6123     1.50025     187.235     1.6471     2.36439     0.00211492     -1368     -2.27866     1.50025     0     0
-2.08807     133.164     1.61506     1.4852     178.519     1.66072     5.90524     0.00938249     -1381.68     -2.08807     1.4852     0     0
-2.08972     132.885     1.62258     1.31661     182.047     1.6456     6.77238     0.0068713     -1371.15     -2.08972     1.31661     0     0
-2.02982     134.4     1.61539     1.31661     178.61     1.6216     1.57135     0.00326136     -1369.85     -2.02982     1.31661     0     0
-2.11661     134.442     1.61049     1.26093     171.721     1.67402     2.3664     0.0065644     -1369.33     -2.11661     1.26093     0     0
-2.11079     135.587     1.61049     1.33848     171.787     1.67402     2.26119     0.00552617     -1369.48     -2.11079     1.33848     0     0
-2.17365     134.935     1.61671     1.45608     168.16     1.67402     4.53186     0.00269929     -1373.75     -2.17365     1.45608     0     0
-2.12367     135.405     1.62164     1.4291     169.362     1.67402     1.83338     0.00295828     -1369.66     -2.12367     1.4291     0     0
-1.99947     136.149     1.62573     1.58762     171.858     1.66911     1.83016     0.00576046     -1370.09     -1.99947     1.58762     0     0
-2.06725     135.844     1.6233     1.4806     177.586     1.65328     1.44728     0.00610707     -1363.78     -2.06725     1.4806     0     0
-2.13673     135.589     1.61903     1.4806     183.051     1.64313     0.307128     0.00633408     -1372.01     -2.13673     1.4806     0     0
-1.98774     135.522     1.62198     1.20492     166.898     1.68395     3.08354     0.00175611     -1375.78     -1.98774     1.20492     0     0
-2.00149     133.66     1.62855     1.36024     167.296     1.65949     1.97054     0.00231633     -1366.22     -2.00149     1.36024     0     0
-2.09944     133.947     1.6349     1.53451     170.033     1.65949     4.38962     0.00281112     -1365.33     -2.09944     1.53451     0     0
-2.07246     131.999     1.65123     1.4219     163.098     1.65966     3.13576     0.00281112     -1372.1     -2.07246     1.4219     0     0
-1.893     132.297     1.66081     1.36157     168.989     1.64796     1.33751     0.00306763     -1363.79     -1.893     1.36157     0     0
-2.11291     132.771     1.64525     1.61322     182.674     1.65128     1.30995     0.00627229     -1369.24     -2.11291     1.61322     0     0
-1.95674     133.421     1.65088     1.26858     173.682     1.66977     0.53289     0.00442283     -1365.43     -1.95674     1.26858     0     0
-1.85149     134.042     1.6529     1.3723     178.51     1.62985     2.76683     0.00504099     -1367.91     -1.85149     1.3723     0     0
-1.82919     134.232     1.6529     1.13739     174.287     1.64568     4.28126     0.00612843     -1373.42     -1.82919     1.13739     0     0
-1.99517     132.863     1.65975     1.33759     164.182     1.66535     8.98431     0.0039485     -1365.7     -1.99517     1.33759     0     0
-1.99517     131.123     1.66856     1.51343     168.382     1.63384     7.61146     0.00345664     -1372.82     -1.99517     1.51343     0     0
-1.91872     131.123     1.66525     1.41669     177.074     1.64928     1.42124     0.00108789     -1376.97     -1.91872     1.41669     0     0
-2.06114     131.162     1.66525     1.35895     173.422     1.65323     2.22493     0.00678288     -1367.56     -2.06114     1.35895     0     0
-2.04014     133.204     1.65313     1.50185     189.799     1.63218     4.47232     0.00259393     -1370.49     -2.04014     1.50185     0     0
-2.04014     132.617     1.65093     1.57808     187.627     1.63218     13.9894     0.000784384     -1374.03     -2.04014     1.57808     0     0
-2.18807     129.346     1.65424     1.46408     193.531     1.62561     0.0992939     0.00633917     -1369.76     -2.18807     1.46408     0     0
-2.05524     127.626     1.66196     1.42628     205.586     1.60182     6.89619     0.005659     -1369.77     -2.05524     1.42628     0     0
-2.05524     128.609     1.65827     1.57173     193.655     1.61207     1.27744     0.0031097     -1364.77     -2.05524     1.57173     0     0
-2.16868     128.609     1.66245     1.70066     183.232     1.60159     5.11922     0.0031097     -1373.09     -2.16868     1.70066     0     0
-2.14569     129.644     1.65627     1.72583     175.687     1.65114     2.10437     0.00097205     -1366.38     -2.14569     1.72583     0     0
-2.07863     131.429     1.67194     1.8544     170.102     1.642     3.76232     0.00529927     -1368.63     -2.07863     1.8544     0     0
-2.1325     131.429     1.67194     1.64528     160.005     1.64873     0.890397     0.00470968     -1365.7     -2.1325     1.64528     0     0
-2.08194     134.448     1.66808     1.73517     150.198     1.68949     7.55678     0.00412444     -1374.68     -2.08194     1.73517     0     0
-2.04574     135.899     1.66349     1.56454     166.098     1.65371     4.39447     0.00271911     -1370.7     -2.04574     1.56454     0     0
-2.02152     136.06     1.66349     1.53279     156.589     1.65202     2.6426     0.00187822     -1365.41     -2.02152     1.53279     0     0
-1.98942     135.406     1.66164     1.43436     161.023     1.65587     1.46639     0.00789     -1370.65     -1.98942     1.43436     0     0
-1.88224     134.173     1.67046     1.31171     151.459     1.65688     1.96975     0.00860459     -1370.23     -1.88224     1.31171     0     0
-1.88224     136.127     1.66664     1.45105     149.405     1.66259     7.89365     0.0021089     -1370.03     -1.88224     1.45105     0     0
-1.73758     137.116     1.66083     1.1355     160.576     1.65871     0.330422     0.00144725     -1369.66     -1.73758     1.1355     0     0
-1.71556     137.822     1.65168     1.10525     164.974     1.68943     1.91112     0.00144725     -1371.92     -1.71556     1.10525     0     0
-1.93368     139.376     1.65059     1.56925     167.663     1.6891     5.15143     0.00245926     -1363.37     -1.93368     1.56925     0     0
-1.82514     139.792     1.64545     1.39067     171.962     1.64838     0.990801     0.00316105     -1367.63     -1.82514     1.39067     0     0
-1.9432     141.064     1.63349     1.41044     173.536     1.64838     5.15637     0.000579104     -1369.84     -1.9432     1.41044     0     0
-2.01486     142.123     1.6308     1.64804     170.994     1.68532     0.836813     0.00532579     -1369.98     -2.01486     1.64804     0     0
-2.15012     142.079     1.63099     1.71988     191.977     1.63277     3.04741     0.00363009     -1368.99     -2.15012     1.71988     0     0
-2.15012     142.957     1.62155     1.78521     180.696     1.6729     4.08171     0.000516351     -1375.94     -2.15012     1.78521     0     0
-1.98026     143.894     1.62155     1.50868     175.057     1.6729     8.00253     0.000516351     -1365.85     -1.98026     1.50868     0     0
-2.0206     145.192     1.6183     1.60319     170.01     1.65271     1.67854     0.000516351     -1369.16     -2.0206     1.60319     0     0
-1.9982     144.965     1.62619     1.70804     171.208     1.66156     2.6672     0.00553385     -1366.98     -1.9982     1.70804     0     0
-2.07233     144.751     1.62619     1.6664     178.04     1.69443     9.94073     0.000376484     -1374.68     -2.07233     1.6664     0     0
-1.80604     145.176     1.63008     1.31916     168.312     1.69443     7.62237     7.16678e-05     -1378.02     -1.80604     1.31916     0     0
-1.80604     143.1     1.63686     1.26996     167.068     1.64152     2.75518     0.000851683     -1371.36     -1.80604     1.26996     0     0
-2.0512     143.796     1.62681     1.61897     176.666     1.67702     3.69628     0.000152874     -1369.97     -2.0512     1.61897     0     0
-1.83304     143.75     1.62098     1.57993     166.645     1.67702     0.734515     0.00215048     -1373.53     -1.83304     1.57993     0     0
-1.85783     144.126     1.62279     1.32685     166.645     1.6683     0.315876     0.00199384     -1371.82     -1.85783     1.32685     0     0
-1.93119     142.999     1.63302     1.55425     172.27     1.64272     3.21527     0.00436879     -1369.58     -1.93119     1.55425     0     0
-2.04269     140.82     1.63571     1.7472     192.124     1.64619     1.20869     0.00568187     -1369.45     -2.04269     1.7472     0     0
-2.14646     139.721     1.6428     1.72123     167.981     1.64619     1.93645     0.00269605     -1372.59     -2.14646     1.72123     0     0
-2.2088     137.646     1.64292     1.72667     175.686     1.67803     2.82216     0.0032145     -1370.66     -2.2088     1.72667     0     0
-2.05455     137.644     1.64292     1.46951     186.457     1.62748     5.35468     0.00349982     -1368.86     -2.05455     1.46951     0     0
-1.98312     138.494     1.63777     1.53194     176.401     1.61456     2.0868     0.0115276     -1375.17     -1.98312     1.53194     0     0
-1.982     138.682     1.63883     1.47551     181.1     1.64829     0.514297     0.0124593     -1366.49     -1.982     1.47551     0     0
-2.13861     136.577     1.65135     1.49893     173.963     1.63626     0.514297     0.00986574     -1369.46     -2.13861     1.49893     0     0
-2.00269     139.198     1.64163     1.55344     182.771     1.63626     2.11368     0.000368443     -1365.87     -2.00269     1.55344     0     0
-2.00269     137.334     1.64047     1.7635     200.265     1.63626     5.97641     0.00546949     -1372.34     -2.00269     1.7635     0     0
-2.08065     137.053     1.63872     1.41953     178.569     1.6726     7.28134     0.00136523     -1367.03     -2.08065     1.41953     0     0
-2.09033     136.829     1.64513     1.55334     166.953     1.66619     0.108517     0.00645294     -1369.39     -2.09033     1.55334     0     0
-1.99478     138.844     1.63927     1.79763     176.855     1.66619     0.0919534     0.00692289     -1366.83     -1.99478     1.79763     0     0
-1.95717     142.75     1.63467     1.64065     167.639     1.65305     2.86524     0.0137986     -1373.99     -1.95717     1.64065     0     0
-1.95717     141.443     1.62877     1.3587     176.442     1.65305     6.85867     0.00196134     -1369.3     -1.95717     1.3587     0     0
-2.00151     141.66     1.62469     1.40326     170.178     1.65742     3.1901     0.00512033     -1377.56     -2.00151     1.40326     0     0
-1.98533     142.796     1.62411     1.47931     166.553     1.65442     0.452207     0.00166096     -1365.47     -1.98533     1.47931     0     0
-1.98533     143.134     1.62411     1.47931     187.244     1.64535     1.63142     0.00642669     -1380.44     -1.98533     1.47931     0     0
-1.91325     144.484     1.62082     1.58518     179.02     1.65178     2.88157     0.00746294     -1369.88     -1.91325     1.58518     0     0
-1.98385     143.209     1.62789     1.78578     154.327     1.68748     0.788086     0.00434915     -1376.63     -1.98385     1.78578     0     0
-2.04243     142.944     1.62929     1.42967     152.691     1.66047     9.65127     0.0022864     -1372.44     -2.04243     1.42967     0     0
-2.05056     141.543     1.62818     1.3568     152.691     1.64791     0.507462     0.00104961     -1371.17     -2.05056     1.3568     0     0
-2.09416     139.515     1.62774     1.44592     171.085     1.65063     0.546143     0.000850123     -1368.84     -2.09416     1.44592     0     0
-2.07926     140.345     1.63733     1.68757     162.491     1.68836     0.149544     0.00184055     -1370     -2.07926     1.68757     0     0
-1.95418     140.434     1.63744     1.30247     164.464     1.63509     6.83804     0.000206866     -1365.57     -1.95418     1.30247     0     0
-2.0846     139.273     1.63614     1.83758     169.532     1.63504     2.808     0.000786207     -1371.42     -2.0846     1.83758     0     0
-2.05879     139.017     1.64353     1.49458     181.751     1.61032     0.859093     0.00519679     -1367.97     -2.05879     1.49458     0     0
