Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.769001E+03;  0.000000E+00; -0.768311E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.765483E+03;  0.000000E+00; -0.764793E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.765452E+03;  0.000000E+00; -0.764762E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.758999E+03;  0.000000E+00; -0.758309E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.756221E+03;  0.000000E+00; -0.755531E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.754018E+03;  0.000000E+00; -0.753329E+03
  0.574524E+04;  0.103423E+04;  0.774292E-02;  0.689750E+00; -0.754990E+03;  0.000000E+00; -0.754300E+03
  0.569333E+04;  0.103282E+04;  0.123299E-01;  0.688599E+00; -0.753843E+03;  0.000000E+00; -0.753154E+03
  0.561437E+04;  0.102573E+04;  0.166595E-01;  0.687030E+00; -0.752897E+03;  0.000000E+00; -0.752210E+03
  0.557313E+04;  0.103351E+04;  0.158030E-01;  0.687378E+00; -0.752178E+03;  0.000000E+00; -0.751491E+03
  0.551194E+04;  0.104135E+04;  0.142668E-01;  0.687955E+00; -0.751584E+03;  0.000000E+00; -0.750896E+03
  0.551561E+04;  0.104500E+04;  0.158794E-01;  0.687347E+00; -0.751493E+03;  0.000000E+00; -0.750806E+03
  0.558214E+04;  0.106808E+04;  0.150025E-01;  0.687686E+00; -0.751102E+03;  0.000000E+00; -0.750414E+03
  0.553893E+04;  0.106657E+04;  0.186038E-01;  0.686173E+00; -0.750951E+03;  0.000000E+00; -0.750265E+03
  0.547263E+04;  0.105917E+04;  0.174559E-01;  0.686691E+00; -0.751086E+03;  0.000000E+00; -0.750399E+03
  0.551159E+04;  0.104754E+04;  0.171258E-01;  0.686833E+00; -0.751418E+03;  0.000000E+00; -0.750731E+03
  0.551231E+04;  0.107873E+04;  0.154521E-01;  0.687515E+00; -0.750565E+03;  0.000000E+00; -0.749878E+03
  0.555748E+04;  0.106757E+04;  0.189213E-01;  0.686024E+00; -0.750996E+03;  0.000000E+00; -0.750310E+03
  0.553327E+04;  0.106745E+04;  0.195404E-01;  0.685727E+00; -0.750918E+03;  0.000000E+00; -0.750232E+03
  0.557170E+04;  0.107019E+04;  0.220626E-01;  0.684415E+00; -0.751010E+03;  0.000000E+00; -0.750326E+03
  0.553517E+04;  0.107594E+04;  0.216729E-01;  0.684628E+00; -0.750718E+03;  0.000000E+00; -0.750033E+03
  0.541028E+04;  0.106772E+04;  0.182722E-01;  0.686326E+00; -0.751135E+03;  0.000000E+00; -0.750448E+03
  0.535333E+04;  0.105254E+04;  0.139025E-01;  0.688083E+00; -0.751868E+03;  0.000000E+00; -0.751180E+03
  0.542260E+04;  0.105404E+04;  0.132195E-01;  0.688315E+00; -0.751320E+03;  0.000000E+00; -0.750632E+03
  0.533575E+04;  0.104194E+04;  0.131259E-01;  0.688346E+00; -0.752295E+03;  0.000000E+00; -0.751607E+03
  0.534839E+04;  0.106563E+04;  0.959378E-02;  0.689349E+00; -0.751543E+03;  0.000000E+00; -0.750853E+03
  0.532897E+04;  0.107251E+04;  0.426261E-02;  0.690272E+00; -0.751523E+03;  0.000000E+00; -0.750833E+03
  0.544793E+04;  0.108769E+04;  0.614293E-02;  0.690028E+00; -0.750388E+03;  0.000000E+00; -0.749698E+03
  0.543982E+04;  0.110898E+04;  0.317402E-02;  0.690373E+00; -0.750031E+03;  0.000000E+00; -0.749341E+03
  0.559522E+04;  0.111965E+04; -0.236975E-02;  0.690429E+00; -0.749974E+03;  0.000000E+00; -0.749284E+03
  0.550811E+04;  0.113299E+04;  0.192621E-02;  0.690453E+00; -0.749511E+03;  0.000000E+00; -0.748821E+03
  0.534642E+04;  0.111156E+04;  0.423914E-02;  0.690275E+00; -0.750704E+03;  0.000000E+00; -0.750014E+03
  0.540541E+04;  0.112118E+04;  0.103562E-01;  0.689159E+00; -0.750118E+03;  0.000000E+00; -0.749429E+03
  0.540541E+04;  0.109950E+04;  0.755939E-02;  0.689785E+00; -0.750409E+03;  0.000000E+00; -0.749720E+03
  0.549452E+04;  0.108778E+04;  0.872498E-02;  0.689548E+00; -0.750314E+03;  0.000000E+00; -0.749624E+03
  0.543373E+04;  0.110151E+04;  0.106030E-01;  0.689094E+00; -0.750239E+03;  0.000000E+00; -0.749550E+03
  0.549482E+04;  0.110419E+04;  0.150148E-01;  0.687681E+00; -0.750034E+03;  0.000000E+00; -0.749346E+03
  0.553929E+04;  0.106642E+04;  0.116106E-01;  0.688814E+00; -0.750914E+03;  0.000000E+00; -0.750225E+03
  0.556071E+04;  0.106946E+04;  0.112750E-01;  0.688910E+00; -0.750925E+03;  0.000000E+00; -0.750236E+03
  0.560373E+04;  0.108577E+04;  0.171148E-01;  0.686838E+00; -0.750768E+03;  0.000000E+00; -0.750081E+03
  0.560135E+04;  0.108577E+04;  0.119531E-01;  0.688713E+00; -0.750747E+03;  0.000000E+00; -0.750059E+03
  0.567221E+04;  0.108951E+04;  0.845105E-02;  0.689607E+00; -0.751395E+03;  0.000000E+00; -0.750705E+03
  0.555582E+04;  0.111938E+04;  0.833637E-02;  0.689631E+00; -0.749783E+03;  0.000000E+00; -0.749093E+03
  0.548108E+04;  0.111222E+04;  0.798347E-02;  0.689703E+00; -0.749874E+03;  0.000000E+00; -0.749185E+03
  0.560417E+04;  0.112287E+04;  0.111930E-01;  0.688933E+00; -0.749932E+03;  0.000000E+00; -0.749243E+03
  0.560489E+04;  0.113610E+04;  0.871202E-02;  0.689551E+00; -0.749704E+03;  0.000000E+00; -0.749014E+03
  0.562142E+04;  0.114722E+04;  0.116717E-01;  0.688797E+00; -0.749615E+03;  0.000000E+00; -0.748926E+03
  0.548599E+04;  0.113452E+04;  0.126330E-01;  0.688504E+00; -0.749564E+03;  0.000000E+00; -0.748876E+03
  0.549456E+04;  0.113390E+04;  0.149871E-01;  0.687692E+00; -0.749566E+03;  0.000000E+00; -0.748878E+03
  0.551035E+04;  0.115384E+04;  0.179245E-01;  0.686483E+00; -0.749307E+03;  0.000000E+00; -0.748621E+03
  0.553640E+04;  0.114889E+04;  0.236894E-01;  0.683485E+00; -0.749369E+03;  0.000000E+00; -0.748686E+03
  0.554896E+04;  0.115457E+04;  0.241309E-01;  0.683221E+00; -0.749301E+03;  0.000000E+00; -0.748618E+03
  0.554540E+04;  0.116788E+04;  0.254672E-01;  0.682392E+00; -0.749158E+03;  0.000000E+00; -0.748476E+03
  0.559145E+04;  0.116706E+04;  0.223771E-01;  0.684240E+00; -0.749214E+03;  0.000000E+00; -0.748529E+03
  0.564937E+04;  0.116049E+04;  0.274664E-01;  0.681069E+00; -0.749574E+03;  0.000000E+00; -0.748893E+03
  0.565251E+04;  0.112222E+04;  0.350304E-01;  0.675160E+00; -0.750307E+03;  0.000000E+00; -0.749632E+03
  0.553202E+04;  0.114137E+04;  0.265352E-01;  0.681698E+00; -0.749488E+03;  0.000000E+00; -0.748806E+03
  0.567185E+04;  0.115753E+04;  0.277594E-01;  0.680867E+00; -0.749786E+03;  0.000000E+00; -0.749106E+03
  0.570647E+04;  0.113756E+04;  0.308051E-01;  0.678637E+00; -0.750497E+03;  0.000000E+00; -0.749818E+03
  0.560076E+04;  0.111831E+04;  0.318542E-01;  0.677816E+00; -0.750050E+03;  0.000000E+00; -0.749372E+03
  0.565903E+04;  0.114367E+04;  0.295909E-01;  0.679554E+00; -0.749921E+03;  0.000000E+00; -0.749241E+03
  0.555318E+04;  0.115406E+04;  0.260638E-01;  0.682008E+00; -0.749319E+03;  0.000000E+00; -0.748637E+03
  0.558942E+04;  0.115283E+04;  0.223639E-01;  0.684248E+00; -0.749387E+03;  0.000000E+00; -0.748703E+03
  0.553902E+04;  0.115340E+04;  0.285925E-01;  0.680280E+00; -0.749341E+03;  0.000000E+00; -0.748661E+03
  0.564683E+04;  0.114675E+04;  0.283623E-01;  0.680444E+00; -0.749776E+03;  0.000000E+00; -0.749096E+03
  0.570650E+04;  0.115344E+04;  0.259796E-01;  0.682063E+00; -0.750193E+03;  0.000000E+00; -0.749511E+03
  0.581286E+04;  0.115039E+04;  0.236320E-01;  0.683518E+00; -0.751882E+03;  0.000000E+00; -0.751199E+03
  0.582242E+04;  0.113443E+04;  0.302534E-01;  0.679059E+00; -0.752435E+03;  0.000000E+00; -0.751756E+03
  0.582009E+04;  0.115403E+04;  0.265155E-01;  0.681711E+00; -0.751896E+03;  0.000000E+00; -0.751215E+03
  0.584351E+04;  0.116006E+04;  0.225667E-01;  0.684134E+00; -0.752270E+03;  0.000000E+00; -0.751585E+03
  0.587740E+04;  0.114389E+04;  0.188826E-01;  0.686042E+00; -0.753593E+03;  0.000000E+00; -0.752907E+03
  0.585532E+04;  0.116742E+04;  0.142436E-01;  0.687963E+00; -0.752469E+03;  0.000000E+00; -0.751781E+03
  0.577906E+04;  0.116043E+04;  0.131262E-01;  0.688346E+00; -0.751159E+03;  0.000000E+00; -0.750471E+03
  0.561152E+04;  0.116385E+04;  0.160167E-01;  0.687293E+00; -0.749322E+03;  0.000000E+00; -0.748635E+03
  0.546940E+04;  0.116241E+04;  0.165800E-01;  0.687063E+00; -0.749342E+03;  0.000000E+00; -0.748655E+03
