Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.000000E+00; -0.956406E+03;  0.000000E+00; -0.956406E+03
  0.597360E+04;  0.101662E+04;  0.152563E+00;  0.000000E+00; -0.910264E+03;  0.000000E+00; -0.910264E+03
  0.597360E+04;  0.101662E+04;  0.154572E+00;  0.000000E+00; -0.910274E+03;  0.000000E+00; -0.910274E+03
  0.586290E+04;  0.103030E+04;  0.154572E+00;  0.000000E+00; -0.903437E+03;  0.000000E+00; -0.903437E+03
  0.575956E+04;  0.105000E+04;  0.154572E+00;  0.000000E+00; -0.897806E+03;  0.000000E+00; -0.897806E+03
  0.573477E+04;  0.104226E+04;  0.141521E+00;  0.000000E+00; -0.897469E+03;  0.000000E+00; -0.897469E+03
  0.559594E+04;  0.105587E+04;  0.141521E+00;  0.000000E+00; -0.893505E+03;  0.000000E+00; -0.893505E+03
  0.551056E+04;  0.107126E+04;  0.550120E-01;  0.000000E+00; -0.892249E+03;  0.000000E+00; -0.892249E+03
  0.550362E+04;  0.107936E+04;  0.550120E-01;  0.000000E+00; -0.891377E+03;  0.000000E+00; -0.891377E+03
  0.537535E+04;  0.109610E+04;  0.711863E-01;  0.000000E+00; -0.887902E+03;  0.000000E+00; -0.887902E+03
  0.538028E+04;  0.110450E+04;  0.127963E+00;  0.000000E+00; -0.888003E+03;  0.000000E+00; -0.888003E+03
  0.537560E+04;  0.110141E+04;  0.134077E+00;  0.000000E+00; -0.888672E+03;  0.000000E+00; -0.888672E+03
  0.547773E+04;  0.112984E+04;  0.134077E+00;  0.000000E+00; -0.886305E+03;  0.000000E+00; -0.886305E+03
  0.550104E+04;  0.113231E+04;  0.134077E+00;  0.000000E+00; -0.886170E+03;  0.000000E+00; -0.886170E+03
  0.549650E+04;  0.113869E+04;  0.105602E+00;  0.000000E+00; -0.885303E+03;  0.000000E+00; -0.885303E+03
  0.559987E+04;  0.114529E+04;  0.146183E+00;  0.000000E+00; -0.886273E+03;  0.000000E+00; -0.886273E+03
  0.558998E+04;  0.115497E+04;  0.986518E-01;  0.000000E+00; -0.885385E+03;  0.000000E+00; -0.885385E+03
  0.558994E+04;  0.116958E+04;  0.800118E-01;  0.000000E+00; -0.885195E+03;  0.000000E+00; -0.885195E+03
  0.567079E+04;  0.118199E+04;  0.140541E+00;  0.000000E+00; -0.884661E+03;  0.000000E+00; -0.884661E+03
  0.571801E+04;  0.119962E+04;  0.127789E+00;  0.000000E+00; -0.884471E+03;  0.000000E+00; -0.884471E+03
  0.570474E+04;  0.119614E+04;  0.127789E+00;  0.000000E+00; -0.884420E+03;  0.000000E+00; -0.884420E+03
  0.569298E+04;  0.122557E+04;  0.127789E+00;  0.000000E+00; -0.882917E+03;  0.000000E+00; -0.882917E+03
  0.557708E+04;  0.120638E+04;  0.127789E+00;  0.000000E+00; -0.882490E+03;  0.000000E+00; -0.882490E+03
  0.544525E+04;  0.120648E+04;  0.111368E+00;  0.000000E+00; -0.881970E+03;  0.000000E+00; -0.881970E+03
  0.542465E+04;  0.120709E+04;  0.111368E+00;  0.000000E+00; -0.881965E+03;  0.000000E+00; -0.881965E+03
  0.546376E+04;  0.119628E+04;  0.110900E+00;  0.000000E+00; -0.882376E+03;  0.000000E+00; -0.882376E+03
  0.549089E+04;  0.120527E+04;  0.110900E+00;  0.000000E+00; -0.882077E+03;  0.000000E+00; -0.882077E+03
  0.534213E+04;  0.122546E+04;  0.880868E-01;  0.000000E+00; -0.881603E+03;  0.000000E+00; -0.881603E+03
  0.543130E+04;  0.123536E+04;  0.159919E+00;  0.000000E+00; -0.882451E+03;  0.000000E+00; -0.882451E+03
  0.554951E+04;  0.124737E+04;  0.159919E+00;  0.000000E+00; -0.881573E+03;  0.000000E+00; -0.881573E+03
  0.547157E+04;  0.125387E+04;  0.159919E+00;  0.000000E+00; -0.881498E+03;  0.000000E+00; -0.881498E+03
  0.538797E+04;  0.127621E+04;  0.159919E+00;  0.000000E+00; -0.881316E+03;  0.000000E+00; -0.881316E+03
  0.544380E+04;  0.125389E+04;  0.851547E-01;  0.000000E+00; -0.880661E+03;  0.000000E+00; -0.880661E+03
  0.551734E+04;  0.128401E+04;  0.851547E-01;  0.000000E+00; -0.880158E+03;  0.000000E+00; -0.880158E+03
  0.550125E+04;  0.127673E+04;  0.851547E-01;  0.000000E+00; -0.880251E+03;  0.000000E+00; -0.880251E+03
  0.554725E+04;  0.129158E+04;  0.851547E-01;  0.000000E+00; -0.880161E+03;  0.000000E+00; -0.880161E+03
  0.552898E+04;  0.128145E+04;  0.113167E+00;  0.000000E+00; -0.879857E+03;  0.000000E+00; -0.879857E+03
  0.559789E+04;  0.129163E+04;  0.113167E+00;  0.000000E+00; -0.879994E+03;  0.000000E+00; -0.879994E+03
  0.563619E+04;  0.129904E+04;  0.113167E+00;  0.000000E+00; -0.880147E+03;  0.000000E+00; -0.880147E+03
  0.555684E+04;  0.130261E+04;  0.113167E+00;  0.000000E+00; -0.879514E+03;  0.000000E+00; -0.879514E+03
