"h" "inf" "sup" "maxpost" "period"
"4778" 5.75 3909.09 4517.27 4234.82 3
"4779" 5.76 3915.9 4534.9 4244.28 3
"4780" 5.77 3932.07 4534.05 4253.75 3
"4781" 5.78 3929.93 4537.83 4263.23 3
"4782" 5.79 3951.92 4553.28 4272.72 3
"4783" 5.8 3944.95 4557.14 4282.22 3
"4784" 5.81 3971.89 4577.25 4291.73 3
"4785" 5.82 3984.55 4569.83 4301.25 3
"4786" 5.83 3981.52 4599.78 4310.78 3
"4787" 5.84 3987.71 4608.78 4320.31 3
"4788" 5.85 4014.56 4612.4 4329.86 3
"4789" 5.86 4002.67 4620.52 4339.41 3
"4790" 5.87 4002.5 4618.27 4348.98 3
"4791" 5.88 4046.48 4641.93 4358.55 3
"4792" 5.89 4050.2 4631.8 4368.13 3
"4793" 5.9 4074.69 4651.61 4377.72 3
"4794" 5.91 4071 4673.54 4387.32 3
"4795" 5.92 4070.06 4676.43 4396.93 3
"4796" 5.93 4097.04 4687.04 4406.55 3
"4797" 5.94 4093.85 4680.98 4416.18 3
"4798" 5.95 4098.36 4710.03 4425.82 3
"4799" 5.96 4110.03 4707.19 4435.46 3
"4800" 5.97 4124.68 4711.4 4445.12 3
"4801" 5.98 4143.7 4729.84 4454.79 3
"4802" 5.99 4156.29 4738.63 4464.46 3
"4803" 6 4163.01 4755.22 4474.14 3
"4804" 6.01 4155.24 4761.01 4483.84 3
"4805" 6.02 4174.48 4775.49 4493.54 3
"4806" 6.03 4193.92 4782.52 4503.25 3
"4807" 6.04 4185.21 4793.76 4512.97 3
"4808" 6.05 4198.54 4790.26 4522.7 3
"4809" 6.06 4211.72 4818.38 4532.44 3
"4810" 6.07 4209.41 4810.8 4542.18 3
"4811" 6.08 4232.37 4835.68 4551.94 3
"4812" 6.09 4248.56 4830.56 4561.71 3
"4813" 6.1 4249.87 4867.29 4571.48 3
"4814" 6.11 4260.95 4858.83 4581.26 3
"4815" 6.12 4262.69 4867.9 4591.06 3
"4816" 6.13 4270.22 4864.76 4600.86 3
"4817" 6.14 4273.69 4878.15 4610.67 3
"4818" 6.15 4300.59 4897.57 4620.49 3
"4819" 6.16 4306.66 4912.46 4630.32 3
"4820" 6.17 4309.38 4927.13 4640.16 3
"4821" 6.18 4327.33 4919.17 4650.01 3
"4822" 6.19 4348.71 4930.91 4659.87 3
"4823" 6.2 4331.26 4938.71 4669.73 3
"4824" 6.21 4349.86 4952.3 4679.61 3
"4825" 6.22 4343.78 4955.74 4689.49 3
"4826" 6.23 4369.91 4965 4699.39 3
"4827" 6.24 4384.06 4975.12 4709.29 3
"4828" 6.25 4401.1 4997.49 4719.2 3
"4829" 6.26 4404.23 5024.86 4729.12 3
"4830" 6.27 4414.69 5017.84 4739.05 3
"4831" 6.28 4435.72 5023.44 4748.99 3
"4832" 6.29 4427.19 5034.65 4758.94 3
"4833" 6.3 4427.7 5037.95 4768.9 3
"4834" 6.31 4449.22 5047.6 4778.86 3
"4835" 6.32 4476.17 5058.42 4788.84 3
"4836" 6.33 4469.19 5080.59 4798.82 3
"4837" 6.34 4483.78 5086.75 4808.82 3
"4838" 6.35 4497.59 5115.81 4818.82 3
"4839" 6.36 4502.74 5120.65 4828.83 3
"4840" 6.37 4517.19 5120.7 4838.85 3
"4841" 6.38 4517.46 5135.72 4848.88 3
"4842" 6.39 4525.04 5120.52 4858.92 3
"4843" 6.4 4534.71 5140.75 4868.97 3
"4844" 6.41 4542.22 5168.66 4879.03 3
"4845" 6.42 4556.01 5163.32 4889.09 3
"4846" 6.43 4581.1 5169 4899.17 3
"4847" 6.44 4584.2 5182.73 4909.25 3
"4848" 6.45 4600.15 5186.76 4919.35 3
"4849" 6.46 4604.18 5206.96 4929.45 3
"4850" 6.47 4598.92 5218.66 4939.56 3
"4851" 6.48 4627.01 5232.83 4949.68 3
"4852" 6.49 4630.06 5229.74 4959.81 3
"4853" 6.5 4639.32 5260.74 4969.95 3
"4854" 6.51 4639.61 5242.03 4980.1 3
"4855" 6.52 4659.96 5265.4 4990.26 3
"4856" 6.53 4677.22 5289.33 5000.42 3
"4857" 6.54 4671.62 5304.55 5010.6 3
"4858" 6.55 4692.07 5300.69 5020.78 3
"4859" 6.56 4700.35 5301.26 5030.97 3
"4860" 6.57 4708.03 5330.79 5041.18 3
"4861" 6.58 4717.79 5334.51 5051.39 3
"4862" 6.59 4737.74 5346.23 5061.61 3
"4863" 6.6 4741.85 5346.05 5071.84 3
"4864" 6.61 4735.99 5357.31 5082.08 3
"4865" 6.62 4757.57 5365.72 5092.32 3
"4866" 6.63 4765.23 5378.95 5102.58 3
"4867" 6.64 4789.04 5388.67 5112.85 3
"4868" 6.65 4807.75 5401.36 5123.12 3
"4869" 6.66 4804.5 5416.18 5133.4 3
"4870" 6.67 4825.03 5411.73 5143.7 3
"4871" 6.68 4833.14 5428.14 5154 3
"4872" 6.69 4841.5 5441.15 5164.31 3
"4873" 6.7 4839.53 5453.25 5174.63 3
"4874" 6.71 4866.37 5472.08 5184.96 3
"4875" 6.72 4851.93 5464.2 5195.29 3
"4876" 6.73 4866.15 5481.84 5205.64 3
"4877" 6.74 4881.25 5501.37 5215.99 3
"4878" 6.75 4895.11 5506.26 5226.36 3
"4879" 6.76 4901.1 5530.76 5236.73 3
"4880" 6.77 4929.6 5513.35 5247.12 3
"4881" 6.78 4923.05 5536.66 5257.51 3
"4882" 6.79 4924.76 5555.44 5267.91 3
"4883" 6.8 4957.3 5568.84 5278.32 3
"4884" 6.81 4952.61 5574.51 5288.73 3
"4885" 6.82 4971.05 5579.93 5299.16 3
"4886" 6.83 4971.38 5588.6 5309.6 3
"4887" 6.84 4996.05 5597.75 5320.04 3
"4888" 6.85 4989.66 5621.93 5330.5 3
"4889" 6.86 4997.58 5612.42 5340.96 3
"4890" 6.87 5023.54 5620.99 5351.43 3
"4891" 6.88 5045.53 5658.12 5361.91 3
"4892" 6.89 5048.27 5651.69 5372.4 3
"4893" 6.9 5055.66 5654.91 5382.9 3
"4894" 6.91 5056.63 5666.65 5393.41 3
"4895" 6.92 5076.34 5693.89 5403.93 3
"4896" 6.93 5080.15 5696.01 5414.45 3
"4897" 6.94 5108.11 5697.9 5424.99 3
"4898" 6.95 5113.97 5705.82 5435.53 3
"4899" 6.96 5122.56 5711.92 5446.09 3
"4900" 6.97 5101.63 5739.22 5456.65 3
"4901" 6.98 5121.22 5767.31 5467.22 3
"4902" 6.99 5149.01 5753.5 5477.8 3
"4903" 7 5149.3 5767.69 5488.39 3
"4904" 7.01 5160.63 5782.35 5498.98 3
"4905" 7.02 5176.09 5797.15 5509.59 3
"4906" 7.03 5186.06 5803.4 5520.21 3
"4907" 7.04 5191.71 5800.37 5530.83 3
"4908" 7.05 5210.26 5827.21 5541.46 3
"4909" 7.06 5216.49 5834.6 5552.11 3
"4910" 7.07 5221.13 5841 5562.76 3
"4911" 7.08 5236.75 5847.38 5573.42 3
"4912" 7.09 5256.31 5861.87 5584.09 3
"4913" 7.1 5261.31 5868.08 5594.76 3
"4914" 7.11 5265.7 5875.24 5605.45 3
"4915" 7.12 5292.97 5880.18 5616.15 3
"4916" 7.13 5291.99 5899.81 5626.85 3
"4917" 7.14 5311.88 5928.72 5637.57 3
"4918" 7.15 5311.75 5930.4 5648.29 3
"4919" 7.16 5328.33 5930.76 5659.02 3
"4920" 7.17 5329.33 5947.1 5669.76 3
"4921" 7.18 5350.32 5968.27 5680.51 3
"4922" 7.19 5348.75 5992.72 5691.27 3
"4923" 7.2 5367.91 5993.46 5702.03 3
"4924" 7.21 5377.99 6003.42 5712.81 3
"4925" 7.22 5390.25 6025.24 5723.59 3
"4926" 7.23 5408.9 6006.29 5734.39 3
"4927" 7.24 5405.74 6013.71 5745.19 3
"4928" 7.25 5426.11 6033.83 5756 3
"4929" 7.26 5428.24 6067.23 5766.82 3
"4930" 7.27 5438.34 6052.47 5777.65 3
"4931" 7.28 5455.91 6054 5788.49 3
"4932" 7.29 5468.59 6083.44 5799.34 3
"4933" 7.3 5482.97 6085.21 5810.19 3
"4934" 7.31 5479.1 6101.95 5821.06 3
"4935" 7.32 5499.22 6118.49 5831.93 3
"4936" 7.33 5509.81 6128.4 5842.81 3
"4937" 7.34 5514.64 6126.1 5853.7 3
"4938" 7.35 5519.11 6144.48 5864.6 3
"4939" 7.36 5537.17 6164.22 5875.51 3
"4940" 7.37 5542.53 6160.42 5886.43 3
"4941" 7.38 5563.99 6181.76 5897.36 3
"4942" 7.39 5570.39 6190.56 5908.29 3
"4943" 7.4 5577.7 6202.62 5919.24 3
"4944" 7.41 5587.51 6204.55 5930.19 3
"4945" 7.42 5595.55 6228.64 5941.15 3
"4946" 7.43 5620.04 6231.63 5952.12 3
"4947" 7.44 5624.64 6244.62 5963.1 3
"4948" 7.45 5645.73 6270.68 5974.09 3
"4949" 7.46 5646.8 6271.34 5985.09 3
"4950" 7.47 5659.17 6280.29 5996.1 3
"4951" 7.48 5668.72 6275.39 6007.11 3
"4952" 7.49 5670.5 6300.08 6018.14 3
"4953" 7.5 5698.98 6306.94 6029.17 3
"4954" 7.51 5688.79 6316.87 6040.21 3
"4955" 7.52 5719.94 6352.1 6051.26 3
"4956" 7.53 5702.8 6345.29 6062.32 3
"4957" 7.54 5725.93 6348.66 6073.39 3
"4958" 7.55 5730.24 6360.7 6084.47 3
"4959" 7.56 5748.1 6387.14 6095.55 3
"4960" 7.57 5768.75 6406.25 6106.65 3
"4961" 7.58 5778.16 6409.2 6117.75 3
"4962" 7.59 5793.51 6414.89 6128.86 3
"4963" 7.6 5816.14 6424.74 6139.98 3
"4964" 7.61 5802.53 6449.16 6151.11 3
"4965" 7.62 5812.87 6439.06 6162.25 3
"4966" 7.63 5830.71 6457.04 6173.4 3
"4967" 7.64 5834.63 6471 6184.56 3
"4968" 7.65 5852.89 6475.66 6195.72 3
"4969" 7.66 5860.27 6471.89 6206.9 3
"4970" 7.67 5880.07 6489.87 6218.08 3
"4971" 7.68 5879.81 6508.73 6229.27 3
"4972" 7.69 5913.66 6512.69 6240.47 3
"4973" 7.7 5916.84 6527.6 6251.68 3
"4974" 7.71 5929.54 6541.59 6262.9 3
"4975" 7.72 5935.34 6548.14 6274.13 3
"4976" 7.73 5936.51 6547.62 6285.36 3
"4977" 7.74 5954.32 6565.31 6296.61 3
"4978" 7.75 5968.51 6587.58 6307.86 3
"4979" 7.76 5990.68 6592.79 6319.12 3
"4980" 7.77 6003.6 6598.12 6330.39 3
"4981" 7.78 5997.37 6631.68 6341.67 3
"4982" 7.79 6016.02 6647.48 6352.96 3
"4983" 7.8 6021.15 6647.02 6364.26 3
"4984" 7.81 6030.64 6664.09 6375.56 3
"4985" 7.82 6045.67 6667.04 6386.88 3
"4986" 7.83 6052.55 6690.82 6398.2 3
"4987" 7.84 6060.54 6685.47 6409.54 3
"4988" 7.85 6070.91 6703.71 6420.93 3
"4989" 7.86 6092.75 6733.47 6432.38 3
"4990" 7.87 6106.62 6729.62 6443.87 3
"4991" 7.88 6123.01 6733.01 6455.4 3
"4992" 7.89 6137.57 6737.15 6466.97 3
"4993" 7.9 6132.51 6770.93 6478.57 3
"4994" 7.91 6149.11 6770.36 6490.21 3
"4995" 7.92 6160.04 6802.08 6501.87 3
"4996" 7.93 6179.95 6788.56 6513.57 3
"4997" 7.94 6172.11 6813.13 6525.3 3
"4998" 7.95 6196.05 6819.74 6537.06 3
"4999" 7.96 6206.08 6825.24 6548.84 3
"5000" 7.97 6216.96 6839.2 6560.66 3
"5001" 7.98 6242.33 6852.74 6572.5 3
"5002" 7.99 6243.21 6862.46 6584.37 3
"5003" 8 6264.73 6874.72 6596.26 3
"5004" 8.01 6263.28 6892.59 6608.18 3
"5005" 8.02 6256.57 6907.71 6620.13 3
"5006" 8.03 6290.93 6922.24 6632.1 3
"5007" 8.04 6285.02 6932.89 6644.1 3
"5008" 8.05 6308.66 6947.47 6656.13 3
"5009" 8.06 6313.46 6950.34 6668.17 3
"5010" 8.07 6315.36 6943.84 6680.25 3
"5011" 8.08 6344.64 6974.28 6692.34 3
"5012" 8.09 6350.21 6989.65 6704.47 3
"5013" 8.1 6383.71 7018.06 6716.61 3
"5014" 8.11 6378.78 7016.49 6728.78 3
"5015" 8.12 6381.69 7037.88 6740.97 3
"5016" 8.13 6402.28 7038.56 6753.19 3
"5017" 8.14 6422.17 7042.66 6765.43 3
"5018" 8.15 6425.48 7059.07 6777.69 3
"5019" 8.16 6435.63 7065.95 6789.97 3
"5020" 8.17 6453.57 7085.72 6802.28 3
"5021" 8.18 6467 7103.33 6814.61 3
"5022" 8.19 6471.5 7106.25 6826.96 3
"5023" 8.2 6504.88 7116.88 6839.33 3
"5024" 8.21 6490.32 7131.02 6851.73 3
"5025" 8.22 6508.7 7132.79 6864.15 3
"5026" 8.23 6521 7171.74 6876.59 3
"5027" 8.24 6530.6 7186.53 6889.05 3
"5028" 8.25 6557.12 7204.06 6901.53 3
"5029" 8.26 6554.08 7185.15 6914.04 3
"5030" 8.27 6586.66 7205.29 6926.56 3
"5031" 8.28 6589.65 7213.04 6939.11 3
"5032" 8.29 6600.4 7223.82 6951.68 3
"5033" 8.3 6600.33 7247.29 6964.27 3
"5034" 8.31 6618.28 7268.63 6976.88 3
"5035" 8.32 6628.42 7265.69 6989.51 3
"5036" 8.33 6658.28 7288.59 7002.17 3
"5037" 8.34 6661.29 7305.83 7014.84 3
"5038" 8.35 6683.8 7298.21 7027.53 3
"5039" 8.36 6666.31 7311.73 7040.25 3
"5040" 8.37 6703.09 7325.94 7052.98 3
"5041" 8.38 6697.79 7356.47 7065.74 3
"5042" 8.39 6718.11 7358.09 7078.51 3
"5043" 8.4 6725.37 7370.82 7091.31 3
"5044" 8.41 6750.55 7373.34 7104.13 3
"5045" 8.42 6754.61 7389.26 7116.96 3
"5046" 8.43 6784.18 7402.99 7129.82 3
"5047" 8.44 6793.13 7427.81 7142.7 3
"5048" 8.45 6808.81 7432.85 7155.59 3
"5049" 8.46 6804.54 7444.33 7168.51 3
"5050" 8.47 6827.24 7449.58 7181.45 3
"5051" 8.48 6829.27 7480.84 7194.4 3
"5052" 8.49 6840.06 7479.09 7207.38 3
"5053" 8.5 6873.87 7495.23 7220.37 3
"5054" 8.51 6880.89 7511.62 7233.39 3
"5055" 8.52 6889.79 7522.97 7246.42 3
"5056" 8.53 6891.11 7543.05 7259.48 3
"5057" 8.54 6920.98 7550.47 7272.55 3
"5058" 8.55 6939.22 7551.88 7285.64 3
"5059" 8.56 6936.54 7569.29 7298.76 3
"5060" 8.57 6933.53 7589.93 7311.89 3
"5061" 8.58 6966.43 7600.34 7325.04 3
"5062" 8.59 6981.95 7615.86 7338.21 3
"5063" 8.6 6989.08 7630.86 7351.4 3
"5064" 8.61 6996.31 7639.47 7364.6 3
"5065" 8.62 7015.09 7663.74 7377.83 3
"5066" 8.63 7026.84 7691.46 7391.08 3
"5067" 8.64 7022.93 7678.95 7404.34 3
"5068" 8.65 7058.6 7705.61 7417.62 3
"5069" 8.66 7066.16 7702.29 7430.93 3
"5070" 8.67 7056.82 7733.36 7444.25 3
"5071" 8.68 7104.97 7756.83 7457.59 3
"5072" 8.69 7101.2 7744.51 7470.94 3
"5073" 8.7 7132 7759.88 7484.32 3
"5074" 8.71 7128.29 7784.17 7497.72 3
"5075" 8.72 7153.14 7803.84 7511.13 3
"5076" 8.73 7138.04 7805.3 7524.56 3
"5077" 8.74 7161.79 7824.4 7538.02 3
"5078" 8.75 7195.91 7833.6 7551.48 3
"5079" 8.76 7215.06 7839.13 7564.97 3
"5080" 8.77 7191.92 7854.06 7578.48 3
"5081" 8.78 7231.61 7863.18 7592 3
"5082" 8.79 7229.45 7878.4 7605.55 3
"5083" 8.8 7264 7912.04 7619.11 3
"5084" 8.81 7277.03 7919.98 7632.69 3
"5085" 8.82 7290.22 7924.87 7646.29 3
"5086" 8.83 7300.91 7938.81 7659.9 3
"5087" 8.84 7315 7941.76 7673.54 3
"5088" 8.85 7319.35 7960.51 7687.19 3
"5089" 8.86 7333.4 7984.82 7700.86 3
"5090" 8.87 7343.22 7990.4 7714.55 3
"5091" 8.88 7360.31 7999.3 7728.25 3
"5092" 8.89 7364.54 8023.02 7741.98 3
"5093" 8.9 7359.91 8021.36 7755.72 3
"5094" 8.91 7391.79 8044.14 7769.48 3
"5095" 8.92 7396.91 8067.5 7783.25 3
"5096" 8.93 7425.32 8069.26 7797.05 3
"5097" 8.94 7430.53 8080.43 7810.86 3
"5098" 8.95 7461.7 8119.68 7824.69 3
"5099" 8.96 7454.6 8100.44 7838.54 3
"5100" 8.97 7483.77 8123.79 7852.41 3
"5101" 8.98 7495.33 8158.11 7866.29 3
"5102" 8.99 7521.25 8169.47 7880.2 3
"5103" 9 7533.9 8191.77 7894.12 3
"5104" 9.01 7549.55 8186.02 7908.05 3
"5105" 9.02 7546.94 8222.58 7922.01 3
"5106" 9.03 7569.22 8214.05 7935.98 3
"5107" 9.04 7587.1 8243.17 7949.97 3
"5108" 9.05 7584.83 8250.22 7963.98 3
"5109" 9.06 7591.42 8252.53 7978 3
"5110" 9.07 7625.11 8258.75 7992.04 3
"5111" 9.08 7644.98 8295.85 8006.1 3
"5112" 9.09 7648.68 8330.93 8020.18 3
"5113" 9.1 7662.1 8343.17 8034.27 3
"5114" 9.11 7681.24 8322.65 8048.38 3
"5115" 9.12 7705.03 8352.52 8062.51 3
"5116" 9.13 7721.29 8374.72 8076.66 3
"5117" 9.14 7719.47 8381.81 8090.82 3
"5118" 9.15 7735.79 8396.06 8105 3
"5119" 9.16 7735.13 8399.8 8119.2 3
"5120" 9.17 7760.78 8413.42 8133.41 3
"5121" 9.18 7753.16 8423.46 8147.65 3
"5122" 9.19 7783.01 8441.82 8161.9 3
"5123" 9.2 7787.53 8481.43 8176.16 3
"5124" 9.21 7828.77 8465.26 8190.44 3
"5125" 9.22 7827.31 8489.6 8204.75 3
"5126" 9.23 7841.51 8492.84 8219.06 3
"5127" 9.24 7859.57 8528.87 8233.4 3
"5128" 9.25 7872.61 8530.34 8247.75 3
"5129" 9.26 7867.23 8551.45 8262.12 3
"5130" 9.27 7911.8 8567.48 8276.5 3
"5131" 9.28 7909.27 8570.55 8290.9 3
"5132" 9.29 7929.14 8576.45 8305.32 3
"5133" 9.3 7952.21 8616.22 8319.76 3
"5134" 9.31 7958.96 8627.66 8334.21 3
"5135" 9.32 7974.41 8629.61 8348.68 3
"5136" 9.33 7996.41 8650.84 8363.17 3
"5137" 9.34 8003.17 8667.06 8377.67 3
"5138" 9.35 8010.5 8685.41 8392.19 3
"5139" 9.36 8029.21 8692.01 8406.73 3
"5140" 9.37 8046.5 8713.59 8421.28 3
"5141" 9.38 8069.02 8731.78 8435.85 3
"5142" 9.39 8068.74 8737.39 8450.44 3
"5143" 9.4 8099.31 8749.9 8465.04 3
"5144" 9.41 8105.33 8771.18 8479.66 3
"5145" 9.42 8131.22 8786.97 8494.3 3
"5146" 9.43 8115.96 8807.58 8508.96 3
"5147" 9.44 8156.21 8822.7 8523.63 3
"5148" 9.45 8146.13 8844.08 8538.31 3
"5149" 9.46 8196.21 8855.92 8553.02 3
"5150" 9.47 8206.05 8876.34 8567.74 3
"5151" 9.48 8213.57 8879.6 8582.47 3
"5152" 9.49 8212.65 8920.64 8597.23 3
"5153" 9.5 8252.84 8895.11 8611.99 3
"5154" 9.51 8255.11 8933.02 8626.78 3
"5155" 9.52 8270.77 8949.17 8641.58 3
"5156" 9.53 8279.51 8955.04 8656.4 3
"5157" 9.54 8280.3 8967.89 8671.24 3
"5158" 9.55 8297.42 8983.4 8686.09 3
"5159" 9.56 8325.23 9004.04 8700.96 3
"5160" 9.57 8334.89 9015.77 8715.84 3
"5161" 9.58 8356.63 9025.38 8730.74 3
"5162" 9.59 8375.38 9057.65 8745.66 3
"5163" 9.6 8391.05 9062.26 8760.59 3
"5164" 9.61 8394.71 9086.08 8775.54 3
"5165" 9.62 8413.24 9088.02 8790.51 3
"5166" 9.63 8432.73 9104.55 8805.49 3
"5167" 9.64 8441.68 9132.47 8820.49 3
"5168" 9.65 8467.75 9130 8835.5 3
"5169" 9.66 8467.12 9165.17 8850.54 3
"5170" 9.67 8475.77 9164.7 8865.58 3
"5171" 9.68 8513.87 9186.52 8880.65 3
"5172" 9.69 8504.09 9185.93 8895.73 3
"5173" 9.7 8515.98 9225.83 8910.82 3
"5174" 9.71 8538.98 9227.93 8925.93 3
"5175" 9.72 8585.19 9244.04 8941.06 3
"5176" 9.73 8562.98 9279.84 8956.21 3
"5177" 9.74 8592.01 9280.24 8971.37 3
"5178" 9.75 8603.85 9319.79 8986.54 3
"5179" 9.76 8617.41 9306.74 9001.74 3
"5180" 9.77 8647.04 9313.96 9016.94 3
"5181" 9.78 8635.59 9328.37 9032.17 3
"5182" 9.79 8655.56 9345.53 9047.41 3
"5183" 9.8 8684.92 9382.92 9062.67 3
"5184" 9.81 8696.31 9390.92 9077.94 3
"5185" 9.82 8712.51 9390.98 9093.23 3
"5186" 9.83 8727.02 9423.67 9108.53 3
"5187" 9.84 8747.97 9434.89 9123.85 3
"5188" 9.85 8756.34 9445.29 9139.19 3
"5189" 9.86 8779.51 9463.45 9154.54 3
"5190" 9.87 8799.12 9494.69 9169.91 3
"5191" 9.88 8794.92 9504.83 9185.29 3
"5192" 9.89 8824.21 9536.31 9200.69 3
"5193" 9.9 8818.26 9529.63 9216.11 3
"5194" 9.91 8853.62 9529.99 9231.54 3
"5195" 9.92 8859.76 9563.37 9246.99 3
"5196" 9.93 8880.15 9583.1 9262.45 3
"5197" 9.94 8900.77 9598.7 9277.93 3
"5198" 9.95 8908.64 9615.02 9293.42 3
"5199" 9.96 8917.64 9620.6 9308.93 3
"5200" 9.97 8940.14 9650.91 9324.46 3
"5201" 9.98 8970.47 9654.64 9340 3
"5202" 9.99 8960.68 9673.2 9355.56 3
"5203" 10 8998.99 9692.79 9371.13 3
"5204" 10.01 9001.97 9715.96 9386.72 3
"5205" 10.02 9005.82 9713.83 9402.33 3
"5206" 10.03 9045.66 9727.1 9417.95 3
"5207" 10.04 9072.08 9773.13 9433.59 3
"5208" 10.05 9058.82 9778 9449.24 3
"5209" 10.06 9073.14 9793.52 9464.91 3
"5210" 10.07 9101.33 9810.3 9480.59 3
"5211" 10.08 9130.47 9833.3 9496.29 3
"5212" 10.09 9133.28 9835.64 9512 3
"5213" 10.1 9139.55 9844.87 9527.73 3
"5214" 10.11 9157.16 9888.33 9543.48 3
"5215" 10.12 9168.04 9893.85 9559.24 3
"5216" 10.13 9196.5 9906.73 9575.02 3
"5217" 10.14 9189.69 9909.65 9590.81 3
"5218" 10.15 9220.52 9937.16 9606.62 3
"5219" 10.16 9231.4 9953.04 9622.44 3
"5220" 10.17 9247.95 9975.9 9638.28 3
"5221" 10.18 9282.08 9976.41 9654.14 3
"5222" 10.19 9278.97 10005.77 9670.01 3
"5223" 10.2 9306.36 10021.95 9685.89 3
"5224" 10.21 9334.06 10041.38 9701.79 3
"5225" 10.22 9316.6 10055.56 9717.71 3
"5226" 10.23 9339.41 10063.14 9733.64 3
"5227" 10.24 9379.07 10096.14 9749.59 3
"5228" 10.25 9373.8 10103.15 9765.55 3
"5229" 10.26 9388.53 10106.01 9781.53 3
"5230" 10.27 9402.71 10156.21 9797.52 3
"5231" 10.28 9422.42 10158.34 9813.53 3
"5232" 10.29 9439.22 10158.7 9829.56 3
"5233" 10.3 9445.02 10186 9845.6 3
"5234" 10.31 9478.08 10192.74 9861.65 3
"5235" 10.32 9511.43 10218.55 9877.72 3
"5236" 10.33 9490.8 10246.52 9893.81 3
"5237" 10.34 9538.9 10273.57 9909.91 3
"5238" 10.35 9529.7 10293.12 9926.03 3
"5239" 10.36 9552.27 10296.84 9942.16 3
"5240" 10.37 9576.17 10301.26 9958.3 3
"5241" 10.38 9575.45 10351.53 9974.47 3
"5242" 10.39 9593.37 10352.85 9990.64 3
"5243" 10.4 9616.92 10357.07 10006.84 3
"5244" 10.41 9644.94 10371.54 10023.05 3
"5245" 10.42 9640.76 10406.97 10039.27 3
"5246" 10.43 9667.92 10416.59 10055.51 3
"5247" 10.44 9681.03 10448.49 10071.76 3
"5248" 10.45 9690.76 10451.01 10088.03 3
"5249" 10.46 9714.39 10468.86 10104.31 3
"5250" 10.47 9727.63 10499.74 10120.61 3
"5251" 10.48 9735.71 10480.2 10136.93 3
"5252" 10.49 9752.61 10530.53 10153.26 3
"5253" 10.5 9791.32 10515.36 10169.6 3
"5254" 10.51 9764.48 10558.27 10185.96 3
"5255" 10.52 9822.27 10579.22 10202.34 3
"5256" 10.53 9821.33 10590.32 10218.73 3
"5257" 10.54 9842.44 10619.94 10235.13 3
"5258" 10.55 9842.37 10607.8 10251.55 3
"5259" 10.56 9872.44 10642.27 10267.99 3
"5260" 10.57 9891.88 10657.41 10284.44 3
"5261" 10.58 9899.67 10683.38 10300.91 3
"5262" 10.59 9920.54 10685.86 10317.39 3
"5263" 10.6 9927.89 10704.32 10333.88 3
"5264" 10.61 9946.79 10723.4 10350.39 3
"5265" 10.62 9967.28 10758.11 10366.92 3
"5266" 10.63 9972.51 10774.56 10383.46 3
"5267" 10.64 9991.8 10800.77 10400.02 3
"5268" 10.65 10015.26 10788.56 10416.59 3
"5269" 10.66 10026.77 10818.45 10433.17 3
"5270" 10.67 10040.97 10831.09 10449.77 3
"5271" 10.68 10065.8 10849.31 10466.39 3
"5272" 10.69 10063.51 10876.06 10483.02 3
"5273" 10.7 10080.76 10900.81 10499.67 3
"5274" 10.71 10124.09 10901.52 10516.33 3
"5275" 10.72 10117.67 10933.25 10533 3
"5276" 10.73 10127.19 10931.73 10549.69 3
"5277" 10.74 10143.88 10981.63 10566.4 3
"5278" 10.75 10160.61 10983.84 10583.12 3
"5279" 10.76 10190.19 10988.03 10599.86 3
"5280" 10.77 10211.15 10999.79 10616.61 3
"5281" 10.78 10244.83 11017.02 10633.37 3
"5282" 10.79 10233.98 11056.8 10650.15 3
"5283" 10.8 10258.56 11078.78 10666.95 3
"5284" 10.81 10282.11 11106 10683.76 3
"5285" 10.82 10281.32 11109.65 10700.58 3
"5286" 10.83 10301.47 11130.84 10717.42 3
"5287" 10.84 10317.78 11143 10734.27 3
"5288" 10.85 10336.18 11153.16 10751.14 3
"5289" 10.86 10345.42 11186.26 10768.03 3
"5290" 10.87 10363.38 11179.65 10784.93 3
"5291" 10.88 10392.44 11221.76 10801.84 3
"5292" 10.89 10405.35 11244.52 10818.77 3
"5293" 10.9 10429.93 11269.82 10835.71 3
"5294" 10.91 10425.9 11269.63 10852.67 3
"5295" 10.92 10447.68 11279.98 10869.64 3
"5296" 10.93 10469.39 11289.87 10886.63 3
"5297" 10.94 10490.08 11347.08 10903.63 3
"5298" 10.95 10495.13 11374.46 10920.65 3
"5299" 10.96 10498.88 11373.92 10937.68 3
"5300" 10.97 10539.16 11405.64 10954.73 3
"5301" 10.98 10542.56 11398.91 10971.79 3
"5302" 10.99 10567.21 11398.61 10988.86 3
"5303" 11 10579.83 11438.87 11005.95 3
"5304" 11.01 10611.31 11468.77 11023.06 3
"5305" 11.02 10624.86 11474.07 11040.18 3
"5306" 11.03 10636.31 11495.97 11057.31 3
"5307" 11.04 10660.81 11507.03 11074.46 3
"5308" 11.05 10652.08 11544.26 11091.62 3
"5309" 11.06 10670.72 11542.22 11108.8 3
"5310" 11.07 10701.27 11580.37 11126 3
"5311" 11.08 10711.11 11575.27 11143.2 3
"5312" 11.09 10722.71 11593.47 11160.43 3
"5313" 11.1 10754.18 11646.76 11177.66 3
"5314" 11.11 10770.3 11647.74 11194.91 3
"5315" 11.12 10779.67 11658.44 11212.18 3
"5316" 11.13 10792.98 11662.25 11229.46 3
"5317" 11.14 10826.56 11674.52 11246.76 3
