b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          b1_11          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          b2_11          a2             c2             b3             a3             c3             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           k3_1           ktype1_1       ktype2_1       ktype3_1       k1_2           k2_2           k3_2           ktype1_2       ktype2_2       ktype3_2       k1_3           k2_3           k3_3           ktype1_3       ktype2_3       ktype3_3       k1_4           k2_4           k3_4           ktype1_4       ktype2_4       ktype3_4       k1_5           k2_5           k3_5           ktype1_5       ktype2_5       ktype3_5       k1_6           k2_6           k3_6           ktype1_6       ktype2_6       ktype3_6       k1_7           k2_7           k3_7           ktype1_7       ktype2_7       ktype3_7       k1_8           k2_8           k3_8           ktype1_8       ktype2_8       ktype3_8       k1_9           k2_9           k3_9           ktype1_9       ktype2_9       ktype3_9       k1_10          k2_10          k3_10          ktype1_10      ktype2_10      ktype3_10      k1_11          k2_11          k3_11          ktype1_11      ktype2_11      ktype3_11      
  -0.813462E+01  -0.513903E+01  -0.689390E+01  -0.789314E+01  -0.653333E+01  -0.728564E+01  -0.657867E+01  -0.864926E+01  -0.565903E+01  -0.680850E+01  -0.462198E+01   0.200765E+02   0.168381E+01  -0.141845E+01  -0.206062E+01  -0.223098E+01  -0.226090E+01  -0.270056E+01  -0.183587E+01  -0.232212E+01  -0.248570E+01  -0.230405E+01  -0.228580E+01  -0.284594E+01   0.103867E+03   0.178740E+01   0.842242E+01   0.982432E+02   0.165876E+01   0.147752E+03   0.873381E-03  -0.220404E+04  -0.813462E+01   0.217089E+01   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.513903E+01  -0.299613E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.689390E+01   0.341113E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.789314E+01   0.795299E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.653333E+01  -0.549854E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.728564E+01   0.112978E+01   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.657867E+01   0.445757E-01   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.864926E+01   0.832813E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.565903E+01  -0.399319E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.680850E+01   0.215600E+00   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.462198E+01  -0.177904E+01   0.842242E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.104704E+02  -0.687131E+01  -0.733896E+01  -0.685470E+01  -0.907305E+01  -0.601770E+01  -0.657867E+01  -0.927058E+01  -0.514263E+01  -0.588983E+01  -0.458880E+01   0.160347E+02   0.167509E+01  -0.149751E+01  -0.211641E+01  -0.223814E+01  -0.226090E+01  -0.215197E+01  -0.186449E+01  -0.233493E+01  -0.243004E+01  -0.234604E+01  -0.242080E+01  -0.284594E+01   0.102610E+03   0.178540E+01   0.819284E+01   0.857514E+02   0.163252E+01   0.135770E+03   0.873381E-03  -0.220087E+04  -0.104704E+02   0.238425E+01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.687131E+01   0.572701E-01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.733896E+01   0.793931E-01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.685470E+01  -0.154524E+00   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.907305E+01   0.910128E+00   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.601770E+01   0.567848E-01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.657867E+01  -0.375485E+00   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.927058E+01   0.599511E+00   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.514263E+01  -0.100636E+01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.588983E+01  -0.790385E+00   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.458880E+01  -0.197503E+01   0.819284E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.106507E+02  -0.661402E+01  -0.846854E+01  -0.703695E+01  -0.100982E+02  -0.743007E+01  -0.488831E+01  -0.579480E+01  -0.564709E+01  -0.687983E+01  -0.464394E+01   0.182162E+02   0.163897E+01  -0.992622E+00  -0.213737E+01  -0.218818E+01  -0.204230E+01  -0.278466E+01  -0.214501E+01  -0.239462E+01  -0.249477E+01  -0.238390E+01  -0.243945E+01  -0.284594E+01   0.103653E+03   0.178276E+01   0.734846E+01   0.857514E+02   0.167698E+01   0.135790E+03   0.199719E-02  -0.220459E+04  -0.106507E+02   0.324510E+01   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.661402E+01   0.588419E-02   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.846854E+01   0.704579E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.703695E+01   0.319128E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.100982E+02   0.526339E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.743007E+01   0.337630E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.488831E+01  -0.111691E+01   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.579480E+01  -0.858241E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.564709E+01  -0.763529E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.687983E+01  -0.311575E+00   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.464394E+01  -0.188849E+01   0.734846E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.115352E+02  -0.699740E+01  -0.734196E+01  -0.568927E+01  -0.760423E+01  -0.751648E+01  -0.701350E+01  -0.705069E+01  -0.572602E+01  -0.637270E+01  -0.489605E+01   0.187594E+02   0.163897E+01  -0.159486E+01  -0.212396E+01  -0.223904E+01  -0.211404E+01  -0.237828E+01  -0.210985E+01  -0.241163E+01  -0.240549E+01  -0.236574E+01  -0.244509E+01  -0.289292E+01   0.102789E+03   0.178334E+01   0.809433E+01   0.149405E+03   0.165252E+01   0.143735E+03   0.517321E-03  -0.219973E+04  -0.115352E+02   0.287981E+01   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.699740E+01   0.256512E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.734196E+01   0.240274E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.568927E+01  -0.303496E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.760423E+01   0.153827E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.751648E+01   0.499528E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.701350E+01  -0.148804E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.705069E+01  -0.123845E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.572602E+01  -0.651632E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.637270E+01  -0.477846E+00   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.489605E+01  -0.180650E+01   0.809433E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.112610E+02  -0.580759E+01  -0.765571E+01  -0.693200E+01  -0.507408E+01  -0.681508E+01  -0.644170E+01  -0.655183E+01  -0.753264E+01  -0.589316E+01  -0.485535E+01   0.188007E+02   0.166112E+01  -0.148720E+01  -0.213368E+01  -0.226951E+01  -0.209880E+01  -0.264356E+01  -0.205737E+01  -0.238219E+01  -0.235772E+01  -0.231243E+01  -0.241933E+01  -0.288813E+01   0.102502E+03   0.178607E+01   0.767929E+01   0.974362E+02   0.165252E+01   0.144423E+03   0.179691E-02  -0.220044E+04  -0.112610E+02   0.313463E+01   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.580759E+01  -0.215529E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.765571E+01   0.434866E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.693200E+01   0.354811E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.507408E+01  -0.131920E+01   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.681508E+01   0.361794E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.644170E+01  -0.284302E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.655183E+01  -0.197498E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.753264E+01   0.316954E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.589316E+01  -0.595166E+00   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.485535E+01  -0.179227E+01   0.767929E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.851850E+01  -0.765128E+01  -0.700652E+01  -0.789566E+01  -0.697887E+01  -0.441665E+01  -0.831570E+01  -0.815064E+01  -0.560020E+01  -0.562833E+01  -0.448342E+01   0.200933E+02   0.163985E+01  -0.156462E+01  -0.213368E+01  -0.226951E+01  -0.211414E+01  -0.272491E+01  -0.210382E+01  -0.240193E+01  -0.250818E+01  -0.229647E+01  -0.237517E+01  -0.288612E+01   0.102961E+03   0.178532E+01   0.742616E+01   0.921691E+02   0.165609E+01   0.144986E+03   0.108786E-02  -0.220466E+04  -0.851850E+01   0.187420E+01   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.765128E+01   0.670086E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.700652E+01   0.181423E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.789566E+01   0.807591E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.697887E+01  -0.495573E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.441665E+01  -0.799459E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.831570E+01   0.578682E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.815064E+01   0.351477E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.560020E+01  -0.511957E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.562833E+01  -0.614709E+00   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.448342E+01  -0.194342E+01   0.742616E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.111325E+02  -0.680457E+01  -0.578864E+01  -0.470589E+01  -0.699351E+01  -0.617346E+01  -0.661357E+01  -0.764904E+01  -0.560020E+01  -0.642799E+01  -0.468544E+01   0.164791E+02   0.166612E+01  -0.157549E+01  -0.216951E+01  -0.219923E+01  -0.214649E+01  -0.272791E+01  -0.165324E+01  -0.236083E+01  -0.244267E+01  -0.234325E+01  -0.233766E+01  -0.285949E+01   0.104119E+03   0.178000E+01   0.800628E+01   0.119917E+03   0.166558E+01   0.151494E+03   0.443208E-03  -0.220106E+04  -0.111325E+02   0.252662E+01   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.680457E+01  -0.464564E-01   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.578864E+01  -0.516459E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.470589E+01  -0.908823E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.699351E+01  -0.759302E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.617346E+01   0.421925E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.661357E+01  -0.397625E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.764904E+01  -0.828836E-01   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.560020E+01  -0.802727E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.642799E+01  -0.442729E+00   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.468544E+01  -0.194849E+01   0.800628E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.108212E+02  -0.509488E+01  -0.562278E+01  -0.684109E+01  -0.799175E+01  -0.544710E+01  -0.828515E+01  -0.618419E+01  -0.604466E+01  -0.627121E+01  -0.474409E+01   0.182460E+02   0.163566E+01  -0.120397E+01  -0.211486E+01  -0.225816E+01  -0.214649E+01  -0.273133E+01  -0.188139E+01  -0.232235E+01  -0.243384E+01  -0.239337E+01  -0.240289E+01  -0.284644E+01   0.103927E+03   0.178000E+01   0.813112E+01   0.112017E+03   0.166922E+01   0.129017E+03   0.204735E-02  -0.219588E+04  -0.108212E+02   0.299898E+01   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.509488E+01  -0.625273E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.562278E+01  -0.599972E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.684109E+01   0.796352E-01   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.799175E+01  -0.269303E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.544710E+01  -0.135931E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.828515E+01   0.428659E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.618419E+01  -0.608718E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.604466E+01  -0.610927E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.627121E+01  -0.527101E+00   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.474409E+01  -0.184609E+01   0.813112E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.108186E+02  -0.504076E+01  -0.708025E+01  -0.795657E+01  -0.927642E+01  -0.377369E+01  -0.679485E+01  -0.543485E+01  -0.662985E+01  -0.535789E+01  -0.474264E+01   0.165575E+02   0.166672E+01  -0.144550E+01  -0.205648E+01  -0.225816E+01  -0.219604E+01  -0.281266E+01  -0.227594E+01  -0.234689E+01  -0.243384E+01  -0.224081E+01  -0.233993E+01  -0.284068E+01   0.103612E+03   0.178169E+01   0.781972E+01   0.922023E+02   0.165838E+01   0.141977E+03   0.204735E-02  -0.220433E+04  -0.108186E+02   0.261254E+01   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.504076E+01  -0.622165E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.708025E+01  -0.407180E-01   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.795657E+01   0.410291E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.927642E+01   0.813685E-01   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.377369E+01  -0.150812E+01   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.679485E+01  -0.286308E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.543485E+01  -0.992231E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.662985E+01  -0.205031E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.535789E+01  -0.890942E+00   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.474264E+01  -0.188734E+01   0.781972E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.927072E+01  -0.758656E+01  -0.718698E+01  -0.404450E+01  -0.701102E+01  -0.878315E+01  -0.733370E+01  -0.735815E+01  -0.558950E+01  -0.518877E+01  -0.453822E+01   0.153944E+02   0.168597E+01  -0.122885E+01  -0.209001E+01  -0.218405E+01  -0.212738E+01  -0.282177E+01  -0.195238E+01  -0.226557E+01  -0.239144E+01  -0.234620E+01  -0.236263E+01  -0.289592E+01   0.104502E+03   0.178528E+01   0.792473E+01   0.931892E+02   0.163242E+01   0.134058E+03   0.227551E-02  -0.220273E+04  -0.927072E+01   0.219562E+01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.758656E+01   0.320911E+00   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.718698E+01   0.265689E-01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.404450E+01  -0.121347E+01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.701102E+01  -0.944737E+00   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.878315E+01   0.993458E+00   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.733370E+01  -0.284148E-01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.735815E+01  -0.195576E+00   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.558950E+01  -0.863391E+00   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.518877E+01  -0.105639E+01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.453822E+01  -0.210324E+01   0.792473E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.937708E+01  -0.728736E+01  -0.583521E+01  -0.735377E+01  -0.717378E+01  -0.677191E+01  -0.645799E+01  -0.639918E+01  -0.643101E+01  -0.629837E+01  -0.462111E+01   0.193249E+02   0.169591E+01  -0.153629E+01  -0.208303E+01  -0.218405E+01  -0.217370E+01  -0.239497E+01  -0.187903E+01  -0.217460E+01  -0.238012E+01  -0.224942E+01  -0.237967E+01  -0.284838E+01   0.104742E+03   0.178799E+01   0.795490E+01   0.423461E+02   0.166446E+01   0.139942E+03   0.609584E-02  -0.220449E+04  -0.937708E+01   0.253952E+01   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.728736E+01   0.708576E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.583521E+01  -0.171141E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.735377E+01   0.605887E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.717378E+01   0.185289E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.677191E+01   0.758016E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.645799E+01   0.157805E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.639918E+01  -0.180825E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.643101E+01   0.317973E-01   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.629837E+01  -0.231082E+00   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.462111E+01  -0.181409E+01   0.795490E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.107068E+02  -0.416184E+01  -0.699773E+01  -0.768220E+01  -0.885888E+01  -0.687462E+01  -0.708116E+01  -0.638774E+01  -0.786178E+01  -0.496309E+01  -0.458976E+01   0.200616E+02   0.164058E+01  -0.135671E+01  -0.208303E+01  -0.221222E+01  -0.214943E+01  -0.271939E+01  -0.213993E+01  -0.242388E+01  -0.233981E+01  -0.212671E+01  -0.236024E+01  -0.284244E+01   0.104703E+03   0.178345E+01   0.838749E+01   0.702852E+02   0.163184E+01   0.138085E+03   0.149275E-02  -0.220409E+04  -0.107068E+02   0.306203E+01   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.416184E+01  -0.912294E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.699773E+01   0.230333E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.768220E+01   0.627419E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.885888E+01   0.325163E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.687462E+01   0.279681E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.708116E+01  -0.392610E-01   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.638774E+01  -0.232999E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.786178E+01   0.739750E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.496309E+01  -0.933181E+00   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.458976E+01  -0.183763E+01   0.838749E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.120182E+02  -0.503365E+01  -0.924496E+01  -0.551699E+01  -0.104783E+02  -0.701086E+01  -0.578718E+01  -0.653835E+01  -0.570975E+01  -0.784122E+01  -0.484348E+01   0.169236E+02   0.164058E+01  -0.135671E+01  -0.212274E+01  -0.214207E+01  -0.226411E+01  -0.239962E+01  -0.157278E+01  -0.223421E+01  -0.229902E+01  -0.215454E+01  -0.236024E+01  -0.286762E+01   0.104703E+03   0.178623E+01   0.829946E+01   0.575368E+02   0.166819E+01   0.138217E+03   0.282413E-02  -0.221301E+04  -0.120182E+02   0.297850E+01   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.503365E+01  -0.751721E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.924496E+01   0.880145E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.551699E+01  -0.751531E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.104783E+02   0.988536E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.701086E+01   0.811831E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.578718E+01  -0.598754E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.653835E+01  -0.386678E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.570975E+01  -0.518171E+00   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.784122E+01   0.410484E-01   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.484348E+01  -0.189413E+01   0.829946E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.100424E+02  -0.663253E+01  -0.845527E+01  -0.563803E+01  -0.918371E+01  -0.704627E+01  -0.491940E+01  -0.723781E+01  -0.787620E+01  -0.517913E+01  -0.484032E+01   0.190971E+02   0.168729E+01  -0.168169E+01  -0.219935E+01  -0.224045E+01  -0.238747E+01  -0.273737E+01  -0.194181E+01  -0.236692E+01  -0.245145E+01  -0.221855E+01  -0.238580E+01  -0.290270E+01   0.104014E+03   0.177697E+01   0.811235E+01   0.738409E+02   0.163635E+01   0.144693E+03   0.282413E-02  -0.220885E+04  -0.100424E+02   0.260508E+01   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.663253E+01   0.184403E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.845527E+01   0.101743E+01   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.563803E+01  -0.598001E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.918371E+01   0.632626E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.704627E+01   0.773864E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.491940E+01  -0.935568E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.723781E+01   0.107356E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.787620E+01   0.768224E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.517913E+01  -0.830160E+00   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.484032E+01  -0.179288E+01   0.811235E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.609897E+01  -0.614105E+01  -0.695006E+01  -0.498673E+01  -0.744136E+01  -0.925387E+01  -0.789270E+01  -0.628767E+01  -0.712566E+01  -0.605656E+01  -0.489177E+01   0.197149E+02   0.164817E+01  -0.133674E+01  -0.213612E+01  -0.222772E+01  -0.228249E+01  -0.314690E+01  -0.200184E+01  -0.231260E+01  -0.240958E+01  -0.240076E+01  -0.230887E+01  -0.289529E+01   0.105397E+03   0.177697E+01   0.777152E+01   0.725370E+02   0.165496E+01   0.134840E+03   0.816312E-02  -0.221005E+04  -0.609897E+01   0.108874E+01   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.614105E+01  -0.586272E-01   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.695006E+01   0.179567E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.498673E+01  -0.819634E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.744136E+01  -0.935641E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.925387E+01   0.153245E+01   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.789270E+01   0.482419E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.628767E+01  -0.391000E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.712566E+01   0.770478E-02   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.605656E+01  -0.351065E+00   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.489177E+01  -0.177930E+01   0.777152E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.928657E+01  -0.717705E+01  -0.919966E+01  -0.470298E+01  -0.934173E+01  -0.612620E+01  -0.605747E+01  -0.621661E+01  -0.731525E+01  -0.537881E+01  -0.471852E+01   0.202651E+02   0.161328E+01  -0.128585E+01  -0.215384E+01  -0.219598E+01  -0.228249E+01  -0.267449E+01  -0.213420E+01  -0.236333E+01  -0.243294E+01  -0.225152E+01  -0.242718E+01  -0.288820E+01   0.104931E+03   0.177390E+01   0.730050E+01   0.597334E+02   0.169277E+01   0.139121E+03   0.666490E-03  -0.220812E+04  -0.928657E+01   0.242255E+01   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.717705E+01   0.317666E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.919966E+01   0.110583E+01   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.470298E+01  -0.971889E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.934173E+01   0.488550E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.612620E+01  -0.110567E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.605747E+01  -0.471613E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.621661E+01  -0.501447E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.731525E+01   0.237338E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.537881E+01  -0.870459E+00   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.471852E+01  -0.185940E+01   0.730050E+01   0.000000E+00   0.300000E+01   0.000000E+00
