"b1_7"     "a1"     "c1"     "b2_7"     "a2"     "c2"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_7"     "k2_7"     "ktype1_7"     "ktype2_7"
-2.61186     117.021     1.69326     1.29239     192.965     1.65658     6.26134     0.0046982     -1373.92     -2.36432     1.19201     0     0
-2.66161     117.254     1.69276     1.13085     183.393     1.62495     2.53645     0.00771019     -1366.08     -2.37232     1.14428     0     0
-2.61048     117.433     1.68445     1.1323     184.639     1.62495     0.85743     0.00593011     -1367.88     -2.37947     1.1143     0     0
-2.61048     118.561     1.67329     1.03338     186.615     1.68562     0.85743     0.00489454     -1369.16     -2.39957     1.16633     0     0
-2.62446     118.752     1.66788     1.36035     174.953     1.64772     2.11996     0.00016869     -1377.15     -2.40055     1.12512     0     0
-2.61774     120.049     1.66637     1.41757     179.172     1.66466     3.20929     0.00547814     -1372.18     -2.40055     1.08895     0     0
-2.66064     120.102     1.65586     1.1694     182.901     1.64118     3.17074     0.00236629     -1365.98     -2.38451     1.05324     0     0
-2.83417     121.362     1.65784     1.18148     182.12     1.67857     1.82065     0.00606029     -1372.96     -2.40087     1.07238     0     0
-2.53169     121.597     1.64902     0.782161     183.452     1.64287     0.739352     0.00705901     -1365.16     -2.37171     0.968791     0     0
-2.6979     120.453     1.65755     0.827153     176.752     1.65358     1.3408     0.00214333     -1365.84     -2.4059     0.968791     0     0
-2.65547     118.691     1.65988     1.02353     176.752     1.64358     8.6573     0.00170534     -1363.17     -2.39778     1.01369     0     0
-2.59416     121.911     1.64659     0.803041     167.37     1.70628     4.25843     0.00467066     -1370.93     -2.40871     1.02461     0     0
-2.62454     122.234     1.64381     0.895306     168.738     1.69297     0.616379     0.00183009     -1370.65     -2.41778     1.00508     0     0
-2.67821     123.296     1.64083     1.22569     171.627     1.69297     0.914908     0.0100434     -1372.34     -2.3834     0.985908     0     0
-2.58896     122.607     1.63972     1.13317     188.71     1.63667     0.253554     0.000152264     -1370.22     -2.37945     0.985908     0     0
-2.70254     122.607     1.64473     0.986046     177.945     1.6426     1.69638     0.00128466     -1362.26     -2.3942     0.993184     0     0
-2.46355     122.279     1.64447     0.845881     181.088     1.6581     1.50598     0.00225755     -1370.6     -2.35761     1.02801     0     0
-2.46355     122.279     1.65415     0.983096     189.74     1.62656     2.6143     0.00383162     -1363.87     -2.36267     1.04705     0     0
-2.5615     120.32     1.6597     1.059     188.844     1.63633     2.63628     0.00256804     -1364.13     -2.38449     1.03581     0     0
-2.51391     122.249     1.64978     0.962777     179.5     1.69588     0.301147     0.00342349     -1366.97     -2.38449     0.967377     0     0
-2.5973     121.392     1.6608     0.891002     188.71     1.65076     1.56853     0.00245542     -1366.52     -2.34152     1.03844     0     0
-2.57709     120.491     1.66159     0.80785     159.948     1.69002     0.162704     0.000952744     -1368.8     -2.37827     0.899146     0     0
-2.57709     120.297     1.64381     0.87872     170.903     1.66705     1.82931     0.00335247     -1372.49     -2.37802     0.832062     0     0
-2.29489     121.07     1.64942     0.475272     182.748     1.62195     7.04124     0.00315328     -1374.47     -2.37802     0.940192     0     0
-2.70071     120.259     1.65123     0.624098     156.512     1.67401     0.161449     0.00171792     -1371.56     -2.38663     0.828006     0     0
-2.38207     120.625     1.65551     0.475198     168.656     1.66511     10.2757     0.00046957     -1373.55     -2.38663     0.882099     0     0
-2.64534     119.992     1.65586     0.786849     168.656     1.66511     3.09182     0.00046957     -1367.07     -2.40038     0.967785     0     0
-2.68346     120.699     1.64498     0.957443     186.291     1.66511     13.0079     0.00207049     -1372.39     -2.39039     1.06378     0     0
-2.52741     122.187     1.64498     0.872566     181.963     1.66881     1.0848     0.00207049     -1368.97     -2.39227     1.01439     0     0
-2.67197     122.574     1.63395     1.13892     188.14     1.66024     6.28368     0.00403125     -1369.02     -2.39867     0.991405     0     0
-2.71182     121.812     1.63395     0.822134     193.043     1.59998     2.76213     0.00403125     -1368.71     -2.40984     0.974534     0     0
-2.71716     121.884     1.64417     0.958958     181.372     1.68949     0.972698     0.00180888     -1374.16     -2.3964     0.974534     0     0
-2.744     121.347     1.63805     0.926834     180.381     1.66192     1.57864     0.00167948     -1371.07     -2.41367     0.932619     0     0
-2.58161     122.094     1.63805     1.01623     158.127     1.68033     1.87617     0.00893474     -1368.82     -2.41367     0.876231     0     0
-2.57713     125.621     1.63986     0.672974     158.127     1.65866     0.857761     0.00221918     -1365.39     -2.35965     0.920261     0     0
-2.69134     126.267     1.63986     0.950835     158.127     1.68451     0.857761     0.0105847     -1371.02     -2.31866     0.888954     0     0
-2.65558     126.904     1.64318     0.966371     160.342     1.66796     3.3102     0.00648715     -1370.75     -2.32333     0.988648     0     0
-2.42049     126.591     1.6557     0.846253     171.915     1.69012     0.3615     0.00564131     -1368.17     -2.28923     0.97663     0     0
-2.53263     125.929     1.65578     1.11546     168.457     1.67125     2.9025     0.008354     -1364.76     -2.28848     1.00689     0     0
-2.65991     124.964     1.65578     0.955962     171.246     1.67125     4.8923     0.000160498     -1361.21     -2.31756     1.01783     0     0
-2.59301     125.071     1.65957     1.02054     159.676     1.67271     0.0245604     0.0148692     -1367.5     -2.32417     1.01783     0     0
-2.56957     124.772     1.6611     0.963834     159.258     1.66932     3.56971     0.00554243     -1368.8     -2.32417     0.958204     0     0
-2.5791     123.771     1.66456     1.06496     160.07     1.66095     5.78969     0.00248068     -1365.04     -2.32293     0.997189     0     0
-2.63854     123.13     1.6664     0.826816     167.208     1.65675     1.06931     0.00421831     -1368.27     -2.34797     1.05195     0     0
-2.43504     122.82     1.66738     0.798893     159.441     1.64564     4.39327     0.0050941     -1371.16     -2.3452     0.954032     0     0
-2.76877     122.82     1.64713     1.21564     175.231     1.65541     1.70641     0.00351376     -1368.26     -2.34415     0.953499     0     0
-2.46116     123.484     1.64555     1.01728     163.025     1.6693     4.66292     4.92881e-05     -1369.63     -2.34719     0.911851     0     0
-2.63788     124.507     1.64117     0.876372     166.539     1.67858     10.3376     4.92881e-05     -1368.33     -2.32728     0.848333     0     0
-2.69216     121.795     1.65462     0.930106     178.472     1.64024     3.09953     0.00193369     -1366.56     -2.38292     1.05801     0     0
-2.67961     122.138     1.65462     0.712265     184.792     1.67011     3.84783     0.00290916     -1371.19     -2.37178     1.05801     0     0
-2.48657     122.045     1.64834     1.16308     181.794     1.63982     0.941167     0.000638773     -1368.14     -2.40175     1.08343     0     0
-2.7074     120.525     1.65932     1.09555     183.951     1.67715     4.54445     0.000638773     -1367.65     -2.43617     1.15644     0     0
-2.61714     119.408     1.66779     1.16086     180.235     1.67715     0.497235     0.00202591     -1360.89     -2.39301     1.11097     0     0
-2.61714     118.096     1.66917     1.16019     195.269     1.64134     0.571382     0.00202591     -1366.41     -2.39196     1.10053     0     0
-2.70797     118.096     1.66581     1.14401     195.269     1.60146     4.36374     0.00053073     -1368.45     -2.39196     1.10053     0     0
-2.89842     117.857     1.66581     1.24213     191.681     1.60146     0.292408     0.00610412     -1371.5     -2.42824     1.1129     0     0
-2.63181     116.546     1.66494     1.058     181.985     1.63354     2.51516     0.000172377     -1365.99     -2.44866     0.989266     0     0
-2.72557     117.277     1.66494     1.23888     185.679     1.645     0.216856     0.00356331     -1368.16     -2.44587     1.09321     0     0
-2.62129     117.061     1.66602     1.26338     187.078     1.62357     0.216856     0.00111803     -1370.08     -2.42116     1.06625     0     0
-2.55473     116.639     1.66894     1.03603     169.238     1.69524     1.04649     0.00244922     -1371.02     -2.44098     1.02826     0     0
-2.61708     118.056     1.66894     1.05694     174.665     1.67191     0.333479     0.00563058     -1367.47     -2.42506     1.09874     0     0
-2.61754     117.531     1.6758     0.932891     178.286     1.67191     0.333479     0.00577462     -1364.02     -2.39598     1.10249     0     0
-2.65558     117.531     1.67629     1.10869     178.286     1.65738     6.49847     0.000120282     -1366.67     -2.39598     1.02699     0     0
-2.65448     118.423     1.6649     0.99389     177.504     1.67687     5.45533     0.000120282     -1364.41     -2.42024     1.00948     0     0
-2.47967     119.629     1.6649     0.999372     172.029     1.65158     1.33457     0.00135093     -1366.2     -2.39285     1.02456     0     0
-2.72875     119.128     1.66368     1.02055     189.032     1.63565     2.28626     0.00994956     -1368.23     -2.38595     1.0431     0     0
-2.62238     120.159     1.66021     1.11543     186.15     1.64107     3.07223     0.001559     -1365.29     -2.38082     1.0431     0     0
-2.58459     119.984     1.66379     0.993916     177.329     1.64037     0.52499     0.0043129     -1362.93     -2.38956     1.0431     0     0
-2.66628     120.385     1.67452     1.08373     189.094     1.61931     4.44002     0.00168823     -1363.9     -2.38956     1.16083     0     0
-2.49361     118.889     1.68206     1.0968     189.094     1.63789     8.05343     0.000663051     -1367.01     -2.38956     1.16399     0     0
-2.49213     119.338     1.69105     1.10386     180.262     1.63789     0.180359     0.000663051     -1370.61     -2.34989     1.20934     0     0
-2.57912     119.44     1.67922     1.00627     198.343     1.63789     0.807205     8.42059e-05     -1369.58     -2.36641     1.18982     0     0
-2.52743     120.168     1.67888     1.34571     197.313     1.62014     2.64739     0.00173596     -1366.96     -2.35636     1.16339     0     0
-2.53532     119.953     1.67888     1.20263     191.422     1.63909     2.35325     0.00173596     -1368.98     -2.35636     1.20665     0     0
-2.72096     119.854     1.6787     1.20954     204.268     1.60562     3.64572     0.00282127     -1371.31     -2.35314     1.22472     0     0
-2.78251     120.07     1.67639     1.28596     203.673     1.63121     3.65799     0.00946153     -1373.63     -2.39269     1.32898     0     0
-2.673     120.45     1.66338     1.57589     212.693     1.62901     10.6838     0.00498979     -1377.58     -2.41236     1.24861     0     0
-2.673     118.808     1.66284     1.22273     185.858     1.64428     1.04363     0.00042865     -1364.5     -2.42542     1.04894     0     0
-2.60425     118.276     1.66276     1.1114     185.858     1.66067     1.08112     0.00700517     -1365.59     -2.38239     1.02574     0     0
-2.73399     119.007     1.65212     0.753637     182.212     1.67169     8.76084     0.000794632     -1373.28     -2.38996     0.973444     0     0
-2.77539     121.485     1.63875     1.19968     186.301     1.6502     7.51121     0.00590745     -1373.22     -2.40203     0.947441     0     0
-2.80989     121.734     1.6405     1.01595     196.699     1.64049     3.83281     0.00116234     -1367.96     -2.39721     1.04636     0     0
-2.66057     121.289     1.64413     0.978732     191.144     1.64049     4.38358     0.0044112     -1365.81     -2.42517     1.04636     0     0
-2.68605     122.499     1.6416     0.887263     179.603     1.675     6.45501     0.00162587     -1366.1     -2.39527     1.04636     0     0
-2.58767     122.397     1.63507     0.840674     169.428     1.65338     4.70186     0.00244692     -1370.18     -2.39427     0.853085     0     0
-2.64406     122.224     1.63558     1.05443     166.333     1.6746     9.71036     0.00518652     -1373.16     -2.39427     0.853085     0     0
-2.72054     123.033     1.63831     0.693265     163.452     1.70229     3.18212     0.00251459     -1370.65     -2.37255     0.853785     0     0
-2.64344     121.176     1.64016     0.915045     164.981     1.71303     1.63283     0.0128567     -1377.89     -2.37255     0.838576     0     0
-2.58771     121.857     1.64104     0.894025     173.847     1.67804     4.35282     0.0047978     -1364.86     -2.39094     0.921799     0     0
-2.4759     122.367     1.66238     0.833864     167.846     1.65345     1.04476     0.00402162     -1368.58     -2.38098     0.996906     0     0
-2.50776     122.757     1.66514     0.827743     167.855     1.63142     1.5795     0.000861226     -1368.42     -2.34649     0.962676     0     0
-2.47693     123.214     1.66359     0.989612     162.461     1.65119     5.33406     0.00441298     -1365.77     -2.34568     1.04595     0     0
-2.43569     123.061     1.66693     0.717903     176.905     1.6488     3.02318     0.00852132     -1369.89     -2.32147     1.08838     0     0
-2.41987     123.061     1.66606     0.666258     181.181     1.60736     6.69162     0.000341409     -1369.62     -2.32334     1.08374     0     0
-2.47828     123.35     1.66744     1.1507     170.039     1.66734     12.9814     0.000341409     -1367.75     -2.34034     1.13798     0     0
-2.62272     123.432     1.66711     0.991216     165.846     1.66821     13.0729     0.000341409     -1366.09     -2.32828     1.09762     0     0
-2.60074     123.845     1.66254     0.957822     176.203     1.6756     5.53699     0.00185838     -1368.73     -2.3321     1.09762     0     0
-2.59605     123.678     1.66988     1.20224     178.555     1.65649     4.66652     0.000580262     -1371.27     -2.3321     1.19971     0     0
-2.35043     125.668     1.66988     0.844732     179.89     1.65802     1.66652     0.000580262     -1370.55     -2.28015     1.15923     0     0
-2.35745     127.082     1.66988     0.853437     153.301     1.65003     2.71352     6.71173e-05     -1364.14     -2.27417     1.04781     0     0
-2.4843     126.836     1.66988     0.670946     155.697     1.63684     3.10916     0.00330578     -1372.86     -2.27449     0.945897     0     0
-2.58796     124.355     1.67158     0.88855     143.897     1.67275     6.58915     0.000479937     -1367.93     -2.30188     0.921648     0     0
-2.56514     124.355     1.67158     0.823791     154.826     1.65106     1.4519     0.000479937     -1362.38     -2.30188     0.955197     0     0
-2.64435     124.419     1.66499     1.08968     169.475     1.67113     0.0671989     0.00349023     -1366.71     -2.30059     0.95005     0     0
-2.64435     123.715     1.6708     1.1828     160.34     1.67676     0.0661095     0.00038966     -1365.37     -2.30907     1.05423     0     0
-2.55632     122.911     1.6708     0.917506     165.657     1.66358     2.82819     0.00493224     -1363.7     -2.33226     1.01179     0     0
-2.60666     123.55     1.67446     1.0198     173.517     1.65697     13.0273     0.00228484     -1370.28     -2.28891     0.995511     0     0
-2.42988     124.957     1.67446     0.925424     159.654     1.66057     6.52518     0.00302664     -1367.13     -2.32632     1.15588     0     0
-2.52919     125.658     1.66792     0.966922     163.617     1.64696     0.853665     0.00774804     -1364.29     -2.29735     1.01109     0     0
-2.70632     125.608     1.6648     0.996378     145.306     1.74326     7.52355     0.00212396     -1373.93     -2.288     1.04885     0     0
-2.59311     125.252     1.66513     1.14005     159.006     1.69174     0.789745     0.00426636     -1368.69     -2.29084     0.960487     0     0
-2.55488     125.252     1.66513     1.08896     159.006     1.6978     2.53915     0.00925724     -1368.78     -2.31416     1.08345     0     0
-2.50193     124.202     1.66998     0.979267     174.484     1.6289     1.96217     0.0050831     -1368.56     -2.30658     1.13384     0     0
-2.59768     124.537     1.6675     1.03268     185.003     1.64103     6.37818     0.004013     -1371.72     -2.30952     1.18431     0     0
-2.3875     123.185     1.66945     1.22644     185.003     1.62426     0.133988     0.0147589     -1371.7     -2.32915     1.12829     0     0
-2.46245     123.185     1.66554     0.927192     198.082     1.62426     1.85669     0.00646     -1364.6     -2.33653     1.17375     0     0
-2.54174     122.448     1.65883     1.01347     174.755     1.62153     0.939642     0.00127593     -1367.89     -2.36016     1.01648     0     0
-2.65516     123.731     1.65612     1.12829     168.736     1.70058     2.51551     0.00401417     -1364.14     -2.3516     1.06948     0     0
-2.62106     126.105     1.6585     0.923002     149.83     1.67736     2.10607     0.0088581     -1372.79     -2.30844     0.985511     0     0
-2.51913     126.105     1.65933     0.805234     154.158     1.6795     3.26015     0.00299042     -1366.16     -2.28818     0.938172     0     0
-2.53174     127.055     1.65933     0.964585     161.266     1.65761     1.54133     0.00225819     -1370.37     -2.33518     1.14374     0     0
-2.57413     127.522     1.65114     1.10528     187.688     1.62539     0.503459     0.00464904     -1366.95     -2.31402     1.15528     0     0
-2.48349     128.032     1.65348     1.04192     181.62     1.65151     2.84829     0.00180753     -1364.66     -2.31416     1.13509     0     0
-2.49534     127.542     1.65926     1.10958     178.688     1.65151     2.71354     0.00325566     -1361.42     -2.29492     1.12264     0     0
-2.55943     127.346     1.65926     0.959923     177.712     1.62547     0.400866     0.00224954     -1363.63     -2.27932     1.10236     0     0
-2.6147     127.365     1.65675     1.35448     167.728     1.63279     1.6529     0.00245132     -1370.74     -2.33794     1.13776     0     0
-2.6147     126.671     1.66432     0.868641     156.666     1.65574     4.72244     9.781e-05     -1370.02     -2.30593     1.05704     0     0
-2.5668     126.317     1.66136     0.701407     151.004     1.69934     5.83273     0.00389391     -1370.36     -2.2883     0.985441     0     0
-2.40216     125.581     1.67003     0.722464     151.004     1.66879     0.524953     0.00323893     -1368.26     -2.2883     0.97364     0     0
-2.38883     125.191     1.67296     0.776759     148.483     1.68694     2.87317     0.00444262     -1376.22     -2.2883     0.933379     0     0
-2.35767     125.433     1.66435     0.723024     152.314     1.69628     0.525351     0.000982116     -1365.5     -2.29882     1.02135     0     0
-2.57385     125.433     1.66435     0.82013     151.381     1.71249     1.85352     0.00424641     -1367.72     -2.31351     0.947518     0     0
-2.47687     124.596     1.65811     0.920704     155.651     1.66973     3.3563     0.00342995     -1366.76     -2.30591     0.929323     0     0
-2.44829     123.377     1.67895     0.848568     159.225     1.66973     0.459398     0.00037372     -1369.58     -2.29224     0.968071     0     0
-2.38726     123.015     1.68706     0.564183     156.968     1.66973     16.8261     0.000231064     -1374.4     -2.28292     1.0335     0     0
-2.30444     122.919     1.68706     0.724012     156.074     1.68977     9.18479     0.000281591     -1366.34     -2.27385     0.992791     0     0
-2.43154     124.718     1.68642     1.2873     159.546     1.64142     5.79983     0.00386561     -1373.45     -2.27946     1.07047     0     0
-2.49896     125.252     1.68478     0.985188     147.779     1.67834     0.621088     0.000206444     -1368.28     -2.28309     1.13282     0     0
-2.48103     123.426     1.6858     0.881155     151.891     1.67758     9.61795     0.00369824     -1367.27     -2.29735     1.07037     0     0
-2.55122     122.275     1.69406     1.14752     161.794     1.64612     11.5166     0.00406148     -1370.67     -2.29378     1.24125     0     0
-2.53473     123.42     1.69362     1.02068     178.82     1.66203     3.96789     0.00154041     -1366.03     -2.28223     1.23423     0     0
-2.62641     123.433     1.69052     1.32976     177.055     1.64955     4.40459     0.00253496     -1368.56     -2.30895     1.28547     0     0
-2.68747     125.46     1.6739     1.11217     163.139     1.65836     1.67763     0.00440668     -1364.26     -2.30381     1.07175     0     0
-2.55863     125.287     1.67671     1.08092     178.097     1.64836     0.922992     0.00942023     -1370.76     -2.29793     1.09862     0     0
-2.46046     123.177     1.67774     0.946011     174.547     1.64836     0.129678     0.00613245     -1363.49     -2.33643     1.16187     0     0
-2.54012     123.73     1.66178     0.994343     176.186     1.65947     0.129678     0.0057615     -1367.68     -2.34692     1.0529     0     0
-2.66802     123.73     1.65384     1.00162     182.574     1.63164     1.63393     0.00113188     -1365.93     -2.35361     1.05201     0     0
-2.61998     123.734     1.65002     0.916423     191.698     1.59964     4.10394     0.00187973     -1369.54     -2.34729     1.03263     0     0
-2.45079     125.926     1.6448     0.893255     203.744     1.65093     0.760318     0.00574715     -1371.65     -2.35657     1.21328     0     0
-2.46296     123.648     1.66794     1.21139     198.722     1.642     2.31475     0.00574715     -1364.83     -2.34177     1.21328     0     0
-2.52836     123.906     1.67508     1.07772     195.837     1.59019     1.01062     0.00719271     -1369.79     -2.3073     1.21328     0     0
-2.42066     122.629     1.675     1.33714     196.122     1.65377     0.752175     0.000737249     -1370.07     -2.32253     1.22812     0     0
-2.54808     122.629     1.66384     0.822767     185.553     1.63346     6.3893     0.00520957     -1367.51     -2.33074     1.07575     0     0
-2.65908     124.115     1.66314     1.21525     175.606     1.62486     11.8494     0.00303038     -1369.42     -2.33074     1.1679     0     0
-2.70666     121.832     1.66179     1.17506     191.457     1.60969     3.07787     0.00158003     -1365.87     -2.38115     1.21509     0     0
-2.62635     122.092     1.66179     1.25287     184.875     1.67114     1.57908     0.000251497     -1366.73     -2.38115     1.1285     0     0
-2.68018     121.658     1.6601     0.914432     184.875     1.65805     4.00446     0.00140412     -1367.68     -2.36137     1.10544     0     0
-2.66684     122.485     1.6601     1.1408     184.875     1.66211     7.65214     0.0024678     -1363.89     -2.35849     1.09179     0     0
-2.43561     122.457     1.6601     0.947581     179.522     1.62828     1.83727     0.00587276     -1364.89     -2.33478     1.01466     0     0
-2.63237     121.672     1.65559     0.784107     188.178     1.62828     0.832407     0.0028064     -1364.92     -2.3655     1.0025     0     0
-2.41775     121.194     1.64649     0.816464     188.635     1.66819     4.06823     0.00275335     -1369.55     -2.3938     1.0255     0     0
-2.71762     121.452     1.64776     0.896218     188.635     1.65788     0.443191     0.00435997     -1364.04     -2.3839     1.07379     0     0
-2.70228     123.34     1.64776     1.04088     176.885     1.70234     2.91078     0.00060594     -1369.26     -2.3839     1.06199     0     0
-2.75947     124.042     1.64455     1.14555     176.333     1.64482     0.644527     0.00492378     -1366.81     -2.37461     1.07905     0     0
-2.45234     125.002     1.64538     1.11369     192.844     1.6228     3.13987     0.001844     -1364.82     -2.34941     1.10245     0     0
-2.56399     126.476     1.64251     1.00917     179.061     1.62562     0.271054     0.00725088     -1368.42     -2.37438     1.12877     0     0
-2.41481     124.121     1.65494     0.931462     190.314     1.63635     2.97597     0.000358764     -1365.64     -2.35758     1.10968     0     0
-2.58685     122.7     1.65236     1.08146     185.843     1.66664     0.0925469     0.0043781     -1363.9     -2.34655     1.06618     0     0
-2.58685     122.827     1.65422     1.26615     173.076     1.66624     5.41626     0.000794269     -1368.64     -2.34655     1.04044     0     0
-2.65027     122.132     1.66123     0.991328     180.283     1.66624     1.26555     0.00552664     -1362.99     -2.36146     1.09222     0     0
-2.4945     120.848     1.6686     0.914105     183.25     1.65014     2.74438     0.00234048     -1365.78     -2.34982     1.07991     0     0
-2.51547     119.157     1.68263     1.06918     173.418     1.6651     0.0649692     0.00865246     -1364.72     -2.36333     1.13563     0     0
-2.73269     119.397     1.68408     0.990781     173.418     1.68102     0.135396     0.00899648     -1368.69     -2.35131     1.16311     0     0
-2.64366     120.314     1.68408     1.05407     159.276     1.659     5.70782     0.00323164     -1370.12     -2.33939     1.0966     0     0
-2.6535     118.435     1.67991     1.03749     159.807     1.6915     6.37486     0.00689016     -1367.9     -2.37115     0.996425     0     0
-2.42654     118.435     1.68255     0.876655     162.988     1.68704     0.614848     0.0119559     -1366.48     -2.36561     0.996425     0     0
-2.41834     119.386     1.67707     0.908358     173.557     1.65313     0.17508     0.00716407     -1367.78     -2.36612     0.989791     0     0
-2.52327     119.891     1.67707     1.16886     182.004     1.63939     1.7654     0.01009     -1375.29     -2.36612     1.12273     0     0
-2.65892     120.559     1.67061     1.20419     185.102     1.63939     5.9269     0.00162664     -1370.06     -2.36612     1.07218     0     0
-2.56596     121.313     1.67049     1.07749     207.013     1.62517     6.68691     0.000378721     -1366.69     -2.36699     1.19982     0     0
-2.61907     123.052     1.65301     1.08658     193.99     1.64776     2.23651     0.000378721     -1363.39     -2.36622     1.19979     0     0
-2.69082     123.85     1.6439     1.07166     186.505     1.61719     2.1245     0.000378721     -1369.32     -2.40249     1.05987     0     0
-2.58309     125.677     1.64239     1.21069     173.693     1.68907     1.26842     0.00545284     -1367.14     -2.3601     1.01317     0     0
-2.73925     123.849     1.65498     0.688194     177.96     1.63052     5.80143     0.00189637     -1371.14     -2.33635     1.01317     0     0
-2.63076     121.446     1.64665     0.771649     197.013     1.63052     4.58587     0.00189637     -1367.59     -2.39354     0.974061     0     0
-2.7658     121.587     1.65163     1.03473     191.912     1.63052     8.1483     0.000869332     -1367.02     -2.37143     1.08928     0     0
-2.56129     121.274     1.65441     1.18077     207.866     1.66613     2.33985     0.00138417     -1371.12     -2.39169     1.17712     0     0
-2.72758     122.989     1.65497     1.08564     206.61     1.61471     1.15957     0.00154394     -1366.71     -2.35598     1.17712     0     0
-2.65491     125.013     1.65094     1.0131     184.872     1.61255     0.172923     0.00145635     -1366.29     -2.35598     1.11757     0     0
-2.63128     124.811     1.64246     1.16191     206.435     1.5841     9.69746     0.00375815     -1376.31     -2.32896     1.11757     0     0
-2.48607     128.208     1.63671     0.979684     188.031     1.61593     0.323155     0.00156859     -1369     -2.3223     1.01158     0     0
-2.3194     128.81     1.63031     0.912896     196.688     1.61593     7.25718     0.00308626     -1379.12     -2.29631     0.99427     0     0
-2.44639     131.122     1.63733     1.05895     177.759     1.69599     2.1368     0.0154593     -1373.16     -2.28404     1.11866     0     0
-2.36238     129.666     1.63733     0.884963     182.551     1.6501     5.26841     0.00173855     -1367.78     -2.29032     1.03286     0     0
-2.46227     127.633     1.63733     1.13673     174.096     1.6498     1.47845     0.00237055     -1369.18     -2.33614     1.03286     0     0
-2.60777     126.585     1.6435     1.06814     191.487     1.61141     2.13138     0.00821681     -1368.17     -2.33407     1.08436     0     0
-2.72426     127.652     1.63746     1.1637     192.14     1.64064     5.93148     0.011245     -1372.34     -2.32266     1.06384     0     0
-2.50815     129.094     1.63331     1.13658     184.227     1.65951     1.2065     0.00503214     -1367     -2.32213     1.07376     0     0
-2.55725     129.581     1.63331     0.847595     189.888     1.63991     1.12709     0.00602384     -1372.29     -2.30167     1.14367     0     0
-2.55725     129.546     1.63724     1.16289     193.159     1.62621     0.367516     0.0024076     -1365     -2.30755     1.14367     0     0
-2.58634     129.536     1.63724     0.98996     186.332     1.65638     2.23994     0.00302372     -1365.26     -2.32579     1.11324     0     0
-2.62158     129.536     1.63678     0.98627     186.047     1.63957     0.613599     0.00409704     -1367.43     -2.29345     1.06126     0     0
-2.71168     128.537     1.63398     1.27675     197.867     1.6343     0.0784869     0.000860912     -1369.45     -2.33107     1.16718     0     0
-2.66288     126.941     1.64341     1.45632     205.126     1.60871     2.30073     0.000766003     -1374.56     -2.32741     1.16718     0     0
-2.66577     126.555     1.64341     1.07047     206.256     1.62984     0.0730889     0.00980037     -1376.98     -2.31116     1.1217     0     0
-2.61495     127.159     1.64376     1.31598     176.95     1.63754     7.21086     0.00438715     -1372.77     -2.3613     1.12692     0     0
-2.46283     127.781     1.63267     1.14897     191.268     1.6404     0.275129     0.0011243     -1369.34     -2.3612     1.15142     0     0
