Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.699930E+03;  0.000000E+00; -0.699239E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.696452E+03;  0.000000E+00; -0.695762E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.696420E+03;  0.000000E+00; -0.695730E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.690002E+03;  0.000000E+00; -0.689312E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.687220E+03;  0.000000E+00; -0.686529E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.684949E+03;  0.000000E+00; -0.684260E+03
  0.574524E+04;  0.103423E+04;  0.774292E-02;  0.689750E+00; -0.685919E+03;  0.000000E+00; -0.685230E+03
  0.569333E+04;  0.103282E+04;  0.123299E-01;  0.688599E+00; -0.684695E+03;  0.000000E+00; -0.684006E+03
  0.561437E+04;  0.102573E+04;  0.166595E-01;  0.687030E+00; -0.683604E+03;  0.000000E+00; -0.682917E+03
  0.557313E+04;  0.103351E+04;  0.158030E-01;  0.687378E+00; -0.682813E+03;  0.000000E+00; -0.682126E+03
  0.551194E+04;  0.104135E+04;  0.142668E-01;  0.687955E+00; -0.682094E+03;  0.000000E+00; -0.681406E+03
  0.551561E+04;  0.104500E+04;  0.158794E-01;  0.687347E+00; -0.682009E+03;  0.000000E+00; -0.681321E+03
  0.558214E+04;  0.106808E+04;  0.150025E-01;  0.687686E+00; -0.681775E+03;  0.000000E+00; -0.681087E+03
  0.553893E+04;  0.106657E+04;  0.186038E-01;  0.686173E+00; -0.681522E+03;  0.000000E+00; -0.680836E+03
  0.547263E+04;  0.105917E+04;  0.174559E-01;  0.686691E+00; -0.681501E+03;  0.000000E+00; -0.680814E+03
  0.551159E+04;  0.104754E+04;  0.171258E-01;  0.686833E+00; -0.681921E+03;  0.000000E+00; -0.681235E+03
  0.551231E+04;  0.107873E+04;  0.154521E-01;  0.687515E+00; -0.681091E+03;  0.000000E+00; -0.680404E+03
  0.555748E+04;  0.106757E+04;  0.189213E-01;  0.686024E+00; -0.681606E+03;  0.000000E+00; -0.680920E+03
  0.553327E+04;  0.106745E+04;  0.195404E-01;  0.685727E+00; -0.681474E+03;  0.000000E+00; -0.680788E+03
  0.557170E+04;  0.107019E+04;  0.220626E-01;  0.684415E+00; -0.681640E+03;  0.000000E+00; -0.680956E+03
  0.550037E+04;  0.107594E+04;  0.216729E-01;  0.684628E+00; -0.681164E+03;  0.000000E+00; -0.680479E+03
  0.537548E+04;  0.106772E+04;  0.182722E-01;  0.686326E+00; -0.681547E+03;  0.000000E+00; -0.680861E+03
  0.531853E+04;  0.105254E+04;  0.139025E-01;  0.688083E+00; -0.682221E+03;  0.000000E+00; -0.681533E+03
