X1_obs         X1_true        Y1_obs         Y1_unbiased    Y1_sim         Y1_res         Y1_stdres      
   0.400000E+01   0.400000E+01   0.273900E+04   0.273900E+04   0.264629E+04   0.927139E+02   0.419307E+00
   0.594000E+01   0.594000E+01   0.441100E+04   0.441100E+04   0.436382E+04   0.471809E+02   0.138025E+00
   0.333000E+01   0.333000E+01   0.215600E+04   0.215600E+04   0.212984E+04   0.261639E+02   0.144839E+00
   0.320000E+01   0.320000E+01   0.208200E+04   0.208200E+04   0.203452E+04   0.474810E+02   0.270418E+00
   0.530000E+00   0.530000E+00   0.413000E+03   0.413000E+03   0.474540E+03  -0.615396E+02  -0.777132E+00
   0.380000E+00   0.380000E+00   0.395000E+03   0.395000E+03   0.412681E+03  -0.176812E+02  -0.224351E+00
   0.811000E+01   0.811000E+01   0.683800E+04   0.683800E+04   0.683488E+04   0.311794E+01   0.598388E-02
   0.309000E+01   0.309000E+01   0.196400E+04   0.196400E+04   0.195514E+04   0.885938E+01   0.528387E-01
   0.555000E+01   0.555000E+01   0.390000E+04   0.390000E+04   0.399335E+04  -0.933491E+02  -0.306431E+00
   0.650000E+00   0.650000E+00   0.560000E+03   0.560000E+03   0.526304E+03   0.336956E+02   0.385809E+00
   0.800000E+00   0.800000E+00   0.650000E+03   0.650000E+03   0.593771E+03   0.562289E+02   0.618465E+00
   0.500000E+00   0.500000E+00   0.470000E+03   0.470000E+03   0.461912E+03   0.808811E+01   0.961093E-01
   0.490000E+01   0.490000E+01   0.331000E+04   0.331000E+04   0.340352E+04  -0.935250E+02  -0.357008E+00
   0.492000E+01   0.492000E+01   0.332000E+04   0.332000E+04   0.342115E+04  -0.101148E+03  -0.385040E+00
   0.495000E+01   0.495000E+01   0.342000E+04   0.342000E+04   0.344764E+04  -0.276448E+02  -0.102451E+00
   0.500000E+01   0.500000E+01   0.348000E+04   0.348000E+04   0.349198E+04  -0.119756E+02  -0.436830E-01
   0.218000E+01   0.218000E+01   0.136000E+04   0.136000E+04   0.134499E+04   0.150117E+02   0.116581E+00
   0.139000E+01   0.139000E+01   0.928000E+03   0.928000E+03   0.887292E+03   0.407084E+02   0.484631E+00
   0.373000E+01   0.373000E+01   0.243700E+04   0.243700E+04   0.243316E+04   0.383760E+01   0.325728E-01
   0.640000E+01   0.640000E+01   0.465700E+04   0.465700E+04   0.481630E+04  -0.159300E+03  -0.861877E+00
   0.640000E+01   0.640000E+01   0.474800E+04   0.474800E+04   0.481630E+04  -0.682998E+02  -0.186302E+00
   0.720000E+01   0.720000E+01   0.540700E+04   0.540700E+04   0.564205E+04  -0.235049E+03  -0.112353E+01
   0.720000E+01   0.720000E+01   0.543500E+04   0.543500E+04   0.564205E+04  -0.207049E+03  -0.496204E+00
   0.685000E+01   0.685000E+01   0.550200E+04   0.550200E+04   0.527481E+04   0.227188E+03   0.107246E+01
   0.740000E+01   0.740000E+01   0.593000E+04   0.593000E+04   0.588661E+04   0.433918E+02   0.191883E+00
   0.770000E+01   0.770000E+01   0.627800E+04   0.627800E+04   0.628050E+04  -0.249569E+01  -0.520459E-02
   0.772000E+01   0.772000E+01   0.642300E+04   0.642300E+04   0.630711E+04   0.115890E+03   0.236408E+00
   0.785000E+01   0.785000E+01   0.614800E+04   0.614800E+04   0.648118E+04  -0.333181E+03  -0.142551E+01
   0.786000E+01   0.786000E+01   0.618700E+04   0.618700E+04   0.649465E+04  -0.307648E+03  -0.650532E+00
   0.964000E+01   0.964000E+01   0.930200E+04   0.930200E+04   0.907542E+04   0.226584E+03   0.476781E+00
   0.972000E+01   0.972000E+01   0.955500E+04   0.955500E+04   0.920280E+04   0.352202E+03   0.722187E+00
   0.990000E+01   0.990000E+01   0.957800E+04   0.957800E+04   0.949344E+04   0.845586E+02   0.116617E+00
   0.984000E+01   0.984000E+01   0.923300E+04   0.923300E+04   0.939595E+04  -0.162950E+03  -0.232974E+00
   0.717000E+01   0.717000E+01   0.595000E+04   0.595000E+04   0.561021E+04   0.339788E+03   0.746690E+00
   0.735000E+01   0.735000E+01   0.609300E+04   0.609300E+04   0.582194E+04   0.271062E+03   0.117179E+01
   0.765000E+01   0.765000E+01   0.617800E+04   0.617800E+04   0.621415E+04  -0.361528E+02  -0.765750E-01
   0.105000E+02   0.105000E+02   0.110290E+05   0.110290E+05   0.105003E+05   0.528689E+03   0.942994E+00
   0.103800E+02   0.103800E+02   0.108830E+05   0.108830E+05   0.102944E+05   0.588585E+03   0.106362E+01
   0.325000E+01   0.325000E+01   0.197400E+04   0.197400E+04   0.215338E+04  -0.179376E+03  -0.168988E+01
   0.328000E+01   0.328000E+01   0.197400E+04   0.197400E+04   0.217569E+04  -0.201693E+03  -0.119637E+01
   0.329000E+01   0.329000E+01   0.212800E+04   0.212800E+04   0.218315E+04  -0.551510E+02  -0.502351E+00
   0.331000E+01   0.331000E+01   0.222000E+04   0.222000E+04   0.219810E+04   0.219046E+02   0.223657E+00
   0.501000E+01   0.501000E+01   0.357000E+04   0.357000E+04   0.360082E+04  -0.308173E+02  -0.204570E+00
   0.500000E+01   0.500000E+01   0.353200E+04   0.353200E+04   0.359183E+04  -0.598323E+02  -0.400133E+00
   0.500000E+01   0.500000E+01   0.353200E+04   0.353200E+04   0.359183E+04  -0.598323E+02  -0.490585E+00
   0.355000E+01   0.355000E+01   0.242900E+04   0.242900E+04   0.238036E+04   0.486357E+02   0.479878E+00
   0.357000E+01   0.357000E+01   0.242100E+04   0.242100E+04   0.239580E+04   0.252038E+02   0.248900E+00
   0.520000E+01   0.520000E+01   0.382200E+04   0.382200E+04   0.377311E+04   0.488863E+02   0.383109E+00
   0.396000E+01   0.396000E+01   0.278500E+04   0.278500E+04   0.270405E+04   0.809489E+02   0.752826E+00
   0.416000E+01   0.416000E+01   0.305300E+04   0.305300E+04   0.286746E+04   0.185543E+03   0.165256E+01
   0.280000E+01   0.280000E+01   0.186600E+04   0.186600E+04   0.182904E+04   0.369617E+02   0.399920E+00
   0.164000E+01   0.164000E+01   0.110000E+04   0.110000E+04   0.108812E+04   0.118776E+02   0.143678E+00
   0.163000E+01   0.163000E+01   0.108900E+04   0.108900E+04   0.108237E+04   0.663186E+01   0.803243E-01
   0.149000E+01   0.149000E+01   0.103500E+04   0.103500E+04   0.100301E+04   0.319926E+02   0.390426E+00
   0.373000E+01   0.373000E+01   0.240600E+04   0.240600E+04   0.252058E+04  -0.114580E+03  -0.113127E+01
   0.369000E+01   0.369000E+01   0.228600E+04   0.228600E+04   0.248916E+04  -0.203163E+03  -0.204249E+01
   0.198000E+01   0.198000E+01   0.130300E+04   0.130300E+04   0.129042E+04   0.125804E+02   0.148089E+00
   0.196000E+01   0.196000E+01   0.126000E+04   0.126000E+04   0.127817E+04  -0.181671E+02  -0.214950E+00
   0.842000E+01   0.842000E+01   0.675900E+04   0.675900E+04   0.712148E+04  -0.362480E+03  -0.188016E+01
   0.831000E+01   0.831000E+01   0.652000E+04   0.652000E+04   0.699447E+04  -0.474475E+03  -0.253157E+01
   0.301000E+01   0.301000E+01   0.195000E+04   0.195000E+04   0.197795E+04  -0.279458E+02  -0.297887E+00
   0.103000E+01   0.103000E+01   0.762000E+03   0.762000E+03   0.758490E+03   0.350953E+01   0.441645E-01
   0.746000E+01   0.746000E+01   0.591800E+04   0.591800E+04   0.604211E+04  -0.124107E+03  -0.716304E+00
   0.424000E+01   0.424000E+01   0.303200E+04   0.303200E+04   0.293381E+04   0.981873E+02   0.876354E+00
   0.208000E+01   0.208000E+01   0.132700E+04   0.132700E+04   0.135233E+04  -0.253312E+02  -0.296882E+00
   0.635000E+01   0.635000E+01   0.485000E+04   0.485000E+04   0.487832E+04  -0.283176E+02  -0.189533E+00
   0.619000E+01   0.619000E+01   0.463000E+04   0.463000E+04   0.471828E+04  -0.882849E+02  -0.609945E+00
   0.620000E+01   0.620000E+01   0.463000E+04   0.463000E+04   0.472823E+04  -0.982287E+02  -0.678576E+00
   0.581000E+01   0.581000E+01   0.429500E+04   0.429500E+04   0.434623E+04  -0.512306E+02  -0.372419E+00
