"b1_1"     "a1"     "c1"     "b2_1"     "a2"     "c2"     "b3"     "a3"     "c3"     "Y1_gamma1"     "Y1_gamma2"     "LogPost"     "k1_11"     "k2_11"     "k3_11"     "ktype1_11"     "ktype2_11"     "ktype3_11"
-11.3644     15.7577     1.61912     -1.46094     101.281     1.79159     8.03189     103.428     1.66717     131.05     0.00112873     -2199.97     -4.43354     -2.08612     8.03189     0     3     0
-12.5404     14.6493     1.6647     -0.318877     101.882     1.78964     8.17719     97.955     1.66297     129.646     0.00265178     -2206.62     -4.94716     -1.89677     8.17719     0     3     0
-10.0227     16.1489     1.66935     -1.34864     101.196     1.78883     7.63075     77.9125     1.6314     137.571     0.00306511     -2200.89     -4.74131     -1.92118     7.63075     0     3     0
-8.99218     17.3187     1.64588     -1.13251     101.41     1.78881     8.21195     60.279     1.65849     130.133     0.000630784     -2207.54     -5.18905     -1.74244     8.21195     0     3     0
-10.0624     15.0433     1.64262     -1.50545     102.129     1.78881     8.2311     92.3538     1.64727     130.363     0.000630784     -2202.38     -4.8064     -1.99985     8.2311     0     3     0
-8.45582     17.1854     1.67289     -1.50545     102.112     1.78747     7.67128     100.798     1.65732     132.859     0.00253312     -2199.28     -4.50087     -2.07352     7.67128     0     3     0
-9.61222     19.4843     1.67289     -1.49744     101.654     1.79058     8.19212     161.504     1.63269     143.041     0.000909677     -2200.81     -4.54079     -1.98537     8.19212     0     3     0
-9.16528     19.4843     1.65855     -1.23394     101.638     1.79341     8.2681     111.227     1.644     135.627     0.00199541     -2199.36     -4.38132     -1.97125     8.2681     0     3     0
-7.9747     18.4013     1.67728     -1.57978     103.019     1.78885     8.4029     106.886     1.68773     143.875     0.00384137     -2203.52     -4.59747     -1.87438     8.4029     0     3     0
-11.518     15.9765     1.67728     -1.47044     103.572     1.78038     7.70142     96.101     1.66945     145.171     0.0031948     -2201.81     -4.76191     -1.95383     7.70142     0     3     0
-11.7406     17.345     1.63154     -0.985863     102.286     1.78948     8.42839     114.557     1.64407     130.5     0.0031948     -2206.06     -4.76334     -1.8763     8.42839     0     3     0
-11.796     15.067     1.65623     -1.00615     102.457     1.78552     7.94149     76.2567     1.66237     135.593     0.00427084     -2203.26     -4.71113     -1.98179     7.94149     0     3     0
-11.3878     17.4598     1.67162     -1.32322     102.521     1.78318     7.55396     89.5105     1.64886     143.476     0.00331397     -2203.52     -4.75831     -1.84278     7.55396     0     3     0
-7.84465     19.6423     1.68751     -1.47122     103.433     1.77995     8.08843     115.919     1.66729     149.776     0.00167179     -2201.53     -4.80486     -1.7337     8.08843     0     3     0
-9.46144     21.9377     1.65177     -1.41559     102.085     1.78036     7.8398     150.512     1.67508     149.423     0.000292801     -2199.26     -4.59092     -1.85429     7.8398     0     3     0
-9.41475     23.909     1.64985     -1.60645     101.579     1.78046     8.34654     175.301     1.66701     179.664     0.0015151     -2210.28     -4.59092     -1.99477     8.34654     0     3     0
-8.99563     22.9301     1.66956     -1.45439     100.142     1.78937     7.87657     137.798     1.68585     157.672     0.0015151     -2203.98     -4.43041     -1.79881     7.87657     0     3     0
-10.6456     19.6498     1.67125     -1.65539     99.8993     1.79158     8.31269     165.28     1.66952     141.116     0.00169526     -2205.53     -4.46962     -2.10761     8.31269     0     3     0
-9.89264     20.1214     1.652     -1.65348     101.638     1.79158     8.04033     114.023     1.63064     143.91     0.00205445     -2203.21     -4.4368     -2.06543     8.04033     0     3     0
-5.68474     21.6436     1.652     -1.28318     101.46     1.79151     8.15265     114.724     1.65705     135.623     0.00380526     -2212.71     -4.76981     -1.69341     8.15265     0     3     0
-10.315     21.8977     1.652     -1.66398     101.616     1.79151     8.15265     99.8934     1.70901     132.385     0.000879745     -2204.8     -4.68693     -1.73644     8.15265     0     3     0
-8.91409     17.4052     1.65541     -1.49784     100.614     1.79151     8.35025     134.547     1.66384     134.884     0.000879745     -2203.31     -4.37629     -2.02498     8.35025     0     3     0
-11.9879     15.9685     1.65768     -1.49784     101.783     1.79214     8.26179     100.99     1.63322     138.463     0.000955903     -2202.03     -4.84611     -1.87993     8.26179     0     3     0
-10.0299     16.5484     1.66173     -0.913237     103.198     1.78689     8.13533     86.5067     1.67793     138.644     0.00261291     -2201.29     -4.76861     -1.89047     8.13533     0     3     0
-10.5557     17.2824     1.66107     -1.16401     103.261     1.78773     8.02681     98.9682     1.67515     157.467     0.00294961     -2204.96     -4.49217     -1.98474     8.02681     0     3     0
-8.4715     17.2723     1.6585     -1.15038     103.752     1.78799     7.95033     67.0396     1.68167     145.586     0.000442182     -2206.64     -4.5172     -1.97847     7.95033     0     3     0
-9.94844     16.8828     1.6585     -1.30444     102.762     1.79124     7.80969     91.0657     1.6579     133.237     0.000442182     -2203.27     -4.26468     -2.11234     7.80969     0     3     0
-9.36378     16.7069     1.68118     -1.26506     103.182     1.78942     7.54119     66.4854     1.6565     137.136     0.00214676     -2207.08     -4.44062     -2.05298     7.54119     0     3     0
-10.0549     22.5659     1.66473     -1.5119     103.047     1.78684     8.20916     94.0711     1.67533     144.669     0.00268342     -2204.7     -4.68061     -1.71699     8.20916     0     3     0
-8.45155     22.7976     1.68607     -0.895175     103.579     1.78435     7.93787     94.0711     1.6732     133.591     0.000737965     -2200.02     -4.94401     -1.45858     7.93787     0     3     0
-9.59674     21.2018     1.64771     -1.20823     104.935     1.78485     8.06162     75.0018     1.67005     137.677     0.00153861     -2201.7     -4.41904     -1.89054     8.06162     0     3     0
-8.82706     24.0009     1.67162     -1.15139     104.996     1.78501     8.03882     82.5515     1.65685     139.687     0.00225467     -2205.79     -4.48691     -1.71519     8.03882     0     3     0
-7.38553     27.6735     1.64784     -1.07624     104.461     1.78661     8.24944     98.0806     1.6588     140.485     0.000868347     -2204.53     -4.58196     -1.50109     8.24944     0     3     0
-6.64086     27.6358     1.61872     -1.47235     105.186     1.78685     8.33833     77.2552     1.65626     135.729     0.00657519     -2203.69     -4.61651     -1.54811     8.33833     0     3     0
-9.68392     19.5844     1.66945     -1.33588     104.245     1.78685     8.10535     85.1963     1.68825     151.045     0.00302998     -2203.08     -4.64623     -1.89505     8.10535     0     3     0
-10.1629     19.0528     1.62258     -1.2663     104.152     1.78852     8.20326     62.1789     1.6681     135.9     0.00162502     -2204.05     -4.54618     -2.02484     8.20326     0     3     0
-8.59108     22.4803     1.66573     -1.23277     105.188     1.78377     7.86827     85.3569     1.66546     147.88     0.00162502     -2200.8     -4.66368     -1.67194     7.86827     0     3     0
-9.11152     22.6926     1.63356     -1.26995     106.241     1.77162     8.25617     144.816     1.66546     141.162     0.00162502     -2202.76     -4.56083     -1.77979     8.25617     0     3     0
-9.39277     19.6564     1.69755     -0.831092     106.06     1.77162     8.16251     166.693     1.61965     139.967     0.00420106     -2209.27     -4.83229     -1.85701     8.16251     0     3     0
-7.977     25.1586     1.65071     -1.22982     105.557     1.77824     7.91133     105.661     1.65093     145.977     0.0019656     -2204.81     -4.48567     -1.86808     7.91133     0     3     0
-8.25153     21.2599     1.66761     -1.38429     104.759     1.7798     7.91133     59.726     1.6434     150.838     0.00102501     -2202.04     -4.73308     -1.71136     7.91133     0     3     0
-8.31196     20.9951     1.66974     -1.41749     105.448     1.77889     8.02595     85.1474     1.69391     154.325     0.000207088     -2211.37     -5.2058     -1.52526     8.02595     0     3     0
-8.44851     21.5335     1.64354     -1.29695     106.152     1.77849     7.46812     85.355     1.63877     140.223     0.00253437     -2205.14     -4.77291     -1.82588     7.46812     0     3     0
-9.25712     17.9725     1.67641     -1.39393     106.702     1.77911     7.82136     54.4786     1.68271     140.199     0.00149422     -2198.35     -4.76495     -1.83389     7.82136     0     3     0
-10.3248     21.0017     1.64755     -1.44327     105.955     1.78365     8.24662     60.629     1.6603     155.779     0.000968788     -2202.78     -4.65936     -1.77099     8.24662     0     3     0
-9.94358     24.433     1.62505     -1.63608     105.955     1.77925     8.56874     138.406     1.68315     156.784     0.000968788     -2210.45     -4.57215     -1.70132     8.56874     0     3     0
-9.03631     17.5324     1.65558     -1.41751     105.677     1.78004     8.49493     108.505     1.65147     144.654     0.000968788     -2204.92     -4.46322     -2.01025     8.49493     0     3     0
-11.9125     14.6127     1.6584     -1.21161     104.511     1.78132     8.16718     108.505     1.66096     126.834     0.0043279     -2203.22     -4.55188     -2.07387     8.16718     0     3     0
-10.9499     15.4036     1.66702     -1.01353     104.511     1.78438     8.068     112.112     1.63936     139.176     0.000923425     -2203.34     -4.8552     -1.96355     8.068     0     3     0
-9.85254     16.1102     1.67442     -1.39175     105.299     1.77124     7.76935     83.9803     1.65924     136.457     0.0033812     -2205.47     -4.56242     -2.1574     7.76935     0     3     0
-10.4406     15.4421     1.65856     -1.39175     104.423     1.77124     7.29963     74.7083     1.67142     143.561     0.00158134     -2211.59     -4.77891     -2.03148     7.29963     0     3     0
-6.69537     23.0377     1.6732     -1.72987     105.17     1.77004     7.35367     77.2325     1.67928     159.237     0.00306684     -2208.94     -4.77885     -1.79913     7.35367     0     3     0
-10.046     18.5728     1.68659     -1.55471     105.417     1.7654     7.45793     77.2325     1.69825     151.876     0.00206382     -2209.76     -4.52746     -2.03004     7.45793     0     3     0
-10.0061     19.2493     1.68659     -1.5783     104.329     1.7663     7.77853     117.27     1.68847     158.854     0.00173725     -2209.26     -4.6419     -1.88498     7.77853     0     3     0
-9.77817     21.111     1.64467     -1.58151     105.466     1.76974     7.97659     96.6429     1.64182     159.398     0.00327664     -2210.55     -4.95727     -1.92442     7.97659     0     3     0
-8.90672     15.4629     1.65165     -1.19195     105.896     1.76799     7.74984     109.048     1.65291     147.959     0.000880607     -2203.3     -4.73667     -2.17856     7.74984     0     3     0
-12.0525     16.894     1.62247     -1.39488     107.252     1.76883     8.17028     117.832     1.69251     132.804     0.00303012     -2209.45     -4.55565     -2.07562     8.17028     0     3     0
-11.7626     15.5982     1.64617     -1.39488     107.87     1.77158     7.72023     88.6747     1.6297     145.841     0.00317478     -2206.19     -4.63706     -2.08223     7.72023     0     3     0
-10.4235     16.9944     1.63296     -1.34946     107.807     1.77158     8.4289     118.744     1.67806     152.897     0.00196667     -2208.67     -4.37096     -2.12333     8.4289     0     3     0
-10.0461     18.8309     1.65997     -1.08802     107.522     1.77261     8.07583     96.7684     1.65379     139.7     0.000765918     -2204.17     -4.51301     -1.96995     8.07583     0     3     0
-10.151     18.9553     1.67205     -1.42369     107.579     1.77121     7.86116     81.5033     1.65977     153.799     0.000765918     -2201.86     -4.63969     -1.91521     7.86116     0     3     0
-9.85224     18.9553     1.67205     -1.34287     107.292     1.76689     7.45524     89.9394     1.64265     139.592     0.000765918     -2204.3     -4.6738     -1.88679     7.45524     0     3     0
-6.48327     18.244     1.66625     -1.07111     107.292     1.77096     7.3163     76.4107     1.66618     162.284     0.000765918     -2209.33     -4.68963     -1.87831     7.3163     0     3     0
-8.73486     18.0711     1.66623     -1.23728     106.923     1.77258     8.25781     81.7192     1.66618     139.621     0.00270086     -2199.63     -4.75169     -1.93624     8.25781     0     3     0
-8.13064     16.1562     1.66348     -1.23051     106.57     1.77574     7.77795     107.008     1.66751     139.621     0.00180822     -2204.49     -4.78714     -1.94384     7.77795     0     3     0
-9.69958     15.615     1.64374     -1.23051     106.39     1.77882     7.76883     97.7121     1.69926     138.261     0.00181154     -2203.74     -4.72184     -2.01018     7.76883     0     3     0
-10.5482     20.7439     1.64502     -1.56122     104.861     1.78104     8.10071     143.172     1.6837     131.934     0.00392089     -2202.12     -4.62343     -1.7998     8.10071     0     3     0
-9.54732     17.7062     1.66462     -1.11249     104.535     1.77766     7.84224     87.1032     1.64833     138.82     0.00392089     -2200.78     -4.75511     -1.85025     7.84224     0     3     0
-10.0099     17.8004     1.64937     -1.20886     104.2     1.7771     7.54993     104.422     1.63992     144.186     0.00224722     -2198.74     -4.68125     -1.9418     7.54993     0     3     0
-12.1955     17.1008     1.62957     -1.53652     104.756     1.78072     7.82891     84.3318     1.65754     144.006     0.0035659     -2202.68     -4.90465     -1.85748     7.82891     0     3     0
-9.47513     16.3375     1.6326     -1.21696     104.91     1.78147     7.62397     60.6504     1.66743     157.676     0.00462325     -2210.45     -4.93025     -2.00595     7.62397     0     3     0
-10.5243     17.5953     1.67096     -1.12595     104.059     1.78208     7.95605     80.9286     1.66547     126.039     0.00182333     -2203.08     -4.63585     -1.94386     7.95605     0     3     0
-8.90919     17.5953     1.68443     -1.60055     102.475     1.78763     7.39224     50.3885     1.68758     147.817     0.0029205     -2204.97     -4.65207     -1.93572     7.39224     0     3     0
-8.21457     17.2147     1.65669     -1.02534     102.162     1.7884     7.81612     72.2278     1.64916     131.341     0.00160985     -2203.18     -4.79527     -1.8545     7.81612     0     3     0
-8.64154     22.8971     1.66844     -1.46199     102.836     1.78838     8.52487     135.926     1.66592     138.603     0.00186723     -2196.11     -4.69344     -1.60972     8.52487     0     3     0
-8.18553     22.8971     1.66753     -1.27656     102.795     1.78858     8.09579     83.1197     1.67113     139.047     0.00186723     -2198.31     -4.45196     -1.85936     8.09579     0     3     0
-7.21653     27.1191     1.66451     -1.41437     104.018     1.78858     8.01144     58.0786     1.68692     148.037     0.00134157     -2199.19     -4.61254     -1.57978     8.01144     0     3     0
-8.32823     24.6036     1.66451     -1.46438     103.366     1.78917     8.26036     53.6423     1.6715     130.613     0.00515726     -2199.38     -4.82655     -1.46182     8.26036     0     3     0
-8.97698     21.9996     1.67581     -1.17335     102.457     1.79357     8.03711     61.5369     1.65869     133.097     0.00470519     -2199.43     -4.52392     -1.74642     8.03711     0     3     0
-8.33296     22.3789     1.66981     -1.00221     101.845     1.79692     8.31706     125.987     1.64425     137.325     0.00269109     -2200     -4.54322     -1.7187     8.31706     0     3     0
-9.00739     21.7276     1.65681     -1.52261     102.558     1.79692     8.0222     54.8383     1.66722     123.693     0.00250221     -2204.8     -4.74891     -1.68942     8.0222     0     3     0
-8.74057     19.6228     1.66429     -1.18821     102.299     1.79118     7.38269     44.5099     1.67672     147.24     0.00147065     -2202.8     -4.46765     -1.94038     7.38269     0     3     0
-9.96328     19.4495     1.67378     -1.53022     101.743     1.79113     7.3625     72.3687     1.64692     126.001     0.00153401     -2204.24     -4.30627     -2.01081     7.3625     0     3     0
-10.72     19.4495     1.6413     -1.57317     102.384     1.79113     7.54511     80.9392     1.64911     147.642     0.000491941     -2208.54     -4.94559     -1.82541     7.54511     0     3     0
-8.40442     19.7163     1.65245     -1.3369     102.805     1.78998     8.01647     58.962     1.66374     140.132     0.000491941     -2201.19     -4.33841     -1.95494     8.01647     0     3     0
-9.0651     21.4076     1.64998     -1.08333     103.83     1.78425     8.08251     97.708     1.63733     132.577     0.00327954     -2198.59     -4.69281     -1.728     8.08251     0     3     0
-10.3995     16.2356     1.65203     -0.98493     104.127     1.78196     7.95287     96.6208     1.6384     143.861     0.00182633     -2198.21     -4.56579     -1.99923     7.95287     0     3     0
-8.76035     16.2356     1.6641     -1.04121     103.686     1.77934     7.6719     79.2774     1.67622     147.401     0.00165176     -2206.7     -4.65014     -1.99462     7.6719     0     3     0
-11.87     17.2004     1.6564     -1.57199     103.522     1.78411     7.34134     60.479     1.68173     127.773     0.00682118     -2211.57     -4.44579     -2.01153     7.34134     0     3     0
-10.5702     18.1075     1.65944     -1.30535     103.522     1.78597     8.14868     116.693     1.67221     138.515     0.00262215     -2202.37     -4.42615     -2.0008     8.14868     0     3     0
-7.83118     16.789     1.64887     -1.47128     103.196     1.7824     7.85649     87.4602     1.67378     153.242     0.00105099     -2208.24     -4.45537     -2.04388     7.85649     0     3     0
-11.3032     16.789     1.67237     -1.47128     103.339     1.7824     7.93054     110.711     1.65338     127.091     0.0021203     -2199.77     -4.93302     -1.7987     7.93054     0     3     0
-10.1803     16.789     1.67842     -1.12323     103.4     1.77896     7.98555     104.668     1.66256     151.237     0.00200018     -2204.71     -4.83032     -1.82581     7.98555     0     3     0
-10.1506     17.0735     1.66335     -1.41037     103.923     1.77765     7.7664     87.049     1.66256     151.978     0.0018252     -2204.48     -4.90944     -1.82183     7.7664     0     3     0
-9.04485     18.1979     1.64739     -1.18769     102.655     1.7809     7.77453     105.182     1.67527     132.48     0.00287311     -2200.24     -4.81799     -1.89203     7.77453     0     3     0
-11.4182     16.4999     1.64739     -1.24959     102.785     1.78284     8.04476     122.51     1.68993     147.698     0.00159181     -2203.43     -4.91102     -1.87995     8.04476     0     3     0
-10.0506     23.2149     1.64374     -1.78409     101.213     1.78722     8.39701     121.058     1.68097     170.653     0.000631374     -2210.08     -4.73724     -1.8402     8.39701     0     3     0
-8.27532     24.292     1.66233     -1.45273     100.651     1.7901     7.83424     110.489     1.69394     148.109     0.00109391     -2198.78     -4.59474     -1.81257     7.83424     0     3     0
-8.6513     17.4377     1.666     -1.6388     100.135     1.79603     7.91112     72.2868     1.64309     131.203     0.00332413     -2205.68     -4.60039     -1.92991     7.91112     0     3     0
-11.1061     15.8497     1.6782     -1.29712     100.114     1.79549     8.6245     157.922     1.69218     122.072     0.000457765     -2206.76     -4.43349     -2.07236     8.6245     0     3     0
-5.55899     19.2667     1.65492     -1.24945     100.673     1.78745     8.0765     109.728     1.66368     158.928     0.000457765     -2208.49     -4.91415     -1.84309     8.0765     0     3     0
-8.82621     20.5312     1.6876     -1.1279     101.586     1.78814     8.26666     88.062     1.66413     171.874     0.000457765     -2216.06     -4.91773     -1.64474     8.26666     0     3     0
-8.29138     19.8989     1.6876     -1.17753     101.661     1.79279     7.60865     77.3059     1.64753     143.775     0.00077487     -2203.62     -4.81959     -1.75294     7.60865     0     3     0
-9.19873     19.8989     1.66685     -0.559642     102.671     1.78697     7.96992     77.3059     1.68187     146.683     0.00077487     -2203.8     -4.69299     -1.75109     7.96992     0     3     0
-9.00659     22.499     1.663     -1.21502     102.599     1.78954     7.68768     77.3059     1.68145     138.639     0.000289527     -2197.77     -4.94547     -1.48934     7.68768     0     3     0
-8.65754     23.1654     1.66686     -1.36404     103.453     1.78954     8.22581     81.3452     1.6597     137.273     0.00176241     -2195.14     -4.7485     -1.5725     8.22581     0     3     0
-9.20687     24.6315     1.63203     -1.32079     104.054     1.78618     7.87964     102.793     1.66307     134.816     0.00230025     -2199.13     -4.68914     -1.59098     7.87964     0     3     0
-9.31094     21.9885     1.62951     -1.2948     103.32     1.78175     8.45661     127.087     1.68651     135.025     0.00975385     -2209.26     -4.63952     -1.98466     8.45661     0     3     0
-9.71957     17.9412     1.65385     -1.37298     103.915     1.77835     7.92054     117.713     1.67744     150.27     0.00243592     -2203.12     -4.51126     -1.95107     7.92054     0     3     0
-9.8893     17.6277     1.67994     -1.67158     104.999     1.77835     8.34392     111.388     1.66838     149.766     0.00203284     -2201.6     -4.42388     -2.00776     8.34392     0     3     0
-9.51017     17.6277     1.62528     -1.29604     105.991     1.77724     8.2591     99.3414     1.66242     143.415     0.0025785     -2203.05     -4.69771     -1.96625     8.2591     0     3     0
-9.53815     18.6043     1.63963     -1.39534     105.991     1.77589     8.16723     110.394     1.66054     139.316     0.00323028     -2202.89     -4.85605     -1.82374     8.16723     0     3     0
-7.69281     18.6043     1.65315     -1.0764     104.723     1.77441     8.03225     157.064     1.66992     145.258     0.00281309     -2201.58     -4.48775     -1.96874     8.03225     0     3     0
-7.80926     18.7698     1.6604     -1.50091     104.723     1.77631     8.03225     137.001     1.6831     141.902     0.00228016     -2204.65     -4.56622     -1.91505     8.03225     0     3     0
-9.96458     18.9617     1.65833     -0.664626     104.672     1.77456     7.52262     101.458     1.6831     150.866     0.00174663     -2206.94     -4.48644     -2.0811     7.52262     0     3     0
-8.67387     21.551     1.66248     -1.32487     106.074     1.77243     7.65961     101.458     1.64446     135.453     0.00132215     -2198.08     -4.70496     -1.70781     7.65961     0     3     0
-9.60235     20.2297     1.66206     -1.07023     105.779     1.77791     8.45562     68.5129     1.67928     142.117     0.00218025     -2202.12     -4.79821     -1.71176     8.45562     0     3     0
-9.02325     19.7101     1.67014     -1.3275     104.723     1.77791     8.34788     69.9647     1.65181     125.613     0.0022199     -2204.16     -4.65805     -1.79181     8.34788     0     3     0
-10.087     17.9304     1.6665     -1.30785     104.162     1.77918     7.46256     66.3506     1.65991     123.531     0.00668701     -2201.78     -4.79561     -1.80491     7.46256     0     3     0
-10.2609     18.3801     1.6665     -0.849069     103.963     1.78283     7.83434     108.491     1.65406     145.762     0.00266443     -2199.61     -4.39252     -2.01927     7.83434     0     3     0
-10.0718     16.5346     1.65554     -1.3567     103.419     1.78327     7.94536     108.832     1.65635     139.369     0.00266443     -2206.57     -4.93467     -1.95618     7.94536     0     3     0
-8.38806     24.4173     1.6454     -1.40345     103.875     1.78327     8.19525     133.88     1.65876     145.176     0.00116369     -2201.22     -5.00751     -1.56832     8.19525     0     3     0
-8.13462     20.0765     1.68381     -1.41845     103.867     1.7874     8.42242     98.2432     1.65876     147.752     0.000873381     -2204.04     -4.62198     -1.77904     8.42242     0     3     0
-10.4704     16.0347     1.67509     -1.49751     102.61     1.7854     8.19284     85.7514     1.63252     135.77     0.000873381     -2200.87     -4.5888     -1.97503     8.19284     0     3     0
-10.6507     18.2162     1.63897     -0.992622     103.653     1.78276     7.34846     85.7514     1.67698     135.79     0.00199719     -2204.59     -4.64394     -1.88849     7.34846     0     3     0
-11.5352     18.7594     1.63897     -1.59486     102.789     1.78334     8.09433     149.405     1.65252     143.735     0.000517321     -2199.73     -4.89605     -1.8065     8.09433     0     3     0
