b1_1           b1_2           b1_3           b1_4           b1_5           b1_6           b1_7           b1_8           b1_9           b1_10          b1_11          a1             c1             b2_1           b2_2           b2_3           b2_4           b2_5           b2_6           b2_7           b2_8           b2_9           b2_10          b2_11          a2             c2             b3             a3             c3             Y1_gamma1      Y1_gamma2      LogPost        k1_1           k2_1           k3_1           ktype1_1       ktype2_1       ktype3_1       k1_2           k2_2           k3_2           ktype1_2       ktype2_2       ktype3_2       k1_3           k2_3           k3_3           ktype1_3       ktype2_3       ktype3_3       k1_4           k2_4           k3_4           ktype1_4       ktype2_4       ktype3_4       k1_5           k2_5           k3_5           ktype1_5       ktype2_5       ktype3_5       k1_6           k2_6           k3_6           ktype1_6       ktype2_6       ktype3_6       k1_7           k2_7           k3_7           ktype1_7       ktype2_7       ktype3_7       k1_8           k2_8           k3_8           ktype1_8       ktype2_8       ktype3_8       k1_9           k2_9           k3_9           ktype1_9       ktype2_9       ktype3_9       k1_10          k2_10          k3_10          ktype1_10      ktype2_10      ktype3_10      k1_11          k2_11          k3_11          ktype1_11      ktype2_11      ktype3_11      
  -0.378605E+00  -0.124719E+01  -0.138973E+01  -0.136160E+01  -0.161974E+01  -0.122820E+01  -0.137169E+01  -0.151570E+01  -0.122482E+01  -0.154831E+01  -0.139154E+01   0.192012E+03   0.158156E+01   0.126062E+01   0.719194E+00   0.100106E+01   0.971174E+00   0.329856E-01  -0.438473E+00  -0.159990E+00   0.616333E+00   0.334358E+00   0.487252E+00   0.236391E+00   0.237768E+03   0.166779E+01   0.945650E+01   0.813523E+02   0.167727E+01   0.739538E+02   0.435541E-02  -0.197009E+04  -0.378605E+00   0.746014E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124719E+01   0.788450E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.138973E+01   0.937961E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.136160E+01   0.918617E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.161974E+01   0.627300E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.122820E+01   0.306186E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137169E+01   0.472431E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.151570E+01   0.825999E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.122482E+01   0.629273E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.154831E+01   0.785313E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139154E+01   0.640201E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.325586E+00  -0.127093E+01  -0.137067E+01  -0.134404E+01  -0.145447E+01  -0.115207E+01  -0.133770E+01  -0.159890E+01  -0.111627E+01  -0.147622E+01  -0.150362E+01   0.191868E+03   0.158300E+01   0.359681E-01   0.594208E+00   0.950601E+00   0.970194E+00  -0.952330E-02   0.984538E-01  -0.745502E-01   0.611414E+00   0.225381E+00   0.701711E+00  -0.220566E-01   0.239110E+03   0.166400E+01   0.945650E+01   0.523294E+02   0.163872E+01   0.749975E+02   0.356610E-02  -0.196849E+04  -0.325586E+00   0.195695E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.127093E+01   0.753059E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137067E+01   0.922837E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.134404E+01   0.922759E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.145447E+01   0.564220E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.115207E+01   0.513513E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.133770E+01   0.500254E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.159890E+01   0.856718E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.111627E+01   0.555223E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.147622E+01   0.856299E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.150362E+01   0.574388E+01   0.945650E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.368093E+00  -0.127310E+01  -0.137067E+01  -0.139766E+01  -0.177235E+01  -0.996097E+00  -0.138431E+01  -0.153052E+01  -0.977703E+00  -0.151352E+01  -0.153889E+01   0.189670E+03   0.158546E+01   0.248124E+00   0.573269E+00   0.997165E+00   0.953502E+00   0.328728E+00  -0.444228E+00  -0.160716E+00   0.478145E+00   0.204693E+00  -0.578133E-01  -0.181831E+00   0.237981E+03   0.166400E+01   0.947595E+01   0.411047E+02   0.166322E+01   0.778888E+02   0.140653E-02  -0.196851E+04  -0.368093E+00   0.310758E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.127310E+01   0.742925E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137067E+01   0.939090E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139766E+01   0.929895E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.177235E+01   0.794340E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.996097E+00   0.217955E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.138431E+01   0.476056E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153052E+01   0.781936E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.977703E+00   0.499290E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.151352E+01   0.560003E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153889E+01   0.516556E+01   0.947595E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.363267E+00  -0.122647E+01  -0.136760E+01  -0.141652E+01  -0.162033E+01  -0.102705E+01  -0.124506E+01  -0.153052E+01  -0.120310E+01  -0.156579E+01  -0.148849E+01   0.191003E+03   0.158375E+01   0.133703E+01   0.670400E+00   0.101423E+01   0.989360E+00   0.689645E-01  -0.688117E-01  -0.160716E+00   0.571471E+00   0.348359E+00   0.700447E+00   0.222234E-01   0.237271E+03   0.166400E+01   0.962074E+01   0.736697E+02   0.167346E+01   0.821502E+02   0.916574E-03  -0.196356E+04  -0.363267E+00   0.785141E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.122647E+01   0.778426E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.136760E+01   0.956612E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.141652E+01   0.961122E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.162033E+01   0.654943E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.102705E+01   0.405831E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124506E+01   0.438976E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153052E+01   0.830010E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.120310E+01   0.640117E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.156579E+01   0.891426E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.148849E+01   0.594739E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.412888E+00  -0.125621E+01  -0.139005E+01  -0.143864E+01  -0.137679E+01  -0.102705E+01  -0.123824E+01  -0.155856E+01  -0.120310E+01  -0.149875E+01  -0.143335E+01   0.191048E+03   0.158292E+01   0.194331E+00   0.466453E+00   0.935260E+00   0.909241E+00  -0.290758E+00   0.338034E+00  -0.225736E+00   0.811057E-01   0.811240E+00   0.770644E+00   0.102454E-01   0.236214E+03   0.166121E+01   0.962074E+01   0.605898E+02   0.168241E+01   0.791269E+02   0.202587E-02  -0.196632E+04  -0.412888E+00   0.313903E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.125621E+01   0.718436E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139005E+01   0.949707E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.143864E+01   0.953846E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137679E+01   0.435581E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.102705E+01   0.591238E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123824E+01   0.416988E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.155856E+01   0.653742E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.120310E+01   0.843279E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.149875E+01   0.916496E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.143335E+01   0.583957E+01   0.962074E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.430497E+00  -0.123522E+01  -0.135284E+01  -0.140135E+01  -0.122574E+01  -0.959406E+00  -0.124626E+01  -0.150390E+01  -0.120310E+01  -0.150937E+01  -0.147248E+01   0.191542E+03   0.158322E+01   0.723126E+00   0.548986E+00   0.977995E+00   0.928234E+00  -0.111806E+01   0.377440E+00  -0.160876E+00  -0.298087E-01   0.950594E+00   0.443482E+00   0.369039E+00   0.235714E+03   0.166461E+01   0.956049E+01   0.588536E+02   0.167316E+01   0.707079E+02   0.395869E-02  -0.196567E+04  -0.430497E+00   0.559604E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123522E+01   0.743888E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.135284E+01   0.951796E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.140135E+01   0.946451E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.122574E+01  -0.285588E+00   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.959406E+00   0.585248E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124626E+01   0.448359E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.150390E+01   0.588684E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.120310E+01   0.896370E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.150937E+01   0.785042E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.147248E+01   0.743554E+01   0.956049E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.541626E+00  -0.128443E+01  -0.135922E+01  -0.131018E+01  -0.153789E+01  -0.604127E+00  -0.129481E+01  -0.153709E+01  -0.124576E+01  -0.150138E+01  -0.154299E+01   0.190962E+03   0.158183E+01   0.278859E+00   0.617022E+00   0.944931E+00   0.988915E+00   0.407988E+00  -0.546925E+00  -0.195011E+00   0.461624E+00   0.378355E+00   0.673483E+00   0.259235E+00   0.235714E+03   0.166460E+01   0.938467E+01   0.696591E+02   0.163781E+01   0.892223E+02   0.102317E-02  -0.196334E+04  -0.541626E+00   0.395880E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.128443E+01   0.776113E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.135922E+01   0.928064E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.131018E+01   0.930991E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153789E+01   0.768547E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.604127E+00  -0.756146E-02   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.129481E+01   0.443178E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153709E+01   0.789710E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124576E+01   0.667724E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.150138E+01   0.863071E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.154299E+01   0.710347E+01   0.938467E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.413879E+00  -0.121252E+01  -0.136043E+01  -0.130228E+01  -0.142388E+01  -0.542169E+00  -0.139729E+01  -0.154640E+01  -0.135321E+01  -0.155525E+01  -0.143165E+01   0.191142E+03   0.158272E+01   0.762643E+00   0.515442E+00   0.940926E+00   0.988915E+00   0.112985E+00  -0.436083E+00  -0.201714E+00   0.140703E+00   0.826972E+00   0.626801E+00   0.439122E+00   0.236153E+03   0.166959E+01   0.915706E+01   0.747618E+02   0.165192E+01   0.841437E+02   0.396724E-03  -0.197073E+04  -0.413879E+00   0.555331E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.121252E+01   0.700027E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.136043E+01   0.908916E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.130228E+01   0.910836E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.142388E+01   0.602332E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.542169E+00   0.378845E+00   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139729E+01   0.464955E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.154640E+01   0.650368E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.135321E+01   0.863023E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.155525E+01   0.843539E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.143165E+01   0.734606E+01   0.915706E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.507831E+00  -0.121574E+01  -0.138303E+01  -0.120228E+01  -0.149999E+01  -0.762506E+00  -0.131854E+01  -0.154297E+01  -0.135321E+01  -0.148586E+01  -0.147692E+01   0.191269E+03   0.158587E+01   0.345676E+00   0.659514E+00   0.913063E+00   0.103289E+01  -0.792304E+00  -0.646931E+00  -0.224368E+00   0.332125E+00   0.775840E+00   0.843093E+00  -0.819205E-01   0.235449E+03   0.166471E+01   0.954743E+01   0.747618E+02   0.166757E+01   0.868298E+02   0.639262E-02  -0.196865E+04  -0.507831E+00   0.423233E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.121574E+01   0.792459E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.138303E+01   0.946832E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.120228E+01   0.940392E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.149999E+01   0.256544E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.762506E+00   0.226288E+00   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.131854E+01   0.450179E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.154297E+01   0.759670E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.135321E+01   0.882403E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.148586E+01   0.949737E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.147692E+01   0.564983E+01   0.954743E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.492024E+00  -0.125780E+01  -0.138063E+01  -0.123874E+01  -0.152463E+01  -0.751493E+00  -0.132280E+01  -0.152045E+01  -0.123123E+01  -0.145726E+01  -0.151734E+01   0.190872E+03   0.158587E+01   0.122897E+01   0.563865E+00   0.919664E+00   0.106671E+01  -0.780540E+00  -0.646931E+00  -0.151624E+00   0.785296E+00   0.443317E+00   0.373030E+00   0.631883E+00   0.234077E+03   0.167344E+01   0.936779E+01   0.975455E+02   0.169636E+01   0.737284E+02   0.251506E-02  -0.196750E+04  -0.492024E+00   0.780003E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.125780E+01   0.743703E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.138063E+01   0.919249E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123874E+01   0.935432E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.152463E+01   0.264374E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.751493E+00   0.184433E+00   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.132280E+01   0.470715E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.152045E+01   0.907375E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123123E+01   0.687397E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.145726E+01   0.727193E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.151734E+01   0.846889E+01   0.936779E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.475696E+00  -0.124139E+01  -0.134363E+01  -0.122850E+01  -0.171774E+01  -0.121542E+01  -0.132526E+01  -0.158628E+01  -0.123123E+01  -0.156578E+01  -0.140131E+01   0.190872E+03   0.158431E+01   0.192878E+00   0.667980E+00   0.880074E+00   0.999201E+00  -0.746213E+00   0.277683E+00  -0.151624E+00   0.590585E+00   0.425189E+00   0.871673E+00   0.429262E-01   0.234362E+03   0.167590E+01   0.936292E+01   0.594070E+02   0.163823E+01   0.784262E+02   0.105731E-02  -0.197528E+04  -0.475696E+00   0.329722E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124139E+01   0.764599E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.134363E+01   0.875095E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.122850E+01   0.888129E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.171774E+01   0.337902E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.121542E+01   0.603140E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.132526E+01   0.462018E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.158628E+01   0.832988E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123123E+01   0.666571E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.156578E+01   0.933700E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.140131E+01   0.564915E+01   0.936292E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.496529E+00  -0.125939E+01  -0.140993E+01  -0.127362E+01  -0.134331E+01  -0.943153E+00  -0.126222E+01  -0.150739E+01  -0.119416E+01  -0.151405E+01  -0.146506E+01   0.190016E+03   0.158467E+01   0.735239E-01   0.825439E+00   0.967362E+00   0.104329E+01  -0.421098E+00  -0.105042E+00  -0.207314E+00   0.896772E+00   0.408559E+00   0.644178E+00   0.557925E-01   0.233885E+03   0.167594E+01   0.925699E+01   0.393719E+02   0.167222E+01   0.697628E+02   0.673210E-02  -0.196750E+04  -0.496529E+00   0.281201E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.125939E+01   0.827531E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.140993E+01   0.923487E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.127362E+01   0.914349E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.134331E+01   0.352303E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.943153E+00   0.356078E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.126222E+01   0.416648E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.150739E+01   0.923848E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.119416E+01   0.646422E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.151405E+01   0.830103E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.146506E+01   0.586774E+01   0.925699E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.784088E-01  -0.125939E+01  -0.137830E+01  -0.131043E+01  -0.146849E+01  -0.109399E+01  -0.126145E+01  -0.153916E+01  -0.123419E+01  -0.152984E+01  -0.152544E+01   0.190965E+03   0.158497E+01   0.131501E+00   0.645473E+00   0.974108E+00   0.101394E+01   0.225528E+00   0.429963E+00  -0.228351E+00   0.281193E+00   0.276924E+00   0.537534E+00   0.557925E-01   0.234483E+03   0.167245E+01   0.942324E+01   0.112340E+03   0.167222E+01   0.781947E+02   0.214455E-02  -0.196278E+04  -0.784088E-01   0.147043E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.125939E+01   0.774433E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137830E+01   0.937118E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.131043E+01   0.933099E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.146849E+01   0.669495E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.109399E+01   0.638165E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.126145E+01   0.416455E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153916E+01   0.712930E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123419E+01   0.618911E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.152984E+01   0.811330E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.152544E+01   0.618295E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00
   0.552137E-01  -0.124613E+01  -0.137294E+01  -0.134304E+01  -0.112992E+01  -0.105324E+01  -0.131332E+01  -0.157884E+01  -0.116901E+01  -0.147219E+01  -0.145586E+01   0.190132E+03   0.158537E+01   0.155296E+00   0.628173E+00   0.984869E+00   0.103056E+01  -0.105853E+01  -0.606569E+00  -0.174167E+00   0.765441E+00   0.366754E+00   0.622603E+00   0.108212E+00   0.235403E+03   0.167134E+01   0.942324E+01   0.725986E+02   0.164147E+01   0.730975E+02   0.218662E-02  -0.196011E+04   0.552137E-01   0.932876E+00   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.124613E+01   0.754990E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.137294E+01   0.930161E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.134304E+01   0.939199E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.112992E+01  -0.437772E+00   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.105324E+01   0.166815E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.131332E+01   0.449546E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.157884E+01   0.904384E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.116901E+01   0.627523E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.147219E+01   0.818721E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.145586E+01   0.610282E+01   0.942324E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.174062E+00  -0.127186E+01  -0.139574E+01  -0.136365E+01  -0.145407E+01  -0.582861E+00  -0.132160E+01  -0.154070E+01  -0.111115E+01  -0.153385E+01  -0.149770E+01   0.190487E+03   0.158231E+01   0.774999E-01   0.842855E+00   0.987576E+00   0.103056E+01   0.452463E+00  -0.577085E+00  -0.122189E+00   0.880745E+00   0.258357E+00   0.424861E+00   0.145774E+00   0.237103E+03   0.166649E+01   0.949940E+01   0.727142E+02   0.161403E+01   0.817108E+02   0.340038E-02  -0.196715E+04  -0.174062E+00   0.154106E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.127186E+01   0.842186E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139574E+01   0.933272E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.136365E+01   0.940650E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.145407E+01   0.742652E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.582861E+00  -0.426488E+00   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.132160E+01   0.470158E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.154070E+01   0.933347E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.111115E+01   0.561565E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.153385E+01   0.755151E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.149770E+01   0.633918E+01   0.949940E+01   0.000000E+00   0.300000E+01   0.000000E+00
  -0.369203E+00  -0.123215E+01  -0.139556E+01  -0.135156E+01  -0.130405E+01  -0.822568E+00  -0.131397E+01  -0.158590E+01  -0.127862E+01  -0.152715E+01  -0.147811E+01   0.190354E+03   0.158304E+01   0.122165E+01   0.651920E+00   0.105750E+01   0.105799E+01  -0.106970E+01  -0.577085E+00  -0.122189E+00  -0.189186E+00   0.780612E+00   0.186319E+00   0.159529E+00   0.237922E+03   0.166972E+01   0.942252E+01   0.623725E+02   0.164283E+01   0.721006E+02   0.203835E-02  -0.196611E+04  -0.369203E+00   0.713562E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.123215E+01   0.741935E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.139556E+01   0.942083E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.135156E+01   0.930165E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.130405E+01   0.298690E+00   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.822568E+00   0.838376E+00   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.131397E+01   0.458417E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.158590E+01   0.514488E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.127862E+01   0.804697E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.152715E+01   0.646020E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00  -0.147811E+01   0.621135E+01   0.942252E+01   0.000000E+00   0.300000E+01   0.000000E+00
