Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.622584E+03;  0.000000E+00; -0.621894E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.619245E+03;  0.000000E+00; -0.618555E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.619212E+03;  0.000000E+00; -0.618521E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.613143E+03;  0.000000E+00; -0.612453E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.610466E+03;  0.000000E+00; -0.609776E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.608279E+03;  0.000000E+00; -0.607590E+03
  0.574524E+04;  0.103423E+04;  0.774292E-02;  0.689750E+00; -0.609266E+03;  0.000000E+00; -0.608576E+03
  0.569333E+04;  0.103282E+04;  0.123299E-01;  0.688599E+00; -0.608077E+03;  0.000000E+00; -0.607389E+03
  0.561437E+04;  0.102573E+04;  0.166595E-01;  0.687030E+00; -0.607005E+03;  0.000000E+00; -0.606318E+03
  0.557313E+04;  0.103351E+04;  0.158030E-01;  0.687378E+00; -0.606204E+03;  0.000000E+00; -0.605517E+03
  0.551194E+04;  0.104135E+04;  0.142668E-01;  0.687955E+00; -0.605448E+03;  0.000000E+00; -0.604760E+03
  0.551561E+04;  0.104500E+04;  0.158794E-01;  0.687347E+00; -0.605355E+03;  0.000000E+00; -0.604668E+03
  0.558214E+04;  0.106808E+04;  0.150025E-01;  0.687686E+00; -0.605133E+03;  0.000000E+00; -0.604445E+03
  0.553893E+04;  0.106657E+04;  0.186038E-01;  0.686173E+00; -0.604850E+03;  0.000000E+00; -0.604164E+03
  0.547263E+04;  0.105917E+04;  0.174559E-01;  0.686691E+00; -0.604785E+03;  0.000000E+00; -0.604098E+03
  0.551159E+04;  0.104754E+04;  0.171258E-01;  0.686833E+00; -0.605258E+03;  0.000000E+00; -0.604571E+03
  0.551231E+04;  0.107873E+04;  0.154521E-01;  0.687515E+00; -0.604394E+03;  0.000000E+00; -0.603706E+03
  0.555748E+04;  0.106757E+04;  0.189213E-01;  0.686024E+00; -0.604942E+03;  0.000000E+00; -0.604256E+03
  0.553327E+04;  0.106745E+04;  0.195404E-01;  0.685727E+00; -0.604795E+03;  0.000000E+00; -0.604109E+03
  0.557170E+04;  0.107019E+04;  0.220626E-01;  0.684415E+00; -0.604970E+03;  0.000000E+00; -0.604286E+03
  0.550037E+04;  0.107594E+04;  0.216729E-01;  0.684628E+00; -0.604440E+03;  0.000000E+00; -0.603756E+03
  0.537548E+04;  0.106772E+04;  0.182722E-01;  0.686326E+00; -0.604680E+03;  0.000000E+00; -0.603993E+03
  0.531853E+04;  0.105254E+04;  0.139025E-01;  0.688083E+00; -0.605275E+03;  0.000000E+00; -0.604587E+03
  0.538780E+04;  0.105404E+04;  0.132195E-01;  0.688315E+00; -0.604910E+03;  0.000000E+00; -0.604221E+03
  0.530095E+04;  0.104194E+04;  0.131259E-01;  0.688346E+00; -0.605644E+03;  0.000000E+00; -0.604956E+03
  0.531359E+04;  0.106563E+04;  0.959378E-02;  0.689349E+00; -0.604961E+03;  0.000000E+00; -0.604272E+03
  0.529417E+04;  0.107251E+04;  0.426261E-02;  0.690272E+00; -0.604905E+03;  0.000000E+00; -0.604214E+03
  0.541313E+04;  0.108769E+04;  0.614293E-02;  0.690028E+00; -0.604060E+03;  0.000000E+00; -0.603370E+03
  0.540502E+04;  0.110898E+04;  0.317402E-02;  0.690373E+00; -0.603686E+03;  0.000000E+00; -0.602995E+03
  0.556042E+04;  0.111965E+04; -0.236975E-02;  0.690429E+00; -0.603782E+03;  0.000000E+00; -0.603092E+03
  0.547331E+04;  0.113299E+04;  0.192621E-02;  0.690453E+00; -0.603249E+03;  0.000000E+00; -0.602559E+03
  0.531162E+04;  0.111156E+04;  0.423914E-02;  0.690275E+00; -0.604122E+03;  0.000000E+00; -0.603432E+03
