Pos;Ech;Form;prior;lkh;H;post
  0.600000E+04;  0.100000E+04;  0.000000E+00;  0.690499E+00; -0.613695E+03;  0.000000E+00; -0.613005E+03
  0.597360E+04;  0.101662E+04;  0.303435E-02;  0.690384E+00; -0.610431E+03;  0.000000E+00; -0.609740E+03
  0.597360E+04;  0.101662E+04;  0.351354E-02;  0.690345E+00; -0.610397E+03;  0.000000E+00; -0.609707E+03
  0.586290E+04;  0.103030E+04;  0.634631E-02;  0.689996E+00; -0.604535E+03;  0.000000E+00; -0.603845E+03
  0.581515E+04;  0.104933E+04;  0.467982E-02;  0.690226E+00; -0.601938E+03;  0.000000E+00; -0.601247E+03
  0.574524E+04;  0.105368E+04;  0.962371E-02;  0.689342E+00; -0.599842E+03;  0.000000E+00; -0.599153E+03
  0.581148E+04;  0.103423E+04;  0.774292E-02;  0.689750E+00; -0.602582E+03;  0.000000E+00; -0.601892E+03
  0.575958E+04;  0.103282E+04;  0.123299E-01;  0.688599E+00; -0.601132E+03;  0.000000E+00; -0.600443E+03
  0.568061E+04;  0.102573E+04;  0.166595E-01;  0.687030E+00; -0.599732E+03;  0.000000E+00; -0.599045E+03
  0.563937E+04;  0.103351E+04;  0.158030E-01;  0.687378E+00; -0.598733E+03;  0.000000E+00; -0.598046E+03
  0.557819E+04;  0.104135E+04;  0.142668E-01;  0.687955E+00; -0.597720E+03;  0.000000E+00; -0.597032E+03
  0.558185E+04;  0.104500E+04;  0.158794E-01;  0.687347E+00; -0.597617E+03;  0.000000E+00; -0.596930E+03
  0.564839E+04;  0.106808E+04;  0.150025E-01;  0.687686E+00; -0.597549E+03;  0.000000E+00; -0.596861E+03
  0.560517E+04;  0.106657E+04;  0.186038E-01;  0.686173E+00; -0.597098E+03;  0.000000E+00; -0.596412E+03
  0.534329E+04;  0.105917E+04;  0.174559E-01;  0.686691E+00; -0.596926E+03;  0.000000E+00; -0.596239E+03
  0.538226E+04;  0.104754E+04;  0.171258E-01;  0.686833E+00; -0.597025E+03;  0.000000E+00; -0.596338E+03
  0.543425E+04;  0.107873E+04;  0.154521E-01;  0.687515E+00; -0.596112E+03;  0.000000E+00; -0.595425E+03
  0.552004E+04;  0.106757E+04;  0.189213E-01;  0.686024E+00; -0.596506E+03;  0.000000E+00; -0.595820E+03
  0.549583E+04;  0.106745E+04;  0.195404E-01;  0.685727E+00; -0.596436E+03;  0.000000E+00; -0.595751E+03
  0.553427E+04;  0.107019E+04;  0.220626E-01;  0.684415E+00; -0.596498E+03;  0.000000E+00; -0.595814E+03
  0.549773E+04;  0.107594E+04;  0.216729E-01;  0.684628E+00; -0.596228E+03;  0.000000E+00; -0.595543E+03
  0.537285E+04;  0.106772E+04;  0.182722E-01;  0.686326E+00; -0.596575E+03;  0.000000E+00; -0.595888E+03
  0.531589E+04;  0.105254E+04;  0.139025E-01;  0.688083E+00; -0.597221E+03;  0.000000E+00; -0.596533E+03
  0.538517E+04;  0.105404E+04;  0.132195E-01;  0.688315E+00; -0.596805E+03;  0.000000E+00; -0.596116E+03
  0.529832E+04;  0.104194E+04;  0.131259E-01;  0.688346E+00; -0.597609E+03;  0.000000E+00; -0.596921E+03
  0.531096E+04;  0.106563E+04;  0.959378E-02;  0.689349E+00; -0.596902E+03;  0.000000E+00; -0.596213E+03
  0.529153E+04;  0.107251E+04;  0.426261E-02;  0.690272E+00; -0.596854E+03;  0.000000E+00; -0.596164E+03
  0.541049E+04;  0.108769E+04;  0.614293E-02;  0.690028E+00; -0.595919E+03;  0.000000E+00; -0.595229E+03
  0.540238E+04;  0.110898E+04;  0.317402E-02;  0.690373E+00; -0.595540E+03;  0.000000E+00; -0.594849E+03
  0.555779E+04;  0.111965E+04; -0.236975E-02;  0.690429E+00; -0.595506E+03;  0.000000E+00; -0.594816E+03
  0.547067E+04;  0.113299E+04;  0.192621E-02;  0.690453E+00; -0.595041E+03;  0.000000E+00; -0.594350E+03
  0.530899E+04;  0.111156E+04;  0.423914E-02;  0.690275E+00; -0.596034E+03;  0.000000E+00; -0.595344E+03
  0.536797E+04;  0.112118E+04;  0.103562E-01;  0.689159E+00; -0.595533E+03;  0.000000E+00; -0.594844E+03
  0.536797E+04;  0.109950E+04;  0.755939E-02;  0.689785E+00; -0.595865E+03;  0.000000E+00; -0.595175E+03
  0.545709E+04;  0.108778E+04;  0.872498E-02;  0.689548E+00; -0.595869E+03;  0.000000E+00; -0.595179E+03
  0.539630E+04;  0.110151E+04;  0.106030E-01;  0.689094E+00; -0.595722E+03;  0.000000E+00; -0.595033E+03
  0.545739E+04;  0.110419E+04;  0.150148E-01;  0.687681E+00; -0.595553E+03;  0.000000E+00; -0.594865E+03
  0.550186E+04;  0.106642E+04;  0.116106E-01;  0.688814E+00; -0.596462E+03;  0.000000E+00; -0.595774E+03
  0.552328E+04;  0.106946E+04;  0.112750E-01;  0.688910E+00; -0.596463E+03;  0.000000E+00; -0.595774E+03
  0.556629E+04;  0.108577E+04;  0.171148E-01;  0.686838E+00; -0.596247E+03;  0.000000E+00; -0.595560E+03
  0.556392E+04;  0.108577E+04;  0.119531E-01;  0.688713E+00; -0.596246E+03;  0.000000E+00; -0.595558E+03
  0.563477E+04;  0.108951E+04;  0.845105E-02;  0.689607E+00; -0.596775E+03;  0.000000E+00; -0.596085E+03
  0.551838E+04;  0.111938E+04;  0.833637E-02;  0.689631E+00; -0.595313E+03;  0.000000E+00; -0.594624E+03
  0.544365E+04;  0.112634E+04;  0.798347E-02;  0.689703E+00; -0.595170E+03;  0.000000E+00; -0.594480E+03
  0.556674E+04;  0.113699E+04;  0.111930E-01;  0.688933E+00; -0.595153E+03;  0.000000E+00; -0.594464E+03
  0.556746E+04;  0.115022E+04;  0.871202E-02;  0.689551E+00; -0.594945E+03;  0.000000E+00; -0.594256E+03
  0.558398E+04;  0.116134E+04;  0.116717E-01;  0.688797E+00; -0.594833E+03;  0.000000E+00; -0.594144E+03
